epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8308361575146702,0.50011146068573,0.4623523298825059,0.6197372207017703,0.5035842061042786,0.36647883308268037
2,0.6270443033252922,0.6461538672447205,0.5096604072044943,0.4946002603691315,0.6774193644523621,0.3312572051431531
3,0.5089915212174164,0.6751393675804138,0.4545859340752397,0.42149162905238496,0.6774193644523621,0.45677520181531106
4,0.4713486762386616,0.6758082509040833,0.5517107627102148,0.37923829939877873,0.6774193644523621,0.5103038627410603
5,0.3940590407316373,0.6771460175514221,0.42663978054144674,0.35221020181045354,0.6792114973068237,0.4569827284768363
6,0.3941674620156812,0.6798216104507446,inf,0.33549519983407494,0.6792114973068237,0.4433718663509761
7,0.41133637779401006,0.6793757081031799,inf,0.3333001289969293,0.6792114973068237,0.5263987746194144
8,0.3812475727836245,0.6818283200263977,inf,0.3153650532259005,0.6810035705566406,0.4643936558304546
9,0.37416034050842867,0.6820513010025024,inf,0.3082873519057425,0.684587836265564,0.44582964103912637
10,0.35637873098706807,0.6820513010025024,inf,0.30507591965599595,0.6810035705566406,0.46404961559260005
11,0.364300157117579,0.6840579509735107,inf,0.29826088200941264,0.6899641752243042,inf
12,0.33602520123681173,0.6885172724723816,0.4882565770193795,0.2975438738537726,0.684587836265564,0.5154792749993155
13,0.36343620139148053,0.6824972033500671,inf,0.2916099077491003,0.684587836265564,0.449570330503945
14,0.33598082729345446,0.6845039129257202,inf,0.2899560303053009,0.6953405141830444,inf
15,0.34227723179158764,0.683612048625946,inf,0.287131343210969,0.6863799095153809,inf
16,0.345469819051083,0.6853957772254944,inf,0.28616433862213775,0.684587836265564,inf
17,0.33020653008161305,0.6820513010025024,inf,0.2829813613930595,0.6953405141830444,0.5316826472772616
18,0.33908392695240047,0.6860646605491638,inf,0.283152267406477,0.6881720423698425,inf
19,0.3318008801064271,0.6894091367721558,inf,0.2843977655066508,0.6881720423698425,inf
20,0.3264395779251147,0.6896321177482605,inf,0.28065385906217255,0.6881720423698425,inf
21,0.3299813511320085,0.6882942914962769,inf,0.2792562982328584,0.6899641752243042,0.5797646067966925
22,0.3301727322765809,0.6894091367721558,inf,0.27924144811162327,0.6881720423698425,0.6105661837854118
23,0.3423015283612169,0.6885172724723816,inf,0.2793558042183101,0.6881720423698425,inf
24,0.32785543143122553,0.6874024271965027,inf,0.27816898257375877,0.6881720423698425,0.5652894438984238
25,0.343602221167568,0.6876254081726074,inf,0.2782342291880991,0.6881720423698425,inf
26,0.3578691611841112,0.6853957772254944,inf,0.2800191728589691,0.684587836265564,inf
27,0.34026223794931426,0.6820513010025024,inf,0.2774497768450006,0.6899641752243042,0.6264067676579841
28,0.32699793988455816,0.6858416795730591,inf,0.2759136681523279,0.6881720423698425,0.6421622071310739
29,0.31994183522553366,0.6931995749473572,inf,0.27877180487196024,0.6899641752243042,inf
30,0.318355562261123,0.6903010010719299,inf,0.2750441596329769,0.6881720423698425,inf
31,0.32023906061930635,0.6943143606185913,inf,0.2776480000292029,0.6881720423698425,inf
32,0.33112814969374477,0.6914158463478088,inf,0.27554943161868606,0.6881720423698425,inf
33,0.3235890225846773,0.6882942914962769,inf,0.27517511521544413,0.6863799095153809,0.6729105655278
34,0.314518574747109,0.6949833035469055,inf,0.2735726203177577,0.6756272315979004,inf
35,0.32939961227527426,0.692307710647583,inf,0.2746321678022358,0.6881720423698425,inf
36,0.3182080822265663,0.6911928653717041,inf,0.2733916149378937,0.6881720423698425,inf
37,0.3470132124096712,0.686956524848938,inf,0.2724430804776254,0.6881720423698425,inf
38,0.341084429728755,0.6947603225708008,inf,0.27462263175538765,0.6881720423698425,inf
39,0.3334773264337923,0.6952062249183655,inf,0.27188727628683373,0.6881720423698425,inf
40,0.3202658076944683,0.689186155796051,inf,0.2726153390847634,0.6881720423698425,inf
41,0.3230418528704338,0.6876254081726074,inf,0.27173720871176676,0.6881720423698425,inf
42,0.32829984331451284,0.6965440511703491,inf,0.27524592664754277,0.6774193644523621,inf
43,0.32724842913100655,0.6905239820480347,inf,0.2717385993243378,0.6792114973068237,inf
44,0.327758617916745,0.6918617486953735,inf,0.2722076237480217,0.6881720423698425,inf
