epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
1,1.0307070556614133,0.3044312298297882,0.003120023674435086,0.0004912853240966797,0.0010861476262410481,0.0,0.919229515393575,0.31798940896987915,0.00031255086263020835,3.1831529405381947e-05,0.00014699300130208333,0.0
2,0.8672990906569693,0.3183862566947937,0.00035571124818589955,5.3719679514567056e-05,0.00022602743572658964,0.0,0.8907508055369059,0.3137566149234772,6.781684027777778e-07,0.0,0.0,0.0
3,0.8472639453079965,0.32017195224761963,0.0004974789089626736,8.331404791937934e-05,0.00014685259924994575,0.0,0.87357028192944,0.30899471044540405,4.8383076985677084e-05,0.0,0.0,0.0
4,0.8323182543118794,0.32407405972480774,0.0004370424482557509,0.00013399124145507812,6.033049689398872e-05,0.0,0.8590209709273444,0.31481480598449707,0.0,0.0,0.0,0.0
5,0.8170168701145384,0.32281747460365295,0.0012270821465386285,1.4530287848578558e-06,8.332994249131945e-05,0.0,0.84072351720598,0.3153439164161682,0.00032687717013888887,0.0,0.0,0.0
6,0.7991050278147062,0.3343254029750824,0.0006410890155368382,0.00020096302032470703,0.000136868158976237,0.0,0.8184862441486782,0.3137566149234772,1.769595675998264e-05,0.0,0.0003021664089626736,0.0
7,0.7853700677553813,0.33478835225105286,0.0005620174937778049,8.990764617919922e-05,5.867878595987956e-05,0.0,0.8042986578411526,0.34285715222358704,0.0,0.0,0.0,0.0
8,0.7751736185616918,0.34259259700775146,0.0007599525981479221,4.927317301432292e-07,0.0003737118509080675,0.0,0.7949628644519382,0.3698412775993347,0.00016869439019097222,0.0,0.0006622526380750868,0.0
9,0.7680536727938387,0.3502645492553711,0.0009913100136650934,8.833673265245226e-05,0.00047468476825290255,0.0,0.7882583114835952,0.3640211522579193,0.0011876636081271702,0.0,3.92913818359375e-05,0.0
10,0.7639925649596585,0.3572089970111847,0.0010466761059231228,0.00011086861292521158,0.0014857517348395453,0.0,0.7843186948034498,0.36349207162857056,0.0016899532741970486,0.0,0.00498458014594184,0.0
