epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))"
1,1.092493792871634,0.3085978925228119,0.0007332086563110352,inf,0.0,inf,0.9778411520851983,0.3322751224040985,6.781684027777778e-07,inf,0.0,inf
2,0.9126429696877797,0.3182539641857147,0.0002201239267985026,inf,0.0,inf,0.9289996398819818,0.34074074029922485,2.2040473090277776e-06,inf,0.0,inf
3,0.8835385234819518,0.32387566566467285,9.317133161756727e-05,inf,0.0,inf,0.9093069447411432,0.31798940896987915,0.0,inf,0.0,inf
4,0.8671808901760313,0.3155423402786255,5.704164505004883e-05,inf,0.0,inf,0.8925556182861328,0.3296296298503876,0.0,inf,0.0,inf
5,0.8497017737891939,0.3244709074497223,6.998909844292534e-06,inf,0.0,inf,0.8729904227786593,0.32010582089424133,0.0,inf,0.0,inf
6,0.8327125777800878,0.3321428596973419,0.00014489094416300456,inf,0.0,inf,0.8550099187427097,0.32592591643333435,0.0,inf,0.0,inf
7,0.8188092685408063,0.324272483587265,4.0462281968858506e-05,inf,0.0,inf,0.8388038251135085,0.32592591643333435,0.0,inf,0.0,inf
8,0.8058634898728795,0.3424603044986725,0.0001340190569559733,inf,0.0,inf,0.8266023635864258,0.351322740316391,2.1192762586805554e-07,inf,0.0,inf
9,0.7957855898472997,0.34497353434562683,6.238089667426215e-05,inf,0.0,inf,0.81803926759296,0.36084654927253723,0.0,inf,0.0,inf
10,0.7874730048908127,0.35866403579711914,0.00012949175304836696,inf,0.0,inf,0.8090843637784322,0.38359788060188293,0.0,inf,0.0,inf
11,0.7808419272303582,0.3544312119483948,0.00015007522371080187,inf,0.0,inf,0.8034657213422988,0.3708994686603546,1.8141004774305555e-05,inf,0.0,inf
12,0.7763950582179758,0.3541005253791809,7.587009006076389e-06,inf,0.0,inf,0.7974863688151042,0.36243385076522827,0.0,inf,0.0,inf
13,0.771616155323055,0.3591931164264679,0.00022660626305474175,inf,0.0,inf,0.7961185230149164,0.35555556416511536,0.0,inf,0.0,inf
14,0.7674650539954503,0.3544312119483948,0.0003164331118265788,inf,0.0,inf,0.7892997609244452,0.36560845375061035,0.0,inf,0.0,inf
