epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
13,1.3612807114919028,0.31097882986068726,0.4930446253882514,0.980200301276313,0.11313413778940837,0.0,1.409761737452613,0.32380953431129456,0.5580582936604818,1.0606821695963542,0.11706975301106771,0.0
14,1.3600660948289764,0.3195767104625702,0.4821148157119751,1.0008850309583877,0.1140904426574707,0.0,1.421594626373715,0.3322751224040985,0.5337315877278646,0.986356692843967,0.10731773376464844,0.0
15,1.3672322508361605,0.31302911043167114,0.4915998352898492,0.9867614878548516,0.11090224848853217,0.0,1.4209761288430955,0.3095238208770752,0.5017391628689236,0.915571043226454,0.11082687377929687,0.0
16,1.3596044881476297,0.3105820119380951,0.48861222796969944,0.9888347705205282,0.11163225968678793,0.0,1.409523680475023,0.3137566149234772,0.5414303673638238,0.9227754804823134,0.09544826083713108,0.0
17,1.3547930162813928,0.31507936120033264,0.4939121193355984,0.9935764100816514,0.1106343878640069,0.0,1.4022150874137878,0.3296296298503876,0.5364368438720704,0.962279298570421,0.09510379367404515,0.0
18,1.3513203081157472,0.3107142746448517,0.49420627223120794,1.0022275076972114,0.11101501252916124,0.0,1.4071060750219557,0.3164021074771881,0.5039358774820963,0.9768396589491103,0.1099875979953342,0.0
19,1.3571103557944297,0.3125,0.491396787431505,0.9889380852381389,0.11098054779900444,0.0,1.4140855034192403,0.32275131344795227,0.5958060370551215,0.8520481533474392,0.08390070597330729,0.0
20,1.3535750702023506,0.31706348061561584,0.49481291241115993,0.9880883614222209,0.10861117045084635,0.0,1.4097545663515727,0.32804232835769653,0.5160047319200304,0.9134231567382812,0.08547545539008247,0.0
21,1.3550563572181595,0.31289681792259216,0.49160410828060574,1.0065644370185005,0.10973690880669487,0.0,1.4168987645043267,0.30529099702835083,0.5294100867377387,0.8493160247802735,0.09805848863389757,0.0
22,1.3502550466193093,0.31785714626312256,0.48359440167744955,0.9459572474161784,0.10972986751132541,0.0,1.3985986285739476,0.3047619163990021,0.5371233198377822,0.9942934248182509,0.09069472418891059,0.0
23,1.3431653514504434,0.3152777850627899,0.48553174601660837,1.01186146736145,0.10991044044494629,0.0,1.4045600838131376,0.3222222328186035,0.5133268144395616,1.0359298282199436,0.09808031717936198,0.0
24,1.357880544828044,0.30998677015304565,0.49109299182891847,1.01617505285475,0.11233936150868734,0.0,1.4124395410219828,0.3084656000137329,0.515813742743598,0.9616218566894531,0.10532328287760416,0.0
25,1.3582488295104769,0.3078042268753052,0.4927787939707438,0.993399339252048,0.11039052804311117,0.0,1.413454286257426,0.3253968358039856,0.5158843570285373,0.9700839148627387,0.11350496080186633,0.0
26,1.3583372031648955,0.3176587224006653,0.4927183495627509,0.9834552658928766,0.11056285699208578,0.0,1.4027373631795248,0.33174604177474976,0.5510016123453776,1.0144625345865885,0.10311266581217447,0.0
27,1.3451924112108018,0.3156746029853821,0.4882330709033542,1.0017771694395277,0.10915146668752035,0.0,1.404087562031216,0.33174604177474976,0.587937249077691,0.9119575500488282,0.08179685804578993,0.0
28,1.3447459186116855,0.3185185194015503,0.4923779673046536,0.9925517823961046,0.11589751773410373,0.0,1.4102496332592434,0.30687829852104187,0.5461507161458333,0.9891951666937934,0.10311838785807291,0.0
29,1.3556761634018686,0.31898146867752075,0.4928116374545627,0.9792054653167724,0.1059756808810764,0.0,1.4023105303446453,0.33174604177474976,0.5707900577121311,0.9859199523925781,0.09110408359103733,0.0
30,1.349409828748968,0.31693121790885925,0.49555238087972003,0.9987217240863376,0.11208613713582356,0.0,1.4003588517506917,0.3005290925502777,0.5857824113633897,0.9538795047336155,0.10190226236979166,0.0
31,1.3498428432477845,0.31322750449180603,0.4896447764502631,1.007035689883762,0.11480930911170112,0.0,1.4122485412491692,0.3047619163990021,0.5523874070909288,0.9704500410291884,0.10373060438368055,0.0
32,1.351349841720528,0.3137566149234772,0.48726329538557267,1.011066002315945,0.11006465488009982,0.0,1.4109082063039144,0.3264550268650055,0.501209004720052,0.9354659186469184,0.09547500610351563,0.0
33,1.350845732457108,0.31514549255371094,0.49234958224826386,0.9601932525634765,0.10602352619171143,0.0,1.4015550427966648,0.32275131344795227,0.6157203250461154,0.9659492492675781,0.0912437015109592,0.0
34,1.3471428448955218,0.3154100477695465,0.48663431803385415,1.0034926361507839,0.10683307382795545,0.0,1.401972352133857,0.32592591643333435,0.5471866607666016,0.974313227335612,0.09959475199381511,0.0
35,1.3515142975582017,0.3177248537540436,0.4902638779746162,1.0089873711268107,0.11466431617736816,0.0,1.4117855787277223,0.3222222328186035,0.5101147121853299,0.9552921295166016,0.09076063368055555,0.0
36,1.3541291529933612,0.3125661313533783,0.48655815919240314,0.9934820228152805,0.11275652514563667,0.0,1.4171761088901096,0.3253968358039856,0.5237466600206163,0.9444715287950304,0.10641004774305556,0.0
37,1.3609930187463761,0.3186507821083069,0.4939022647009956,0.9978966289096408,0.1107575151655409,0.0,1.4183421307139927,0.31904762983322144,0.4805260128445096,0.981739256117079,0.10394223531087239,0.0
38,1.3589757334854868,0.3156084716320038,0.48643129931555856,0.9856521103117201,0.10976807276407878,0.0,1.415228247642517,0.31322750449180603,0.5713560316297743,1.0184497409396702,0.09725456237792969,0.0
39,1.3620311304926873,0.3214946985244751,0.4978770520952013,1.0029559877183702,0.10981974071926541,0.0,1.4197134998109606,0.32116401195526123,0.557971445719401,0.8671691470675998,0.09651251898871528,0.0
40,1.360951220823659,0.3174603283405304,0.4902767578760783,0.9765653716193305,0.10900623003641764,0.0,1.410533735487196,0.33174604177474976,0.584558571709527,0.9412169986300998,0.10371721055772569,0.0
41,1.353143034875393,0.31686508655548096,0.4978588130739,0.9845432149039375,0.10906662676069472,0.0,1.4083079761928983,0.33174604177474976,0.6078230963812934,0.9480832841661241,0.09478378295898438,0.0
42,1.3554231041007572,0.3216269910335541,0.4894034094280667,0.9965380907058716,0.1117115338643392,0.0,1.412242943710751,0.3333333432674408,0.5398905436197917,0.8948565589057075,0.09260520935058594,0.0
43,1.3586293957299655,0.31283068656921387,0.4904660966661241,0.9839855326546563,0.11234878434075249,0.0,1.4138515366448297,0.30105820298194885,0.5378655751546224,0.9081657409667969,0.09996066623263888,0.0
44,1.3560715996556811,0.31395503878593445,0.48207408587137857,0.9861402008268568,0.10860911210378012,0.0,1.4061466601159838,0.30899471044540405,0.569711430867513,0.8670207977294921,0.09136611090766059,0.0
45,1.346161433060964,0.3135581910610199,0.4876054525375366,0.9751611603630914,0.10523107316758898,0.0,1.4032388872570463,0.30687829852104187,0.5824830373128255,0.953842035929362,0.0854095458984375,0.0
46,1.354441717101468,0.3134259283542633,0.49976614581214057,1.014762102233039,0.1146416876051161,0.0,1.4156801568137274,0.30687829852104187,0.5480287763807509,0.9816378699408637,0.10313966539171007,0.0
47,1.3563867093788253,0.3143518567085266,0.4959129677878486,0.9846119244893392,0.10800695154401992,0.0,1.4071773131688436,0.3047619163990021,0.486034181382921,0.903938971625434,0.09689500596788195,0.0
48,1.351302538977729,0.3125661313533783,0.48768603801727295,1.0071903599633112,0.11027766333685982,0.0,1.4129210657543607,0.3047619163990021,0.553237787882487,0.9495340135362413,0.09930958218044705,0.0
49,1.3548830524086952,0.3152116537094116,0.49086539480421276,0.9829798142115275,0.11138375865088569,0.0,1.4000546058019003,0.32804232835769653,0.5794486575656467,0.8767674340142144,0.08972774081759982,0.0
50,1.3498058254520098,0.32380953431129456,0.498518435160319,0.9917113780975342,0.113343612353007,0.0,1.4029841131634182,0.32698413729667664,0.5687467363145616,0.9149172888861762,0.09649675157335069,0.0
51,1.3497983243730334,0.32076719403266907,0.47649192810058594,0.9970564895206028,0.11176217132144504,0.0,1.4066988825798035,0.3312169313430786,0.5281534406873915,0.9142571767171224,0.10323270161946614,0.0
52,1.351286567416456,0.3152777850627899,0.48941873179541695,0.9892571237352159,0.10933595763312445,0.0,1.409162908130222,0.3216931223869324,0.5024913787841797,1.0228142632378472,0.10996377733018663,0.0
53,1.3537986487150193,0.32175925374031067,0.49275861581166586,0.9646416770087348,0.10901804235246447,0.0,1.4020112103886075,0.3243386149406433,0.5166105058458116,1.0045507642957898,0.11178851657443577,0.0
54,1.3511714627345404,0.3156084716320038,0.48853099081251355,1.003889552752177,0.11003249486287435,0.0,1.4024969193670485,0.3153439164161682,0.5622360229492187,0.9410980648464626,0.08982361687554254,0.0
55,1.3428430593676037,0.3212963044643402,0.4888841946919759,1.0196755250295004,0.10693141089545356,0.0,1.4047844396697151,0.31111112236976624,0.5156557718912761,1.060558827718099,0.10921868218315972,0.0
56,1.3517272781994607,0.32215607166290283,0.4913853645324707,1.0106247769461738,0.11149759822421604,0.0,1.4133189294073316,0.33386242389678955,0.5621914333767362,0.975019285413954,0.10554203457302518,0.0
57,1.3532914045784208,0.3193121552467346,0.481967912779914,0.9686978101730347,0.10751845041910807,0.0,1.4063667482799953,0.3333333432674408,0.5520628187391493,0.9217902289496528,0.10692515903049045,0.0
58,1.3465320153368845,0.318320095539093,0.4819487916098701,0.9623808172014024,0.10829299555884467,0.0,1.399449708726671,0.3126984238624573,0.5501893785264756,0.936375978257921,0.10394859313964844,0.0
59,1.349340837697188,0.31421956419944763,0.48346445825364853,1.0074523899290297,0.11254881487952338,0.0,1.403479552268982,0.3095238208770752,0.5583360883924696,0.963686286078559,0.09925927056206597,0.0
60,1.3450711478789648,0.31587302684783936,0.486240643925137,0.9865480581919353,0.10983826849195692,0.0,1.4031066285239326,0.31322750449180603,0.6076704661051432,0.9954868740505642,0.1041285620795356,0.0
61,1.3492560134993659,0.31911376118659973,0.4971792485978868,1.0208263317743937,0.11145149336920844,0.0,1.4058485150337219,0.30529099702835083,0.5416380564371744,0.9801282670762804,0.10106743706597222,0.0
62,1.3552302572462294,0.3152116537094116,0.49483735826280384,0.9964159700605605,0.11288614273071289,0.0,1.4091232114368015,0.31587302684783936,0.4975462171766493,0.9783857133653429,0.1037971920437283,0.0
63,1.3523213441173236,0.31679895520210266,0.48986561563279896,0.9938695086373224,0.10872170130411783,0.0,1.407387367884318,0.33174604177474976,0.4888215806749132,0.9414706336127387,0.101409912109375,0.0
64,1.3544228995839755,0.31871694326400757,0.4955705960591634,0.9999829053878784,0.10941741466522217,0.0,1.407911647690667,0.33280423283576965,0.5052085876464844,1.0415042453342014,0.11091961330837674,0.0
65,1.3502977516916064,0.32480159401893616,0.4929389317830404,0.9912575562795003,0.10645526515112982,0.0,1.4010672132174173,0.31216931343078613,0.5552828047010634,0.9212037404378255,0.08722059461805555,0.0
66,1.351252173549599,0.3173941671848297,0.48275208473205566,1.0014681339263916,0.11045556863149007,0.0,1.4112850030263264,0.32275131344795227,0.5452106475830079,0.9640705956353082,0.0950577629937066,0.0
67,1.354370838072565,0.3173280358314514,0.4881978564792209,0.9736006339391072,0.1092699580722385,0.0,1.411389293935564,0.3047619163990021,0.5322666592068143,0.9019823710123698,0.10692019992404514,0.0
68,1.3561208090848393,0.3136243522167206,0.4879584789276123,1.0277184830771553,0.11395601431528728,0.0,1.4241853753725688,0.3047619163990021,0.5573105706108941,0.9220175425211589,0.09635374281141493,0.0
69,1.3590417724516657,0.3172619044780731,0.4852104663848877,0.9811713483598498,0.10772690508100721,0.0,1.4143254995346068,0.33492064476013184,0.538278325398763,1.0183219061957465,0.10033988952636719,0.0
70,1.3552192149890794,0.3156084716320038,0.49366547531551785,0.9956456608242459,0.10827173391977946,0.0,1.4120741036203173,0.33280423283576965,0.5211170196533204,0.9512104882134331,0.09763103061252171,0.0
71,1.3564382925629617,0.3173280358314514,0.4912258492575751,0.991570176018609,0.10676435364617241,0.0,1.4130893376138476,0.32804232835769653,0.4976418813069661,1.0207335578070746,0.10250939263237847,0.0
72,1.355183247062895,0.3242063522338867,0.4912394788530138,0.9829956240124172,0.10786059962378608,0.0,1.4122441940837436,0.33597883582115173,0.5334172566731771,0.9704389360215929,0.10310469733344184,0.0
73,1.3546140879392623,0.31785714626312256,0.48310393492380777,0.9832667986551921,0.10812629063924153,0.0,1.4132686800426908,0.3402116298675537,0.5928432888454861,0.9535668690999349,0.10684449937608508,0.0
74,1.3550002925925784,0.31884920597076416,0.4893333037694295,0.9899053759045071,0.10801607767740885,0.0,1.4070041524039374,0.3142857253551483,0.5459172142876519,0.8849118974473741,0.09424120585123698,0.0
75,1.3494511927167574,0.3203042447566986,0.4886527988645766,0.9971397797266642,0.11117262310451931,0.0,1.4087580879529318,0.32275131344795227,0.5140040927463108,1.0000439961751302,0.1170434315999349,0.0
76,1.3568857712878122,0.32202380895614624,0.48830413818359375,1.018311333656311,0.1162237352795071,0.0,1.418111389213138,0.33703702688217163,0.5179960038926866,1.0536953396267361,0.11741672092013888,0.0
77,1.3546550629867449,0.3205026388168335,0.48631816705067954,0.9469807518853082,0.10957840018802219,0.0,1.4038276818063524,0.32380953431129456,0.5482306162516276,0.9259534623887804,0.09508950975206164,0.0
78,1.3499091860320833,0.31904762983322144,0.4958019680447049,1.0056998597251043,0.11054428153567844,0.0,1.4090893440776402,0.3047619163990021,0.554345703125,0.9412921057807074,0.09311485290527344,0.0
79,1.358303787973192,0.31494709849357605,0.4859438763724433,0.9902651919258966,0.11329594453175863,0.0,1.415259391731686,0.3174603283405304,0.530206044514974,0.945246336195204,0.09815152486165364,0.0
80,1.359739077422354,0.3192460238933563,0.487031963136461,0.9728633721669515,0.11053087446424696,0.0,1.416004490852356,0.3296296298503876,0.538464609781901,0.9131285349527994,0.10404353671603733,0.0
81,1.355738719469971,0.3232142925262451,0.4922088729010688,0.9699619902504815,0.10442360242207845,0.0,1.4049120240741306,0.3047619163990021,0.5510644276936849,0.9584117889404297,0.10131920708550347,0.0
82,1.3499503625763787,0.31593915820121765,0.4924399667316013,1.0007282071643406,0.10633916060129801,0.0,1.4082663191689386,0.33068782091140747,0.5534104241265191,0.9186680263943142,0.08884900410970052,0.0
83,1.3530587206284206,0.3203042447566986,0.49043185710906984,1.0201756715774537,0.10991454389360215,0.0,1.40817322201199,0.32116401195526123,0.5667274475097657,0.936952167087131,0.09404262966579861,0.0
84,1.3578480043345027,0.3182539641857147,0.4912158542209201,1.003757611910502,0.1081664032406277,0.0,1.4122307287322151,0.3153439164161682,0.562901857164171,0.9662400987413194,0.10214809841579861,0.0
85,1.3548117501868142,0.31593915820121765,0.49340897666083444,0.9965719355477227,0.10937881469726562,0.0,1.411466375986735,0.3380952477455139,0.5609878540039063,0.9530316246880426,0.09852604336208767,0.0
86,1.350318298737208,0.3226190507411957,0.4952434645758735,0.9741970698038737,0.10605494711134168,0.0,1.405070866478814,0.3333333432674408,0.47961273193359377,1.0141478644476996,0.10802188449435764,0.0
87,1.352114966346158,0.31977513432502747,0.48052148289150665,0.9791230652067396,0.11110657585991754,0.0,1.4022244970003763,0.33386242389678955,0.6295403798421224,0.8766934288872613,0.09156735738118489,0.0
88,1.3386308646864362,0.3195767104625702,0.4908070961634318,0.9960008170869615,0.11155542002783882,0.0,1.3974134975009493,0.33386242389678955,0.5596350775824652,0.9594656202528212,0.09633763631184895,0.0
89,1.3470917294422786,0.3164021074771881,0.49238349861568875,1.0101895226372613,0.11372502115037707,0.0,1.4037290785047742,0.3047619163990021,0.5762009938557943,0.9563656700981988,0.09464060465494792,0.0
90,1.3507459867331717,0.3154761791229248,0.48725530041588677,1.0175878710216946,0.11503803994920518,0.0,1.413266478644477,0.3232804238796234,0.5574281904432509,0.9367137908935547,0.10905693901909722,0.0
91,1.3571595476733314,0.31977513432502747,0.49149831665886773,0.9995492352379693,0.11093192365434434,0.0,1.4155139909850227,0.33862432837486267,0.5554869757758246,0.9741785685221355,0.09375949435763889,0.0
92,1.3590678705109491,0.31091269850730896,0.4918388631608751,0.9665914376576742,0.10731432437896729,0.0,1.41096105310652,0.30529099702835083,0.5550949096679687,0.9790379418267144,0.10342233445909288,0.0
93,1.3549896543224653,0.3155423402786255,0.48734638690948484,0.9755429797702365,0.1126498195860121,0.0,1.4106712023417154,0.3333333432674408,0.5210336473253038,0.93799802992079,0.1133042229546441,0.0
94,1.3564715241392453,0.31501322984695435,0.4886571274863349,0.9876761198043823,0.10973695913950603,0.0,1.4155168387624952,0.3095238208770752,0.5474035898844402,0.9663721296522353,0.10301441616482204,0.0
95,1.3561222816507021,0.3144179880619049,0.4947527064217461,0.988150790002611,0.10594486660427517,0.0,1.4084064337942335,0.31111112236976624,0.5340617285834418,1.008486557006836,0.10185534159342448,0.0
96,1.3561873719096185,0.3205687701702118,0.48916462262471516,1.0067114724053277,0.11149604850345188,0.0,1.415706647766961,0.3222222328186035,0.542004648844401,0.8687787373860677,0.08866017659505208,0.0
97,1.358416742583116,0.3274470865726471,0.5083533022138808,1.004812675052219,0.10881141291724311,0.0,1.4163815630806817,0.32910051941871643,0.5565526750352647,0.9175236596001519,0.11202155219184028,0.0
98,1.3529287424352434,0.32103174924850464,0.4865965260399712,0.956138793627421,0.10537583827972412,0.0,1.4084264861212836,0.3105820119380951,0.5266220516628689,1.0235843658447266,0.1280495113796658,0.0
99,1.3510561931464407,0.31785714626312256,0.48772051599290633,1.0148013088438246,0.10935310522715251,0.0,1.4086326069302029,0.32116401195526123,0.545519765218099,0.9530555301242405,0.09826592339409722,0.0
100,1.3540248175462086,0.3224206268787384,0.4874160395728217,0.9918708986706204,0.10807202921973334,0.0,1.408918367491828,0.33386242389678955,0.4892774369981554,0.9088817596435547,0.11241573757595485,0.0
