epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,0.8568773493867055,0.5491638779640198,inf,0.6658173604546306,0.6756272315979004,inf
2,0.6828711739628115,0.6711259484291077,inf,0.5707715749740601,0.6756272315979004,inf
3,0.5948068956000225,0.672686755657196,inf,0.5187545318469823,0.6756272315979004,inf
4,0.5658004245259495,0.6740245223045349,inf,0.48762733914027706,0.6756272315979004,inf
5,0.49099915060345256,0.6733556389808655,inf,0.4646994900480609,0.6756272315979004,1.3385847929482149
6,0.49241066234900016,0.6738015413284302,inf,0.4433560177823093,0.6792114973068237,inf
7,0.5077087120718766,0.6778149604797363,inf,0.44947155502354985,0.6774193644523621,1.4696521759033203
8,0.4804670300473955,0.6791527271270752,inf,0.4261916132173806,0.6827957034111023,inf
9,0.4725891327851008,0.6820513010025024,inf,0.4181161106468361,0.684587836265564,inf
10,0.45692204584794066,0.6838350296020508,inf,0.42157408051958706,0.684587836265564,1.6139506224159883
11,0.4650822571504896,0.6856187582015991,inf,0.4131317631663563,0.684587836265564,inf
12,0.43750682075412195,0.6885172724723816,inf,0.41399165723368386,0.684587836265564,inf
13,0.46845544069552814,0.6838350296020508,inf,0.4110041390234065,0.6810035705566406,1.5628969067725065
14,0.43585055081226004,0.6867335438728333,inf,0.40233686705616034,0.6953405141830444,1.4401502163610727
15,0.4414853355194503,0.6862876415252686,inf,0.4005278074574248,0.6756272315979004,inf
16,0.4417244478555344,0.689186155796051,inf,0.3986622582529193,0.6899641752243042,1.391332929379472
17,0.4232005691068752,0.6876254081726074,inf,0.39099888057909277,0.6684587597846985,inf
18,0.4327570531760978,0.6871795058250427,inf,0.3997063008702804,0.6702508926391602,1.5615988579865927
19,0.4255809181274098,0.6838350296020508,inf,0.4008443570025613,0.6881720423698425,1.3279099508980725
20,0.4180146198563069,0.681605339050293,inf,0.38964668501203303,0.6810035705566406,inf
21,0.42076248370076175,0.6831660866737366,inf,0.3848568804074671,0.6684587597846985,inf
22,0.4198550826948241,0.6838350296020508,inf,0.38671383393980635,0.6666666865348816,inf
23,0.42819682306775425,0.6871795058250427,inf,0.38228171715669546,0.6666666865348816,inf
24,0.414259905282791,0.6885172724723816,inf,0.38532818345544495,0.6917562484741211,1.3413796825943707
25,0.4307916771846815,0.676254153251648,inf,0.38341104629162315,0.6630824208259583,inf
26,0.44278179083855074,0.681605339050293,inf,0.38812070562739237,0.6774193644523621,inf
27,0.42322744400388446,0.6820513010025024,inf,0.37758633772903516,0.6684587597846985,inf
28,0.40799825229447023,0.678260862827301,inf,0.36963646274025197,0.6630824208259583,inf
29,0.39712477631205434,0.6818283200263977,inf,0.3819645021424115,0.6362007260322571,inf
30,0.4014494891548268,0.6758082509040833,inf,0.37019290009113115,0.6684587597846985,inf
31,0.39609004425703087,0.6789297461509705,inf,0.37107665272795154,0.6559139490127563,inf
32,0.4087000707268854,0.6804905533790588,inf,0.36689393417300464,0.6648745536804199,inf
33,0.4028601100685719,0.6724637746810913,inf,0.37145828483539206,0.6362007260322571,inf
34,0.3922924321127411,0.6644369959831238,inf,0.3665825261551643,0.6523297429084778,inf
35,0.405593983219745,0.6655518412590027,inf,0.371056456989217,0.6290322542190552,1.4746730840094735
36,0.3956341037143753,0.6720178127288818,inf,0.37133969484924156,0.6505376100540161,inf
37,0.4249069249065958,0.6807134747505188,inf,0.36518040201931357,0.6648745536804199,inf
38,0.4164054929583429,0.6807134747505188,inf,0.37025825456481115,0.6505376100540161,1.533205174954138
39,0.40992430755955594,0.6791527271270752,inf,0.36195054441411917,0.6648745536804199,inf
40,0.3972542536592929,0.6829431653022766,inf,0.36783820523001326,0.684587836265564,inf
41,0.4023215633808313,0.6862876415252686,inf,0.36947039250179986,0.6612903475761414,inf
42,0.4028591177226088,0.6744704842567444,inf,0.3753320143044552,0.6523297429084778,inf
43,0.40578225757230385,0.6871795058250427,inf,0.36365006418428686,0.6827957034111023,inf
44,0.4000866242606088,0.6878483891487122,inf,0.36407184266598425,0.6827957034111023,inf
45,0.39032521451362107,0.6840579509735107,inf,0.3668861659330742,0.6827957034111023,inf
46,0.4171848564330384,0.6896321177482605,inf,0.36760110512515093,0.6792114973068237,inf
47,0.40593806218147,0.6876254081726074,inf,0.3623460871733238,0.684587836265564,inf
48,0.39570093107035503,0.6807134747505188,inf,0.36497379261478086,0.6702508926391602,inf
49,0.38890128483490966,0.6849498152732849,inf,0.36518190097864545,0.6792114973068237,inf
50,0.40305174106436076,0.6798216104507446,inf,0.35923559747845213,0.6774193644523621,1.705073026853187
51,0.4050788482712042,0.6916387677192688,inf,0.3557214768272694,0.6774193644523621,inf
52,0.40009495626403907,0.681605339050293,inf,0.3623309947341402,0.6810035705566406,1.4697080237843165
53,0.3864671452684659,0.6675585508346558,inf,0.36122350227609973,0.6792114973068237,inf
54,0.4012976560967966,0.6735786199569702,inf,0.358135893871294,0.6881720423698425,inf
55,0.3880157230125966,0.6744704842567444,inf,0.3577462854647191,0.6648745536804199,inf
56,0.3791030025605774,0.678260862827301,inf,0.35820986337472344,0.6863799095153809,inf
57,0.41139172787438627,0.6856187582015991,inf,0.35795346640537834,0.6881720423698425,inf
58,0.3896000390028076,0.6914158463478088,inf,0.36174198100778543,0.6899641752243042,inf
59,0.40470984651681,0.6780378818511963,inf,0.3578797865693814,0.6917562484741211,1.5331792742292458
60,0.3899755106855915,0.6804905533790588,inf,0.35716675465630593,0.6899641752243042,inf
61,0.37172487001674615,0.6746934056282043,inf,0.356702981151153,0.6899641752243042,inf
62,0.3991290163683975,0.6840579509735107,inf,0.3522385662404176,0.6899641752243042,1.4102941316978954
63,0.3900905553442992,0.681605339050293,inf,0.35738453833020734,0.6917562484741211,1.5443997427681897
64,0.39422398457025115,0.692307710647583,inf,0.35806607294862514,0.6899641752243042,inf
65,0.39100591885796354,0.6949833035469055,inf,0.3606887196547517,0.6881720423698425,inf
66,0.38655564672461595,0.6896321177482605,inf,0.3546816528400528,0.6935483813285828,1.4930712263160777
67,0.38356660141513865,0.6914158463478088,inf,0.34994743458021466,0.6863799095153809,inf
