epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))"
1,1.1148686193757587,0.3076719641685486,1.8331530570983887,1.224767221344842,inf,inf,1.0115467773543463,0.3343915343284607,2.8536532084147135,1.7741814507378473,inf,inf
2,0.9417913072639041,0.3246693015098572,2.8040378835466173,1.688705735736423,inf,inf,0.9574743893411425,0.32910051941871643,2.5116484747992622,1.6714947594536675,inf,inf
3,0.9108839030067126,0.32202380895614624,2.753093613518609,1.635743178261651,inf,inf,0.9344223419825236,0.3232804238796234,2.636535474989149,1.6924073961046007,inf,inf
4,0.893394210934639,0.3203042447566986,2.75757098197937,1.5899177577760484,inf,inf,0.9203860561052958,0.3222222328186035,2.8230748494466145,1.7276224772135416,inf,inf
5,0.8812172351611985,0.3195767104625702,inf,1.5875970893436009,inf,inf,0.9092629273732503,0.32486772537231445,2.6108089870876734,1.5721671634250216,inf,inf
6,0.8694333197342025,0.3231481611728668,inf,1.580101611879137,inf,inf,0.8970756345325046,0.32592591643333435,2.491767798529731,1.437803734673394,inf,inf
7,0.8583035694228278,0.31785714626312256,inf,1.5272330972883437,inf,inf,0.8843377537197536,0.31904762983322144,inf,1.8200044420030381,inf,inf
8,0.8469857240716616,0.31891533732414246,inf,1.5868019766277737,inf,inf,0.8724935968716939,0.32275131344795227,2.6152665032280815,1.5371507008870442,inf,inf
9,0.8366787071029346,0.3182539641857147,inf,1.5239400704701742,inf,inf,0.8596657514572144,0.3333333432674408,inf,1.8782744089762369,inf,inf
10,0.8265688353114657,0.33095237612724304,inf,1.6158286783430311,inf,inf,0.8481806874275207,0.33492064476013184,2.865639919704861,1.4018348269992404,inf,inf
11,0.8170794046587414,0.3350529074668884,inf,1.6134483655293783,inf,inf,0.8387735539012485,0.34973543882369995,inf,1.4366611056857639,inf,inf
12,0.8090261730882856,0.3422619104385376,inf,1.5086732175615098,inf,inf,0.8299336036046346,0.3613756597042084,inf,1.4514520857069226,inf,inf
13,0.8014647356337972,0.3434523940086365,inf,1.5556663142310247,inf,inf,0.8242651793691848,0.3592592477798462,inf,1.5374194675021702,inf,inf
14,0.7952487106124561,0.3480158746242523,inf,1.5359638690948487,inf,inf,0.8171598593393962,0.3698412775993347,inf,1.4916440751817492,inf,inf
15,0.7893656414416101,0.35145503282546997,inf,1.5336512565612792,inf,inf,0.8136394812001122,0.36349207162857056,inf,1.668565156724718,inf,inf
16,0.7848910365667608,0.35284391045570374,inf,1.5436309443579779,inf,inf,0.8078386320008172,0.36666667461395264,inf,1.8095225440131293,inf,inf
