epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
23,0.7109447113134795,0.38452380895614624,0.009076556894514295,0.015098016791873508,0.01129616896311442,0.0,0.7390271027882894,0.3978835940361023,0.0002644432915581597,0.0046968566046820745,0.07803605927361382,0.0
24,0.7142677732432882,0.3849206268787384,0.009870133466190763,0.02097155186865065,0.0356635848681132,0.0,0.7311814753545656,0.3788359761238098,0.0006203969319661458,0.0658485836452908,0.05182167689005534,0.0
25,0.7115806082263589,0.38320106267929077,0.010257815817991893,0.025058310396141478,0.02896606988377041,0.0,0.7294825221101443,0.3857142925262451,0.0015617794460720486,0.01756810082329644,0.008013730578952365,0.0
26,0.7069510873200164,0.3916666805744171,0.01198883056640625,0.0265045702457428,0.04369524916013082,0.0,0.730661723514398,0.3798941671848297,0.023464123407999676,0.048818344540066186,0.07892779244316948,0.0
27,0.7118905248741308,0.3829365074634552,0.012279355194833544,0.03443582322862413,0.052873786290486655,0.0,0.7242495478855239,0.3888888955116272,0.027491606606377495,0.07147406472100151,0.05723128318786621,0.0
28,0.7074852499903904,0.386772483587265,0.010449814465310838,0.03289324442545573,0.03776841494772169,0.0,0.7236627436346478,0.3936507999897003,0.017585309346516927,0.03464006847805447,0.06428286764356825,0.0
29,0.7081741978103916,0.38234126567840576,0.009092633260620965,0.033110909660657245,0.039940288497342005,0.0,0.7335921577281422,0.4047619104385376,0.0011552810668945313,0.05443723466661241,0.05225667688581678,0.0
30,0.7069664131850004,0.3870370388031006,0.01164801451894972,0.048887396189901566,0.05286418994267782,0.0,0.7247851792309019,0.3931216895580292,0.0011570294698079427,0.0459067980448405,0.025673251681857637,0.0
31,0.7071877956390381,0.39047619700431824,0.017054940925704108,0.03199318978521559,0.03501861575576994,0.0,0.7252262648608949,0.3978835940361023,0.014265357123480902,0.016790737046135797,0.10556763543023004,0.0
32,0.7027688735268183,0.39351850748062134,0.013320960932307772,0.03842408458391825,0.029282960957951017,0.0,0.7212894509236017,0.3878306746482849,0.012549241383870443,0.07841653823852539,0.041681729422675236,0.0
33,0.7056420873022742,0.38941797614097595,0.013967177271842957,0.033389350440767074,0.03854006197717455,0.0,0.724320495625337,0.40423280000686646,0.0011460834079318576,0.01704260508219401,0.05735693507724338,0.0
34,0.7069226798497968,0.39318782091140747,0.013712346222665575,0.043298537201351586,0.048194283909267846,0.0,0.7205416886342897,0.39259257912635803,0.012185181511773004,0.026636362075805664,0.0481910228729248,0.0
35,0.7021459272752205,0.39034390449523926,0.014459809992048475,0.03443701300356123,0.033583995368745595,0.0,0.719010763698154,0.38941797614097595,0.004519865247938368,0.03565620316399468,0.0647762139638265,0.0
36,0.7028806766909029,0.3896164000034332,0.008691934082243178,0.036732505758603415,0.03950733708010779,0.0,0.7195576636327637,0.41216930747032166,0.021790915065341525,0.056731186972724064,0.04336961110432943,0.0
37,0.7059789999077718,0.38366401195526123,0.012549053960376316,0.03949701421790653,0.04273133393790987,0.0,0.7226019918918609,0.4126984179019928,0.001243787341647678,0.04413538508945041,0.07094274097018771,0.0
38,0.7031077224554287,0.38915345072746277,0.011013226873344845,0.042682211928897436,0.0464889387289683,0.0,0.7253425853119956,0.3830687701702118,0.009051643477545845,0.03743469185299343,0.038539950052897134,0.0
39,0.703378234596716,0.39140212535858154,0.009562806619538202,0.04151384135087331,0.052035101254781085,0.0,0.7221388248933687,0.39153438806533813,0.0001973761452568902,0.028185436460706922,0.05788293679555257,0.0
40,0.7027934679347608,0.39424604177474976,0.009198283818033006,0.040245456165737575,0.04827865858872731,0.0,0.7213842872116301,0.4100528955459595,0.004751070340474447,0.05414646996392144,0.03610197967953152,0.0
41,0.7008699666708708,0.3967592716217041,0.011311976114908855,0.03503372569878896,0.04825302627351549,0.0,0.7194300346904331,0.40423280000686646,0.0018493175506591798,0.03694513373904758,0.02491446336110433,0.0
42,0.7000211312952969,0.39933863282203674,0.009773250420888264,0.04978133373790317,0.041474653283754985,0.0,0.7182426417867342,0.3941798806190491,0.007499048444959852,0.04639167785644531,0.03064670032925076,0.0
43,0.7007027643836207,0.38842591643333435,0.007630415095223321,0.04721675035026338,0.06193107565244039,0.0,0.7240367669198248,0.38730159401893616,3.960927327473958e-05,0.013036261664496528,0.012912472089131674,0.0
44,0.7010290525646673,0.3937169313430786,0.010476593838797675,0.04328261017799377,0.06215600570042928,0.0,0.7190225639277035,0.40846559405326843,0.01962057484520806,0.03972788916693793,0.08829937511020236,0.0
45,0.6998595071956515,0.39523810148239136,0.015171211792363061,0.03758431606822544,0.04621065126525031,0.0,0.7195260696940952,0.39153438806533813,0.008465592066446941,0.07148978710174561,0.06828787591722277,0.0
46,0.6992373420546453,0.3871693015098572,0.017009466886520386,0.04651808639367421,0.03909314473470052,0.0,0.7174070692724652,0.391005277633667,0.0018977880477905273,0.07160529295603434,0.10095180670420328,0.0
47,0.702698935702857,0.3868386149406433,0.019827137721909416,0.05135339995225271,0.044801214502917394,0.0,0.7200283750891685,0.391005277633667,0.01316806607776218,0.06317806508806016,0.03369638125101725,0.0
48,0.6952592097843687,0.3958333432674408,0.008405809932284885,0.03719015849961175,0.050489432281918,0.0,0.7203616233335601,0.40317460894584656,0.0007228374481201172,0.04655792448255751,0.05956936147477892,0.0
49,0.7020968040451407,0.3871693015098572,0.017854546507199604,0.043341683016883,0.051182350516319274,0.0,0.720645989312066,0.39259257912635803,0.0036198523309495714,0.050519006782107884,0.025767891936832005,0.0
50,0.6996050901090105,0.3937169313430786,0.019494400090641444,0.038638263278537324,0.046704437335332236,0.0,0.7198109293977419,0.38941797614097595,0.006414506170484755,0.03364162974887424,0.05044618182712131,0.0
51,0.697666377429333,0.39431217312812805,0.011181456512875027,0.050458446476194595,0.0489731146229638,0.0,0.7174277207917638,0.4058201014995575,0.0641231271955702,0.053579370180765785,0.11346720059712728,0.0
52,0.6994141629690097,0.39345237612724304,0.014345026678509183,0.04849637846151988,0.049737530118889275,0.0,0.7221383454071151,0.39153438806533813,0.043219269646538626,0.11234363979763455,0.05488817691802979,0.0
53,0.695452236239281,0.3978835940361023,0.016201728582382204,0.048677013980017766,0.043296267257796395,0.0,0.7245631742808554,0.3878306746482849,0.06629669401380751,0.15090583695305718,0.02993646462758382,0.0
54,0.6982284612125821,0.39047619700431824,0.013719134860568576,0.043051153752538894,0.0478429247935613,0.0,0.717474625673559,0.4089947044849396,0.018145614200168185,0.02246418793996175,0.0381453964445326,0.0
55,0.6988801926374435,0.3937169313430786,0.02283480664094289,0.048130424155129324,0.05575655003388723,0.0,0.7166070426503818,0.40529099106788635,0.04590648545159234,0.04681797292497423,0.11283245351579455,0.0
56,0.6966675795407758,0.39649471640586853,0.019566780991024442,0.03872626357608371,0.0533098171154658,0.0,0.722633280356725,0.4000000059604645,0.014392047458224826,0.04463636345333523,0.026710396342807346,0.0
57,0.6990423061781459,0.39160051941871643,0.014390608337190415,0.056415749258465236,0.04885371459854974,0.0,0.718211389084657,0.4015873074531555,0.005938421355353461,0.025418151749504937,0.03488043944040934,0.0
58,0.6956073985538549,0.3938491940498352,0.008215081029468113,0.041213695539368524,0.040328330794970196,0.0,0.716544628308879,0.3888888955116272,0.04983234935336643,0.0862116018931071,0.05250190893809001,0.0
59,0.7002332085640066,0.38935184478759766,0.012472937835587396,0.03974338571230571,0.05388074086772071,0.0,0.721559527847502,0.4174603223800659,0.010157320234510634,0.030473185910118952,0.053603410720825195,0.0
60,0.6940889345895913,0.39246031641960144,0.011350337995423211,0.038967771662606135,0.05772158106168111,0.0,0.7142523426148627,0.3899470865726471,0.004889721340603299,0.013686280780368381,0.0864752001232571,0.0
61,0.6953601131733093,0.39927250146865845,0.007398980524804857,0.03565333022011651,0.05737932754887475,0.0,0.7143590004907714,0.3957671821117401,0.012811104456583658,0.034757068422105575,0.103951629002889,0.0
62,0.6984820445689063,0.39338624477386475,0.03155586371819178,0.05014225774341159,0.04673948602543937,0.0,0.7147207281655735,0.4068782925605774,0.009682465924157037,0.08382633792029487,0.08068297968970405,0.0
63,0.6975054060729842,0.39847883582115173,0.01563662224345737,0.040614573823081125,0.06403583387533823,0.0,0.7193851578566763,0.39523810148239136,0.0031766653060913085,0.02115800910525852,0.010266012615627713,0.0
64,0.6944076000919772,0.3936507999897003,0.012577911880281236,0.03202256494098239,0.04849661688009898,0.0,0.7156993779871199,0.4095238149166107,0.022043735451168483,0.033592719501919215,0.03921033541361491,0.0
65,0.6949544127202696,0.39537036418914795,0.02140407661596934,0.04320518010192447,0.04961164659923977,0.0,0.7143379398518138,0.39841270446777344,0.014393435584174262,0.0673651549551222,0.0675547202428182,0.0
66,0.6936758234165609,0.39451056718826294,0.01079068746831682,0.05880428817537096,0.050540045234892104,0.0,0.7156509882873959,0.3957671821117401,0.04615342617034912,0.0947209570142958,0.06790972815619575,0.0
67,0.6903914586847855,0.3970237970352173,0.017526755730311077,0.0391436861621009,0.052310734656121995,0.0,0.7124599850840039,0.39735448360443115,0.01819857491387261,0.050517940521240236,0.031201065911187067,0.0
68,0.6996622474346724,0.3937169313430786,0.02321406751871109,0.05593941046131982,0.04297292613320881,0.0,0.7161158977283372,0.39523810148239136,0.06866082880232069,0.0913770251803928,0.04939305782318115,0.0
69,0.6934020602247781,0.3997354507446289,0.01612530913617876,0.05169072515434689,0.04397226803832584,0.0,0.7181891583734088,0.39047619700431824,0.05225152571996053,0.1154119888941447,0.04592475758658515,0.0
70,0.696065088847859,0.39246031641960144,0.021022134688165453,0.05815178652604421,0.05322809914747874,0.0,0.7156876855426364,0.39523810148239136,0.008863139152526855,0.049502582020229766,0.04635104868147108,0.0
71,0.6962871351175838,0.3917328119277954,0.026185736060142517,0.047141039702627396,0.03780472609731886,0.0,0.7135161419709524,0.38465607166290283,0.002230212423536513,0.04406946765051948,0.09737096892462836,0.0
72,0.69050159709942,0.40019840002059937,0.02132574849658542,0.033356094360351564,0.056736361318164404,0.0,0.7151088610291481,0.41798943281173706,0.027685557471381295,0.03143922752804226,0.041800340016682945,0.0
73,0.6968923336929745,0.39451056718826294,0.024026424354977077,0.055198939310179815,0.03864775266912249,0.0,0.7122905456357532,0.39629629254341125,0.03894142574734158,0.0793621301651001,0.0933334337340461,0.0
74,0.6953488028297822,0.39444443583488464,0.02079934047328101,0.05286561879846785,0.03532021906640795,0.0,0.7151273204220666,0.41322749853134155,0.04966689745585124,0.11790041393703884,0.03557274076673719,0.0
75,0.6912774924706254,0.3945767283439636,0.015604101618131002,0.04565923280186123,0.05663581490516663,0.0,0.7151127842565378,0.38941797614097595,0.059774703449673124,0.0984043836593628,0.049250931209988066,0.0
76,0.6928782193404105,0.40013226866722107,0.02213703907198376,0.05604686836401621,0.038520421584447226,0.0,0.7103255104687479,0.41216930747032166,0.025048351287841795,0.04402069780561659,0.10124421119689941,0.0
77,0.6950963295685748,0.39226189255714417,0.016740960876146953,0.04808617267343733,0.043372128241591985,0.0,0.7117056729065048,0.40634921193122864,0.0012985706329345704,0.08806226783328586,0.08733438385857475,0.0
78,0.6940784004102979,0.39636242389678955,0.019927334785461426,0.05034515526559618,0.044864218764834936,0.0,0.7107217859890725,0.41322749853134155,0.02148785326215956,0.01923000282711453,0.055246244536505805,0.0
79,0.693579757730994,0.39808201789855957,0.019728896684116787,0.04567324817180633,0.044659525983863406,0.0,0.7184990596440103,0.3920634984970093,0.004165591133965386,0.041935552491082086,0.06628822220696343,0.0
80,0.6923876391309831,0.39722222089767456,0.016516673896047804,0.042441072397761875,0.06245516141255696,0.0,0.7117302235629823,0.4037036895751953,0.008923180898030599,0.053845156563652886,0.08817668755849202,0.0
81,0.6928832673985097,0.3941798806190491,0.02955949389272266,0.04389533797899882,0.03734117382102543,0.0,0.7157184347510338,0.3968254029750824,0.0016379263665941026,0.03356819682651096,0.09382316536373562,0.0
82,0.6941890799233483,0.3939814865589142,0.0209182835287518,0.05011412865585751,0.049547224077913496,0.0,0.713773444460498,0.40846559405326843,0.017882283528645834,0.038797754711574976,0.025497415330674914,0.0
83,0.6947044428024027,0.39834657311439514,0.025420598685741425,0.061582857701513505,0.042171471152040695,0.0,0.7153922636475828,0.3978835940361023,0.07184004783630371,0.08619844648573134,0.05078678263558282,0.0
84,0.6911105387533705,0.3997354507446289,0.01902366942829556,0.05568526221646203,0.03924954119655821,0.0,0.7113454282283783,0.38359788060188293,0.013386423057980008,0.04314133591122098,0.07841267320844862,0.0
85,0.6918130293591983,0.4039021134376526,0.019632845123608907,0.040068672100702925,0.04575907621118758,0.0,0.711991200182173,0.41111111640930176,0.0016294055514865452,0.03630064460966322,0.04590672651926676,0.0
86,0.6885178763005468,0.39940476417541504,0.01453626188966963,0.030409886439641317,0.05495140784316593,0.0,0.7136512767937448,0.4068782925605774,0.010498413774702285,0.0464611742231581,0.06197628180185954,0.0
87,0.6916088756070369,0.4009259343147278,0.02712089088228014,0.057021892733044095,0.03864562776353624,0.0,0.7126528905497657,0.40052908658981323,0.004983139038085937,0.054367931683858235,0.04760008255640666,0.0
88,0.6946866918355227,0.39325398206710815,0.02711905125114653,0.05950403047932519,0.04754964047008091,0.0,0.7148633748292923,0.39153438806533813,0.0012310001585218641,0.02830304702123006,0.037407837973700626,0.0
89,0.6920973231084645,0.3898809552192688,0.023569554752773707,0.05387059814400143,0.042103476987944706,0.0,0.7262256383068032,0.3708994686603546,0.09503882461123997,0.1353159295188056,0.04814410474565294,0.0
90,0.6899683057537509,0.40641534328460693,0.03267551263173421,0.04123255279329088,0.05291299041774538,0.0,0.7095598705940777,0.4037036895751953,0.05159279505411784,0.03266123665703668,0.06536507341596816,0.0
91,0.6926645271583564,0.39742064476013184,0.027423588931560515,0.051847648289468556,0.04283056093586816,0.0,0.7099011300338639,0.4047619104385376,0.015571726693047417,0.08563077979617649,0.08607509401109484,0.0
92,0.6901117980169753,0.39715608954429626,0.016411127315627203,0.05546526246600681,0.0383889721499549,0.0,0.718338205334213,0.38042327761650085,0.09206521775987413,0.14724831051296658,0.037010403474171956,0.0
93,0.6891548754750855,0.3965608477592468,0.02016534838411543,0.0492347776889801,0.034919239083925885,0.0,0.7106158797111776,0.4037036895751953,0.05744481881459554,0.07771533992555406,0.061735097567240396,0.0
94,0.6922277043780519,0.4028439223766327,0.019640040894349415,0.04953452414936489,0.041246094803015394,0.0,0.7096543495853742,0.4158730208873749,0.050577470991346574,0.07509814633263481,0.0613135814666748,0.0
95,0.6878429391628338,0.4035714268684387,0.022627695898214974,0.05061585737599267,0.03926585051748488,0.0,0.710519183261527,0.38835978507995605,0.09164082739088271,0.115072144402398,0.04875079260932075,0.0
96,0.6938383179302845,0.39748677611351013,0.025131788187556795,0.0504119442568885,0.033380430274539526,0.0,0.7115162187152438,0.386772483587265,0.0649645103348626,0.11578085157606337,0.026054534647199843,0.0
97,0.6919852296821773,0.39847883582115173,0.02265672220124139,0.055968577994240654,0.04580558389425278,0.0,0.712425655623277,0.3978835940361023,0.0032083617316351998,0.053197484546237524,0.03584425581826104,0.0
98,0.6880269163702097,0.4038359820842743,0.01894473930199941,0.05667021440135108,0.03175475166903602,0.0,0.7087818831205368,0.41640210151672363,0.0062877416610717775,0.031247799926333957,0.06862944497002496,0.0
99,0.6866832937838303,0.40238094329833984,0.024699347549014622,0.049405823151270546,0.05110255115562015,0.0,0.7079579325185882,0.4068782925605774,0.012408457862006294,0.12207373513115777,0.07844709025488959,0.0
100,0.6944309825595054,0.39027777314186096,0.026629472275575,0.05780807766649458,0.031029116113980612,0.0,0.7167087645994292,0.4021163880825043,0.003229713439941406,0.02374734083811442,0.04288245836893718,0.0
