epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))"
22,1.1817908537056712,0.3295634984970093,0.6230527189042833,inf,1.2315740572081673,0.32275131344795227,0.6232685936821831,inf
23,1.1789950648943583,0.32784390449523926,0.640133433871799,inf,1.2309628976715936,0.33174604177474976,0.560460705227322,inf
24,1.1737127481235399,0.3326058089733124,0.6131051646338569,inf,1.2200460169050429,0.32698413729667664,0.6322156270345052,inf
25,1.1684407749109798,0.3403439223766327,0.6439543512132433,inf,1.221865361266666,0.3460317552089691,0.6336436801486545,inf
26,1.1667363736364575,0.3511904776096344,0.6429704745610555,inf,1.2180628101030986,0.34179893136024475,0.6567497677273221,inf
27,1.1659096729424265,0.34880951046943665,0.6452341900931464,inf,1.219466847843594,0.3502645492553711,0.7466340806749132,inf
28,1.166841523680422,0.36269840598106384,0.6420219792260065,inf,1.2190195229318408,0.3534391522407532,0.6208326975504558,inf
29,1.1662719007995395,0.3582010567188263,0.6198573297924466,inf,1.2159684856732687,0.3444444537162781,0.5552132924397787,inf
30,1.165483040610949,0.36071428656578064,0.6531341393788656,inf,1.2150997784402635,0.35185185074806213,0.7565652635362413,inf
31,1.1615196554197205,0.35767194628715515,0.6641827768749661,inf,1.2119585884941948,0.35978835821151733,0.6584306081136068,inf
32,1.1580922378434075,0.36461639404296875,0.6317909797032674,inf,1.2054838710361058,0.3523809611797333,0.6141171349419488,inf
33,1.1562527095278103,0.36362433433532715,0.6458223952187432,inf,1.2126109494103325,0.3640211522579193,0.6474939558241103,inf
34,1.1549840730097558,0.36752644181251526,0.6418956836064657,inf,1.2087612430254617,0.3619047701358795,0.635579850938585,inf
35,1.1611655266748535,0.37261903285980225,0.6556922992070516,inf,1.2147504025035434,0.3629629611968994,0.6163861592610677,inf
36,1.1586956802341672,0.3731481432914734,0.6518391953574286,inf,1.2028338935640124,0.34656083583831787,0.59481324089898,inf
37,1.1533385175797675,0.3708333373069763,0.648235371377733,inf,1.2046620594130621,0.36084654927253723,0.6538903554280598,inf
38,1.1539989862177107,0.3672619163990021,0.6677766031689114,inf,1.2047581712404887,0.37037035822868347,0.7400175730387369,inf
39,1.153240623076757,0.36746031045913696,0.6866783565945096,inf,1.2035956819852194,0.3698412775993347,0.6987827301025391,inf
40,1.1514035557707152,0.3613095283508301,0.6724670145246717,inf,1.2017577661408319,0.3550264537334442,0.6289128621419271,inf
41,1.150653628177113,0.3652777671813965,0.6688655376434326,inf,1.205985466639201,0.3708994686603546,0.6716101328531902,inf
42,1.1520234977205595,0.37070104479789734,0.6629117912716336,inf,1.2037394020292493,0.3640211522579193,0.6662902408175998,inf
43,1.153357750011815,0.37255290150642395,0.6443424304326375,inf,1.202962126996782,0.36243385076522827,0.648126220703125,inf
44,1.152134991519981,0.36408731341362,0.6311899582544963,inf,1.2077294415897792,0.3708994686603546,0.6657886081271701,inf
45,1.1524783045053482,0.36964285373687744,0.6488187233606975,inf,1.2040541595882839,0.36243385076522827,0.6093319363064236,inf
46,1.1506144536866083,0.36759260296821594,0.612105933825175,inf,1.2022031121783787,0.36560845375061035,0.6581182267930773,inf
47,1.1503590843743747,0.37050265073776245,0.6270252996020846,inf,1.197256248527103,0.34656083583831787,0.6318609025743273,inf
48,1.149265731788344,0.36937829852104187,0.6291162888209025,inf,1.1959451913833619,0.3650793731212616,0.6292930179172092,inf
49,1.146804614365101,0.37063491344451904,0.6541235738330418,inf,1.202700173854828,0.3719576597213745,0.6742217593722873,inf
50,1.1460631565087371,0.363227516412735,0.6455516550276015,inf,1.194583859708574,0.37248677015304565,0.6481638590494792,inf
51,1.142978655629688,0.36746031045913696,0.6530338446299235,inf,1.1903520537747276,0.34497353434562683,0.6777580261230469,inf
52,1.1434505782193607,0.37546294927597046,0.6365019612842135,inf,1.190467725859748,0.3619047701358795,0.6402608659532335,inf
53,1.1431953445904786,0.375859797000885,0.6681007279290093,inf,1.1931873003641764,0.3661375641822815,0.65796021355523,inf
54,1.1454999017218748,0.37056878209114075,0.668605793846978,inf,1.1893294089370303,0.351322740316391,0.6106877221001519,inf
55,1.1413561593327257,0.36865079402923584,0.6470263136757745,inf,1.1940339936150446,0.36772486567497253,0.5976310729980469,inf
56,1.142660081717703,0.36970898509025574,0.6452343172497219,inf,1.190040519502428,0.35449734330177307,0.6292487250434028,inf
57,1.143727407273319,0.3718253970146179,0.6622607707977295,inf,1.1928724692927466,0.3380952477455139,0.6129312303331164,inf
58,1.1457928530044026,0.37169313430786133,0.627850678231981,inf,1.2020159350501167,0.3788359761238098,0.6480302174886068,inf
59,1.1439553601046404,0.37638887763023376,0.6349276622136434,inf,1.189222961001926,0.3523809611797333,0.6229693518744575,inf
60,1.141896590590477,0.375,0.6358776330947876,inf,1.1975633329815334,0.3751322627067566,0.6536300235324436,inf
61,1.1409894737104576,0.37328043580055237,0.634046114815606,inf,1.19304412206014,0.37354496121406555,0.6633305867513021,inf
62,1.1395367402169438,0.3702380955219269,0.6423348837428623,inf,1.1875056776735518,0.3380952477455139,0.5747871610853407,inf
63,1.140097918195857,0.37261903285980225,0.6473183923297459,inf,1.186835252576404,0.36084654927253723,0.5921188354492187,inf
64,1.137523899310165,0.3727513253688812,0.6543596267700196,inf,1.1848273383246528,0.36243385076522827,0.6587756262885199,inf
65,1.140544132888317,0.3770502507686615,0.6553032795588175,inf,1.1928898758358426,0.3761904835700989,0.6941292232937283,inf
66,1.1365291205545267,0.3693121671676636,0.6661107195748224,inf,1.179858836862776,0.341269850730896,0.6680279837714301,inf
67,1.1322521274288495,0.37751322984695435,0.6600499285591973,inf,1.1852797640694512,0.37671956419944763,0.6780403561062283,inf
68,1.1317147687905365,0.3759920597076416,0.6793159643809,inf,1.1817098604308234,0.36084654927253723,0.6473334206475152,inf
69,1.1351966626942158,0.3771825432777405,0.6573025080892775,inf,1.1797178679042393,0.3613756597042084,0.6610702302720811,inf
70,1.1329059460096889,0.3800264596939087,0.6816676775614421,inf,1.1782926049497393,0.34761905670166016,0.6156307432386611,inf
71,1.1300262667238712,0.37843915820121765,0.6769174734751383,inf,1.1791076567437915,0.36878305673599243,0.6434572855631511,inf
72,1.1330664580066998,0.37744709849357605,0.6677343606948852,inf,1.1848429580529531,0.37354496121406555,0.6454952239990235,inf
73,1.1358760449621412,0.3771825432777405,0.6599685430526734,inf,1.181039493613773,0.3698412775993347,0.6416320164998373,inf
74,1.1353641310499774,0.38055557012557983,0.6595536390940349,inf,1.195064091682434,0.37936508655548096,0.6884363386366102,inf
75,1.132500222656462,0.3769841194152832,0.6464350117577446,inf,1.175106896294488,0.3640211522579193,0.6385861290825738,inf
76,1.130104366938273,0.37744709849357605,0.647894197040134,inf,1.177507953511344,0.36666667461395264,0.5826501422458225,inf
77,1.1311191899081072,0.37671956419944763,0.6597110059526231,inf,1.1771845486429002,0.35555556416511536,0.6513262854682075,inf
78,1.1312503562205367,0.3771825432777405,0.6907988442314996,inf,1.1860655784606933,0.3798941671848297,0.6863758511013455,inf
79,1.1295594989839528,0.3789682686328888,0.6723753809928894,inf,1.1736694395542144,0.35661375522613525,0.6132574929131402,inf
80,1.1277290450202093,0.38062170147895813,0.6571138289239672,inf,1.1702162418100568,0.3613756597042084,0.683130391438802,inf
81,1.1279405500325892,0.3777777850627899,0.6791303475697835,inf,1.1771492865350512,0.37354496121406555,0.7019552866617839,inf
82,1.1229781519207689,0.3789682686328888,0.6741858959197998,inf,1.1731794503000048,0.37142857909202576,0.7241399553087022,inf
83,1.1237968148042758,0.37962964177131653,0.6677069385846456,inf,1.1695605258146922,0.35291004180908203,0.6727874332004123,inf
84,1.1281855109665129,0.38062170147895813,0.664459933174981,inf,1.1763227853510114,0.3682539761066437,0.643170166015625,inf
85,1.1314978114846679,0.37863755226135254,0.6655298219786749,inf,1.175490559471978,0.36243385076522827,0.6638797971937391,inf
86,1.1282596904370519,0.37751322984695435,0.6635429355833266,inf,1.174725733200709,0.3708994686603546,0.7026562796698677,inf
87,1.1265660826944643,0.3767857253551483,0.6637815237045288,inf,1.1738705575466155,0.3682539761066437,0.6509261661105685,inf
88,1.1291408498254087,0.380092591047287,0.6762503650453355,inf,1.1758008645640479,0.3682539761066437,0.6357468922932943,inf
89,1.1271409362968472,0.38141533732414246,0.6606108056174385,inf,1.1697218318780263,0.36560845375061035,0.62099183400472,inf
90,1.1254420751912726,0.3759920597076416,0.6539838473002116,inf,1.1726908266544342,0.36243385076522827,0.668547715081109,inf
91,1.127862241367499,0.3761243522167206,0.6447930640644497,inf,1.1728526400195227,0.3671957552433014,0.6378993776109484,inf
92,1.1261966285606226,0.37652117013931274,0.6307886256111993,inf,1.1728781945175595,0.37142857909202576,0.6253226386176215,inf
93,1.126196997695499,0.3748015761375427,0.6367277595731947,inf,1.1743984440962474,0.3693121671676636,0.6204256905449761,inf
94,1.128791087700261,0.3807539641857147,0.6760708782407973,inf,1.1765066901842753,0.37142857909202576,0.645882331000434,inf
95,1.1255936179310084,0.37757936120033264,0.630942702293396,inf,1.1693057427803675,0.3619047701358795,0.6669821845160591,inf
96,1.1289253959639205,0.38062170147895813,0.6459845397207472,inf,1.1735815955532922,0.3693121671676636,0.6886579513549804,inf
97,1.1280651836345592,0.3807539641857147,0.6309451142946879,inf,1.1697646068202125,0.3730158805847168,0.6325959099663628,inf
98,1.125664882444673,0.37751322984695435,0.6548772970835368,inf,1.181551303466161,0.37830686569213867,0.672361797756619,inf
99,1.1269016321334573,0.3800264596939087,0.6503284136454265,inf,1.1725633786784277,0.3740740716457367,0.6581235673692492,inf
100,1.127310395737489,0.3790343999862671,0.6568593660990397,inf,1.1707725962003073,0.3550264537334442,0.6298374599880643,inf
