epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))"
87,1.1106221184419054,0.38359788060188293,0.6878710826237996,inf,1.15527295710312,0.37671956419944763,0.6763263702392578,inf
88,1.1091087243261022,0.3841931223869324,0.6404631243811714,inf,1.154523923392925,0.3788359761238098,0.6040879143608942,inf
89,1.1109119891111428,0.3870370388031006,0.6237371842066447,inf,1.1565822037764721,0.37936508655548096,0.6042447196112739,inf
90,1.1129923430581887,0.3881613612174988,0.6443022516038682,inf,1.1577261838234134,0.38042327761650085,0.6620673497517904,inf
91,1.109418740713348,0.38551586866378784,0.6484663022889031,inf,1.1572934588417412,0.38835978507995605,0.6382426367865668,inf
92,1.1060059601337546,0.3837963044643402,0.6311482323540581,inf,1.1489072022338709,0.37671956419944763,0.6426343599955241,inf
93,1.1063069435043467,0.38835978507995605,0.6499186542299059,inf,1.152548272969822,0.386772483587265,0.6838326560126411,inf
94,1.1060048243263736,0.38736772537231445,0.6530493550830417,inf,1.1516247146038545,0.3788359761238098,0.6129674699571398,inf
95,1.108208682641594,0.3908068835735321,0.6482892195383708,inf,1.1533085111735595,0.37830686569213867,0.6195834265814887,inf
96,1.1083700927724647,0.38591268658638,0.6473426077100966,inf,1.1533448682890999,0.38042327761650085,0.6357670572068956,inf
97,1.1099985181948997,0.39126983284950256,0.6456844025188022,inf,1.1524326118330162,0.3798941671848297,0.6263712777031792,inf
98,1.1073643097602246,0.3899470865726471,0.6341261837217543,inf,1.1489376054248877,0.3820105791091919,0.6800536473592123,inf
99,1.1062763501450212,0.38835978507995605,0.6452000856399536,inf,1.1548040898723735,0.38359788060188293,0.697993278503418,inf
100,1.107424147364994,0.39160051941871643,0.6637451065911187,inf,1.1518814842527112,0.37830686569213867,0.6987585491604276,inf
