epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
1,1.302960487537914,0.28035715222358704,0.060505159695943195,inf,0.0,inf,1.3928747442033556,0.3137566149234772,0.2043771531846788,0.48427602979871964,0.0,inf
2,1.348997381163968,0.30291005969047546,0.3606493367089166,0.30853203932444256,0.0,inf,1.4287428352567884,0.3206349313259125,0.45528238084581163,0.23738865322536892,0.0,inf
3,1.3571343787842327,0.3086640238761902,0.441175283326043,0.211620118882921,0.0,inf,1.4282081047693889,0.3105820119380951,0.45754144456651474,0.19328303866916233,0.0,0.63567017449273
4,1.3574289076858097,0.3124338686466217,0.44758846759796145,0.17777638965182835,0.0,inf,1.4194071120686,0.3153439164161682,0.5055535210503472,0.1493249257405599,0.0,0.5661741468641494
5,1.3600802135136392,0.3077380955219269,0.4552408986621433,0.15378425386216904,0.0,0.5878639698028565,1.4366934100786846,0.32592591643333435,0.5434029049343533,0.12572114732530382,0.0,0.48561456468370223
6,1.3654384452435706,0.3144179880619049,0.4715300136142307,0.136390577422248,0.0,inf,1.4331549048423766,0.3047619163990021,0.4842318216959635,0.1340059068467882,0.0,0.5507624732123481
7,1.368084795276324,0.31302911043167114,0.47117197778489855,0.1257224506802029,0.0,0.5290628327263727,1.4316193872027927,0.3301587402820587,0.5338998582628038,0.10688696967230903,0.0,0.5053332858615451
8,1.356166835129261,0.3137566149234772,0.4658460219701131,0.11549627516004775,0.0,0.5068475352393256,1.4186074376106261,0.3153439164161682,0.595685068766276,0.08788986206054687,0.0,0.45143458048502605
9,1.3571045104000303,0.30992063879966736,0.4792646355099148,0.11670018037160237,0.0,0.5256884733835856,1.4290834201706781,0.305820107460022,0.4863470713297526,0.1107924567328559,0.0,0.5264251285129123
10,1.363278344935841,0.3113756477832794,0.47657279173533124,0.11673369937472873,0.0,0.5004162655936347,1.4245924260881213,0.31322750449180603,0.5326765696207683,0.10279752943250868,0.0,0.4845150417751736
11,1.3582700582014189,0.3136904835700989,0.48313191996680366,0.11169890297783745,0.0,0.5009083376990424,1.4187412540117899,0.31216931343078613,0.5465911017523871,0.10490773518880209,0.0,0.49533877902560763
12,1.3501213212807974,0.3185185194015503,0.48008650143941245,0.11236351331075033,0.0,0.4978993866178725,1.408235208193461,0.31322750449180603,0.5486994849310981,0.10841801961263021,0.0,0.45880677964952254
13,1.3474970585770076,0.3064814805984497,0.4767919063568115,0.11816009680430094,0.0,0.5187241448296441,1.424248202641805,0.31904762983322144,0.526976564195421,0.098004150390625,0.0,0.4705214606391059
14,1.3604593520363173,0.30793651938438416,0.48472050031026204,0.113704252243042,0.0,0.4974522378709581,1.4297484702534147,0.3216931223869324,0.5238334655761718,0.09860810173882378,0.0,0.46346380445692276
15,1.362048895822631,0.31481480598449707,0.48661829895443387,0.11048870351579454,0.0,0.4956549644470215,1.4224649243884617,0.30687829852104187,0.48785103691948783,0.10269546508789062,0.0,0.5027286953396267
16,1.355156813065211,0.3136904835700989,0.47717269791497124,0.11153236760033501,0.0,0.48775450388590497,1.4133153518040975,0.32275131344795227,0.6006968180338542,0.09442359076605902,0.0,0.5045897165934244
17,1.3568440455529425,0.31183862686157227,0.4848000129063924,0.1174752738740709,0.0,0.5048043860329522,1.4215283155441285,0.3164021074771881,0.5540799882676867,0.10387916564941406,0.0,0.48297271728515623
18,1.3618752029207017,0.3156084716320038,0.4824103116989136,0.11470076772901747,0.0,0.5095085779825846,1.4281984210014342,0.32010582089424133,0.5637611389160156,0.10245403713650174,0.0,0.4739770253499349
19,1.3703994265860981,0.3173941671848297,0.49171671867370603,0.11458502610524496,0.0,0.5131976948844061,1.438454728656345,0.305820107460022,0.5328978644476996,0.11104486253526476,0.0,0.4725200653076172
20,1.3601666044857768,0.3144179880619049,0.49340734216901994,0.1049465126461453,0.0,0.4810803731282552,1.4144234498341879,0.3253968358039856,0.5682785458034939,0.1032851325141059,0.0,0.48708902994791664
21,1.3538831889629364,0.31018519401550293,0.4806750456492106,0.11086037688785129,0.0,0.4914068751864963,1.4193676935301887,0.3195767104625702,0.5198398166232638,0.10694847106933594,0.0,0.5028032090928819
22,1.3591686222288344,0.31388887763023376,0.49194098048739965,0.11027371088663737,0.0,0.5116526656680637,1.4251997020509508,0.30899471044540405,0.5048386043972439,0.11226921081542969,0.0,0.49676407708062065
23,1.3653635864456495,0.3144841194152832,0.48138037787543403,0.10950242678324382,0.0,0.5086697048611111,1.4367019838756985,0.305820107460022,0.5010781606038411,0.10870420667860244,0.0,0.48133180406358506
24,1.3586435076263217,0.31276455521583557,0.48996412489149305,0.10719005266825359,0.0,0.4669044680065579,1.4113215446472167,0.3216931223869324,0.5503609551323785,0.10926670498318142,0.0,0.4840421040852865
25,1.3582634920875232,0.3103835880756378,0.4876565668318007,0.11357355912526448,0.0,0.5054185337490505,1.4215010046958922,0.31322750449180603,0.5348743438720703,0.09926969740125868,0.0,0.46549229092068145
26,1.360586798356639,0.3107142746448517,0.4810817718505859,0.11224422984653049,0.0,0.4900573968887329,1.4217129084799025,0.32804232835769653,0.5766284518771702,0.09697943793402777,0.0,0.4394314236111111
27,1.3610325657659106,0.31197088956832886,0.48166938887702093,0.1134427097108629,0.0,0.49780359533098006,1.424475105603536,0.3275132179260254,0.522096676296658,0.10605155097113715,0.0,0.4808715396457248
28,1.3565521621041827,0.31183862686157227,0.4936281310187446,0.11050642331441243,0.0,0.49573232067955864,1.418107091055976,0.3206349313259125,0.5185814751519098,0.10464714898003472,0.0,0.5022816128200955
29,1.3535084451238315,0.31177249550819397,0.4803697082731459,0.1142211808098687,0.0,0.5095703125,1.4203646977742512,0.305820107460022,0.532953601413303,0.11205478244357639,0.0,0.48283267550998266
30,1.3591956170068846,0.30998677015304565,0.4866797897550795,0.11069786018795437,0.0,0.5094330734676785,1.4220269600550333,0.3142857253551483,0.552300050523546,0.11028476291232639,0.0,0.43958396911621095
31,1.3612216876612768,0.31884920597076416,0.48943484094407824,0.10791876580980089,0.0,0.5071247259775797,1.4240517298380533,0.3126984238624573,0.5481273651123046,0.09795150756835938,0.0,0.4785736083984375
32,1.3634642359283236,0.3156746029853821,0.4860253731409709,0.10904403527577718,0.0,0.4962592707739936,1.4209891570938957,0.29735448956489563,0.49923735724555124,0.09562632242838541,0.0,0.47905281914605036
