epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))"
27,0.4076048037091014,0.5586956739425659,0.1444987524648676,0.33099508609350753,inf,0.5838147077608753,0.5454545617103577,0.13418069320756035,0.47970514039735535,0.5749951488262898
28,0.39631511341837344,0.5595652461051941,0.12095296443621857,0.3494375371366284,inf,0.5807832481490599,0.5454545617103577,0.09235027351894894,0.4418866505493989,0.6101106356930088
29,0.40292113058028683,0.5486956238746643,0.14062793904532803,0.3734833105310722,inf,0.5790759921073914,0.5454545617103577,0.11599167859232104,0.44490022917051575,0.7168714919605771
30,0.39426282116532935,0.5613043308258057,0.12507956840591236,0.3573088054948428,inf,0.5770606700633023,0.5454545617103577,0.18809385758799477,0.4361607448474781,0.6629621193215653
31,0.3923084621771487,0.5495651960372925,0.14594466516238927,0.3794238547113027,inf,0.5753946580194138,0.5422077775001526,0.1282589536260914,0.4722963990391912,0.550198271467879
32,0.41318551459822467,0.552173912525177,0.1405733803536977,0.3921094264563154,inf,0.572439879783102,0.5422077775001526,0.1489142642633335,0.4738089265050115,0.544282536248903
33,0.3737840151543933,0.5539130568504333,0.11939464036394258,0.317633657989761,inf,0.5691916247880137,0.5422077775001526,0.10579360014683492,0.42642050820427974,0.7044078836569915
34,0.3838171778540862,0.5539130568504333,0.11982372337367214,0.3463259075210131,inf,0.5681235323081145,0.5454545617103577,0.09160248613035357,0.4846579641909213,0.5448146704080943
35,0.39182110166205614,0.5513043403625488,0.1302311663311892,0.36023635491855277,inf,0.5653260871767998,0.551948070526123,0.14938796009566332,0.4426318761464712,inf
36,0.38047545703036273,0.5613043308258057,0.1420004966910707,0.3671713296342989,inf,0.5643367348490534,0.551948070526123,0.09939665770208514,0.5871182905661093,inf
37,0.3870234387991586,0.5678260922431946,0.1381896773704244,0.3504298352628491,inf,0.5650743912603404,0.551948070526123,0.10354576843815881,0.4478645518019393,0.6992384179218395
38,0.39882405539927135,0.5617391467094421,0.12287064258432955,0.3464597287526155,inf,0.5634316902708363,0.551948070526123,0.13135158451827797,0.5613726409705909,0.5511337663676288
39,0.3798604518276322,0.5526086688041687,0.1346610154077436,0.35998333492181905,inf,0.5678760604681196,0.5454545617103577,0.08744954539311899,0.4352779581740096,inf
40,0.37461041227767344,0.5626087188720703,0.11625936794361963,0.3591818501872401,inf,0.5671329655357309,0.5454545617103577,0.10266654394768379,0.5225068556295859,inf
41,0.38633784343107447,0.5539130568504333,0.1313199543588635,0.3731382253416933,inf,0.5637075373449841,0.5454545617103577,0.11331399711402687,0.5098248043575803,inf
42,0.38426649848755023,0.5534782409667969,0.1377731191282159,0.39449552931081255,inf,0.5629137164434871,0.548701286315918,0.13643576567237442,0.4865797532571329,inf
43,0.39080878082782994,0.5517391562461853,0.12050667582222076,0.3695994880689223,inf,0.5588293627307221,0.5454545617103577,0.07564506740183444,0.524081951863057,0.6445312403343819
44,0.3774947439571795,0.5573912858963013,0.12668189320378068,0.40534770589935354,inf,0.5614692774173375,0.5324675440788269,0.11902484217205563,0.5189938416352143,0.6321090637026606
45,0.38030834250620144,0.5578261017799377,0.11127685437987737,0.37425242862798563,inf,0.5588644346272623,0.5454545617103577,0.11897504571321849,0.46331375354045146,inf
46,0.37770437111474053,0.5573912858963013,0.1295882765020296,0.36931409495795725,inf,0.5562038910952775,0.551948070526123,0.1470011367991164,0.4586241696331952,0.6643012294898162
47,0.376452182746905,0.5578261017799377,0.13222916340787463,0.3394419835257409,inf,0.5555974228962047,0.548701286315918,0.11186897311661695,0.4391893019547334,inf
48,0.3775825149083988,0.560869574546814,0.13522799583768602,0.3718549934024519,inf,0.5552070084455851,0.5454545617103577,0.13476121264535026,0.43919480169141617,inf
49,0.3640888103098942,0.563043475151062,0.1250331908818619,0.3495813274221631,inf,0.5523761265181206,0.5551947951316833,0.11643716008276553,0.460941540228354,0.7798959113456108
50,0.38698541470415926,0.5695652365684509,0.1405370056325592,0.3771156673722842,inf,0.5507562631690824,0.548701286315918,0.13285481406224742,0.5172170948337864,inf
51,0.38504100607388697,0.5634782314300537,0.12483448923544892,0.33343667935434546,inf,0.5482348735268051,0.5551947951316833,0.12535553767874436,0.48095606468819285,inf
52,0.37996135285228544,0.5652173757553101,0.15573795238456015,0.34698331781073216,inf,0.5487394892686123,0.5454545617103577,0.11477680464048644,0.4675444590078818,inf
53,0.3778670871146466,0.560869574546814,0.1192708474873282,0.3570476161199029,inf,0.5466576009183317,0.548701286315918,0.12329262253400441,0.41508184896933065,inf
54,0.3692749830655412,0.5582608580589294,0.1317773976431233,0.3399352630654094,inf,0.545665009198962,0.5422077775001526,0.12011541385908385,0.5219123943431957,inf
55,0.3772748734909529,0.5613043308258057,0.1390833832412098,0.3956818661584514,inf,0.5467629919986468,0.551948070526123,0.11591195415806126,0.4604711790342589,inf
56,0.3755814445494391,0.5582608580589294,0.11610976949410041,0.3697039510276807,inf,0.5444416601110149,0.548701286315918,0.10497258241112167,0.4778993774104763,inf
57,0.3640366148817114,0.560869574546814,0.1290053072526216,0.3569017039494927,inf,0.542202073577288,0.5454545617103577,0.12705035266038534,0.472510221842173,inf
58,0.3771473740074145,0.5665217638015747,0.14576358179892263,0.36340477673023786,inf,0.5428094904165011,0.548701286315918,0.07093876801632545,0.4834253401369662,inf
59,0.37111269134920605,0.5565217137336731,0.13877729163307487,0.36352832289017317,inf,0.5392744396183942,0.5584415793418884,0.11234946146204665,0.5183046830667032,inf
60,0.34623253788223496,0.5595652461051941,0.13353678649876438,0.3162026931555445,inf,0.5408695114625467,0.5422077775001526,0.10016102484754615,0.5121440114201726,inf
61,0.3670534836745019,0.560869574546814,0.11588662346676372,0.34885663451889376,inf,0.5413969191345008,0.548701286315918,0.1406408298659969,0.5213426190453607,inf
62,0.3712648536333204,0.5565217137336731,0.12079412332010188,0.3781285375002487,inf,0.5421302544104086,0.5454545617103577,0.15890967362635844,0.5022473850765744,inf
63,0.36287138632582483,0.5669565200805664,0.13214647016015238,0.36904908036133227,inf,0.539462951792253,0.548701286315918,0.1268409933592822,0.5428113550753206,inf
64,0.3525221970672316,0.5495651960372925,0.12988809565736806,0.3263132430499195,inf,0.5420817620045429,0.5454545617103577,0.12828265130519867,0.5624756168674778,inf
65,0.3513983757265152,0.5604347586631775,0.11951775502268042,0.33012857097114084,inf,0.5407182292358296,0.5422077775001526,0.10931807434236682,0.5653673378196923,inf
66,0.36175511113299985,0.5591304302215576,0.1134873623556516,0.3839351681578139,inf,0.5418015239206521,0.5422077775001526,0.09348689059953431,0.5226287455172152,inf
67,0.37120302602117455,0.5569565296173096,0.12869121652912405,0.4054133839437229,inf,0.5394761912726067,0.5454545617103577,0.07679028809070587,0.522906290518271,inf
68,0.36958722233873476,0.5578261017799377,0.15360200739068774,0.3372682140719506,inf,0.5397533262903625,0.548701286315918,0.10089052528948397,0.5531267604312381,inf
69,0.3593344433653739,0.5534782409667969,0.13229718758821082,0.3496581581128676,inf,0.5416191188064782,0.5454545617103577,0.11148388683795929,0.5507584004788786,inf
70,0.3586935279653716,0.5569565296173096,0.11456046677202442,0.3741631872180362,inf,0.5350055549595807,0.548701286315918,0.09810235693648055,0.5338540721584011,inf
71,0.36937845270631675,0.5560869574546814,0.13194072580499439,0.3367189098092615,inf,0.5354084888020078,0.5454545617103577,0.12318926284442076,0.5177335481385927,inf
72,0.3442184391395143,0.5560869574546814,0.13775052036615706,0.35176783466177197,inf,0.5359387087660867,0.548701286315918,0.14358187043989026,0.5700260497428276,inf
73,0.3534041671098189,0.5595652461051941,0.1266207832634348,0.364672078746284,inf,0.5361573156472799,0.5422077775001526,0.06849344235819739,0.5673715230580922,inf
74,0.36436743605470817,0.5547826290130615,0.12133339103089934,0.34308837508507617,inf,0.5381770456159437,0.5454545617103577,0.11809162433082993,0.5821270556063265,inf
75,0.3514036828674161,0.5560869574546814,0.12627465382901437,0.3873262559213946,inf,0.5325517134891974,0.551948070526123,0.13466329107413422,0.5176377618635023,inf
76,0.3721893825813344,0.5656521916389465,0.1252372233491195,0.3414040834268204,inf,0.5350480635423918,0.5422077775001526,0.10048805378578804,0.5795664142917942,inf
77,0.3550459938740487,0.5582608580589294,0.12193986591337493,0.35425449915369417,inf,0.5338063393090222,0.5454545617103577,0.135175701734182,0.5352612959372031,inf
78,0.35895772221385924,0.5591304302215576,0.12450682044231628,0.3509558182216055,inf,0.5298927253162539,0.551948070526123,0.08676495584281715,0.5046044169245539,inf
79,0.35410430991993697,0.5586956739425659,0.14807210880345925,0.3324785726382089,inf,0.5358030046965625,0.5454545617103577,0.12637143763335976,0.5837513562795278,inf
80,0.355544235411848,0.560869574546814,0.13378650526846608,0.38977014674395577,inf,0.5280693012314874,0.5584415793418884,0.11933171910208624,0.47720068209880107,inf
81,0.353981920623921,0.5582608580589294,0.13747892694481362,0.35872022648213875,inf,0.5372910729131183,0.5454545617103577,0.10743061513514132,0.5314307535016859,inf
82,0.35063416859947766,0.5591304302215576,0.13272892806444994,0.3744137671685988,inf,0.5420730407979037,0.5454545617103577,0.13229003790262583,0.5692796513840959,inf
83,0.34355423612131125,0.5604347586631775,0.13413098692286804,0.3533457042001099,inf,0.5370948858357765,0.5454545617103577,0.12185582719944618,0.5137616621481406,inf
84,0.3394531262674842,0.5639130473136902,0.13482884488405314,0.3896731698857099,inf,0.5406348797920588,0.5454545617103577,0.15440043645936088,0.6639691687918998,inf
85,0.3633303103655425,0.5613043308258057,0.13896319062681473,0.37607536655937673,inf,0.5345800152501544,0.551948070526123,0.09472171237339845,0.5632699889105719,inf
86,0.3590799904917011,0.5669565200805664,0.13028281967587302,0.38276685883112394,inf,0.5315153530320605,0.551948070526123,0.1028529055215217,0.6017777468707111,inf
87,0.35829926361859554,0.5673912763595581,0.12051141120379566,0.3403398549415057,inf,0.533931422877956,0.551948070526123,0.12972756132886215,0.49761708362682444,inf
88,0.36708271814627236,0.5582608580589294,0.13285831937563236,0.3768061976278982,inf,0.5315219546492035,0.551948070526123,0.11102663343017166,0.5529664658211373,inf
89,0.3506616475550752,0.5595652461051941,0.1295819165143983,0.39113739917152807,inf,0.5303476605866406,0.5551947951316833,0.09465592898227074,0.4851984913284714,inf
90,0.3562957942991791,0.563043475151062,0.14176719571212354,0.34542987140208636,inf,0.5301674886329754,0.5454545617103577,0.10161990330025956,0.47738467680441365,inf
91,0.35592950250580274,0.5595652461051941,0.12718117034698384,0.36534757241733207,inf,0.5308358558529133,0.5551947951316833,0.10961124824511038,0.5898629008112727,inf
92,0.34849625901779213,0.5586956739425659,0.13162640501161585,0.34573800940262644,inf,0.531002850548641,0.551948070526123,0.12167254050035735,0.5599865462328937,inf
93,0.37085808052069463,0.5573912858963013,0.12747005675563586,0.346621908437214,inf,0.533864051506326,0.551948070526123,0.10680561049564465,0.5306367616395693,inf
94,0.3508422067847438,0.5669565200805664,0.11921804161751817,0.3851159659225386,inf,0.5348868434493607,0.551948070526123,0.10486445072534922,0.5228505521207243,inf
95,0.3477012381741875,0.5547826290130615,0.10210518986745683,0.3905951357454517,inf,0.5355704535503645,0.551948070526123,0.10013026160162848,0.5527288333789723,inf
96,0.35716508823511756,0.5552173852920532,0.12671836213871254,0.3248430828489553,inf,0.5303547857580958,0.551948070526123,0.10225096264400997,0.559615354280214,inf
97,0.35056753900591503,0.5595652461051941,0.13638807537195435,0.3309348216485896,inf,0.5375999848584871,0.5454545617103577,0.12418565395716075,0.5681434064298063,inf
98,0.3534872350496428,0.5565217137336731,0.10412820571549679,0.367053576762486,inf,0.5401502138859516,0.5357142686843872,0.16401789921361046,0.5743361550408441,inf
99,0.34221488866695726,0.554347813129425,0.13083724123512747,0.4039683325788566,inf,0.5371104213031562,0.5584415793418884,0.13072027709033038,0.5878269221331622,inf
100,0.3456226073850598,0.5573912858963013,0.15592505025135034,0.33866612008553004,inf,0.5392628050333744,0.5422077775001526,0.11975096729961601,0.6404876193484744,inf
