epoch,train_loss,train_accuracy,"train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))",val_loss,val_accuracy,"val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))"
1,1.0553910336560672,0.30482804775238037,0.0,0.9054064273834228,0.0005050394270155165,0.0006112469567192925,0.9446612450811598,0.2994709014892578,0.0,0.8474602169460721,0.0001484341091579861,2.2294786241319443e-05
2,0.8855222130815188,0.31216931343078613,0.0,0.723224875662062,6.986194186740452e-05,5.8527787526448565e-05,0.9068516929944356,0.3005290925502777,0.0,0.6959926817152235,3.2636854383680554e-06,1.3224283854166667e-05
3,0.8622617441746924,0.31580686569213867,0.0,0.6553102122412787,0.00016315380732218426,1.9272168477376303e-06,0.8933274149894714,0.3047619163990021,0.0,0.6716451644897461,8.032057020399306e-06,0.0
4,0.8515027094218466,0.3152116537094116,0.0,0.6534576257069905,6.945795483059353e-05,1.8790033128526477e-05,0.8828670488463508,0.3047619163990021,0.0,0.6487395604451497,1.2715657552083333e-07,0.0
5,0.8419992744922637,0.31421956419944763,0.0,0.6453574313057794,8.004638883802626e-05,4.238552517361111e-08,0.8715262876616584,0.30423280596733093,0.0,0.7236823823716906,0.0,0.0
6,0.8284204825758934,0.31712964177131653,0.0,0.653376743528578,0.0003599352306789822,2.952946556939019e-05,0.8536817378467983,0.31005290150642395,0.0,0.6693031734890408,9.324815538194444e-07,0.0
7,0.8103142643968264,0.3241402208805084,0.0,0.6348635170194837,0.00019555224312676323,1.7028384738498263e-05,0.8325946542951795,0.30899471044540405,0.0,0.6398643705579969,0.0,0.0
8,0.7931512713432312,0.3275793790817261,0.0,0.6264324479632908,0.0002763019667731391,5.256070031060113e-05,0.8134634335835774,0.33703702688217163,0.0,0.6401995764838324,6.554921468098958e-05,0.00016598171657986112
9,0.7816913285189204,0.34358465671539307,0.0,0.6462115711636014,0.00020744270748562283,7.830460866292318e-05,0.8043701529502869,0.3481481373310089,0.0,0.6586557812160916,0.0,0.00027561187744140625
10,0.7734641686081887,0.35046297311782837,0.0,0.6430133978525797,0.00017267333136664496,0.00010837978786892361,0.7948560052447848,0.36084654927253723,0.0,0.6702962875366211,0.0,0.0003269619411892361
11,0.7688904046184487,0.3511243462562561,0.0,0.6419732570648193,0.001898283428615994,0.0004886335796780056,0.7960709591706594,0.347089946269989,0.0,0.8112885369194879,0.0008834203084309896,0.002609231736924913
12,0.7665563456714153,0.3523809611797333,0.0,0.6513805733786688,7.764101028442382e-05,0.0003815200593736437,0.7889396005206638,0.3640211522579193,0.0,0.6435469097561306,0.0,2.3820665147569445e-05
13,0.7613070436649853,0.35773810744285583,0.0,0.6219109111362033,0.0003598637051052517,0.0006384942266676161,0.7864041924476624,0.36243385076522827,0.0,0.6514698876274957,0.00033450656467013887,0.0
14,0.7601097443037563,0.35661375522613525,0.0,0.6390670379002888,0.00044585863749186196,0.001243681377834744,0.7833339148097568,0.36772486567497253,0.0,0.6318516201443143,0.0001708984375,0.0
15,0.7555994862483607,0.3579365015029907,0.0,0.6579898224936591,0.000545746750301785,0.0002041776974995931,0.7797558645407359,0.3592592477798462,0.0,0.6777332093980577,0.0,0.00014241536458333334
16,0.7576985614995162,0.3540343940258026,0.0,0.6379595518112182,0.0022399213578965928,0.0033043305079142253,0.7906341618961759,0.33280423283576965,0.0,0.5790039274427626,0.0009143193562825521,0.0
17,0.7548681490123272,0.3570105731487274,0.0,0.6360283984078301,0.005051067140367296,0.0010231163766649034,0.7795145743423038,0.3539682626724243,0.0,0.7228490405612522,0.0,0.0
18,0.7528715807530615,0.35667988657951355,0.0,0.6554962873458863,0.0012640714645385741,0.001150651772816976,0.7752756549252404,0.3571428656578064,0.0,0.7251813252766927,1.949734157986111e-06,0.0015700658162434895
19,0.7496584804521667,0.35965609550476074,0.0,0.6646335336897108,0.00029241243998209636,0.001482530434926351,0.7739684621493021,0.3550264537334442,0.0,0.7013288285997179,0.0004120296902126736,0.0001884248521592882
20,0.7495338295069006,0.3591269850730896,0.0,0.663498666551378,0.0031579309039645727,0.0007218996683756511,0.7741846124331156,0.351322740316391,0.0,0.6376028484768338,8.477105034722223e-08,0.0036314222547743054
