epoch,train_loss,train_accuracy,"train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))",val_loss,val_accuracy,"val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))"
1,1.1069595452811982,0.31011903285980225,1.7194519625769722,0.0008411937289767795,inf,inf,1.3638710604773627,1.018014407157898,0.30158731341362,2.74857177734375,3.0771891276041666e-05,inf,inf,2.2007454766167536
2,0.948856669333246,0.3181878328323364,inf,7.624096340603298e-05,inf,inf,2.526137865914239,0.9703418056170146,0.33280423283576965,inf,2.0345052083333332e-05,inf,inf,2.7212007310655384
3,0.9213636835416158,0.3193783164024353,inf,5.0791104634602864e-05,inf,inf,2.6483126401901247,0.9509255899323358,0.3037036955356598,inf,4.085964626736111e-05,inf,inf,2.4382207658555775
4,0.905491705901093,0.32275131344795227,inf,7.080501980251736e-05,inf,inf,2.55445315308041,0.9373879538642036,0.29523810744285583,inf,8.282131618923612e-05,inf,inf,2.212821451822917
5,0.8925398867991235,0.3212301731109619,inf,3.419452243381076e-05,inf,inf,2.518182706832886,0.9240714987119039,0.29735448956489563,inf,0.0,inf,inf,2.4234029981825085
6,0.879849137365818,0.32288360595703125,inf,3.559324476453993e-05,inf,inf,2.5903820673624676,0.9099191599422031,0.32380953431129456,inf,0.0,inf,inf,2.6550777011447484
7,0.8663355706466569,0.3205687701702118,inf,9.46256849500868e-06,inf,inf,2.600703297721015,0.8937619699372186,0.2994709014892578,inf,0.0,inf,inf,inf
8,0.8527964981065856,0.3196428716182709,inf,1.0196367899576823e-05,inf,inf,inf,0.8796285245153639,0.3301587402820587,inf,0.0,inf,inf,2.6506275600857205
9,0.8420992346273528,0.32665345072746277,inf,1.6468101077609592e-05,inf,inf,2.8637912962171765,0.87043237818612,0.31693121790885925,inf,1.3436211480034722e-05,inf,inf,2.437294769287109
10,0.8339761960837576,0.33194443583488464,inf,3.3246146308051216e-06,inf,inf,inf,0.860044174724155,0.3391534388065338,inf,0.0,inf,inf,2.9378730773925783
11,0.8254853341314528,0.3384259343147278,inf,2.9587745666503905e-05,inf,inf,inf,0.8520679076512655,0.3492063581943512,inf,1.52587890625e-05,inf,inf,inf
12,0.8187251190344492,0.346230149269104,inf,0.00016243987613254123,inf,inf,inf,0.8462366541226705,0.3481481373310089,inf,0.0,inf,inf,2.617899915907118
13,0.8135029923584726,0.3491401970386505,inf,3.844499588012695e-05,inf,inf,inf,0.8407747877968682,0.3534391522407532,inf,0.0,inf,inf,2.7258245680067272
14,0.8082154426309798,0.3471560776233673,inf,0.00024081336127387154,inf,inf,inf,0.834898320833842,0.351322740316391,inf,0.0,inf,inf,inf
15,0.8023810255858633,0.36044973134994507,inf,7.437864939371744e-05,inf,inf,inf,0.8317314677768284,0.3492063581943512,inf,0.0,inf,inf,inf
16,0.798789564271768,0.3544312119483948,inf,6.240606307983398e-05,inf,inf,inf,0.8269136071205139,0.35873016715049744,inf,0.0,inf,inf,inf
17,0.795011023680369,0.35555556416511536,inf,0.00011525551478068034,inf,inf,inf,0.8227966527144114,0.3492063581943512,inf,0.0,inf,inf,inf
18,0.7902088568442398,0.35648149251937866,inf,3.896819220648872e-05,inf,inf,inf,0.8177784264087677,0.3534391522407532,inf,0.0,inf,inf,2.929612562391493
19,0.788031358189053,0.35747355222702026,inf,2.6530689663357203e-05,inf,inf,inf,0.8146347145239512,0.3492063581943512,inf,1.2291802300347223e-06,inf,inf,inf
20,0.7845120803349548,0.35965609550476074,inf,9.119510650634766e-06,inf,inf,inf,0.8133017632696363,0.3534391522407532,inf,0.0,inf,inf,3.1403995090060763
21,0.7825325425300333,0.35945767164230347,inf,0.00017989873886108397,inf,inf,inf,0.811019359032313,0.34867724776268005,inf,0.00012179480658637153,inf,inf,inf
22,0.77888870379991,0.36256614327430725,inf,0.0003088408046298557,inf,inf,inf,0.8044537623723348,0.35291004180908203,inf,0.0,inf,inf,inf
23,0.7764338504109117,0.358134925365448,inf,0.0001058710945977105,inf,inf,inf,0.8027654190858206,0.35291004180908203,inf,7.96847873263889e-06,inf,inf,inf
24,0.7740140387581455,0.36084654927253723,inf,2.5696224636501735e-07,inf,inf,inf,0.8010091152456071,0.36084654927253723,inf,0.0,inf,inf,inf
25,0.7722284364203612,0.3580687940120697,inf,0.0007138715849982367,inf,inf,inf,0.7973150498337216,0.3592592477798462,inf,0.0,inf,inf,inf
26,0.7698872666392061,0.3689153492450714,inf,1.0654661390516493e-05,inf,inf,inf,0.7969480752944946,0.3560846447944641,inf,0.0,inf,inf,inf
27,0.7678263864583439,0.36474868655204773,inf,0.0001259234216478136,inf,inf,inf,0.7968847923808627,0.34656083583831787,inf,0.00043780008951822916,inf,inf,inf
28,0.7647844301329718,0.3708994686603546,inf,2.7567810482449002e-05,inf,inf,inf,0.7913695096969604,0.3582010567188263,inf,0.0,inf,inf,inf
29,0.7649718086338706,0.36646825075149536,inf,0.00015028450224134656,inf,inf,inf,0.7897851003540887,0.3629629611968994,inf,6.951226128472222e-06,inf,inf,inf
30,0.7607417636447482,0.3681878447532654,inf,0.00015081299675835503,inf,inf,inf,0.788843709230423,0.35185185074806213,inf,0.0,inf,inf,inf
31,0.7610532260189454,0.36653438210487366,inf,0.0002399934662712945,inf,inf,inf,0.7871810919708676,0.3571428656578064,inf,0.0,inf,inf,inf
32,0.7584796780513392,0.36858466267585754,inf,0.0002801603741115994,inf,inf,inf,0.784359751145045,0.36455026268959045,inf,2.288818359375e-06,inf,inf,inf
33,0.7563592111898794,0.3720899522304535,inf,0.0005731119049919976,inf,inf,inf,0.785517978005939,0.3481481373310089,inf,3.390842013888889e-07,inf,inf,inf
34,0.757653560075495,0.36044973134994507,inf,0.00032207700941297744,inf,inf,inf,0.7836325526237488,0.3619047701358795,inf,8.0108642578125e-06,inf,inf,inf
35,0.7544431652873754,0.3679232895374298,inf,0.00031932062572903103,inf,inf,inf,0.7814112626843982,0.36084654927253723,inf,0.0003948211669921875,inf,inf,inf
36,0.7544022997634279,0.36851853132247925,inf,0.00010448296864827474,inf,inf,inf,0.7788268619113499,0.3629629611968994,inf,0.0,inf,inf,inf
37,0.7516220881707139,0.375,inf,0.001204220453898112,inf,inf,inf,0.7797868288225598,0.35555556416511536,inf,0.0,inf,inf,2.6760570949978297
38,0.7554836793906159,0.36640211939811707,inf,0.00010846720801459419,inf,inf,inf,0.7789898600843218,0.3751322627067566,inf,0.0,inf,inf,inf
39,0.753611929093798,0.36554232239723206,inf,0.0012331975830925834,inf,inf,inf,0.7785305337773429,0.3571428656578064,inf,0.0,inf,inf,inf
40,0.7529378427399529,0.3670634925365448,inf,0.0001446353064643012,inf,inf,inf,0.7762138062053257,0.36243385076522827,inf,0.0002025180392795139,inf,inf,inf
41,0.7508426503174834,0.3660714328289032,inf,0.0015228470166524252,inf,inf,inf,0.7754330741034614,0.3693121671676636,inf,4.244910346137153e-05,inf,inf,inf
42,0.749471894486083,0.36752644181251526,inf,0.00023587743441263835,inf,inf,inf,0.7785231921407911,0.345502644777298,inf,0.005071205563015408,inf,inf,inf
43,0.749665731853909,0.36851853132247925,inf,0.0007889628410339356,inf,inf,inf,0.7747376577721702,0.3592592477798462,inf,0.010942088233100044,inf,inf,inf
44,0.7499071532860399,0.3669973611831665,inf,0.002123611503177219,inf,inf,inf,0.7728849834865994,0.36560845375061035,inf,0.0008682674831814236,inf,inf,inf
45,0.7476443822599119,0.3679232895374298,inf,0.00597567425833808,inf,inf,inf,0.7723388983143701,0.36243385076522827,inf,0.0,inf,inf,inf
46,0.7473348076972697,0.36779099702835083,inf,0.0011731571621365017,inf,inf,inf,0.7711430271466573,0.3698412775993347,inf,0.00040874481201171877,inf,inf,inf
47,0.7431884643932184,0.37837302684783936,inf,0.000156349605984158,inf,inf,inf,0.7706048313114379,0.3640211522579193,inf,7.377200656467014e-05,inf,inf,inf
48,0.7469335423575507,0.3679232895374298,inf,7.976558473375109e-05,inf,inf,inf,0.7742056204213037,0.3629629611968994,inf,0.0,inf,inf,inf
49,0.7478507299804025,0.36732804775238037,inf,0.004911568429734971,inf,inf,inf,0.770560825533337,0.36243385076522827,inf,0.0004025035434299045,inf,inf,inf
50,0.7429850104782316,0.37248677015304565,inf,0.00033960607316758896,inf,inf,inf,0.771261011229621,0.3613756597042084,inf,0.0,inf,inf,inf
51,0.7455102531032429,0.37334656715393066,inf,0.008477581209606594,inf,inf,inf,0.7710755821731355,0.35185185074806213,inf,0.016724173227945963,inf,inf,inf
52,0.7419924024906424,0.3759259283542633,inf,4.788504706488715e-05,inf,inf,inf,0.7687235924932692,0.37354496121406555,inf,2.627902560763889e-06,inf,inf,inf
53,0.7451459814897842,0.368320107460022,inf,0.004223667250739203,inf,inf,inf,0.7691938887039821,0.3603174686431885,inf,0.0007786220974392361,inf,inf,inf
54,0.7394107145153814,0.37572750449180603,inf,0.006280526518821716,inf,inf,inf,0.7673045469654931,0.35767194628715515,inf,0.02390822304619683,inf,inf,inf
55,0.7435974206982388,0.369907408952713,inf,0.0069334798389010955,inf,inf,inf,0.7658280981911554,0.3640211522579193,inf,0.0,inf,inf,inf
56,0.7416729179728362,0.36964285373687744,inf,0.0021893077426486545,inf,inf,inf,0.7655309382412169,0.3613756597042084,inf,0.0008434825473361545,inf,inf,inf
57,0.7412745199476679,0.3703042268753052,inf,0.013016855716705323,inf,inf,inf,0.76706732445293,0.3619047701358795,inf,0.0,inf,inf,inf
58,0.7381783430154125,0.369907408952713,inf,0.0069981614748636884,inf,inf,inf,0.7656011535061731,0.36772486567497253,inf,4.238552517361111e-08,inf,inf,inf
59,0.7406262367135948,0.3738756477832794,inf,0.007932557662328085,inf,inf,inf,0.7636121488279767,0.3650793731212616,inf,0.00016208224826388888,inf,inf,inf
60,0.7404349388554692,0.37268519401550293,inf,0.00763148996565077,inf,inf,inf,0.766680250896348,0.3550264537334442,inf,0.011780818303426107,inf,inf,inf
61,0.7371433688948552,0.3748015761375427,inf,0.01149762339062161,inf,inf,inf,0.7631080720159743,0.36455026268959045,inf,1.0130140516493055e-05,inf,inf,2.2615834130181205
62,0.7386166767320699,0.3697751462459564,inf,0.0038623730341593426,inf,inf,inf,0.7641450143522687,0.3619047701358795,inf,0.00012143452962239583,inf,inf,inf
63,0.7383761090743873,0.37453705072402954,inf,0.0067077272468143035,inf,inf,inf,0.7619983474413554,0.36666667461395264,inf,3.325144449869792e-05,inf,inf,inf
64,0.7372498041018843,0.37136244773864746,inf,0.009947220815552606,inf,inf,inf,0.7634681996372011,0.3603174686431885,inf,0.0025640169779459635,inf,inf,inf
65,0.7371062969374987,0.3751322627067566,inf,0.010481227437655132,inf,inf,inf,0.7641637098458078,0.35079365968704224,inf,0.022622558805677626,inf,inf,inf
66,0.7365503625323375,0.3712962865829468,inf,0.007994675636291504,inf,inf,inf,0.7658237465553813,0.351322740316391,inf,0.04377776251898872,inf,inf,inf
