epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,0.8666024922208742,0.48116493225097656,inf,0.6620369166135788,0.46195653080940247,inf
2,0.616297046033529,0.5511237978935242,inf,0.561707790195942,0.6630434989929199,inf
3,0.566797489820516,0.6603355407714844,inf,0.48970128521323203,0.6630434989929199,inf
4,0.5019197826638423,0.6635010838508606,inf,0.4301462654024363,0.6630434989929199,inf
5,0.48384582517485536,0.6638176441192627,inf,0.3964722014963627,0.66576087474823,inf
6,0.4317704288059389,0.6679328680038452,inf,0.3759900815784931,0.66576087474823,inf
7,0.44271630147550484,0.6726812124252319,inf,0.35884851273149254,0.66576087474823,inf
8,0.3991798441188756,0.6748971343040466,inf,0.3457731166854501,0.66576087474823,inf
9,0.40724972350735,0.6717315316200256,inf,0.3392671586945653,0.66576087474823,inf
10,0.39063833156446587,0.6748971343040466,inf,0.3301135659217834,0.66847825050354,inf
11,0.3547163113324021,0.6714150309562683,inf,0.32478864714503286,0.6739130616188049,inf
12,0.37385850412518296,0.6834441423416138,inf,0.31958122570067643,0.66576087474823,inf
13,0.3795284956995857,0.6799620389938354,inf,0.3178555680438876,0.66576087474823,inf
14,0.36506169101051905,0.6739474534988403,inf,0.3127616561949253,0.66847825050354,inf
15,0.3844107731642106,0.6862931251525879,inf,0.31179756093770267,0.66847825050354,inf
16,0.3691803854127384,0.6767964363098145,inf,0.30747327525168655,0.6739130616188049,inf
17,0.35077843287387245,0.6834441423416138,inf,0.30537770548835397,0.6847826242446899,inf
18,0.3521249988777403,0.6831275820732117,inf,0.30378659479320047,0.6847826242446899,inf
19,0.3542331646715237,0.6837607026100159,inf,0.30313616879284383,0.6820651888847351,inf
20,0.3476546796012594,0.7043368220329285,inf,0.3034817942418158,0.66576087474823,inf
21,0.34927751122742845,0.6796454787254333,inf,0.3028057004325092,0.66847825050354,inf
22,0.3319447763415283,0.6869262456893921,inf,0.3023923530243337,0.66576087474823,inf
23,0.32385900293516107,0.6970560550689697,inf,0.30276070451363923,0.741847813129425,inf
24,0.3297414024260226,0.6862931251525879,inf,0.3004422883503139,0.6820651888847351,inf
25,0.35180563121662123,0.6935738921165466,inf,0.30191061869263647,0.6603260636329651,inf
26,0.33392365821949593,0.680911660194397,inf,0.3000183366239071,0.6847826242446899,inf
27,0.3277838300919384,0.6983222365379333,inf,0.3009834574069828,0.679347813129425,inf
28,0.3344275989742621,0.7014878392219543,inf,0.30109393000602724,0.6603260636329651,inf
29,0.33479619512622144,0.702754020690918,inf,0.3005328843835741,0.7255434989929199,inf
30,0.3273648638074837,0.6983222365379333,inf,0.3021174057852477,0.6847826242446899,inf
31,0.33223420748844534,0.68660968542099,inf,0.3026987264398485,0.72826087474823,inf
32,0.32793904171440047,0.7046533823013306,inf,0.30290437643416224,0.6902173757553101,inf
33,0.32041852999124065,0.689142107963562,inf,0.3013825521338731,0.6820651888847351,inf
34,0.3137219043771116,0.7014878392219543,inf,0.305793373240158,0.6875,inf
35,0.3109981198729758,0.6951566934585571,inf,0.3056450699921697,0.7336956262588501,inf
36,0.33425606973178673,0.6961063742637634,inf,0.30329731744714084,0.7228260636329651,inf
37,0.32508410634865254,0.6935738921165466,inf,0.30462112789973617,0.7336956262588501,inf
38,0.33260490674403453,0.694840133190155,inf,0.30468137189745903,0.720108687877655,inf
39,0.32872830396997577,0.6929408311843872,inf,0.30433091868180784,0.7228260636329651,inf
40,0.3137756894733437,0.6973726153373718,inf,0.30537774385884403,0.7255434989929199,inf
41,0.30941851412682747,0.6976891160011292,inf,0.3036053573247045,0.717391312122345,inf
42,0.3350948485460092,0.7068692445755005,inf,0.304986503906548,0.7228260636329651,inf
43,0.3118925719854659,0.7163659334182739,inf,0.30627450498286635,0.739130437374115,inf
44,0.31898992232594775,0.7018043398857117,inf,0.3049034648807719,0.739130437374115,inf
45,0.3309718481992922,0.7135169506072998,inf,0.30506530113052577,0.73097825050354,inf
46,0.31747347623539884,0.6976891160011292,inf,0.30667744658421725,0.739130437374115,inf
47,0.3135239920301389,0.705919623374939,inf,0.3063963882625103,0.73097825050354,inf
48,0.3379321038874096,0.6929408311843872,inf,0.30654202720616014,0.717391312122345,inf
49,0.31016535148628976,0.7116175889968872,inf,0.3066467716358602,0.7255434989929199,inf
50,0.31377529055345077,0.7037037014961243,inf,0.30712081636302174,0.72826087474823,inf
51,0.31117016165669825,0.700538158416748,inf,0.30677231480367484,0.739130437374115,inf
52,0.32204230897733,0.7068692445755005,inf,0.3067679157247767,0.720108687877655,inf
53,0.3013051070487955,0.7078189253807068,inf,0.30763024515472354,0.741847813129425,inf
54,0.3167114130304124,0.7087686061859131,inf,0.30837199569214135,0.7255434989929199,inf
55,0.31557745804106485,0.7078189253807068,inf,0.3097508820472285,0.72826087474823,inf
56,0.31489747371553634,0.700221598148346,inf,0.30671017200220374,0.72826087474823,inf
57,0.32354032579524655,0.708452045917511,inf,0.3082270124461502,0.7255434989929199,inf
58,0.3153910884886469,0.7062361240386963,inf,0.3088311887346208,0.717391312122345,inf
59,0.3044505958095216,0.7071858048439026,inf,0.30925356652587654,0.7255434989929199,inf
60,0.3367525537886225,0.705919623374939,inf,0.31073734648525714,0.7228260636329651,inf
61,0.29263015025747174,0.7106679081916809,inf,0.30920827453956007,0.7255434989929199,inf
62,0.3244582488101307,0.7033871412277222,inf,0.3085823227185756,0.7255434989929199,inf
63,0.3165965310040739,0.7078189253807068,inf,0.30849411617964506,0.7364130616188049,inf
64,0.29964910222975866,0.7100348472595215,inf,0.31060589782427994,0.72826087474823,inf
65,0.2650937201417459,0.702754020690918,inf,0.3081663947785273,0.739130437374115,inf
66,0.3193869914092391,0.7075023651123047,inf,0.3097514678025618,0.7336956262588501,inf
67,0.3054086853010513,0.7037037014961243,inf,0.3085143580334261,0.7228260636329651,inf
68,0.29246538206237527,0.7125672698020935,inf,0.3099905512295663,0.7364130616188049,inf
69,0.3134127433953717,0.7065526843070984,inf,0.30876532106194643,0.72826087474823,inf
70,0.3220851267753358,0.7097182869911194,inf,0.3085201722336933,0.73097825050354,inf
71,0.3245264996778853,0.7046533823013306,inf,0.3066092990804464,0.7255434989929199,inf
72,0.30460407361446323,0.7132003903388977,inf,0.3048623034963384,0.7445651888847351,inf
73,0.29687618671999244,0.7147831320762634,inf,0.3071401219815016,0.7146739363670349,inf
74,0.3155001288021271,0.7163659334182739,inf,0.3082313844002783,0.73097825050354,inf
75,0.30889439132419094,0.710984468460083,inf,0.3070703528355807,0.73097825050354,inf
76,0.33196255828249566,0.7132003903388977,inf,0.3072489684447646,0.739130437374115,inf
77,0.3018114551779772,0.7100348472595215,inf,0.30721734969411046,0.73097825050354,inf
78,0.3041811497495531,0.7119341492652893,inf,0.30746346041560174,0.720108687877655,inf
79,0.30925195989040616,0.7119341492652893,inf,0.3073868722072802,0.720108687877655,inf
80,0.2987794916431729,0.7049699425697327,inf,0.30585887430934233,0.7255434989929199,inf
81,0.30891067139199946,0.7106679081916809,inf,0.30912472914205863,0.720108687877655,inf
82,0.2937171463905463,0.708452045917511,inf,0.30875545348972083,0.720108687877655,inf
83,0.3082887141699445,0.7043368220329285,inf,0.3107111904304475,0.7255434989929199,inf
84,0.297652900120165,0.7052865028381348,inf,0.3088095630169846,0.720108687877655,inf
85,0.3134119673581233,0.7090851664543152,inf,0.3057384156738408,0.7336956262588501,inf
86,0.3065147443025049,0.7113010287284851,inf,0.30585647249827164,0.7255434989929199,inf
87,0.30843660994120486,0.7157328128814697,inf,0.30808548716595396,0.7336956262588501,inf
88,0.28889316057149966,0.714150071144104,inf,0.3094834892312065,0.7336956262588501,inf
89,0.30344545555572705,0.7173156142234802,inf,0.30613770658383144,0.739130437374115,inf
90,0.3032559380981368,0.7113010287284851,inf,0.3059438594500534,0.72826087474823,inf
91,0.3037756234145899,0.7182652950286865,inf,0.3024279983015731,0.741847813129425,inf
92,0.2917124107392874,0.7075023651123047,inf,0.3044900568551384,0.739130437374115,inf
93,0.3063641199696803,0.7169990539550781,inf,0.3055929896421731,0.739130437374115,inf
94,0.3031907688910592,0.7176321744918823,inf,0.3044887891388498,0.73097825050354,inf
95,0.30819113713554025,0.7147831320762634,inf,0.30469256358919666,0.7364130616188049,inf
96,0.30269496598500356,0.7220639586448669,inf,0.3047783972346224,0.741847813129425,inf
97,0.286024985006791,0.7182652950286865,inf,0.30388349532149733,0.7364130616188049,inf
98,0.28291259681611275,0.714150071144104,inf,0.3029762214864604,0.739130437374115,inf
99,0.30979066117057885,0.7138335108757019,inf,0.30300222617806866,0.7445651888847351,inf
100,0.2848095817160146,0.718898355960846,inf,0.3043216074467637,0.72826087474823,inf
