epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))"
1,0.6128372986026456,0.358410120010376,inf,0.5497988788467465,0.7753981351852417,inf
2,0.42704441300905877,0.8016091585159302,inf,0.46629533794793215,0.8621636629104614,inf
3,0.36515058436920844,0.8239582180976868,inf,0.4153144097012101,0.8665568232536316,inf
4,0.3240196379802197,0.8420437574386597,inf,0.38291886701728356,0.8698517084121704,inf
5,0.29649645913989875,0.8500893712043762,inf,0.3597426593529456,0.8693025708198547,inf
6,0.2771632383744577,0.855315625667572,inf,0.33804587420414794,0.8693025708198547,inf
7,0.25979727606374203,0.8610920310020447,inf,0.31763358340796194,0.8693025708198547,inf
8,0.24718953338075553,0.8615733981132507,inf,0.29841702503688405,0.8687534332275391,inf
9,0.22691579197544376,0.8634300827980042,inf,0.29140287716731883,0.8693025708198547,inf
10,0.2230387056111487,0.865630567073822,inf,0.2833587163946394,0.8764415383338928,inf
11,0.21649701512536296,0.8670058846473694,inf,0.2798297213051807,0.8758923411369324,inf
12,0.21163384428556484,0.865561842918396,inf,0.27574467881385123,0.8758923411369324,inf
13,0.20698565447820963,0.8670058846473694,inf,0.27044748464091256,0.874794065952301,inf
14,0.20595094009493625,0.8665933012962341,inf,0.2706743257063808,0.8753432035446167,inf
15,0.20266630079075948,0.8670746684074402,inf,0.264693764619755,0.8758923411369324,inf
16,0.20583854111389688,0.8674185276031494,inf,0.26764632885654766,0.8758923411369324,inf
17,0.20497489821732293,0.8683812618255615,inf,0.2587459371142993,0.8758923411369324,inf
18,0.1981275514849618,0.8694815039634705,inf,0.2622836504724215,0.8775398135185242,inf
19,0.20188020456336497,0.8688626289367676,inf,0.25855822229024134,0.8758923411369324,inf
20,0.19700330748354503,0.869206428527832,inf,0.25976773780968154,0.8786380887031555,inf
21,0.19697206282679516,0.8700316548347473,inf,0.2607906243904973,0.8753432035446167,inf
22,0.19842449756417596,0.8689313530921936,inf,0.2610472402309604,0.8764415383338928,inf
23,0.198730307085186,0.8691376447677612,inf,0.25745915524153545,0.8780889511108398,inf
24,0.19822277686801296,0.8708568215370178,inf,0.25710543233223937,0.8764415383338928,inf
25,0.19812624171520324,0.8705817461013794,inf,0.2586037641899152,0.8764415383338928,inf
26,0.19915041049421794,0.8705817461013794,inf,0.2575941897067947,0.8769906759262085,inf
27,0.19511595619828284,0.8703754544258118,inf,0.2609651783227243,0.8758923411369324,inf
28,0.19612644909138327,0.8709943890571594,inf,0.25926371083989963,0.8769906759262085,inf
29,0.19631065030034475,0.8705817461013794,inf,0.2588793823128623,0.8769906759262085,inf
30,0.19633687804952818,0.8705130219459534,inf,0.2587997484288997,0.8780889511108398,inf
31,0.1950843628099669,0.8708568215370178,inf,0.254656536425605,0.8775398135185242,inf
32,0.19273658706953167,0.8711318969726562,inf,0.25947989199564536,0.8786380887031555,inf
33,0.19873446522469168,0.8694127202033997,inf,0.2592524903177312,0.8786380887031555,inf
34,0.19342255690052065,0.8705130219459534,inf,0.2607739101700259,0.8775398135185242,inf
35,0.20116133680005596,0.871200680732727,inf,0.2557257867263009,0.8786380887031555,inf
36,0.1952541402615621,0.8701691627502441,inf,0.2558482442996606,0.8786380887031555,inf
37,0.1936206438338153,0.8701003789901733,inf,0.26239069629686346,0.8775398135185242,inf
38,0.19715056032988473,0.8704442381858826,inf,0.2587122929155488,0.8775398135185242,inf
39,0.19358976662143426,0.8700316548347473,inf,0.25383084848748916,0.8786380887031555,inf
40,0.1978118229137538,0.8716820478439331,inf,0.2582667720475883,0.8769906759262085,inf
41,0.19633660374942477,0.8713381886482239,inf,0.2575198413479622,0.8775398135185242,inf
42,0.19446171144751784,0.8711318969726562,inf,0.25526189163440105,0.8775398135185242,inf
43,0.19243400121195284,0.8709256052970886,inf,0.25401436508012315,0.8786380887031555,inf
44,0.1970079517292878,0.8699628710746765,inf,0.2590799753271946,0.8775398135185242,inf
45,0.19438874026249062,0.8705817461013794,inf,0.2571100180502981,0.8775398135185242,inf
46,0.1939485664797292,0.8706505298614502,inf,0.2573436964119813,0.8786380887031555,inf
47,0.19181252861551581,0.870719313621521,inf,0.25944082719894745,0.8786380887031555,inf
48,0.19765398982833898,0.8702379465103149,inf,0.25510461137305496,0.8786380887031555,inf
49,0.19367254931009265,0.8700316548347473,inf,0.2561388305367225,0.8780889511108398,inf
50,0.19552176011149525,0.870306670665741,inf,0.2577160704676344,0.8786380887031555,inf
51,0.1936961168208388,0.8705817461013794,inf,0.25614547402753185,0.8764415383338928,inf
52,0.1941398010166432,0.8703754544258118,inf,0.25225606035638715,0.8780889511108398,inf
53,0.19862020486966836,0.8699628710746765,inf,0.2586975460646279,0.8780889511108398,inf
54,0.19751775045082776,0.8701691627502441,inf,0.25665905634576286,0.8769906759262085,inf
55,0.1941029039139347,0.8703754544258118,inf,0.2570518646191693,0.8780889511108398,inf
56,0.1930523851089452,0.8698253631591797,inf,0.2542324671430062,0.8780889511108398,inf
57,0.19292794452539752,0.8705130219459534,inf,0.25482065464708614,0.8769906759262085,inf
58,0.19427866147386788,0.8697565793991089,inf,0.2550306966845793,0.8769906759262085,inf
59,0.19840368107966033,0.8698253631591797,inf,0.261388799807085,0.8769906759262085,inf
60,0.1986602795380777,0.8695502877235413,inf,0.25754575733038965,0.8758923411369324,inf
61,0.1954911838181085,0.8686562776565552,inf,0.25918224508112125,0.8769906759262085,inf
62,0.19280460892394566,0.8692752122879028,inf,0.25322634457102555,0.8769906759262085,inf
63,0.1919702643930847,0.8688626289367676,inf,0.2563292364547537,0.8769906759262085,inf
64,0.19752946249396527,0.8689313530921936,inf,0.25440564183800507,0.8769906759262085,inf
65,0.19282371209128055,0.8686562776565552,inf,0.25023354861504316,0.8769906759262085,inf
66,0.19166930369348686,0.8689313530921936,inf,0.2563169165577909,0.8769906759262085,inf
67,0.1928122256768413,0.8696877956390381,inf,0.2527754523135214,0.8769906759262085,inf
68,0.19221302479370272,0.8692752122879028,inf,0.2530720584285022,0.8769906759262085,inf
69,0.19243722675383376,0.8691376447677612,inf,0.24714745511230307,0.8769906759262085,inf
70,0.19132745623285538,0.8694127202033997,inf,0.25039898488797585,0.8769906759262085,inf
71,0.19350254288885163,0.8703754544258118,inf,0.2552906132042126,0.8769906759262085,inf
72,0.19258821521978225,0.869206428527832,inf,0.25241616446891746,0.8769906759262085,inf
73,0.1931911996747821,0.8698940873146057,inf,0.2557114109904929,0.8769906759262085,inf
74,0.19114269316196442,0.8686562776565552,inf,0.25406501867568515,0.8769906759262085,inf
75,0.1913484134811097,0.8693439960479736,inf,0.25602116541809994,0.8769906759262085,inf
76,0.19142289957982356,0.8704442381858826,inf,0.2485900288186685,0.8769906759262085,inf
77,0.19194543056697172,0.8692752122879028,inf,0.2548093303205502,0.8769906759262085,inf
78,0.18905716667578307,0.8702379465103149,inf,0.2512481017884883,0.8769906759262085,inf
79,0.19040386831994632,0.868725061416626,inf,0.25030657782247573,0.8769906759262085,inf
80,0.1919833631614971,0.8690689206123352,inf,0.2544255163753405,0.8769906759262085,inf
81,0.19294457159684614,0.8691376447677612,inf,0.2519854631535991,0.8769906759262085,inf
82,0.190959719743242,0.8666620850563049,inf,0.24948104906855434,0.8769906759262085,inf
83,0.18948851512548304,0.8677623271942139,inf,0.2545797992518849,0.8769906759262085,inf
84,0.19485709708949334,0.8685875535011292,inf,0.24816679632305308,0.8769906759262085,inf
85,0.18898928905681842,0.8676936030387878,inf,0.24647389516502505,0.8769906759262085,inf
86,0.19011825079943845,0.8683812618255615,inf,0.2523969244091969,0.8769906759262085,inf
87,0.1911247328123672,0.8696877956390381,inf,0.25157066194453476,0.8769906759262085,inf
88,0.19101241824166285,0.8696190118789673,inf,0.25215789138367684,0.8764415383338928,inf
89,0.19262695155849213,0.8666620850563049,inf,0.2503990985043911,0.8764415383338928,inf
90,0.1868112897114552,0.8670746684074402,inf,0.2532938655479952,0.8764415383338928,inf
91,0.1929621705285651,0.8658368587493896,inf,0.25205903897965043,0.8753432035446167,inf
92,0.1869985504266776,0.865149199962616,inf,0.24800931883721866,0.874794065952301,inf
93,0.18458839183612163,0.8650116920471191,inf,0.2462173707409282,0.8753432035446167,inf
94,0.1893433675235812,0.8633612990379333,inf,0.24863924515490055,0.8758923411369324,inf
95,0.18998959919663444,0.8650804758071899,inf,0.24800737161104652,0.8682042956352234,inf
96,0.1867634498963297,0.8637738823890686,inf,0.250136121351159,0.8753432035446167,inf
97,0.18401331230116869,0.8652179837226868,inf,0.2452445232175347,0.8764415383338928,inf
98,0.18427303474722095,0.8644615411758423,inf,0.24398898516400633,0.8769906759262085,inf
99,0.1828283139604794,0.8674185276031494,inf,0.24794209214901045,0.8769906759262085,inf
100,0.18769414122053943,0.8661119341850281,inf,0.25039639888669957,0.8769906759262085,inf
