epoch,train_loss,train_accuracy,"train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))",val_loss,val_accuracy,"val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))"
1,1.2093040116959148,0.30529099702835083,0.0,1.0079071071412828,0.0024210135142008465,0.000796757804022895,1.196505864461263,0.3047619163990021,0.0,0.8836584726969401,0.0011263953314887153,0.0006071726481119791
2,1.1403829811347856,0.3144179880619049,0.0,0.8166605075200398,0.00204569763607449,0.00027688344319661457,1.1750253266758388,0.3047619163990021,0.0,0.7333274841308594,0.004294628567165799,0.00010859171549479166
3,1.1152869454688497,0.3144179880619049,0.0,0.7528395732243855,0.002004347907172309,0.00014828840891520183,1.1651388499471875,0.3047619163990021,0.0,0.8378773583306207,0.0009258694118923611,4.187689887152778e-05
4,1.116127694480949,0.3144179880619049,0.0,0.7970597955915663,0.0015792502297295465,5.090766482883029e-05,1.1675116671456232,0.3047619163990021,0.0,0.799889161851671,0.000992584228515625,1.6954210069444444e-06
5,1.1115055999822088,0.3144179880619049,0.0,0.7690977599885729,0.0014177640279134116,5.675951639811198e-05,1.16211908393436,0.3047619163990021,0.0,0.7173629336886935,0.0007717132568359375,0.0
6,1.111689180135727,0.3144179880619049,0.0,0.7812067694134183,0.0016439941194322375,2.4008750915527344e-05,1.1648583889007569,0.3047619163990021,0.0,0.7500534057617188,0.0005174848768446181,1.9158257378472222e-05
7,1.1139241395725143,0.3144179880619049,0.0,0.7287103811899821,0.004122111532423232,2.8872489929199217e-05,1.1557894825935364,0.3047619163990021,0.0,0.7294721391465929,0.0050923665364583336,0.0
8,1.0979365661740303,0.3144179880619049,0.0,0.7394049220614963,0.003367821375528971,8.145968119303385e-06,1.1405592640240987,0.3047619163990021,0.0,0.8544382731119792,0.0009844885932074653,4.662407769097222e-07
9,1.0993715374006165,0.3144179880619049,0.0,0.757262126604716,0.002387221654256185,8.914205763075086e-06,1.1562631275918749,0.3047619163990021,0.0,0.7611752404106988,0.00045178731282552085,2.0345052083333333e-06
10,1.1028583985235956,0.3144179880619049,0.0,0.7284197674857246,0.0016972992155287001,1.0810958014594183e-05,1.1422616839408875,0.3047619163990021,0.0,0.8191310458713108,0.002042728000217014,0.0
