epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.8380341898615116,0.5761120319366455,inf,inf,0.4597954197464702,0.4660168665591801,0.21998785489073425,0.6889048805877344,0.6805755496025085,inf,inf,0.3271704218280849,0.4465407969346687,0.2943064488136946
2,0.6873005990113054,0.6850082278251648,inf,inf,0.32851363208806406,0.4682867417825717,0.2758731100046746,0.6113799948300889,0.6892086267471313,inf,0.5275931180413089,0.3453545890637298,0.36267983735497317,0.2993543161385095
3,0.626525472870497,0.6909390687942505,inf,0.546012350331957,0.3672266287224315,0.4142437578361725,0.2498114173657426,0.5691380674269662,0.6892086267471313,1.327810579271459,0.5055567524326381,0.33310878098900637,0.3427246204063074,0.22943946585726382
4,0.5864699791803538,0.6911038160324097,inf,inf,0.37822247888440286,0.4113009201031979,0.25706696276352786,0.5502514988183975,0.6892086267471313,1.2141048943818504,0.3874826057633357,0.38536597009915025,0.4407119323958212,0.23908985239356312
5,0.5831321707674276,0.6917627453804016,inf,0.44425800671087246,0.39501629321374626,0.45039271862707403,0.2755400652083281,0.5299265482532445,0.6892086267471313,1.4120261491234622,0.45563809551409823,0.37536914313017433,0.4064997808257146,0.1849294706289448
6,0.5527504189270679,0.690444827079773,inf,0.4216469746883785,0.38671573745870147,0.45278266612614426,0.2213061822909061,0.5178801968916139,0.6892086267471313,1.3113829128777803,0.3318373774414632,0.4043163612707337,0.4459320466909836,0.19303873503830896
7,0.5472278730055996,0.6911038160324097,inf,0.36963924537195225,0.3835534069025628,0.47808979270614194,0.18202030992953577,0.5100362525502248,0.6906474828720093,inf,0.34685849075886743,0.37534534041561296,0.4593508812918592,0.16007145227336173
8,0.5463346536192939,0.6911038160324097,inf,0.3862986823108709,0.43737136626912054,0.5275554117755356,0.1763336349870557,0.5003404790785775,0.6906474828720093,1.2088192185359214,0.2693929867957955,0.3651892676282285,0.5254819464327684,0.20613252827480658
9,0.5416244418960865,0.6909390687942505,inf,0.38348595628114507,0.4163206497085429,0.5238389233562434,0.16946723160342636,0.4956489918169691,0.6920863389968872,1.1823993298544813,0.2826160468272309,0.3827783100640596,0.5123101846495671,0.21140922722754193
10,0.5216244542710134,0.69209223985672,inf,0.3853417289591281,0.41437962567694836,0.5220532495284749,0.1796742335658207,0.4856474032597755,0.6920863389968872,inf,0.2889742361965464,0.3751369946038545,0.49451469663363784,0.13183264434337616
