epoch,train_loss,train_accuracy,"train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=5, count=2))","train_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))",val_loss,val_accuracy,"val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=5, count=2))","val_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))"
1,1.1126896417803234,0.36051586270332336,0.5753245777553982,inf,inf,inf,1.017503970199161,0.3798941671848297,0.6251607259114583,inf,inf,inf
2,0.9443629460202323,0.3712301552295685,0.6094281938340929,inf,inf,inf,0.9526442064179315,0.38465607166290283,0.651451661851671,inf,inf,inf
3,0.9043855281339751,0.3643518388271332,0.5650146245956421,inf,inf,inf,0.9235036081737942,0.37142857909202576,0.6116018931070963,inf,inf,inf
4,0.8818764045834542,0.363095223903656,0.5610497315724691,inf,inf,inf,0.9052494949764676,0.3619047701358795,0.6050921546088325,inf,inf,inf
5,0.8646395126978557,0.3697751462459564,0.6111355887518989,inf,inf,inf,0.890673565864563,0.35978835821151733,0.5656063927544488,inf,inf,inf
6,0.849860278930929,0.3670634925365448,0.5705785698360867,inf,inf,inf,0.8762174314922757,0.3619047701358795,0.6531947241889106,inf,inf,inf
7,0.8344875312513775,0.3688492178916931,0.5380211181110806,inf,inf,inf,0.8567193773057725,0.3740740716457367,0.6140286339653863,inf,inf,inf
8,0.8175468449791272,0.36362433433532715,0.5193691081470914,inf,inf,inf,0.841364652580685,0.3798941671848297,0.5551398171318902,inf,inf,inf
9,0.803375079896715,0.36970898509025574,0.5372351116604275,inf,inf,inf,0.8301595237520006,0.38148146867752075,0.5901991950141059,inf,inf,inf
10,0.7924856586588753,0.369047611951828,0.5210227171579996,inf,inf,inf,0.8177664478619894,0.35978835821151733,0.5215974595811632,inf,inf,inf
11,0.7828602665000491,0.3782407343387604,0.5025985598564148,inf,inf,inf,0.8068844503826565,0.36878305673599243,0.5260221057467991,inf,inf,inf
12,0.7742139119240973,0.3789021074771881,0.5101775964101155,inf,inf,inf,0.7986869321929084,0.3857142925262451,0.5598695119222005,inf,inf,inf
13,0.7654392026364804,0.3799603283405304,0.5072811736000908,inf,inf,inf,0.787831797864702,0.39735448360443115,0.4785482618543837,inf,inf,inf
14,0.7574074627624617,0.38849207758903503,0.511326077249315,inf,inf,inf,0.7788144959343805,0.4095238149166107,0.5173369301689996,inf,inf,inf
15,0.7497800964448187,0.39027777314186096,0.5173585308922661,inf,inf,inf,0.773137793276045,0.4068782925605774,0.5079094780815973,inf,inf,inf
16,0.7430885849727524,0.4000000059604645,0.5105334811740452,inf,inf,inf,0.7654600852065616,0.39629629254341125,0.47982349395751955,inf,inf,inf
17,0.7362194832828309,0.40145501494407654,0.5121479829152426,inf,inf,inf,0.7597263607713911,0.4021163880825043,0.5514062245686849,inf,inf,inf
18,0.7304233402013779,0.3976190388202667,0.5062847389115228,inf,inf,inf,0.7524441493882074,0.4068782925605774,0.5062788645426433,inf,inf,inf
19,0.7248711773918735,0.4039682447910309,0.49812377956178455,inf,inf,inf,0.7468262573083242,0.40634921193122864,0.49539684719509547,inf,inf,inf
20,0.7196614824235439,0.40416666865348816,0.49928420119815403,inf,inf,inf,0.741739821434021,0.3978835940361023,0.4842375013563368,inf,inf,inf
21,0.7145425902472602,0.40515872836112976,0.509772679540846,inf,inf,inf,0.7365166061454349,0.41534391045570374,0.46711834801567925,inf,inf,inf
22,0.7111002590093348,0.40403440594673157,0.520728419886695,inf,inf,inf,0.7326878600650364,0.40529099106788635,0.5078006744384765,inf,inf,inf
23,0.7057062008314663,0.41130951046943665,0.5203803181648254,inf,inf,inf,0.7287491136127048,0.40052908658981323,0.4682564205593533,inf,inf,inf
24,0.7021451595756742,0.410449743270874,0.5269059472613864,inf,inf,inf,0.7242939670880636,0.42116403579711914,0.4969806671142578,inf,inf,inf
25,0.699211273342371,0.40310847759246826,0.5096278124385409,inf,inf,inf,0.7206445707215203,0.4015873074531555,0.5072319878472222,inf,inf,inf
26,0.695366346422169,0.4086640179157257,0.5080111159218682,inf,inf,inf,0.7184589789973365,0.4026454985141754,0.5427586025661892,inf,inf,inf
27,0.6916461020708085,0.403637558221817,0.5184829195340475,inf,inf,inf,0.7134749233722687,0.4021163880825043,0.4269936243693034,inf,inf,inf
28,0.6921498859922092,0.4075396955013275,0.5135001526938544,inf,inf,inf,0.7126197364595201,0.4100528955459595,0.5552125295003255,inf,inf,inf
29,0.6889671444478962,0.3941137492656708,0.5391910115877787,inf,inf,inf,0.7099217123455471,0.4137566089630127,0.4982522328694661,inf,inf,inf
30,0.6846029005530808,0.40806877613067627,0.505941923459371,inf,inf,inf,0.7077791237168842,0.4058201014995575,0.6058864805433485,inf,inf,inf
31,0.6834448388467232,0.4127645492553711,0.5128243870205349,inf,inf,inf,0.703864104880227,0.4126984179019928,0.5122940487331814,inf,inf,inf
32,0.6804918257312642,0.40747353434562683,0.5070437881681654,inf,inf,inf,0.7014297637674544,0.4116401970386505,0.4974915822347005,inf,inf,inf
33,0.679715504993995,0.4157407283782959,0.513911587662167,inf,inf,inf,0.7012836403316922,0.39259257912635803,0.5150784174601237,inf,inf,inf
34,0.6772218017942375,0.40939152240753174,0.5270255830552842,inf,inf,inf,0.6978746765189701,0.4137566089630127,0.4996564017401801,inf,inf,inf
35,0.6780146424141195,0.4085978865623474,0.5106605066193475,inf,inf,inf,0.69670716325442,0.4095238149166107,0.5192551930745443,inf,inf,inf
36,0.6758416020207935,0.40932539105415344,0.5189616362253825,inf,inf,inf,0.6996857444445292,0.3888888955116272,0.5456046952141655,inf,inf,inf
37,0.6757633564993739,0.4021163880825043,0.49240592850579157,inf,inf,inf,0.6961732725302379,0.42328041791915894,0.520759391784668,inf,inf,inf
38,0.6698755145900779,0.41203704476356506,0.5359597894880507,inf,inf,inf,0.6908328692118327,0.4126984179019928,0.6343175252278646,inf,inf,inf
39,0.674312685471442,0.41031745076179504,0.5126178860664368,inf,inf,inf,0.6913048552142249,0.4116401970386505,0.5298846138848199,inf,inf,inf
40,0.6693100375019841,0.40833333134651184,0.5196716507275899,inf,inf,inf,0.6901397718323602,0.43386244773864746,0.46941036648220485,inf,inf,inf
41,0.6716250295647317,0.4048280417919159,0.5018576516045464,inf,inf,inf,0.69085666735967,0.3899470865726471,0.5694216410319011,inf,inf,inf
42,0.6663938953230778,0.4183862507343292,0.5023411591847737,inf,inf,inf,0.6893798351287842,0.40634921193122864,0.49940537346733943,inf,inf,inf
43,0.6665523537124197,0.40839946269989014,0.5058715316984389,inf,inf,inf,0.6848160617881351,0.4037036895751953,0.5333436436123318,inf,inf,inf
44,0.6678630822648605,0.403637558221817,0.49722091489368014,inf,inf,inf,0.6866806315051185,0.42486771941185,0.4933828353881836,inf,inf,inf
45,0.6654475989441077,0.41613757610321045,0.5143864764107599,inf,inf,inf,0.6848925047450596,0.3888888955116272,0.537355899810791,inf,inf,inf
46,0.6648706037137243,0.40820106863975525,0.5167808122105069,inf,inf,inf,0.688062842686971,0.4105820059776306,0.49518118964301217,inf,inf,inf
47,0.6620786565873358,0.4156084656715393,0.5074892189767626,inf,inf,inf,0.6831367754273945,0.420634925365448,0.5609894646538629,inf,inf,inf
48,0.6647811405981581,0.40919312834739685,0.5005341317918566,inf,inf,inf,0.6840318813920021,0.385185182094574,0.5269548628065321,inf,inf,inf
49,0.6628546560390128,0.40919312834739685,0.511982708507114,inf,inf,inf,0.6810060544146432,0.41216930747032166,0.5325244585673015,inf,inf,inf
50,0.6587359871301386,0.41408729553222656,0.5050798137982686,inf,inf,inf,0.6781298117505179,0.41640210151672363,0.5112378014458551,inf,inf,inf
51,0.6636031506376134,0.40839946269989014,0.5132687131563822,inf,inf,inf,0.6836881051460902,0.4126984179019928,0.5485018200344509,inf,inf,inf
52,0.6597346840633287,0.41917988657951355,0.5072964522573683,inf,inf,inf,0.6792012868656052,0.3947089910507202,0.5815821541680231,inf,inf,inf
53,0.6596343628441294,0.41402116417884827,0.5197337905565897,inf,inf,inf,0.6764965423279339,0.4015873074531555,0.48509621090359156,inf,inf,inf
54,0.6601747043844727,0.413822740316391,0.5028353320227729,inf,inf,inf,0.6817699942323897,0.38941797614097595,0.5163488176133898,inf,inf,inf
55,0.6573587934383087,0.41415342688560486,0.4887463264995151,inf,inf,inf,0.6776377982563443,0.4365079402923584,0.542744329240587,inf,inf,inf
56,0.6579690836887393,0.4103836119174957,0.5163705203268263,inf,inf,inf,0.675776385433144,0.40317460894584656,0.5180731667412652,inf,inf,inf
57,0.6569827666920093,0.4157407283782959,0.48678854836357965,inf,inf,inf,0.6798119465510051,0.4227513372898102,0.4966725879245334,inf,inf,inf
58,0.657469370495528,0.4158730208873749,0.4961749063597785,inf,inf,inf,0.6744052098857032,0.4037036895751953,0.5594779968261718,inf,inf,inf
59,0.6539484350321193,0.4185185134410858,0.5065366400612725,inf,inf,inf,0.6741087537672784,0.4137566089630127,0.4848300404018826,inf,inf,inf
60,0.6549147655670013,0.4145502746105194,0.4986733847194248,inf,inf,inf,0.6749191929896673,0.41640210151672363,0.5765565660264756,inf,inf,inf
61,0.6540449328203168,0.4228174686431885,0.481140485074785,inf,inf,inf,0.6738612828983201,0.4015873074531555,0.48324334886338977,inf,inf,inf
62,0.6550183147088521,0.41441798210144043,0.4940717962053087,inf,inf,inf,0.6737051970428891,0.42486771941185,0.4718595928615994,inf,inf,inf
63,0.6533009225709571,0.4167328178882599,0.48936140537261963,inf,inf,inf,0.6721978412734138,0.4095238149166107,0.5122708108690049,inf,inf,inf
64,0.6524203467286296,0.42222222685813904,0.5038281520207722,inf,inf,inf,0.6727328760756387,0.42804232239723206,0.5716051419576009,inf,inf,inf
65,0.6510262850154606,0.4196428656578064,0.49355069001515706,inf,inf,inf,0.6712047968473699,0.40529099106788635,0.49608663982815215,inf,inf,inf
66,0.6525795481581654,0.41018518805503845,0.46755765279134115,inf,inf,inf,0.6686306753092341,0.4100528955459595,0.5454082806905111,inf,inf,inf
67,0.6524742951306204,0.419775128364563,0.5006458017561171,inf,inf,inf,0.6679952947629823,0.4148148000240326,0.5623265160454645,inf,inf,inf
68,0.650516235600743,0.4136243462562561,0.48163567781448363,inf,inf,inf,0.672213351726532,0.4243386387825012,0.5058728112114801,inf,inf,inf
69,0.6504132461734116,0.41719576716423035,0.48325228691101074,inf,inf,inf,0.6738289674123128,0.4037036895751953,0.5403160519070096,inf,inf,inf
70,0.6506466704420746,0.4144841134548187,0.49023847182591757,inf,inf,inf,0.6665495198633936,0.4026454985141754,0.4739741007486979,inf,inf,inf
71,0.6524186848766274,0.41805556416511536,0.478724377685123,inf,inf,inf,0.6672199375099606,0.41534391045570374,0.4940720664130317,inf,inf,inf
72,0.6490664784175654,0.42189154028892517,0.4981197436650594,inf,inf,inf,0.6654226955440309,0.4285714328289032,0.48310060501098634,inf,inf,inf
73,0.6499678683363729,0.42017194628715515,0.4955093887117174,inf,inf,inf,0.6735805097553466,0.4216931164264679,0.4492647382948134,inf,inf,inf
74,0.6441950858570635,0.4186508059501648,0.48477287424935234,inf,inf,inf,0.6650552805927065,0.4158730208873749,0.49737679163614906,inf,inf,inf
75,0.6509584397491481,0.4174603223800659,0.4860354423522949,inf,inf,inf,0.6681938926378886,0.4174603223800659,0.4794936286078559,inf,inf,inf
76,0.6494960336273329,0.41812169551849365,0.480080348915524,inf,inf,inf,0.6642073238889377,0.4216931164264679,0.49413764741685656,inf,inf,inf
77,0.6426629416955014,0.4228835999965668,0.4915725668271383,inf,inf,inf,0.6695217316349348,0.38359788060188293,0.45001737806532116,inf,inf,inf
78,0.6462958738621738,0.41924601793289185,0.4880581339200338,inf,inf,inf,0.6626568825708495,0.4253968298435211,0.4733068572150336,inf,inf,inf
79,0.6465458075774626,0.42202380299568176,0.49244513246748184,inf,inf,inf,0.6625220248268711,0.4126984179019928,0.47940874099731445,inf,inf,inf
80,0.646602827227778,0.41421958804130554,0.4982901109589471,inf,inf,inf,0.6632912887467278,0.420634925365448,0.5063554233974881,inf,inf,inf
81,0.644799173473277,0.4175925850868225,0.47695827881495156,inf,inf,inf,0.6620243885450893,0.40634921193122864,0.5006923251681857,inf,inf,inf
82,0.6468491952969796,0.4134920537471771,0.4751540342966715,inf,inf,inf,0.6642521475752194,0.42328041791915894,0.49142411549886067,inf,inf,inf
83,0.6463260189940532,0.41917988657951355,0.48654934300316705,inf,inf,inf,0.6642109195805258,0.42222222685813904,0.49761298497517903,inf,inf,inf
84,0.6421250215058939,0.4195105731487274,0.4813639733526442,inf,inf,inf,0.6612803099056085,0.4010581970214844,0.4855088339911567,inf,inf,inf
85,0.6476686199299163,0.4109788239002228,0.48562989234924314,inf,inf,inf,0.6620962279538314,0.41640210151672363,0.5098734007941352,inf,inf,inf
86,0.6444236919723658,0.42123016715049744,0.48029591110017567,inf,inf,inf,0.6613527978459994,0.40846559405326843,0.4691133181254069,inf,inf,inf
87,0.6420322511655588,0.4186508059501648,0.4859461612171597,inf,inf,inf,0.6607951800028483,0.4137566089630127,0.4415399233500163,inf,inf,inf
88,0.6465727952050252,0.41435185074806213,0.4906708876291911,inf,inf,inf,0.6625902111331622,0.41798943281173706,0.48931446075439455,inf,inf,inf
89,0.6356996891192264,0.4238756597042084,0.48064702616797556,inf,inf,inf,0.6600810286071566,0.42592594027519226,0.47536285188463,inf,inf,inf
90,0.6455934194045969,0.42123016715049744,0.47859457863701715,inf,inf,inf,0.6597129306031598,0.4137566089630127,0.48388764063517253,inf,inf,inf
91,0.6455318162554047,0.4207671880722046,0.48213260836071437,inf,inf,inf,0.6596094665014082,0.41534391045570374,0.4918098555670844,inf,inf,inf
92,0.642885523242876,0.41428571939468384,0.4751758164829678,inf,inf,inf,0.6662622403767374,0.4089947044849396,0.5309782981872558,inf,inf,inf
93,0.6353863118061175,0.4224206209182739,0.46719587511486477,inf,inf,inf,0.6595743071701792,0.42592594027519226,0.47398114734225805,inf,inf,inf
94,0.6406561103701177,0.4185185134410858,0.4764469530847337,inf,inf,inf,0.6587092282043563,0.40846559405326843,0.4742344750298394,inf,inf,inf
95,0.6412592835698484,0.42605820298194885,0.4731988655196296,inf,inf,inf,0.659396712275015,0.41111111640930176,0.4812955962287055,inf,inf,inf
96,0.6430004040969328,0.42513227462768555,0.4743461185031467,inf,inf,inf,0.6590000279247761,0.4116401970386505,0.46398516760932074,inf,inf,inf
97,0.6359514518925506,0.43115079402923584,0.46976005766126844,inf,inf,inf,0.6606753459821145,0.41534391045570374,0.43393349117702906,inf,inf,inf
98,0.6451031143984033,0.4158068895339966,0.46780441602071127,inf,inf,inf,0.6576985050406721,0.4174603223800659,0.5077433268229167,inf,inf,inf
99,0.6406032406673249,0.4263227581977844,0.47926554679870603,inf,inf,inf,0.6583351941572295,0.4216931164264679,0.5154846615261501,inf,inf,inf
100,0.633905461228763,0.4326058328151703,0.483494852648841,inf,inf,inf,0.6642758005195194,0.4195767343044281,0.49677610397338867,inf,inf,inf
