epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))"
1,1.0233623805973264,0.3202380836009979,0.00044907728830973306,0.9174143460061815,0.3312169313430786,0.0
2,0.8647991640700234,0.35383597016334534,4.5299530029296875e-05,0.8872734321488275,0.3460317552089691,0.0
3,0.8438933337728183,0.3512566089630127,5.7804584503173825e-05,0.8694927904340956,0.34973543882369995,0.0
4,0.8287901100185182,0.34880951046943665,9.615023930867514e-05,0.8542831328180102,0.3375661373138428,0.000323380364312066
5,0.8131068880359332,0.3443121612071991,1.6543600294325086e-05,0.8332892192734612,0.3661375641822815,0.0
6,0.7945602557725376,0.34669312834739685,8.419619666205512e-05,0.8110743827290006,0.3460317552089691,0.0
7,0.7760340742766857,0.35681217908859253,4.486242930094401e-05,0.7947228292624156,0.351322740316391,0.0
8,0.7619951391385661,0.3730820119380951,0.000415696038140191,0.7792729536692301,0.38835978507995605,0.0
9,0.7530609144104852,0.3748015761375427,0.00018844736946953668,0.7698915713363224,0.38253968954086304,0.0
10,0.7450205072760582,0.3781084716320038,0.00013850927352905275,0.7631526834434933,0.3947089910507202,0.0
11,0.7388919247107373,0.38531747460365295,0.00029658344056871205,0.7579141325420804,0.3841269910335541,1.220703125e-05
12,0.7350206991036733,0.37268519401550293,0.00012422005335489908,0.7509808755583234,0.39947089552879333,0.0015103446112738716
13,0.7318530876603392,0.38148146867752075,0.0027306040128072103,0.7510948671234978,0.37460318207740784,0.026906585693359374
14,0.7251742395675844,0.37943121790885925,0.0005052182409498426,0.7428323010603587,0.3968254029750824,5.438062879774306e-05
15,0.7275180902332068,0.38439154624938965,0.002684782610999213,0.7435089555051592,0.38730159401893616,0.0
16,0.7208385305272208,0.3780423402786255,0.0030652364095052082,0.7364871684047911,0.3968254029750824,1.2079874674479166e-05
17,0.721650970603029,0.3841931223869324,0.0072613716125488285,0.7424226982725991,0.3841269910335541,0.0
18,0.7180396835009257,0.3787037134170532,0.007605171203613282,0.7326791624228159,0.3899470865726471,0.0010489569769965277
19,0.715151219173438,0.39160051941871643,0.013080443276299371,0.7330341772900687,0.386772483587265,0.0003326839870876736
20,0.7158474638644192,0.38736772537231445,0.008092050419913397,0.7314933492077722,0.4026454985141754,0.05456000434027778
21,0.7153913211491373,0.38141533732414246,0.011361001597510443,0.7337809945146243,0.4037036895751953,0.0
22,0.7114964790849222,0.37929895520210266,0.019247235854466756,0.7274435728788375,0.38835978507995605,0.0004863209194607205
23,0.7112661082297563,0.38531747460365295,0.013938063383102417,0.7267579524053468,0.4079365134239197,0.0042316648695204
24,0.7081425673224859,0.3921296298503876,0.014425035980012681,0.7257137353221575,0.37671956419944763,0.009084139929877387
25,0.7096215959017476,0.38141533732414246,0.004971771107779609,0.7265173158711857,0.3841269910335541,0.0
26,0.7084000375742714,0.3896825313568115,0.0132033990489112,0.7216106517447366,0.386772483587265,0.052986558278401694
27,0.7060822772483031,0.3861772418022156,0.01661729613939921,0.7221250391668743,0.3936507999897003,0.0033836788601345484
28,0.7043200358748436,0.38955026865005493,0.01936081714100308,0.7218999821278784,0.4015873074531555,0.004267268710666233
29,0.7050289404061105,0.38148146867752075,0.01754118005434672,0.7181162774562836,0.4148148000240326,0.04105350706312391
30,0.7044069466801981,0.3830026388168335,0.01584006945292155,0.7199726970659361,0.39947089552879333,0.017667833964029947
31,0.7043855525139305,0.38921958208084106,0.011704098516040378,0.7198151121536891,0.39841270446777344,0.05477022065056695
32,0.6980025340699487,0.39047619700431824,0.01642191012700399,0.7180980909201834,0.3947089910507202,0.049300935533311635
33,0.6980636321215166,0.3858465552330017,0.01665003498395284,0.7145343318581581,0.4010581970214844,0.04446368747287326
34,0.7041403762478795,0.391005277633667,0.027484330866071913,0.7169053119917711,0.3878306746482849,0.06298405859205458
35,0.6993731235981815,0.3876984119415283,0.018693029549386765,0.7140536569886737,0.3936507999897003,0.07897618611653646
36,0.7044930350656311,0.39146825671195984,0.031303719348377654,0.7277135215699673,0.3888888955116272,0.1179755237367418
37,0.6958262929589384,0.3859788477420807,0.019845949278937444,0.7186724403666125,0.40740740299224854,7.163153754340278e-05
38,0.7006748227816489,0.38955026865005493,0.03464107281631894,0.7144391147626771,0.38253968954086304,0.0011695226033528645
39,0.6960439153429535,0.39021164178848267,0.025748050212860106,0.7128130969901879,0.38941797614097595,0.007072936164008246
40,0.7008477875548932,0.38928571343421936,0.030160137679841784,0.7140869967639446,0.40846559405326843,0.06089275148179796
41,0.6957470105443564,0.3978835940361023,0.036328455143504676,0.7166055705812242,0.40634921193122864,0.011683167351616754
42,0.6982757682808571,0.3930555582046509,0.032778009441163804,0.7190418755428658,0.3777777850627899,0.10527751180860731
43,0.6957393442228851,0.391865074634552,0.023767797814475165,0.7157186946521202,0.38624337315559387,0.001950285169813368
44,0.6928590370083435,0.391997367143631,0.036519735389285615,0.7145721973230441,0.40529099106788635,0.09230407079060872
45,0.7003017588001158,0.39636242389678955,0.03195709056324429,0.7108440976589918,0.41428571939468384,0.03234592013888889
46,0.6941303294048541,0.3899470865726471,0.028862720396783618,0.709737744472093,0.3936507999897003,0.003786383734809028
47,0.694117857174327,0.3861772418022156,0.03901700907283359,0.7098808841986789,0.3957671821117401,0.11636402871873644
48,0.6967851695552882,0.3929232656955719,0.03360695441563924,0.7170726246303982,0.39523810148239136,0.10087547567155626
49,0.6944471139253842,0.393584668636322,0.03753418293264177,0.7106196756578154,0.39047619700431824,0.008761850992838542
50,0.6904627159186122,0.3955687880516052,0.032867433296309576,0.7082016387747394,0.38941797614097595,0.03849402533637153
51,0.694488185002572,0.39252644777297974,0.035986846685409545,0.7149854861199856,0.4148148000240326,0.00020311143663194445
52,0.6915596110177122,0.39834657311439514,0.042619867788420786,0.7117973712583383,0.3920634984970093,0.12344855732387966
53,0.6956601229910221,0.39424604177474976,0.057393703195783824,0.707191673749023,0.41640210151672363,0.05009793175591363
54,0.6920166310492075,0.3937830626964569,0.035874833001030816,0.7109015337295003,0.4148148000240326,0.00295154783460829
55,0.6883130340940422,0.39636242389678955,0.041533927453888786,0.7087872118999561,0.40634921193122864,0.036682213677300346
56,0.6961032191964074,0.39437830448150635,0.049814662006166244,0.7104001093655825,0.39047619700431824,0.11129711733924018
57,0.6903271489983631,0.391865074634552,0.037504864070150586,0.7109226159337494,0.4068782925605774,0.027707015143500435
58,0.6927661935695344,0.3857804238796234,0.04829166763358646,0.7154340299053324,0.38253968954086304,0.12365320788489448
59,0.6897403681495538,0.3957671821117401,0.047197381324238244,0.7138052361706893,0.41640210151672363,0.0017029444376627605
60,0.6943841976682759,0.39219576120376587,0.050882730219099254,0.711857655354672,0.3841269910335541,0.1171531491809421
61,0.6875434936955571,0.3958333432674408,0.046516552567481995,0.7074236473689477,0.3931216895580292,0.10614995426601834
62,0.6917235852115684,0.3921296298503876,0.03921317888630761,0.7137396841413445,0.3989417850971222,0.13866649468739828
63,0.690054233941353,0.39834657311439514,0.0457901527484258,0.7116818277786175,0.3931216895580292,0.012989224327935114
64,0.6869963806717553,0.39424604177474976,0.052376009689437016,0.7046947791758511,0.40529099106788635,0.055475939644707574
65,0.6899677600090702,0.39232805371284485,0.056241179505983986,0.7094317220358385,0.391005277633667,0.04601851569281684
66,0.6922233735832075,0.39609789848327637,0.05847155186865065,0.7096863373493155,0.39523810148239136,0.1185736788643731
67,0.689487814786844,0.40039682388305664,0.05450873441166348,0.7184294891647167,0.38253968954086304,0.16316830317179362
68,0.6871125836028821,0.3956349194049835,0.046748500731256276,0.7075966734439134,0.3989417850971222,0.10677991178300646
69,0.6827472615987062,0.3948412835597992,0.04781631661785973,0.702730274386704,0.4089947044849396,0.10630454752180311
70,0.6940547699962433,0.3909391462802887,0.051046075092421636,0.704642281619211,0.39047619700431824,0.105687239434984
71,0.6877338221219058,0.39041006565093994,0.06807166602876451,0.7045543612498376,0.38730159401893616,0.11281918154822455
72,0.6849781747752179,0.39821428060531616,0.05661632385518816,0.7030863279062841,0.4100528955459595,0.10034106307559543
73,0.6918132110524715,0.3948412835597992,0.06188544432322184,0.7077600662493043,0.4047619104385376,0.00025079515245225693
74,0.686110175638977,0.40125662088394165,0.05826902472310596,0.7094289459702041,0.40634921193122864,0.01632772021823459
75,0.6875430961501681,0.39140212535858154,0.07324008941650391,0.7383944334255325,0.3719576597213745,0.2024299727545844
76,0.6882110267877579,0.39649471640586853,0.05087843272421095,0.7041867023333908,0.42010581493377686,0.03337078094482422
77,0.6863848959561437,0.3927910029888153,0.06240618576606115,0.7032086971319385,0.41111111640930176,0.08978960249159071
78,0.6852393621604682,0.40026456117630005,0.06366259256998698,0.7026981190260914,0.42222222685813904,0.050827307171291775
79,0.6866458500631981,0.4017857015132904,0.058221591181225246,0.7036322410942779,0.39047619700431824,0.067154418097602
80,0.685107594764688,0.39854496717453003,0.052432760761843784,0.7021751428436902,0.4047619104385376,0.07809464401668972
81,0.6950054214051408,0.3909391462802887,0.07090561522377861,0.7061679623814092,0.3920634984970093,0.13804145124223496
82,0.6784995689134424,0.4028439223766327,0.054582037197219,0.7024403034398953,0.40423280000686646,0.09362942112816705
83,0.6926184082455519,0.39537036418914795,0.07091179986794789,0.7053665964346792,0.4148148000240326,0.14294091330634223
84,0.6817164958558148,0.40119048953056335,0.056540624962912664,0.7059632825768656,0.3989417850971222,0.07598529921637641
85,0.6883152323516293,0.3919312059879303,0.06608084903823006,0.7070223757169313,0.4058201014995575,0.08524631924099392
86,0.6781254013482895,0.40238094329833984,0.055673180686102976,0.7005783485662606,0.4089947044849396,0.08694778283437093
87,0.6838749207556247,0.40416666865348816,0.0709731098678377,0.7019924174373349,0.4058201014995575,0.0718354066212972
88,0.6908384398764207,0.3928571343421936,0.06616752909289467,0.7026858535698719,0.38730159401893616,0.07665695084465875
89,0.6887376248526077,0.3951058089733124,0.0701955003870858,0.7032545388779706,0.39153438806533813,0.060451910230848525
90,0.6748286757695799,0.40337300300598145,0.0628316796488232,0.7002048251943456,0.4058201014995575,0.10414394007788765
91,0.694877245869591,0.3937169313430786,0.07583151112000147,0.7021706061851647,0.3947089910507202,0.12644976245032416
92,0.6788043063522006,0.39642858505249023,0.06251845873064465,0.7083122677894103,0.3899470865726471,0.0027455435858832465
93,0.6800686877194999,0.40039682388305664,0.061531939771440294,0.7019122381591134,0.4158730208873749,0.05988592041863335
94,0.6907470599437754,0.3996031880378723,0.07599210407998827,0.7016074961672226,0.4158730208873749,0.07988204426235623
95,0.6849779084790498,0.39636242389678955,0.06878958178891076,0.702964025715159,0.3978835940361023,0.06744745042588976
96,0.690348140654775,0.39847883582115173,0.08021736244360606,0.7037914043499364,0.3920634984970093,0.17141785621643066
97,0.677433044784185,0.40013226866722107,0.06859369460079405,0.7042341572336025,0.3888888955116272,0.034668122397528756
98,0.6829491774060039,0.4015211760997772,0.07660304572847154,0.7005398627991478,0.40634921193122864,0.10544718901316324
99,0.6736781377138363,0.4019841253757477,0.08197308050261604,0.7006624286373456,0.40634921193122864,0.0950299342473348
100,0.6880252336203638,0.39219576120376587,0.0767279616660542,0.7029630212941104,0.4037036895751953,0.09287906752692329
