epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))"
1,0.612309097701305,0.2560872435569763,inf,0.49924619598427283,0.20000000298023224,inf
2,0.4328204626622407,0.6152110695838928,inf,0.3937911116159879,0.8586872816085815,inf
3,0.36758488018152324,0.8288050889968872,inf,0.3536045103661927,0.8471042513847351,inf
4,0.3360749682933243,0.8335996866226196,inf,0.3290637019071502,0.8501930236816406,inf
5,0.3170907044005406,0.8558804392814636,inf,0.30470776476478767,0.8525096774101257,inf
6,0.29329256247069885,0.8618031144142151,inf,0.28852566708678656,0.8555984497070312,inf
7,0.2754932348140872,0.864623486995697,inf,0.2677873557637095,0.8555984497070312,inf
8,0.2583074384755987,0.8665037155151367,inf,0.2530191241789926,0.8555984497070312,inf
9,0.24158291402296422,0.8676318526268005,inf,0.23678518140967558,0.8555984497070312,inf
10,0.2302191398559464,0.8687599897384644,inf,0.22633289149113994,0.8555984497070312,inf
11,0.2200537098306104,0.8700761198997498,inf,0.21832685685350828,0.8563706278800964,inf
12,0.20997511008066946,0.8716743588447571,inf,0.20931888579839636,0.8563706278800964,inf
13,0.20483485572473253,0.8735545873641968,inf,0.20496548232641298,0.8563706278800964,inf
14,0.20061505498426718,0.8739306330680847,inf,0.20046609392020143,0.8756756782531738,inf
15,0.19254484264080246,0.8766569495201111,inf,0.19492768945722927,0.8749035000801086,inf
16,0.1934976376191957,0.8764689564704895,inf,0.19238368062837888,0.8756756782531738,inf
17,0.1897365919863325,0.8769389986991882,inf,0.19156485391773193,0.8756756782531738,inf
18,0.18491969101085762,0.8781611323356628,inf,0.190159291496523,0.876447856426239,inf
19,0.18757232935596313,0.8777850866317749,inf,0.18997477943658347,0.876447856426239,inf
20,0.18390292792625282,0.8777850866317749,inf,0.18755489192631564,0.876447856426239,inf
21,0.18283520959585123,0.8788192272186279,inf,0.18532980011723302,0.8818532824516296,inf
22,0.18402931260941333,0.8796653151512146,inf,0.18594354189374307,0.8818532824516296,inf
23,0.18110614538963044,0.879477322101593,inf,0.18431738690522156,0.8818532824516296,inf
24,0.1824370585617405,0.879853367805481,inf,0.18861962565662047,0.8818532824516296,inf
25,0.1822812676460824,0.8804174065589905,inf,0.18788368822365759,0.8818532824516296,inf
26,0.17986259440805752,0.879853367805481,inf,0.1831915099550838,0.8818532824516296,inf
27,0.1790896533118303,0.8785371780395508,inf,0.18680054404836918,0.8818532824516296,inf
28,0.17904612405792528,0.879853367805481,inf,0.18615970752288696,0.8818532824516296,inf
29,0.17935700611662425,0.879853367805481,inf,0.18056905483412236,0.8818532824516296,inf
30,0.1769129907553667,0.8801353573799133,inf,0.18114518811209843,0.8818532824516296,inf
31,0.17900843186496077,0.8806054592132568,inf,0.18479186540039685,0.8818532824516296,inf
32,0.17978560749094846,0.8799473643302917,inf,0.18270703847048736,0.8818532824516296,inf
33,0.17786386076603894,0.8803234100341797,inf,0.17909218167494,0.8818532824516296,inf
34,0.17505687651251742,0.8806054592132568,inf,0.18498951386517057,0.8818532824516296,inf
35,0.1789504012356148,0.8806994557380676,inf,0.18108802957663894,0.8818532824516296,inf
36,0.17524669325465095,0.8802294135093689,inf,0.18316300950099823,0.8818532824516296,inf
37,0.17674962881739703,0.8792892694473267,inf,0.17979594610578678,0.8818532824516296,inf
38,0.17576002639283297,0.8801353573799133,inf,0.18484203721988599,0.8818532824516296,inf
39,0.18046088177612837,0.8807934522628784,inf,0.18245262076686086,0.8818532824516296,inf
40,0.17410941151770246,0.8804174065589905,inf,0.18057959306954977,0.8818532824516296,inf
41,0.1749993032915659,0.8792892694473267,inf,0.18129723876910775,0.876447856426239,inf
42,0.17609495799555336,0.8807934522628784,inf,0.17679315428570033,0.8818532824516296,inf
43,0.1735350264552265,0.8805114030838013,inf,0.1822459547693732,0.8818532824516296,inf
