epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8024227810518764,0.5466227531433105,0.44030146420559035,0.6055060496081167,0.6546762585639954,0.4839931139305456
2,0.5772833459009634,0.6825370788574219,0.5567063975556988,0.4583717466735128,0.6892086267471313,0.45864004875296976
3,0.48116295731791825,0.6919274926185608,0.5212495589924749,0.3988897642537729,0.6906474828720093,0.45870165682550684
4,0.43549350314190455,0.6925864815711975,0.5205566923194956,0.3728214622433506,0.6920863389968872,0.5575507434446421
5,0.4262080686323554,0.6929159760475159,inf,0.35031343023501227,0.6935251951217651,0.46556154293800467
6,0.39768599501558555,0.6929159760475159,inf,0.3393690205776869,0.6949640512466431,0.4866470080703052
7,0.40142764468616415,0.6927512288093567,inf,0.33538909690148794,0.6949640512466431,0.49899123319939004
8,0.39911047607381767,0.6947281956672668,inf,0.330775623724087,0.6920863389968872,0.6065241329705537
9,0.39539642592665747,0.690444827079773,inf,0.3252871983420493,0.6935251951217651,0.5749724089209713
10,0.37830459382210935,0.6929159760475159,inf,0.32102704064837145,0.6906474828720093,inf
11,0.3677672687186816,0.697364091873169,inf,0.31389448480374776,0.70071941614151,0.5844959501010268
12,0.38196827935002675,0.6945634484291077,inf,0.3161190398482244,0.6906474828720093,inf
13,0.38815947686121843,0.6919274926185608,inf,0.30962109732538906,0.70071941614151,0.5518413017045206
14,0.35811682296133485,0.6978583335876465,inf,0.3117107494331118,0.6978417038917542,0.6806216453438374
15,0.3846849700140062,0.6950576901435852,inf,0.30689860819213427,0.6978417038917542,inf
16,0.37118044131061184,0.697364091873169,inf,0.31297094789125135,0.6978417038917542,inf
17,0.37521653938864435,0.696540355682373,inf,0.30592931629116854,0.6978417038917542,inf
18,0.34747258226657024,0.6957166194915771,inf,0.3098225820976407,0.696402907371521,inf
19,0.3481352916822952,0.6922569870948792,inf,0.305183602719387,0.696402907371521,inf
20,0.3588352890284819,0.6993409991264343,inf,0.3061024029530696,0.6992805600166321,inf
21,0.3518927803976792,0.6967051029205322,inf,0.3032793015408427,0.6978417038917542,0.7232233446035812
22,0.3460220897657292,0.690444827079773,inf,0.30408064320461076,0.696402907371521,inf
23,0.354656523194547,0.6945634484291077,inf,0.30442015762760566,0.6978417038917542,inf
