epoch,train_loss,train_accuracy,val_loss,val_accuracy
101,0.32891823121686825,0.540365993976593,0.33158368383570075,0.5423728823661804
102,0.28641784017544036,0.5963401794433594,0.3094399187516851,0.6525423526763916
103,0.2860539416847482,0.6135629415512085,0.28817595036413807,0.6779661178588867
104,0.2545784931510123,0.6576964259147644,0.26936181984806,0.6864407062530518
105,0.23823923978936642,0.6641550064086914,0.2532789996968439,0.6864407062530518
106,0.23879329946122688,0.6749192476272583,0.2367327103812176,0.7033898234367371
107,0.2162477666455603,0.6803014278411865,0.2201783289022457,0.7033898234367371
108,0.19321016976895267,0.6846070885658264,0.20012625641314885,0.7033898234367371
109,0.17553992457452786,0.68568354845047,0.17550830100663006,0.7033898234367371
110,0.1509623619315859,0.6899892091751099,0.15277858978459755,0.7033898234367371
111,0.14569093822165785,0.7018299102783203,0.1310839052715052,0.7288135886192322
112,0.1249767340165048,0.7115177512168884,0.11329591386199284,0.7288135886192322
113,0.10181120316645739,0.733046293258667,0.10107791781550847,0.7288135886192322
114,0.09067352936276271,0.7728740572929382,0.09314913578474751,0.8813559412956238
115,0.08970756566010935,0.8083961009979248,0.0880658665779405,0.8813559412956238
116,0.0781638145137829,0.8557589054107666,0.08578426523420674,0.8813559412956238
117,0.07717802892791671,0.8762109875679016,0.08405744365882128,0.8813559412956238
118,0.07361894018462269,0.8891280889511108,0.08294040824806032,0.8813559412956238
119,0.07850849298036057,0.8902045488357544,0.0824727845745376,0.8813559412956238
120,0.06720126633053251,0.8934338092803955,0.08195101585274991,0.8813559412956238
121,0.07125548318463888,0.8966630697250366,0.08164766833383161,0.8813559412956238
122,0.0737567552490733,0.8945102095603943,0.08109699483387746,0.8813559412956238
123,0.06388036390909782,0.8858988285064697,0.08055194862222728,0.8813559412956238
124,0.06350097762025633,0.892357349395752,0.08042551173891227,0.8813559412956238
125,0.06333353768199092,0.8902045488357544,0.0802669980621431,0.8813559412956238
126,0.06883123544545154,0.8880516886711121,0.08015709055381684,0.8813559412956238
127,0.06545250626368215,0.8966630697250366,0.07987373663882653,0.8813559412956238
128,0.06383478483453822,0.8912809491157532,0.07946773482791077,0.8813559412956238
129,0.063245637966527,0.8891280889511108,0.0792836882375503,0.8813559412956238
130,0.06469463687972166,0.8869752287864685,0.07941653174034749,0.8813559412956238
131,0.07062993570518582,0.8912809491157532,0.07882236717537475,0.8813559412956238
132,0.06114000208589669,0.8945102095603943,0.07844266676245472,0.8813559412956238
133,0.06189606914099736,0.8880516886711121,0.07805747208364594,0.8813559412956238
134,0.06770004701768183,0.8880516886711121,0.07780528548307931,0.8813559412956238
135,0.06374947999239129,0.8858988285064697,0.07753067966684914,0.8813559412956238
136,0.05533817356571,0.8880516886711121,0.07740625300077507,0.8813559412956238
137,0.060545724395734184,0.8912809491157532,0.07703769401100893,0.8813559412956238
138,0.05911110350280069,0.898815929889679,0.07665704364682405,0.8813559412956238
139,0.058181440886143646,0.8966630697250366,0.07644628102515036,0.8813559412956238
140,0.057305788673637344,0.8902045488357544,0.07613133574621035,0.8813559412956238
141,0.05917009871588492,0.892357349395752,0.07599155006867547,0.8813559412956238
142,0.05921052991288889,0.892357349395752,0.07562845569247237,0.8813559412956238
143,0.06523713182216923,0.898815929889679,0.07533488708297507,0.8813559412956238
144,0.057275923792286236,0.8945102095603943,0.07505125635473703,0.8813559412956238
145,0.05717082912423603,0.8998923301696777,0.07478435667760025,0.8813559412956238
146,0.05626839306933107,0.8934338092803955,0.07456922680005217,0.8813559412956238
147,0.05803026639701924,0.8902045488357544,0.07406699045811994,0.8813559412956238
148,0.05529348736462662,0.8945102095603943,0.07381681110620356,0.8813559412956238
149,0.052814884902265755,0.8945102095603943,0.0733129067140488,0.8813559412956238
150,0.055553521938586176,0.898815929889679,0.07307635668145779,0.8813559412956238
151,0.05481387821237149,0.8934338092803955,0.0729940474232605,0.8813559412956238
152,0.05556494858487545,0.8945102095603943,0.0726112818542438,0.8813559412956238
153,0.061169691252871417,0.8955866694450378,0.07240049499915376,0.8813559412956238
154,0.05311250056757462,0.8955866694450378,0.07216715460974509,0.8813559412956238
155,0.06029058068368333,0.8966630697250366,0.07204556868796666,0.8813559412956238
156,0.05475821929016652,0.8977395296096802,0.07196616281894072,0.8813559412956238
157,0.05625118545154132,0.8945102095603943,0.07180938121410481,0.8813559412956238
158,0.054774821004824704,0.8977395296096802,0.07170984149203062,0.8813559412956238
159,0.05718927601614828,0.8955866694450378,0.0714822313446068,0.8813559412956238
160,0.05368034873838322,0.8966630697250366,0.07142775054447927,0.8813559412956238
161,0.05277620039907141,0.898815929889679,0.07127061300203562,0.8813559412956238
162,0.05277967376129639,0.8945102095603943,0.07104435234661931,0.8813559412956238
163,0.05112340227228392,0.898815929889679,0.07087706792719053,0.8813559412956238
164,0.0551954122854043,0.898815929889679,0.07042557228907334,0.8813559412956238
165,0.05364289247909955,0.898815929889679,0.07039371834252961,0.8813559412956238
166,0.05281708976956277,0.8977395296096802,0.07020781744862549,0.8813559412956238
167,0.05281096946516929,0.8966630697250366,0.07006062127990074,0.8813559412956238
168,0.054160574910873456,0.8998923301696777,0.07013214819800431,0.8813559412956238
169,0.05121745915459122,0.8977395296096802,0.06989504059982629,0.8813559412956238
170,0.05174048901671295,0.8977395296096802,0.06989919932339735,0.8813559412956238
