epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.8781329942009937,0.4878126084804535,inf,inf,0.5538851467198032,0.45804784078493876,0.24351016742390888,0.694826303422451,0.5597826242446899,inf,0.5045464098453522,0.38721542358398436,0.3603953614830971,0.16115056872367858
2,0.6598904027767747,0.6030389070510864,inf,inf,0.314997522767732,0.38590433603143914,0.19960685304472114,0.6293185591697693,0.6630434989929199,1.0752007842063904,0.5503069341182709,0.38505062460899353,0.34242660105228423,0.17586993873119355
3,0.6471108456669658,0.659069299697876,inf,inf,0.4041126678216848,0.4014768340100364,0.2256872419634029,0.5972576327621937,0.6630434989929199,inf,inf,0.36632601618766786,0.31090821176767347,0.22056740522384644
4,0.6136106831049213,0.6609686613082886,inf,0.5898270687893289,0.34565912208021526,0.37359019449088204,0.23524214213426325,0.5637206263840199,0.6630434989929199,1.2141026377677917,0.4252631843090057,0.43868070244789126,0.3152915000915527,0.2174358308315277
5,0.6146450349581595,0.6619183421134949,inf,inf,0.37683740309359687,0.483080911561963,0.23183160118305368,0.5390457399189472,0.6630434989929199,1.0357260346412658,0.6069238245487213,0.4885395705699921,0.3788691431283951,0.21509963870048524
6,0.5656326068637896,0.6619183421134949,inf,inf,0.37310553787279055,0.46369214288530036,0.26895480669232874,0.522561477869749,0.6630434989929199,inf,0.45215111374855044,0.423711097240448,0.35860253870487213,0.24547927975654601
7,0.5839049753365391,0.6644507646560669,inf,0.5285657891617178,0.39102613981726014,0.5163718623787676,0.23947921297665506,0.5086320549249649,0.6630434989929199,1.2470120906829834,0.43205317854881287,0.41980230808258057,0.4010734558105469,0.2259175807237625
8,0.5438155789457134,0.6650838851928711,inf,0.4744667964122969,0.4126178864941768,0.47464660102975165,0.21335440790411464,0.4963857788592577,0.66576087474823,1.0392156898975373,0.5364078491926193,0.4484040975570679,0.34425927996635436,0.11659276187419891
9,0.548775365079249,0.6669832468032837,inf,0.4726357405159663,0.40973212603659787,0.5312753080763795,0.19501720352589433,0.4920534897595644,0.66576087474823,1.0329477190971375,0.40700561702251437,0.45288333892822263,0.37826499342918396,0.15962187498807906
10,0.5343355597832273,0.6682494282722473,inf,0.40844118074396285,0.4301783796777591,0.5281155897934984,0.15512406621447963,0.48074005246162416,0.66576087474823,1.2533936500549316,0.3657000184059143,0.560978752374649,0.37888041138648987,0.12373516857624053
