epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))"
1,1.02942566772302,0.3156084716320038,0.0008392400211758084,0.000590931044684516,0.00046214527553982204,0.9189929922421773,0.3322751224040985,0.0,6.400214301215278e-06,0.0
2,0.8665727903445561,0.3232804238796234,3.439320458306207e-05,0.00020178291532728406,4.2438507080078125e-05,0.8885576301150852,0.32486772537231445,1.301235622829861e-05,0.0,0.0
3,0.846330808268653,0.3261243402957916,3.2602416144476995e-05,0.0003173510233561198,1.055002212524414e-05,0.871533022986518,0.33174604177474976,0.0,0.0,0.0
4,0.8313607447677188,0.32096561789512634,6.302462683783637e-05,2.513991461859809e-05,2.3387538062201607e-05,0.8544025474124485,0.32804232835769653,0.0,0.0,0.0
5,0.8146996517976125,0.3262566030025482,2.0927853054470486e-07,2.8321478101942275e-05,0.00010666184955173068,0.8328864985042148,0.3285714387893677,0.0,0.0,0.0
6,0.7958637634913127,0.3321428596973419,6.71651628282335e-05,0.0005670441521538628,4.8327445983886716e-05,0.8138862782054477,0.32010582089424133,0.0,0.0,8.299085828993056e-05
7,0.7808528857098685,0.3410052955150604,2.9799673292371963e-05,0.0001984940634833442,0.0001198940806918674,0.7987007882859972,0.35291004180908203,0.0,0.00032242668999565974,0.0
8,0.7696431673235363,0.3551587164402008,0.0,0.0003701421949598524,9.895033306545681e-05,0.7883134285608927,0.3740740716457367,6.4849853515625e-06,0.001101451449924045,0.0008626302083333333
9,0.7756939361492793,0.35469576716423035,1.209312015109592e-05,0.0007045626640319824,0.0008616765340169271,0.7850081668959723,0.3640211522579193,0.0,0.002881283230251736,0.0
10,0.759816538128588,0.3658068776130676,0.000129344728257921,0.0017160760031806098,0.00042221413718329534,0.7865593274434407,0.3761904835700989,0.0,0.0,0.0
