epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.9337302693710684,0.47799935936927795,0.7876066652921359,inf,0.6591971303669041,0.4761110289420427,0.23730404923746998,0.8032630309462547,0.46195653080940247,0.7543292164802551,0.44759684801101685,0.5243314981460572,0.4014490723609924,0.1774780571460724
2,0.7765490744675564,0.5182019472122192,inf,inf,0.42196204695798306,0.35930829645133056,0.16561682696647465,0.7654467850923539,0.592391312122345,0.7747457265853882,0.3941938042640686,0.47021833062171936,0.35229059159755705,0.166403229534626
3,0.7851941064813766,0.6236150860786438,0.8403139878732738,inf,0.47355042009755344,0.3706244838405139,0.14778950731393514,0.7414716228842735,0.6195651888847351,0.8012939333915711,0.4029096782207489,0.4668609082698822,0.3002710729837418,0.12096261084079743
4,0.776290160259479,0.5663184523582458,0.8792634240922615,0.3727330926242001,0.417887082895883,0.32286981933760384,0.12426862999355179,0.7251741826534271,0.657608687877655,0.762161248922348,0.2957605868577957,0.45158029794692994,0.27806027233600616,0.09729328602552414
5,0.7966207929780814,0.6005064845085144,0.9571448635199512,0.3232054552310343,0.41869348966387243,0.3615915760421158,0.09628800631685301,0.713531818240881,0.6630434989929199,0.761450719833374,0.30373806953430177,0.5155885338783264,0.31232806444168093,0.07456831485033036
6,0.7610177847784878,0.5935422778129578,0.8797141983059007,0.30284513770232147,0.43211437201537134,0.35159508598018174,0.08535097578944356,0.711952742934227,0.6630434989929199,0.7633062601089478,0.26958167552948,0.4798839330673218,0.2866992950439453,0.07837884053587914
7,0.7841355488192459,0.580563485622406,0.8331901824418543,0.32742111359297205,0.45152070481394085,0.39315351792691094,0.07723419919214829,0.7014513678848744,0.6630434989929199,0.7379070460796356,0.2878761813044548,0.47538954615592954,0.30354984700679777,0.06079927943646908
8,0.7480777173815949,0.5337132215499878,0.7920770143011989,0.3061691636972234,0.44483363795763986,0.3676386734996683,0.06613815890831434,0.6909911312162876,0.6630434989929199,0.7586666941642761,0.30052524507045747,0.4847745716571808,0.29938540458679197,0.05861895084381104
9,0.7561846764150908,0.5815131664276123,0.8071252152253983,0.31757386565766355,0.4273635690186213,0.39931392297729873,0.060349727941563645,0.6907279193401337,0.6630434989929199,0.6729445397853852,0.2625588417053223,0.43581916093826295,0.36242876052856443,0.038994383066892624
10,0.7503404735403016,0.5875276923179626,0.8064730068822733,0.3130714832899537,0.4436079938772502,0.3877487063593872,0.05280851425135191,0.6954882711172103,0.6630434989929199,0.7244882464408875,0.2626867234706879,0.45708157420158385,0.34721180200576784,0.03534874729812145
11,0.7008390699087551,0.5770813822746277,0.784969966608723,0.289844502524913,0.38784249896378303,0.3316495459462849,0.043898190704411165,0.6752741388976574,0.6603260636329651,0.7769083857536316,0.26439857184886933,0.45715491771697997,0.2971621870994568,0.03640273958444595
12,0.7284489635744259,0.5948084592819214,0.8029302734294659,0.29985963524131803,0.4086614696544344,0.3689610277434779,0.04603051925412206,0.6654238030314445,0.6630434989929199,0.7016072034835815,0.2468675911426544,0.41596192717552183,0.31787126064300536,0.03897247798740864
13,0.7334030580223072,0.5878442525863647,0.7919565267198357,0.3014807991927574,0.4215017555284426,0.4026504593222822,0.04167299086515691,0.6790201216936111,0.6630434989929199,0.6876335799694061,0.25223827064037324,0.47293050289154054,0.338627302646637,0.03574771732091904
14,0.7296978630439354,0.6027224063873291,0.7521299164678302,0.2928858842474064,0.4062070638266815,0.39552139901147804,0.039573316083125504,0.6654018059372901,0.657608687877655,0.6489282429218293,0.2747045159339905,0.4327737331390381,0.3063209533691406,0.03562730066478252
15,0.7528716730253187,0.5935422778129578,0.7984219724414129,0.30389671104374616,0.4280778167772219,0.44603093775125824,0.041213418317845384,0.670518484711647,0.6630434989929199,0.6586867570877075,0.24491347074508668,0.43493983149528503,0.3187172293663025,0.029538452997803687
16,0.7230582427866932,0.5891104936599731,0.7699598028395738,0.29776858202473794,0.44153477955905956,0.3975630853551784,0.03852409421932679,0.6558844462037087,0.592391312122345,0.6806435644626617,0.27579363584518435,0.41383512020111085,0.3157146334648132,0.03316439762711525
