epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,1.2481875399748483,0.3006613850593567,0.01644304593404134,0.3509881946775648,0.018115893999735514,inf,1.2615463561481899,0.30105820298194885,0.009009891086154513,0.20351736280653213,0.02756559583875868,inf
2,1.1940589456094637,0.306679904460907,0.003458200560675727,0.14230866697099473,0.022457226117451986,inf,1.2251939230495028,0.305820107460022,0.0020571390787760416,0.10177472432454428,0.036419381035698785,inf
3,1.1769235418902504,0.3057539761066437,0.0025120072894626194,0.11012956301371256,0.02495918009016249,inf,1.216462606853909,0.3105820119380951,0.0013339148627387154,0.11349093119303386,0.026137203640407985,inf
4,1.1693558578689893,0.3037698268890381,0.002876898977491591,0.10934057235717773,0.01986769570244683,inf,1.2150428533554076,0.3126984238624573,0.0033704121907552082,0.10837584601508246,0.022278976440429688,inf
5,1.1699782573514514,0.3066137433052063,0.0029890060424804686,0.11244253582424588,0.025304542647467718,inf,1.21178058385849,0.30158731341362,0.0033226860894097223,0.12026655409071181,0.03741993374294705,inf
6,1.170933329562346,0.3115079402923584,0.0030024422539605034,0.1189887973997328,0.032811943689982095,inf,1.213346332973904,0.31693121790885925,0.0026778327094184027,0.1411317613389757,0.055786514282226564,inf
7,1.1648015063669948,0.31693121790885925,0.0031095716688368056,0.11925237973531087,0.020728937784830728,inf,1.2060862832599215,0.31904762983322144,0.0033351898193359373,0.12109332614474827,0.025537406073676217,inf
8,1.1671881660819055,0.3321428596973419,0.00349931452009413,0.1338680320315891,0.02929540475209554,inf,1.212497936354743,0.3502645492553711,0.0038994259304470486,0.12600746154785156,0.020221243964301215,inf
9,1.166871311929491,0.3454365134239197,0.0032741387685139975,0.12871948877970377,0.022401534186469185,inf,1.208956687980228,0.36243385076522827,0.0034340328640407986,0.1263331519232856,0.030063629150390625,inf
10,1.1654623626006975,0.34490740299224854,0.0038079950544569227,0.14082577228546142,0.02061635653177897,inf,1.2108190033170911,0.3523809611797333,0.005123265584309896,0.14501109653049046,0.02310778299967448,inf
