epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))"
1,1.316880361073547,0.19603174924850464,0.04541457494099935,1.3880908065372044,0.0,inf,1.4224679668744404,0.09100528806447983,0.1700696309407552,0.5411739773220486,0.0,inf
2,1.3874029861556159,0.20509259402751923,0.3509702523549398,0.2981067392561171,0.0,inf,1.4576403578122457,0.3063492178916931,0.4719705369737413,0.19239056905110677,0.0,0.592375479804145
3,1.3783789093295733,0.32010582089424133,0.44561721748775907,0.18244298299153647,0.0,inf,1.4298415223757426,0.3063492178916931,0.5080389234754774,0.16273672315809462,0.0,0.5820016225179037
4,1.3604818776249885,0.3163359761238098,0.4503440433078342,0.1590050803290473,0.0,0.5873862955305311,1.4312275052070618,0.3222222328186035,0.5011685689290365,0.13973380194769966,0.0,0.5489452362060547
5,1.3583022195431922,0.31197088956832886,0.4673564381069607,0.1394206206003825,0.0,0.5426897207895914,1.4263171275456747,0.3137566149234772,0.46891661749945746,0.13749707539876302,0.0,0.5586246490478516
6,1.359435029162301,0.31891533732414246,0.4707699404822456,0.12996367613474527,0.0,0.5228892220391168,1.4267274816830953,0.31798940896987915,0.5025040096706814,0.11238767835828993,0.0,0.47757352193196617
7,1.3561550034417047,0.31997355818748474,0.47667841116587323,0.1226665284898546,0.0,0.5226127651002672,1.4253419505225287,0.3232804238796234,0.5010496351453994,0.10683648851182725,0.0,0.51554929945204
8,1.3606817081570626,0.31871694326400757,0.4800244543287489,0.11651531325446235,0.0,0.5035487307442559,1.4256394849883185,0.32486772537231445,0.5239747365315756,0.09584231906467014,0.0,0.5009233686659071
9,1.3557550999853345,0.31798940896987915,0.491891786787245,0.11428963343302409,0.0,0.5191794315973918,1.4298798693550958,0.3206349313259125,0.4796217600504557,0.11642244127061632,0.0,0.48749237060546874
10,1.3646028849813674,0.3193783164024353,0.4789219856262207,0.11313771671719021,0.0,0.4992945194244385,1.4355809860759312,0.3164021074771881,0.4999258253309462,0.10601276821560329,0.0,0.42209099663628474
