epoch,train_loss,train_accuracy,"train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))",val_loss,val_accuracy,"val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))"
1,1.3168997999694612,0.15753968060016632,1.1496369202931722,0.004780324300130209,inf,inf,0.4196931891971164,1.417257887787289,0.0,0.7810123443603516,0.005793507893880208,inf,inf,0.2888944413926866
2,1.4037855342030525,0.019179893657565117,0.5329350921842787,0.007183639208475748,inf,inf,0.20270227061377633,1.5037940727339851,0.04656084626913071,0.3898208194308811,0.011288833618164063,inf,1.0565557691786025,0.13555471632215713
3,1.4416100851363607,0.031878307461738586,0.3156692001554701,0.008018758561876085,inf,inf,0.12998680273691812,1.4951294872495864,0.04338624328374863,0.28670747545030384,0.009322484334309896,inf,inf,0.1294518788655599
4,1.4350316067536673,0.028505291789770126,0.27667718993292917,0.00617421203189426,inf,inf,0.12352879312303332,1.4860491143332588,0.04021164029836655,0.26590372721354166,0.005433570014105903,inf,0.8351543850368923,0.114557859632704
5,1.4332136142585012,0.02936507947742939,0.2589392397138808,0.005386132664150662,inf,inf,0.11783473491668701,1.5060522874196371,0.002116402145475149,0.23510021633572048,0.009942415025499132,inf,0.7219544304741754,0.10501399570041232
6,1.441806294189559,0.024735448881983757,0.23652205997043185,0.0063776678509182404,inf,inf,0.10868853198157416,1.5031208237012228,0.045502644032239914,0.23864610460069444,0.007123692830403646,inf,0.7678819444444445,0.10260437859429253
7,1.4538527679112223,0.025529099628329277,0.22474759684668646,0.007687995168897841,inf,0.7428009112675985,0.1002977344724867,1.5027942419052125,0.02539682574570179,0.231411870320638,0.008155865139431423,inf,0.7270926581488715,0.10574883355034723
8,1.4441330990857548,0.02301587350666523,0.23693352805243598,0.007214045524597168,inf,inf,0.11038562986585829,1.509560634030236,0.04126984253525734,0.2618153889973958,0.007349310980902778,inf,inf,0.10373577541775174
9,1.4436997556024127,0.021957671269774437,0.22770865758260092,0.005886234177483453,inf,0.7537529627482097,0.10667965412139893,1.5074712793032328,0.009523809887468815,0.22026172214084203,0.004583613077799479,inf,0.7122435675726997,0.11288337707519532
10,1.4467608938614527,0.02936507947742939,0.21534907288021513,0.006699093182881673,inf,0.7253649128807915,0.10010792944166395,1.5162816206614176,0.04338624328374863,0.20881657070583767,0.005513127644856771,inf,0.6664849599202474,0.09425832960340712
11,1.444977630674839,0.02380952425301075,0.22908991707695855,0.005458015865749783,inf,0.7470042679044936,0.10601856178707547,1.5026691264576382,0.005820105783641338,0.23142191569010417,0.008278698391384549,inf,0.7615561591254341,0.10182711283365885
12,1.4419066689080662,0.017791004851460457,0.22483482095930313,0.006664188702901205,inf,0.7458000262578328,0.10598385069105361,1.503648120827145,0.03809523954987526,0.21269438001844618,0.004211976793077257,inf,0.7083429124620225,0.10821007622612847
13,1.4473169647985034,0.018187830224633217,0.21434827910529242,0.006408278147379557,inf,0.7154391712612576,0.0999107731713189,1.5215371714697943,0.03862433880567551,0.20065841674804688,0.0074920654296875,inf,0.6804555257161459,0.08755416870117187
14,1.4456637193759283,0.010780422948300838,0.2148419592115614,0.005094777213202582,inf,0.7072522560755412,0.10348963472578261,1.5121247384283278,0.0,0.21733606126573352,0.004347991943359375,inf,0.6933651818169488,0.1048152075873481
15,1.4499013813005552,0.014285714365541935,0.22024833626217313,0.005937605433993869,inf,0.7262392414940728,0.1025820149315728,1.5024492396248712,0.0476190485060215,0.2142129686143663,0.0042315589057074655,inf,0.7094721900092231,0.11098386976453993
16,1.4532500919368532,0.016732804477214813,0.19658416642083062,0.006530414687262641,inf,0.6594532940122816,0.09263480239444309,1.5106887857119242,0.04179894179105759,0.20137452019585503,0.006638844807942708,inf,0.6956968943277995,0.0963541242811415
17,1.448039456539684,0.018320105969905853,0.2074508269627889,0.006053709983825683,inf,0.7153708510928684,0.09701801935831705,1.5152240210109287,0.011111111380159855,0.20355737474229602,0.005794567532009549,inf,0.6488507588704427,0.10390972561306423
18,1.4529521718621254,0.027314815670251846,0.19509901470608182,0.006318404939439561,inf,0.6786293612586127,0.0959399700164795,1.5139809767405192,0.030687831342220306,0.1873258802625868,0.0065797170003255205,inf,0.6313473595513238,0.0923474629720052
19,1.4532109455929862,0.03730158880352974,0.21260374652014838,0.00631302727593316,inf,0.7031182103686863,0.09422853522830539,1.5117811852031284,0.04285714402794838,0.18673812018500435,0.00669004652235243,inf,0.6604779137505425,0.09678035312228733
20,1.4497541783584489,0.02023809589445591,0.20753219922383626,0.006662199232313368,inf,0.6976860390769111,0.09873924255371094,1.5214152654012045,0.04656084626913071,0.19278004964192708,0.009696706136067709,inf,0.6460429297553169,0.08913951449924046
21,1.4551219407055114,0.030621692538261414,0.2121384408738878,0.006930282380845812,inf,0.7130876196755304,0.09643886619144015,1.505000352859497,0.03015873022377491,0.2256458282470703,0.006335406833224826,inf,0.6984310574001736,0.10037426418728299
22,1.4504358438981904,0.031812168657779694,0.20908545917934843,0.006443153487311469,inf,0.69061156378852,0.0975807269414266,1.5133377273877462,0.015343915671110153,0.2164671156141493,0.007361051771375868,inf,0.7207970513237847,0.10247819688585069
23,1.4526712972256872,0.020370369777083397,0.21446047888861763,0.006587751706441243,inf,0.7367498954137166,0.09910851849450006,1.5168444858656989,0.034391533583402634,0.2082451714409722,0.007525126139322917,inf,0.6946549733479818,0.09739913940429687
24,1.4564505423108736,0.009325397200882435,0.20737694369422066,0.006361201074388292,inf,0.6883324225743611,0.09597520563337537,1.5150118907292685,0.0,0.22555914984809028,0.007538816663953993,inf,0.6840523613823785,0.09884054395887587
25,1.456215902666251,0.015410052612423897,0.2177882326973809,0.007374821768866645,inf,0.7125753694110446,0.09802090591854519,1.524319464630551,0.04126984253525734,0.20473136901855468,0.007086690266927083,inf,0.6441980573866103,0.08291748894585503
26,1.4526172858145503,0.032208994030952454,0.21948770152197944,0.007849793963962131,inf,0.7429676665200128,0.0982208490371704,1.513110253545973,0.043915342539548874,0.2238530053032769,0.006399112277560764,inf,0.7222170088026258,0.0977829827202691
27,1.4603792467051082,0.035846561193466187,0.21232140064239502,0.0073346032036675345,inf,0.695532332526313,0.09513886504703098,1.5144998762342665,0.0476190485060215,0.2140954335530599,0.010630501641167535,inf,0.7077724032931858,0.09276835123697917
28,1.4541330850786633,0.03234127163887024,0.2130359517203437,0.006025828255547418,inf,0.7151752154032389,0.09736076460944282,1.514822506904602,0.03703703731298447,0.201080322265625,0.007460276285807292,inf,0.6961535135904948,0.09337425231933594
29,1.445475736591551,0.031481482088565826,0.21488784948984782,0.005840174357096354,inf,0.7263207170698378,0.10560235712263319,1.5080336742930942,0.043915342539548874,0.1876798841688368,0.006553607516818576,inf,0.7163508521185981,0.09891654120551216
30,1.4481573399570253,0.02480158768594265,0.20222280820210775,0.005497116512722439,inf,0.6987626446617974,0.09923707379235161,1.506587893433041,0.025925925001502037,0.20630077785915799,0.00782199435763889,inf,0.7021275414360895,0.09870847066243489
31,1.4461048904392455,0.0337301604449749,0.20208757453494602,0.006041208902994792,inf,0.710569519466824,0.10136565102471246,1.5197695281770494,0.02857142873108387,0.21472396850585937,0.007854292127821181,inf,0.6621849483913845,0.0991042243109809
32,1.4561903917127186,0.02480158768594265,0.20520224041408963,0.006988300217522515,inf,0.6929084857304891,0.09686288833618165,1.5242615474594965,0.04656084626913071,0.19712155659993488,0.006114874945746528,inf,0.6732722812228733,0.09024446275499132
