epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.9896827572388268,0.44500505924224854,0.758509658312014,0.4498820148163558,0.8961877557966444,0.45736435055732727,0.7983036041259766,0.3515007937396014
2,0.8499826662976977,0.4550958573818207,inf,0.40023870871100625,0.7881686996530604,0.45736435055732727,1.023675353438766,0.3709032623856156
3,0.7196096433720118,0.4732593297958374,inf,0.3738739188288299,0.7053993587140683,0.45736435055732727,1.4686478508843317,0.4300034487688983
4,0.7275603824937847,0.5640766620635986,inf,0.5284909799065388,0.6478688650661044,0.604651153087616,inf,0.48973122349491827
5,0.6333758803040769,0.6437941193580627,inf,0.4639497653979091,0.6072288530844229,0.6511628031730652,inf,0.455317461932147
6,0.5750184238236835,0.6498486399650574,inf,0.4561687668724239,0.5696771498079654,0.6511628031730652,inf,0.4713462547019676
7,0.614372473647337,0.6538849472999573,inf,0.5904249137556049,0.5405925920716038,0.6511628031730652,2.163643307156033,0.5657037452415183
8,0.5470660386231024,0.6538849472999573,inf,0.534864024936873,0.504840976662106,0.6511628031730652,1.4452774612991899,0.5074277807165075
9,0.5286689718284517,0.6548940539360046,inf,0.5080909628263661,0.48091187742021346,0.6511628031730652,inf,0.5208579522592051
10,0.4867301639256903,0.6548940539360046,inf,0.4856179689577488,0.4628795705459736,0.6511628031730652,inf,0.5572825184574833
11,0.4955454453336241,0.6528759002685547,inf,0.5915259240378796,0.44321700820216425,0.6511628031730652,inf,0.5966387854682075
12,0.47285254236678004,0.6548940539360046,inf,0.5663569790656577,0.43086716643086187,0.6511628031730652,inf,0.5686651865641276
13,0.47802869352936184,0.6559031009674072,inf,0.5888333656418492,0.41934251343762435,0.6589147448539734,inf,0.641092512342665
14,0.4135066786422416,0.6569122076034546,inf,0.49015719006319003,0.40532242479147734,0.6511628031730652,inf,0.5774271223280165
15,0.4308479350637382,0.6528759002685547,inf,0.5393825405640221,0.3995779432632305,0.6589147448539734,inf,0.6097049713134766
16,0.4611555589756495,0.6569122076034546,inf,0.7314020344908808,0.39116851930265073,0.6511628031730652,inf,0.6176439921061198
17,0.39264732039590394,0.6599394679069519,inf,0.4997155722318121,0.37983164963898836,0.643410861492157,inf,0.5762013682612667
18,0.38293255505287593,0.6639757752418518,inf,0.4181671747019593,0.3711844285329183,0.643410861492157,inf,0.573918342590332
19,0.4250847124997439,0.6609485149383545,inf,0.6042042136751989,0.36408461685533877,0.643410861492157,inf,0.5788474612765842
