epoch,train_loss,train_accuracy,"train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))",val_loss,val_accuracy,"val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))"
1,1.0603764447900983,0.3085978925228119,0.0,0.9102731201383802,0.0009574108653598362,0.0004435062408447266,0.9438586367501153,0.3142857253551483,0.0,0.728087043762207,6.925794813368055e-05,1.5174018012152778e-05
2,0.8848214637902048,0.31296294927597046,0.0,0.664405616124471,0.00041889879438612195,3.9948357476128474e-06,0.9042768915494283,0.3142857253551483,0.0,0.6041932423909505,0.0,8.053249782986111e-07
3,0.8600755290852653,0.31977513432502747,0.0,0.6829028818342421,0.00023296144273546006,1.003212398952908e-05,0.8872834205627441,0.3142857253551483,0.0,0.6255257500542535,0.0,0.0
4,0.8485060918662283,0.31970900297164917,0.0,0.6385991175969442,0.0002088361316257053,3.6557515462239586e-07,0.8761054860221015,0.3137566149234772,0.0,0.6975163777669271,2.331203884548611e-07,0.0
5,0.8395509247978529,0.3173280358314514,0.0,0.6121794780095419,0.0003178146150377062,2.1722581651475694e-07,0.8686180631319682,0.3126984238624573,0.0,0.6608183966742621,1.6954210069444445e-07,0.0
6,0.8317858717507787,0.3174603283405304,0.0,0.6502710845735338,6.938378016153971e-05,5.535284678141276e-06,0.8592206146981981,0.31904762983322144,0.0,0.6546693378024631,0.0,0.0
7,0.8238015595409606,0.32103174924850464,0.0,0.635659948984782,0.00024423466788397894,8.914205763075087e-07,0.850346302986145,0.31322750449180603,0.0,0.6594330681694879,0.0,0.0
8,0.8144544429249234,0.3186507821083069,0.0,0.6186232937706841,0.00038011338975694445,1.7219119601779512e-08,0.8380112515555488,0.3174603283405304,0.0,0.6444199244181316,0.0,0.0
9,0.8024796191189024,0.3234788477420807,0.0,0.6383517450756497,9.284681744045682e-05,3.7760204739040796e-05,0.8217381318410237,0.34074074029922485,0.0,0.7057801988389757,0.0,0.0
10,0.7919908204012447,0.3273148238658905,0.0,0.633703186776903,0.0003256360689798991,1.4098485310872396e-05,0.8126449902852376,0.3275132179260254,0.0,0.7095026016235352,0.0,0.0
11,0.7812386982970767,0.34087300300598145,0.0,0.6314185990227593,0.00011937618255615234,1.8779436747233073e-05,0.8028971592585246,0.3740740716457367,0.0,0.6469799889458551,2.5643242730034724e-06,0.0
12,0.7735838875174522,0.35284391045570374,0.0,0.638347053527832,1.1653370327419705e-05,1.3264020284016927e-05,0.7947382648785909,0.3671957552433014,0.0,0.6906786812676324,0.0,0.0
13,0.7669422489073542,0.35985448956489563,0.0,0.6488202200995551,0.00033904314041137694,6.506178114149305e-06,0.7912853519121806,0.38042327761650085,0.0,0.6512054019504123,0.0,0.001547559102376302
14,0.7637392952210373,0.363095223903656,0.0,0.6121483114030626,0.00040075116687350804,4.988246493869357e-06,0.7881356477737427,0.35873016715049744,0.0,0.6518405702379014,0.0010988023546006944,0.0
15,0.7564573379854361,0.36574074625968933,0.0,0.6189936876296998,5.725357267591688e-05,7.945961422390407e-06,0.7782796634568109,0.38730159401893616,0.0,0.697535514831543,0.0,0.0
16,0.7544454340305593,0.3652777671813965,0.0,0.6417592207590739,0.00017817020416259765,0.00011576546563042534,0.7765272087521023,0.38730159401893616,0.0,0.6796760771009657,0.0,0.0
17,0.7519787419173453,0.36858466267585754,0.0,0.6184543397691514,0.00021873315175374348,0.00011034011840820313,0.7725545273886787,0.3888888955116272,0.0,0.6952482223510742,0.0,0.0
18,0.7491292007267475,0.36951059103012085,0.0,0.6330442428588867,0.00037740468978881837,0.00017808278401692707,0.7704725126425426,0.39153438806533813,0.0,0.6987171173095703,0.0,0.0
19,0.7477380567126803,0.37063491344451904,0.0,0.6517112440533108,0.0010442667537265355,0.004437288973066542,0.7692248457007937,0.38730159401893616,0.0,0.6713007397121853,0.0,0.010894499884711372
20,0.7459528668059243,0.3722222149372101,0.0,0.6600209686491224,0.000684968630472819,0.0014977706803215875,0.7667505701382955,0.3878306746482849,0.0,0.6643066194322375,0.0017994774712456597,4.0266248914930555e-07
21,0.7469752815448576,0.3679894208908081,0.0,0.6707530524995592,0.0001150965690612793,0.0022330602010091146,0.7673728982607524,0.38835978507995605,0.0,0.6836407131618923,0.0008043924967447917,0.00558478037516276
22,0.7438662580731842,0.3730158805847168,0.0,0.6481346580717299,0.0004948920673794216,0.002539796299404568,0.7648557921250662,0.3798941671848297,0.0,0.7154277589586046,0.0,0.0010649998982747396
23,0.7427491249723567,0.37255290150642395,0.0,0.6761505100462172,0.00045013162824842663,0.0013355043199327257,0.7636007262600792,0.3920634984970093,0.0,0.7077608108520508,1.483493381076389e-07,0.00022233327229817708
24,0.7418621482534541,0.37526455521583557,0.0,0.6839330116907756,0.00031402111053466795,0.0005233433511522081,0.770159074332979,0.3820105791091919,0.0,0.6406090206570095,0.0,0.00018149481879340277
25,0.7392393093142244,0.3777116537094116,0.0,0.6684287892447578,8.726914723714193e-05,0.0007768856154547798,0.7621589872572158,0.3857142925262451,0.0,0.7206501854790581,7.735358344184028e-07,0.011439853244357638
26,0.7398640702582068,0.37559524178504944,0.0,0.6905366818110148,0.00045573446485731335,0.007217231061723497,0.7651816030343374,0.38624337315559387,0.0,0.702151976691352,0.0,0.0
27,0.7385810383905967,0.3750661313533783,0.0,0.6790165132946439,0.0002555105421278212,0.00921046601401435,0.7615736934873792,0.3920634984970093,0.0,0.7399925867716471,0.0,0.0008254157172309027
28,0.7347440842125151,0.3799603283405304,0.0,0.6643822828928629,0.00021692779329087999,0.002716322739919027,0.7572736706998613,0.39153438806533813,0.0,0.8054933971828885,0.005855072869194879,0.0021933661566840277
29,0.7377400920622879,0.3771164119243622,0.0,0.6924859444300334,0.00024344126383463543,0.007368465264638265,0.7600823442141215,0.38835978507995605,0.0,0.7065019607543945,4.0266248914930555e-07,7.561577690972222e-05
30,0.7354384814699491,0.3789682686328888,0.0,0.685885927412245,0.0003946754667494032,0.002141447861989339,0.7572721832328373,0.3899470865726471,0.0,0.7000014411078559,0.0,0.0002421696980794271
31,0.7385817179249392,0.37248677015304565,0.0,0.6896129396226671,0.00017568667729695638,0.004044238726298014,0.7563930888970692,0.39047619700431824,0.0,0.7900088416205512,0.0,0.00032094319661458336
32,0.733380889106128,0.38062170147895813,0.0,0.7192992369333903,0.0022503607802920873,0.0032790872785780165,0.7611848526530796,0.3820105791091919,0.0,0.8839942508273655,3.200107150607639e-06,0.008360481262207032
33,0.7356945036600033,0.3789682686328888,0.0,0.698260039753384,0.0027126431465148925,0.007850211196475559,0.7606374382972717,0.3888888955116272,0.0,0.6711118274264866,0.0,0.0005156622992621528
34,0.7322623275634316,0.3839285671710968,0.0,0.707293528980679,0.0002677241961161296,0.0031317949295043947,0.7549651344617208,0.39047619700431824,0.0,0.7375773323906792,0.000183868408203125,0.0027736451890733507
35,0.7352906314035257,0.3787037134170532,0.0,0.7378618690702651,0.0006108403205871582,0.0007259461614820692,0.7567892922295465,0.3931216895580292,0.0,0.7603147082858616,0.0,0.001166979471842448
36,0.7303575176331732,0.3827380836009979,0.0,0.7150429089864095,0.0016825848155551486,0.007359109984503852,0.7554215533865822,0.3820105791091919,0.0,0.9365601221720378,5.724165174696181e-05,0.009553135765923395
37,0.7303136284566588,0.38029101490974426,0.0,0.7147592491573758,0.0003135177824232313,0.0026316457324557833,0.7623887836933136,0.38465607166290283,0.0,0.6704379823472765,0.0014977349175347222,0.0003674401177300347
38,0.7328887596312497,0.3782407343387604,0.0,0.6932659493552313,0.0002767410543229845,0.005845969915390015,0.7537034534745746,0.38730159401893616,0.0,0.8113323211669922,3.24249267578125e-06,0.017516136169433594
39,0.7299119400895304,0.38220900297164917,0.0,0.6945538653267754,0.00517403417163425,0.004673180315229628,0.7527137597401937,0.3931216895580292,0.0,0.7694497002495659,7.756551106770833e-06,0.0039119720458984375
40,0.7305526963952514,0.37943121790885925,0.0,0.6820013761520386,0.003452049361334907,0.008798696597417196,0.7518516785568661,0.3888888955116272,0.0,0.8520891613430447,0.000503646002875434,0.0056315528021918405
41,0.7306638869146506,0.37943121790885925,0.0,0.7267243279351129,0.00015107525719536676,0.009553092718124389,0.7521860281626384,0.38730159401893616,0.0,0.8785364574856228,0.00289764404296875,0.018778292338053386
42,0.7270423726903068,0.3840608596801758,0.0,0.6828225533167521,0.0005541390842861599,0.003347064389122857,0.7511165334118737,0.38835978507995605,0.0,0.8134400897555881,1.0914272732204861e-05,0.009613545735677083
43,0.729975059380134,0.38062170147895813,0.0,0.7238266574011909,0.0008891330824957953,0.008446225855085586,0.7571216649479336,0.380952388048172,0.0,0.8787273830837674,8.521609836154514e-05,0.046663729349772136
44,0.7301764919526047,0.3801587224006653,0.0,0.7045890993542141,0.00441374315155877,0.0038145369953579374,0.7528798633151584,0.391005277633667,0.0,0.673580445183648,0.0,0.0023828082614474827
45,0.7284674728910129,0.38141533732414246,0.0,0.689898607465956,0.00016648107104831272,0.004116992155710856,0.7572631756464641,0.3888888955116272,0.0,0.6393508699205187,0.0,0.0015556971232096354
46,0.7281129419389698,0.3818783164024353,0.0,0.7590317673153347,0.0029738651381598577,0.012615058157179091,0.7499884764353434,0.38730159401893616,0.0,0.7846150504218208,0.0002457512749565972,0.004134432474772135
47,0.7261115826252434,0.3830026388168335,0.0,0.7237192312876384,0.0011864476733737521,0.003572315639919705,0.7547601401805878,0.3931216895580292,0.0,0.6887426164415148,2.3312038845486113e-06,0.0026589499579535592
48,0.7273303468608194,0.3820105791091919,0.0,0.6878058698442248,0.0029558791054619684,0.015053191449907091,0.7502110593848759,0.391005277633667,0.0,0.8271356794569228,0.0,0.0004527409871419271
49,0.7256002429872751,0.3837963044643402,0.0,0.7127442757288615,0.0005145218637254503,0.004148534933725993,0.7505980663829379,0.39523810148239136,0.0,0.6913031472100152,2.755059136284722e-06,0.009246508280436197
50,0.7285510905914836,0.3802248537540436,0.0,0.7390819258160062,0.001852511035071479,0.005292575889163547,0.7598284509446885,0.3899470865726471,0.0,0.6069812562730578,0.0,1.6106499565972222e-06
51,0.7252329053150283,0.38630953431129456,0.0,0.7183783213297527,0.0008948511547512478,0.006566557619306777,0.7524764325883654,0.39259257912635803,0.0,0.7070321824815539,0.0,0.021236695183648003
52,0.7260972891830736,0.38260582089424133,0.0,0.7085261662801107,0.0005343132548862033,0.000914764404296875,0.7499564773506588,0.39047619700431824,0.0,0.7090683831108942,0.000645234849717882,6.273057725694444e-05
53,0.7280329597906934,0.3830026388168335,0.0,0.7275937875111897,0.0011350591977437338,0.0034554388788011338,0.7502095742358101,0.3920634984970093,0.0,0.7277681138780382,0.0,0.00030543009440104165
54,0.7244070259647237,0.3851190507411957,0.0,0.7106702009836833,8.250342475043402e-05,0.0022418657938639325,0.7498012476497227,0.3920634984970093,0.0,0.77076170179579,0.019008212619357638,0.0002990510728624132
55,0.7234594866633415,0.38723546266555786,0.0,0.7285037491056654,0.0008455892403920491,0.007578933238983154,0.7478498624430763,0.38730159401893616,0.0,0.8326502694023981,0.0020789358350965714,0.062342537773980036
56,0.7269642579886648,0.38062170147895813,0.0,0.7112664302190145,0.0004690779580010308,0.013184611002604167,0.7480448060565524,0.3899470865726471,0.0,0.715091429816352,6.379021538628472e-05,0.011420811547173395
