epoch,train_loss,train_accuracy,"train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","train_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","val_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.288212878836526,0.3097883462905884,0.5543593009312947,inf,inf,inf,1.3531741208500332,0.3164021074771881,0.6575144873725043,1.9366109636094835,inf,inf
2,1.3086955042348967,0.3202380836009979,0.6816669146219889,inf,inf,inf,1.377995369169447,0.3164021074771881,0.7765869140625,2.051426527235243,inf,inf
3,1.3302386606733003,0.3202380836009979,0.7224914418326484,inf,inf,inf,1.3966808199882508,0.3164021074771881,0.7975043826633029,1.968923102484809,inf,1.408601591322157
4,1.337497685684098,0.3202380836009979,0.778766949971517,inf,inf,inf,1.3963217722045052,0.3164021074771881,0.8315419514973958,1.8860306209988065,inf,inf
5,1.341098499794801,0.3202380836009979,0.7844937986797756,inf,inf,inf,1.4029996911684672,0.3164021074771881,0.8264227549235026,1.7652178870307074,inf,inf
6,1.3443968961636226,0.3202380836009979,0.7886529604593913,inf,inf,inf,1.4071720467673408,0.3164021074771881,0.905584250556098,1.8642200469970702,inf,inf
7,1.348841551442941,0.3202380836009979,0.7678414053387113,inf,inf,inf,1.4084210806422763,0.3164021074771881,0.8283052656385633,1.9292898813883463,inf,1.1222747802734374
8,1.3459471139642927,0.3202380836009979,0.7844735860824585,inf,inf,inf,1.4056022220187716,0.3164021074771881,0.7608924441867404,1.817470253838433,inf,inf
9,1.345806086725659,0.3202380836009979,0.7983114083607992,1.844529962539673,inf,inf,1.4032502267095777,0.3164021074771881,0.7928174336751302,1.7030609130859375,1.2257791731092664,1.2133277045355904
10,1.342937017314964,0.3202380836009979,0.7801859219868977,inf,inf,inf,1.4037512832217747,0.3164021074771881,0.808944829305013,1.8552710639105903,inf,inf
11,1.3421495598223474,0.3202380836009979,0.8075853692160713,1.9364443143208823,inf,inf,1.4044472363260057,0.3164021074771881,0.830168957180447,inf,1.176544443766276,inf
12,1.3437374964356423,0.3202380836009979,0.8133043315675523,inf,inf,inf,1.4038866215282015,0.3164021074771881,0.8725822024875217,1.8124632941351997,1.1714651319715712,1.1751914978027345
13,1.343812100423707,0.3202380836009979,0.7891219006644354,inf,inf,inf,1.4034332818455166,0.3164021074771881,0.8455869038899739,1.9428824530707465,inf,1.1650806427001954
14,1.3427814371056026,0.3202380836009979,0.7832650052176582,inf,inf,inf,1.4037906077173021,0.3164021074771881,0.783106189303928,1.7855392032199435,1.2401420169406467,1.1555191463894314
15,1.3444735371404224,0.3202380836009979,0.7964038292566935,inf,inf,1.1938327074050903,1.403145518567827,0.3164021074771881,0.7686186896430122,inf,1.0045762379964194,inf
16,1.3434960001044802,0.3202380836009979,0.77802414894104,inf,inf,inf,1.4031346175405714,0.3164021074771881,0.8151852501763238,1.7756283230251737,inf,inf
