epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8026975493286258,0.5467875003814697,inf,0.4499768827563134,0.6068690659394905,0.6546762585639954,inf,0.5234096904299153
2,0.5784761049758608,0.6822075843811035,inf,0.5882185160556687,0.4597118997306966,0.6892086267471313,inf,0.4710122934028284
3,0.4823150763305548,0.6917627453804016,inf,0.5408415125909253,0.3998598585377878,0.6906474828720093,inf,0.4433435824379992
4,0.43623629873183284,0.6924217343330383,inf,inf,0.3740291577666553,0.6906474828720093,inf,0.5597743988037109
5,0.4268547225082032,0.6929159760475159,inf,0.6120283394216377,0.35053258973048695,0.6935251951217651,inf,0.4763564814382525
6,0.3979592856054551,0.6929159760475159,inf,0.604576756129755,0.33948470340735876,0.6949640512466431,inf,inf
7,0.4015980029704972,0.6925864815711975,inf,inf,0.3355917828852561,0.6935251951217651,inf,0.5088153205700775
8,0.399097953124024,0.6945634484291077,inf,inf,0.33118005980973814,0.6920863389968872,inf,0.6430096199263388
9,0.395379513220113,0.6909390687942505,inf,inf,0.32533834691145525,0.6935251951217651,inf,inf
10,0.37828464613548507,0.6915979981422424,inf,inf,0.3210506245716294,0.6920863389968872,inf,0.5893782999978137
11,0.3675903460167557,0.6960461139678955,inf,inf,0.31359789264735893,0.7021582722663879,inf,inf
12,0.38165483210131385,0.6945634484291077,inf,inf,0.31624410240285433,0.6920863389968872,inf,inf
13,0.3880646807498464,0.6925864815711975,inf,inf,0.3091201007143775,0.6935251951217651,inf,inf
14,0.35769590167241677,0.696540355682373,inf,inf,0.311619776592993,0.6920863389968872,inf,0.6957081111509409
15,0.3844370418445808,0.6940692067146301,inf,inf,0.3065146786897485,0.70071941614151,inf,inf
16,0.37077876261531195,0.696540355682373,inf,inf,0.31306989894095644,0.6920863389968872,inf,inf
17,0.37504645202691866,0.6957166194915771,inf,inf,0.3055719389065878,0.6992805600166321,inf,0.6707833987563404
18,0.3471331632652572,0.6950576901435852,inf,inf,0.30958250465232934,0.6978417038917542,inf,inf
19,0.34786816053962877,0.6912685632705688,inf,inf,0.30474537624908027,0.696402907371521,inf,inf
20,0.3584627228919591,0.6981878280639648,inf,inf,0.30576103111145214,0.6978417038917542,inf,0.730413515176346
21,0.35146250584484817,0.6960461139678955,inf,inf,0.30300140319697894,0.6978417038917542,inf,0.7533065667792932
22,0.3457056646209175,0.6907743215560913,inf,inf,0.3036837134677083,0.6978417038917542,inf,inf
23,0.354173241761104,0.6935749650001526,inf,inf,0.304206331246602,0.6978417038917542,inf,inf
24,0.3419785084812162,0.6924217343330383,inf,inf,0.3024417836663883,0.6978417038917542,inf,inf
25,0.3376826213516086,0.6985173225402832,inf,inf,0.3042968843521467,0.6978417038917542,inf,inf
26,0.355483206089969,0.6925864815711975,inf,inf,0.30226823020337235,0.6978417038917542,inf,inf
27,0.34574334883592395,0.6934102177619934,inf,inf,0.3014671571219145,0.6978417038917542,inf,inf
28,0.35077373889562125,0.6952223777770996,inf,inf,0.30086916276434467,0.696402907371521,inf,inf
29,0.35525666007197626,0.6963756084442139,inf,inf,0.30155334513245236,0.6978417038917542,inf,inf
30,0.3528668021539522,0.6945634484291077,inf,inf,0.30078855145778227,0.6978417038917542,inf,inf
31,0.3575556490169925,0.7004942297935486,inf,inf,0.30017650430438236,0.696402907371521,inf,inf
32,0.3504021951006116,0.6950576901435852,inf,inf,0.30037770309110184,0.7064748406410217,inf,inf
33,0.36396305185055067,0.6932454705238342,inf,inf,0.30145884071713064,0.6920863389968872,inf,inf
34,0.3629361203271095,0.6980230808258057,inf,inf,0.29876669465717093,0.6949640512466431,inf,inf
35,0.3685319891077614,0.7029653787612915,inf,inf,0.30111369170915725,0.6978417038917542,inf,inf
36,0.3393781521627418,0.6945634484291077,inf,inf,0.30136887498422343,0.6920863389968872,inf,inf
37,0.3534451191113374,0.6976935863494873,inf,inf,0.29987323184066744,0.6978417038917542,inf,inf
38,0.34534043678926807,0.7064250707626343,inf,inf,0.29736547708622557,0.6920863389968872,inf,inf
39,0.32983012345628204,0.699999988079071,inf,inf,0.2988121737517528,0.7136690616607666,inf,inf
40,0.3452100625279072,0.7019769549369812,inf,inf,0.30081208283776667,0.6949640512466431,inf,inf
41,0.35191794469882953,0.6985173225402832,inf,inf,0.30067917693461943,0.6920863389968872,inf,inf
42,0.347568444437652,0.698352575302124,inf,inf,0.2979295912351626,0.7064748406410217,inf,inf
43,0.347697315133551,0.703459620475769,inf,inf,0.2971991097081953,0.7107913494110107,inf,inf
44,0.34188669428020435,0.7057660818099976,inf,inf,0.30305138208083254,0.6949640512466431,inf,inf
45,0.3458336936762539,0.6962108612060547,inf,inf,0.2963570307161826,0.7136690616607666,inf,inf
46,0.3469797109558343,0.7011532187461853,inf,inf,0.2959279358081186,0.7136690616607666,inf,inf
47,0.348350619892024,0.7004942297935486,inf,inf,0.29578298979452744,0.7136690616607666,inf,inf
48,0.3472572385899235,0.7014827132225037,inf,inf,0.29685614063446203,0.7107913494110107,inf,inf
49,0.36078641965602326,0.7070840001106262,inf,inf,0.29795471692819203,0.7136690616607666,inf,inf
50,0.34187188728703793,0.7047775983810425,inf,inf,0.2994174535539168,0.7107913494110107,inf,inf
51,0.33631224548008953,0.7056013345718384,inf,inf,0.2961963319511556,0.7079136967658997,inf,inf
52,0.3365599652978583,0.7085667252540588,inf,inf,0.29756803957940037,0.7107913494110107,inf,inf
53,0.34863580469842825,0.7084019780158997,inf,inf,0.297010929949248,0.7093524932861328,inf,inf
54,0.34033579372182904,0.7024711966514587,inf,inf,0.2942415202147703,0.7122302055358887,inf,inf
55,0.3370950127211965,0.7029653787612915,inf,inf,0.29408946078715487,0.7107913494110107,inf,inf
56,0.33907820737668287,0.7054365873336792,inf,inf,0.29657124800246154,0.7079136967658997,inf,inf
57,0.33779564291482495,0.7070840001106262,inf,inf,0.2953347625739094,0.7151079177856445,inf,inf
58,0.34497428226902666,0.7046128511428833,inf,inf,0.29370726970260713,0.7107913494110107,inf,inf
59,0.3622351597176395,0.7088962197303772,inf,inf,0.2931853649275961,0.7107913494110107,inf,inf
60,0.3547257157112254,0.7093904614448547,inf,inf,0.2958640273271212,0.7093524932861328,inf,inf
