epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.3121543380949232,0.22308200597763062,0.05012312465243869,inf,1.3874784204694959,0.0,1.394465090168847,0.21005290746688843,0.14505483839246963,inf,0.521669684516059,0.0
2,1.3608550293578041,0.28796297311782837,0.35795001983642577,inf,inf,0.0,1.4048985719680787,0.2994709014892578,0.48488828870985246,inf,0.1930897182888455,0.0
3,1.3602707379394108,0.3083333373069763,0.4517226431104872,inf,0.17793241076999242,0.0,1.4122547335094875,0.3005290925502777,0.508444341023763,1.1558143615722656,0.15427394443088108,0.0
4,1.3606618725591235,0.3236772418022156,0.4569272862540351,inf,0.14913520018259685,0.0,1.4019941078292,0.3719576597213745,0.5069282955593533,1.0853819953070747,0.12443025377061633,0.0
5,1.3568996570176548,0.3342592716217041,0.47403651078542075,inf,0.13527424600389268,0.0,1.3897345119052462,0.35185185074806213,0.5740319146050348,0.9337284935845269,0.10426559448242187,0.0
6,1.3476439578665627,0.34570106863975525,0.4684338331222534,1.0685657792621188,0.12641974290211996,0.0,1.393143606185913,0.3523809611797333,0.5584545983208551,0.9698055691189236,0.09995884365505642,0.0
7,1.348008341424995,0.3484126925468445,0.49374421967400445,1.0223896556430392,0.11969769265916612,0.0,1.3896773695945739,0.34761905670166016,0.5150396135118273,1.0184659745958116,0.11286519368489584,0.0
8,1.3480861576067076,0.34781745076179504,0.47629631095462377,1.0319555097156101,0.11332932578192817,0.0,1.390671095583174,0.34973543882369995,0.5359770456949869,0.9429119533962673,0.10315276251898872,0.0
9,1.344854932361179,0.3484788239002228,0.4842276679144965,0.9742334763209025,0.11219417519039578,0.0,1.3829004936748082,0.35079365968704224,0.5442092471652561,0.917082511054145,0.10287729899088542,0.0
10,1.3469438809487555,0.34768518805503845,0.48686192035675047,1.02542974419064,0.11572737163967556,0.0,1.3945539249314203,0.34074074029922485,0.5492658403184679,0.9411839803059896,0.10145687527126736,0.0
