epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.9290052088418107,0.456379234790802,0.8338076750065181,inf,0.6456224856946172,0.4660238873483984,0.24753380826820534,0.8473041327494495,0.5049505233764648,1.199009193564361,0.6986177912298238,0.44536786709191667,0.33426290188195573,0.25466576162374244
2,0.7402499634990648,0.4931921362876892,inf,inf,0.30909844695544636,0.5378325267474601,0.22905628463423502,0.7142781412826394,0.5775577425956726,inf,0.5825620507294277,0.2721344929821086,0.3955382041211398,0.31719342717584575
3,0.6276656722854954,0.6343923211097717,inf,inf,0.26414783777062734,0.47237820256789337,0.2846930736121863,0.6388685973185413,0.6402640342712402,inf,0.8291349231072191,0.2929626410862185,0.4161250816201264,0.36639053416701983
4,0.5954965142232194,0.65305095911026,inf,inf,0.2871119713615757,0.6016592052557987,0.3905438659341888,0.577701505625023,0.6402640342712402,inf,inf,0.34446637135631636,0.38948833717490144,0.2740861064982864
5,0.550699312806967,0.6555723547935486,inf,inf,0.335284274411704,0.5940403458106155,0.38798040919337395,0.529809834259861,0.6402640342712402,inf,0.6844688271576503,0.36680844145001107,0.37230041791807933,0.46029604605908664
6,0.4737862120327961,0.656580924987793,inf,inf,0.34023525675789257,0.51385662092258,inf,0.4949619539503781,0.6468647122383118,inf,0.9634420646811431,0.3985117606396945,0.3548822312984826,0.3253459300634996
7,0.43438623744374977,0.6601109504699707,inf,inf,0.3088496864819136,0.478797049377227,0.38900263080552255,0.46909002341189476,0.6600660085678101,inf,inf,0.4332937204612876,0.30628754957666937,inf
8,0.43241696869321955,0.6611195206642151,inf,inf,0.32101451596834063,0.5008143552293264,inf,0.4473200454464499,0.6600660085678101,inf,inf,0.48163905233707066,0.29122394885656966,0.2794525038521245
9,0.4431633215388872,0.6636409759521484,inf,inf,0.4281857756317639,0.5172614984266651,0.33626056415414923,0.43401385056522657,0.6732673048973083,inf,0.7630727875907466,0.42557585014487215,0.3804395693653035,0.4105025102507393
10,0.398878027460335,0.6782652735710144,inf,inf,0.322476363572918,0.5329449439216274,inf,0.4149339758562592,0.7062706351280212,inf,inf,0.4485390141325177,0.3246679216060998,0.12816958832290937
