epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8372247702050432,0.622734785079956,inf,0.3506293751369013,0.666758213915042,0.6877697706222534,inf,0.34416389821180654
2,0.6595648260317116,0.6887973546981812,inf,0.38110394444421075,0.5753590678101155,0.6892086267471313,inf,0.2987327326589556
3,0.5868355099007349,0.689621090888977,inf,0.3417058993722791,0.5259111187796095,0.6848920583724976,inf,0.25987796463183505
4,0.5441617155604274,0.686161458492279,inf,0.34769784991986286,0.5082626731982872,0.6863309144973755,1.3873717251108653,0.3368863418920716
5,0.5412098105544242,0.6891268491744995,inf,0.40067940293071425,0.48231279227271007,0.6877697706222534,inf,0.3030971199718874
6,0.5094479149747118,0.6934102177619934,inf,0.39623147884261944,0.46860207917530144,0.6877697706222534,inf,0.33798035934789855
7,0.5090140176153629,0.6932454705238342,inf,0.4361681454649595,0.4712082081988676,0.6877697706222534,inf,0.3638040805930522
8,0.5127682925384736,0.6919274926185608,inf,0.48399672641932406,0.4645107144962496,0.6935251951217651,1.5641207410328424,0.46497863442150517
9,0.5037509286515066,0.6952223777770996,inf,0.476149395024665,0.4542164781422757,0.6892086267471313,inf,0.4310608515098913
10,0.48522321519868394,0.6962108612060547,inf,0.4725362715320052,0.4455409694963427,0.6877697706222534,inf,0.4018777875757929
11,0.47775955520500646,0.7004942297935486,inf,0.47114571321790466,0.44242165271025985,0.7107913494110107,inf,0.38257846903445114
12,0.490450961866947,0.6963756084442139,inf,0.5283079401354923,0.4396698937487246,0.6978417038917542,inf,0.4743111347084615
13,0.494040087123062,0.6980230808258057,inf,0.5587531753789599,0.4324327799588887,0.7107913494110107,inf,0.3727179712324
14,0.46474646179475515,0.6986820697784424,inf,0.42652233159430675,0.43978659197020886,0.6920863389968872,1.4967434086016755,0.42347007367148326
15,0.4905828438281456,0.6932454705238342,inf,0.5421334808117876,0.43093205287830155,0.7093524932861328,inf,0.3807326644214232
16,0.4712238472477298,0.6967051029205322,inf,0.521995945065935,0.43339286711233765,0.6992805600166321,inf,0.4694331297233923
17,0.47515058208291777,0.6935749650001526,inf,0.53575580186933,0.42928683368572546,0.7093524932861328,1.4769249175911519,0.39201694815906124
18,0.44667155301180955,0.6942339539527893,inf,inf,0.42784615884076305,0.696402907371521,1.3368239972128797,0.4291470940433331
19,0.44564453827164996,0.6907743215560913,inf,0.4539918480632461,0.4274429123459467,0.7107913494110107,1.2828034500577556,0.40865528049753674
20,0.45834082190957026,0.6876441240310669,inf,0.4980462640245384,0.422235612882607,0.7165467739105225,1.4037957333806734,0.39296431327933695
21,0.4513301088779329,0.6975288391113281,inf,0.48398981317181455,0.41576828496224844,0.696402907371521,1.482870464894309,0.4493486205143715
22,0.44012201722955036,0.6970345973968506,inf,0.4875033672724929,0.4202516685003665,0.7165467739105225,inf,0.4151225766139244
23,0.45177269546645826,0.6953871250152588,inf,0.512002940489867,0.42101993923311803,0.7165467739105225,inf,0.4375709455404709
24,0.43813034204122064,0.6952223777770996,inf,0.4859909989009394,0.4159832753018657,0.7151079177856445,inf,0.4073848012667983
25,0.43065106288016397,0.6968698501586914,inf,0.4254829522605254,0.4111358551725523,0.7035971283912659,inf,0.47569535383537637
26,0.44986445955305454,0.696540355682373,inf,0.5204404059971605,0.4082770556656282,0.7165467739105225,inf,0.4186902330882514
27,0.4351984350132608,0.6937397122383118,inf,inf,0.4100034642241784,0.7151079177856445,1.4904476564321945,0.4482577950207155
28,0.4483579667441756,0.6855024695396423,inf,0.5083419675024871,0.41903442572524296,0.7151079177856445,1.4536994606701297,0.46383058135189226
29,0.45342233395465065,0.6919274926185608,inf,inf,0.4104119131146972,0.7151079177856445,inf,0.3966180922380134
30,0.44790473049767665,0.696540355682373,inf,0.5137702964176641,0.4107845696940351,0.7151079177856445,inf,0.4244272495383647
31,0.4502513025826383,0.693904459476471,inf,0.5792461399720094,0.41260181851129035,0.7093524932861328,inf,0.42348623275756836
32,0.4446627053214568,0.6962108612060547,inf,0.541502022520404,0.4117170997631194,0.7136690616607666,inf,0.42884266198571047
33,0.4555044491992933,0.6937397122383118,inf,0.5588679269095448,0.40854577592282154,0.7093524932861328,inf,inf
34,0.4565250995978017,0.6932454705238342,inf,0.5560355204288091,0.4043139634070112,0.7151079177856445,inf,0.47081983979068587
35,0.4612959977761607,0.6917627453804016,inf,0.565643380512701,0.41064709953185335,0.6992805600166321,inf,0.47026717484886965
36,0.4310339174468384,0.6950576901435852,inf,inf,0.4051620731158043,0.7151079177856445,inf,0.45317338117912637
37,0.44316072271806056,0.6876441240310669,inf,0.5270191277298972,0.40733642459138114,0.7136690616607666,inf,0.47640987652451244
38,0.4342123007732574,0.6945634484291077,inf,0.5040315922175612,0.39841918552766986,0.7122302055358887,inf,0.4494152851958773
39,0.41443619126471404,0.697364091873169,inf,0.46548905729133394,0.4018990063845222,0.7165467739105225,inf,0.4457967566020453
40,0.43586214927033845,0.6962108612060547,inf,0.5211050122697777,0.40911017119217274,0.6992805600166321,inf,0.46038874939306457
41,0.4410532422154863,0.6953871250152588,inf,inf,0.4024718836950722,0.7079136967658997,inf,0.4646498979027592
42,0.43546126012072384,0.6922569870948792,inf,inf,0.4091908102716083,0.7151079177856445,inf,0.4233915094119399
43,0.4373980698184432,0.6906095743179321,inf,0.542363411466652,0.40185036888318276,0.7151079177856445,inf,0.4185120312135611
44,0.4300379309072116,0.6937397122383118,inf,0.523155717760603,0.4102643997366749,0.70071941614151,inf,0.5101358143251333
45,0.43885169229078513,0.6884678602218628,inf,inf,0.40711205146873175,0.7122302055358887,1.324132940662441,0.45021266723746683
46,0.436017074902481,0.6917627453804016,inf,inf,0.39878439441768093,0.7151079177856445,inf,0.4502965656679068
47,0.4359672229702228,0.6907743215560913,inf,inf,0.4000206764287023,0.7122302055358887,1.3945296984999926,0.4448279622775405
48,0.4386892155056523,0.6881383657455444,inf,0.5736489937684246,0.40457722439027544,0.6978417038917542,inf,0.4805524776230997
49,0.4510258163595311,0.7031301259994507,inf,0.5943220557453477,0.40353114219076597,0.7136690616607666,inf,0.42243901651297044
50,0.42897737649417367,0.6952223777770996,inf,0.5274220390854595,0.4038399866601424,0.7151079177856445,inf,0.46348658248559754
51,0.4248357491028086,0.7036243677139282,inf,0.4944568607294671,0.40225779470890316,0.6992805600166321,inf,inf
52,0.42528231620927837,0.694892942905426,inf,inf,0.40038478541285244,0.7050359845161438,inf,0.4870768233911315
53,0.4368027629139267,0.6912685632705688,inf,0.5529855950970516,0.4073183809532158,0.7136690616607666,inf,0.46008831707399284
54,0.4317919567296995,0.6901153326034546,inf,inf,0.4028280418532998,0.7136690616607666,1.4967671792898605,0.4364017942058506
55,0.427733820913551,0.6947281956672668,inf,inf,0.39937685124242484,0.7136690616607666,1.5403240972490453,0.4561371198341028
56,0.4276427253454088,0.6932454705238342,inf,0.5452094915871308,0.40081191980349484,0.6848920583724976,1.4899430915490905,0.4454635292736452
57,0.42600207908131255,0.6914332509040833,inf,0.48811748228340507,0.4034056352423643,0.6978417038917542,1.2424094641386574,0.4824733449451959
58,0.43131896318676316,0.6915979981422424,inf,0.5461883745460867,0.3963542935897165,0.7079136967658997,inf,0.4762285858837526
59,0.4523287110935862,0.6968698501586914,inf,0.6198150639222048,0.39987196217277154,0.6863309144973755,1.4567189999480745,inf
60,0.4452726216377499,0.6799011826515198,inf,0.5916155409590106,0.3994943085891097,0.6834532618522644,inf,0.489583467369649
61,0.42610942038977256,0.69209223985672,inf,inf,0.3994251049276608,0.6949640512466431,1.3646893003093663,0.5023649486143198
62,0.41166250791365855,0.6925864815711975,inf,0.4851208290207052,0.3984106754077904,0.7151079177856445,1.6599415309393584,inf
63,0.42839617706904903,0.6919274926185608,inf,0.5415926349497288,0.393435014161601,0.696402907371521,inf,0.5020699963640811
64,0.42545257873624287,0.6925864815711975,inf,inf,0.3935161616041589,0.7136690616607666,inf,0.4782279249447495
65,0.45691001398541103,0.6934102177619934,inf,0.6128034266355996,0.3947017234541587,0.7122302055358887,inf,0.47704357175684686
66,0.4387043761803168,0.6953871250152588,inf,inf,0.4026182499616893,0.7122302055358887,1.4105339975499396,inf
67,0.4339193283188566,0.6962108612060547,inf,0.543354521510757,0.4001650662898128,0.7122302055358887,inf,0.4572312049011686
68,0.44174469231723623,0.6957166194915771,inf,0.5567464021878822,0.39937849009214943,0.7136690616607666,inf,0.46571244766463094
69,0.43171402297774764,0.6917627453804016,inf,inf,0.3927195222853725,0.7151079177856445,1.5064148902893066,0.4726443148370999
70,0.4391037961450693,0.6953871250152588,inf,inf,0.3950216584185611,0.7151079177856445,1.532851397101559,0.4505759317483475
71,0.414390691153914,0.693904459476471,inf,inf,0.3933093975951423,0.7151079177856445,1.5965741712655594,0.461083981528211
72,0.4381354368074197,0.7011532187461853,inf,inf,0.3920093075052571,0.7151079177856445,inf,0.4618213319066745
73,0.42459554932663374,0.6991762518882751,inf,inf,0.3958458948268819,0.6978417038917542,1.3565973737346593,0.4782561757671299
74,0.4408989695048778,0.6952223777770996,inf,0.5821905042523535,0.3892090078443289,0.7194244861602783,inf,0.5372595075351089
75,0.41571380286782145,0.6962108612060547,inf,0.5253025879369718,0.3945286400449365,0.7165467739105225,1.44744025415449,0.486252855898729
76,0.4321762518661323,0.7016474604606628,inf,inf,0.4060108765348125,0.7093524932861328,1.3825037942003848,0.4887023078861521
77,0.417033670839166,0.7013179659843445,inf,0.5136637857027143,0.40246921558099896,0.7165467739105225,1.2904904707154232,0.48842369620479753
78,0.4313093649206039,0.7004942297935486,inf,inf,0.3984180038044257,0.7151079177856445,inf,0.43644610803518724
79,0.42290357939341916,0.6996704936027527,inf,0.5205174067310083,0.3957753069976817,0.7179856300354004,1.5509405064938673,0.44526027209723174
80,0.4231619485035956,0.701812207698822,inf,0.4950566042249448,0.393999749572197,0.7079136967658997,inf,0.4892051896052574
81,0.43587655864969316,0.7003294825553894,inf,inf,0.3894248925316245,0.7079136967658997,inf,0.4524309350483453
82,0.4382852787099709,0.6967051029205322,inf,0.5825301878920225,0.39320126317663867,0.7165467739105225,inf,0.479483529702941
83,0.42788238173751075,0.6915979981422424,inf,0.5740109323341156,0.3998561404478639,0.6877697706222534,inf,0.47089681696535934
84,0.4192381418928086,0.6907743215560913,inf,0.5294913233997666,0.39324258354061575,0.6848920583724976,inf,0.4552244890981646
85,0.4168069971011621,0.6927512288093567,inf,inf,0.39644410672472485,0.6863309144973755,inf,0.4724101308566421
86,0.42181741202894213,0.6901153326034546,inf,0.5373677770668102,0.3996530922769166,0.6805755496025085,inf,0.5023319223033849
87,0.4262197759211342,0.697364091873169,inf,0.5501627516523699,0.39019002759856963,0.6863309144973755,inf,0.4452610087038866
88,0.42149979837378054,0.6996704936027527,inf,0.548218201699658,0.387963329177739,0.7093524932861328,inf,0.48149327021926197
89,0.41284459633317505,0.696540355682373,inf,0.5319521797037571,0.39308553886836145,0.6776978373527527,inf,0.46984718095010786
90,0.41798003647720144,0.6897858381271362,inf,inf,0.39088419719196077,0.6805755496025085,1.3728388814783807,0.49207672432287414
91,0.43309546596257487,0.699999988079071,inf,inf,0.3934046782886804,0.6791366934776306,1.5501850042770158,0.4717279761584837
92,0.40933287257554934,0.6952223777770996,inf,inf,0.39303931596675024,0.6805755496025085,1.2165255190721198,inf
93,0.4190934435925751,0.6937397122383118,inf,0.5424207718572884,0.3870158142118312,0.6776978373527527,inf,0.5191286855669164
94,0.4025202859123455,0.6986820697784424,inf,0.5443968099968456,0.38962222177034883,0.6877697706222534,inf,0.445757033219978
95,0.4184774379167601,0.6962108612060547,inf,inf,0.38727276875123157,0.6791366934776306,inf,0.45241322446225296
96,0.4150598652486768,0.6958813667297363,inf,inf,0.3912457791782582,0.6820144057273865,1.5624550136167612,0.5076666162974799
97,0.43066604400628083,0.694892942905426,inf,0.5572088950148253,0.39302123582630016,0.6791366934776306,inf,0.45148669783748796
98,0.4143618349229621,0.6919274926185608,inf,inf,0.39569070715624005,0.6805755496025085,1.4177122898955843,inf
99,0.4248441012976604,0.69209223985672,inf,inf,0.39436152029726934,0.6805755496025085,inf,0.5257012025633855
100,0.41928624916020957,0.69209223985672,inf,0.5239988456262606,0.3908711894790628,0.6791366934776306,1.5952263020757418,0.48376935987330194
