epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8051151185949272,0.5560131669044495,inf,0.4367417337738465,0.6109717070166745,0.6604316830635071,inf,0.48696947453626943
2,0.5837880401689316,0.6853377223014832,inf,0.5524141282678765,0.46795874455971503,0.6892086267471313,inf,0.42795147824643265
3,0.48835426630260786,0.6912685632705688,inf,0.509492782788856,0.40764147176671384,0.6906474828720093,inf,0.4166090488433838
4,0.44150945455810736,0.6924217343330383,inf,0.5042435980288782,0.3809609787900056,0.6906474828720093,inf,0.5274143574842766
5,0.4315865976370384,0.6917627453804016,inf,0.5833386577178384,0.35687087809861595,0.6949640512466431,inf,0.4434285946746371
6,0.4019559773259631,0.6929159760475159,inf,0.5775582585379342,0.34503217408461356,0.6949640512466431,inf,0.4821235528632776
7,0.4048670328248327,0.6929159760475159,inf,0.6168515824825964,0.3414116342788312,0.6949640512466431,inf,0.4847843184399961
8,0.4027749647325444,0.6934102177619934,inf,inf,0.3362717729673457,0.6920863389968872,inf,0.6144905588520106
9,0.3983344495749084,0.6917627453804016,inf,inf,0.33050327887063596,0.6935251951217651,inf,inf
10,0.3813879044987609,0.69209223985672,inf,inf,0.32562512859924514,0.6920863389968872,inf,0.5605945444818753
11,0.3706871647004769,0.6975288391113281,inf,inf,0.3176265949967192,0.6992805600166321,inf,inf
12,0.38402244184061746,0.6935749650001526,inf,inf,0.31991979107260704,0.6920863389968872,inf,inf
13,0.39042188646358866,0.6919274926185608,inf,inf,0.31213564892758183,0.70071941614151,inf,inf
14,0.3597638583211141,0.6981878280639648,inf,inf,0.31525680194817374,0.6992805600166321,inf,0.685245770127026
15,0.386632949319259,0.6940692067146301,inf,inf,0.3097337536068995,0.7050359845161438,inf,inf
16,0.37260101784682165,0.697364091873169,inf,inf,0.31661349979799186,0.6978417038917542,inf,inf
17,0.3769163058774772,0.6970345973968506,inf,inf,0.30865369548103705,0.7021582722663879,inf,0.6233045449897424
18,0.3486884036945684,0.6960461139678955,inf,inf,0.31320010117296854,0.70071941614151,inf,inf
19,0.3497217540777175,0.6917627453804016,inf,inf,0.3078154884556781,0.696402907371521,inf,inf
20,0.36037049480827055,0.6995057463645935,inf,inf,0.3085702699400596,0.7064748406410217,inf,0.6989373947257427
21,0.35349573743329427,0.6952223777770996,inf,inf,0.30514273748024184,0.6978417038917542,inf,0.7059100635016142
22,0.34712495289603684,0.6917627453804016,inf,inf,0.30634195641127987,0.6978417038917542,inf,inf
23,0.35591738434665116,0.6940692067146301,inf,inf,0.30702861384558144,0.6978417038917542,inf,inf
24,0.34395069539129175,0.6937397122383118,inf,inf,0.30477998583619276,0.6978417038917542,inf,inf
25,0.33913112541086204,0.6985173225402832,inf,inf,0.30657684666785734,0.6978417038917542,inf,inf
26,0.3572258877872585,0.6934102177619934,inf,inf,0.3045190121811717,0.7035971283912659,inf,inf
27,0.347168284268162,0.6932454705238342,inf,inf,0.3037760752572942,0.6978417038917542,inf,inf
28,0.3522634372637372,0.6942339539527893,inf,inf,0.30316122485074537,0.7021582722663879,inf,inf
29,0.35656187027762426,0.6971993446350098,inf,inf,0.3039505327704237,0.7035971283912659,inf,inf
30,0.35473523277127855,0.6957166194915771,inf,inf,0.30322820696034536,0.6978417038917542,inf,inf
31,0.35925255972265363,0.7001647353172302,inf,inf,0.30250178480437445,0.6978417038917542,inf,0.7262707254779872
32,0.35201314561869773,0.6937397122383118,inf,inf,0.3026161484642705,0.7064748406410217,inf,inf
33,0.3654133115277112,0.693080723285675,inf,inf,0.3042215707697975,0.696402907371521,inf,inf
34,0.365141753789699,0.698352575302124,inf,inf,0.30126446468839,0.6949640512466431,inf,inf
35,0.3700585100103483,0.7016474604606628,inf,inf,0.30400521347104614,0.6978417038917542,inf,inf
36,0.34116321700129,0.6927512288093567,inf,inf,0.30395504495879605,0.6992805600166321,inf,inf
37,0.3550457788753175,0.6993409991264343,inf,inf,0.30262245396291143,0.6949640512466431,inf,inf
38,0.3470326888609991,0.7064250707626343,inf,inf,0.29979542820756117,0.6978417038917542,inf,inf
39,0.33146974374409593,0.6967051029205322,inf,inf,0.3014452235856608,0.7122302055358887,inf,inf
40,0.3470751965383642,0.6993409991264343,inf,inf,0.3039269336123965,0.6920863389968872,inf,inf
41,0.3536198455126625,0.6962108612060547,inf,inf,0.30346325765461174,0.6906474828720093,inf,inf
42,0.34934402297242223,0.6970345973968506,inf,inf,0.30066717218663264,0.7107913494110107,inf,inf
43,0.3495334928663813,0.7013179659843445,inf,inf,0.29958932460355225,0.7165467739105225,inf,inf
