epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))"
1,2.366321108226848,0.7070481777191162,0.18687702604666384,1.483709306634487,0.8037665486335754,0.2776840423015838
2,1.4271776553855382,0.8245174884796143,inf,1.177334260417426,0.8314345479011536,0.2995573814879072
3,1.213660783348447,0.8364958167076111,inf,1.0687611895246787,0.8421297669410706,0.18755406927555165
4,1.1002984023539275,0.8453706502914429,inf,0.9535240283255723,0.8467798233032227,0.3168287571440352
5,1.0174927464716612,0.8462962508201599,0.21510642678368116,0.9385048594952442,0.8484073281288147,0.25655888090742396
6,0.9925336819987103,0.8478207588195801,0.21746778880461512,0.9167404696846906,0.8456172943115234,0.08472310025641258
7,0.9650185287380837,0.8473307490348816,0.20467855887301661,0.9120375014560426,0.8474773168563843,0.27294144630432127
8,0.9648482727558141,0.8474668264389038,0.2452233504590968,0.8960787845631204,0.8442222476005554,0.34782104695096927
9,0.9324667647631211,0.8492091298103333,0.21390709882076125,0.9197762213715945,0.8507323861122131,0.2574565319304771
10,0.9520586196850767,0.8486919403076172,0.24337554193099847,0.881623954624724,0.8451523184776306,0.2105634831367655
11,0.9291695169518314,0.8483924269676208,inf,0.8917382390098708,0.8530574440956116,0.22787517994008166
12,0.956574826933903,0.8489641547203064,0.2245451527036679,0.9191093337367748,0.8465473055839539,0.13558689381213898
13,0.9381436520434856,0.8491547107696533,0.22096329155494707,0.894796361550811,0.8495698571205139,0.2244878809502784
14,0.9313196194232075,0.8485285639762878,0.2014004248975442,0.8987418214598446,0.8516623973846436,0.21167035508663096
15,0.915839415446556,0.8501347303390503,inf,0.8915974040766669,0.8491048812866211,0.21653003895536382
16,0.9152390360937106,0.8488280177116394,0.22323732732967205,0.8906634725472725,0.8451523184776306,0.1976132555210844
17,0.9222854120188039,0.850189208984375,0.23332844785317747,0.8763313939705978,0.8488723635673523,0.2165358381068453
18,0.9163654605758184,0.8498897552490234,0.20525576696274386,0.8787703400804169,0.8479423522949219,0.17440753997640407
19,0.9285413230875362,0.8489913940429688,0.20259613937633053,0.9297936057471324,0.8428272604942322,0.28561296665922126
20,0.8967883645479782,0.8495630621910095,0.19152690542984413,0.8961220666447967,0.8470123410224915,0.1896269696824094
21,0.9115945817231247,0.8496447205543518,0.21018325713030092,0.8936936750242026,0.8495698571205139,0.19183795705754705
22,0.9103258229097471,0.8493725061416626,0.19031325507822058,0.8786336931135047,0.8451523184776306,0.128654978123117
23,0.9034613161571833,0.8499986529350281,0.2341107390741887,0.8897377035673818,0.8451523184776306,0.19291516466343656
24,0.9292700740665739,0.8496174812316895,0.18571550539850937,0.8841582776083025,0.8474773168563843,0.3177202062403902
25,0.8919130488466094,0.8486919403076172,0.24692053577196318,0.8895990161596525,0.8451523184776306,0.151789546520152
26,0.9129452994653943,0.8486647009849548,0.2181667299533852,0.889222773042003,0.8472447991371155,0.2872299478409138
27,0.9100890646800386,0.8502436280250549,0.19992766423336766,0.86692727132226,0.8486398458480835,0.2422336405896126
28,0.932121334806974,0.8495358228683472,0.2286736022388353,0.8978303776644636,0.8465473055839539,0.13914759311270206
29,0.8899931964959737,0.8503525257110596,0.2087770515692968,0.885662509884343,0.8449198007583618,0.3237789072888963
30,0.9006605954997747,0.8498625159263611,inf,0.881438597256464,0.8498023748397827,0.15847739970430413
31,0.9073221208124361,0.8505975604057312,0.2226832214181337,0.9034883313626111,0.8498023748397827,0.08178442894144261
32,0.920705433612278,0.8505703210830688,0.17244143850484472,0.8771944688312293,0.8465473055839539,0.21050080948687613
33,0.8859963505318644,0.8493452668190002,0.23822526820399453,0.8927111452225667,0.8449198007583618,0.18008300598631513
34,0.9132051247034642,0.8517137169837952,0.17927853633390617,0.8882914143746385,0.8507323861122131,0.3360882190947837
35,0.9147460341509467,0.8507881164550781,0.2199567639903658,0.8878981293991456,0.8530574440956116,0.18761209325587497
36,0.8940766815915718,0.8498080968856812,0.21638241859504878,0.9064300677613274,0.8472447991371155,0.15743808644883175
37,0.8972547797840131,0.8503797650337219,0.18173522402526468,0.9102385653216234,0.8486398458480835,0.2245813897315492
38,0.9002854005409507,0.8505703210830688,0.20162583055516464,0.8727340974747724,0.8507323861122131,0.24750366718211073
39,0.9099224687791645,0.8502164483070374,0.19775888070685596,0.8922965260851797,0.8435247540473938,0.12966775589800897
40,0.9037972430848203,0.8494269251823425,0.19024828626851367,0.8728842784862072,0.8453847765922546,0.26084946571512424
41,0.895195209468652,0.850053071975708,inf,0.8973345428657515,0.8467798233032227,0.22588440813916794
42,0.8911029389983669,0.8495630621910095,0.21093551659533424,0.88977942489944,0.8470123410224915,0.12119372347567944
43,0.9131454444490986,0.8508970141410828,0.1948656139859728,0.880748907923201,0.8474773168563843,0.23409430929955016
44,0.9097435614859528,0.8511964678764343,0.21550375881215317,0.8990381081294836,0.8495698571205139,0.20823575486528112
45,0.9179768429362604,0.8515231609344482,0.20442283887518944,0.8819669745588755,0.8470123410224915,0.1752355068287951
46,0.8968889491568123,0.8502164483070374,0.2150631115441616,0.877017735149277,0.8481748700141907,0.23354101383939702
47,0.8994069063862578,0.8498080968856812,0.22120971436713152,0.8759303718126729,0.8523598909378052,0.10064279322928571
48,0.9149406128843055,0.8498080968856812,0.20365792917850922,0.8935409742364486,0.8481748700141907,0.17158605798761895
49,0.8857112030307378,0.8499169945716858,0.19764318321920504,0.866303003187338,0.8463147878646851,0.10800802707672119
50,0.8994944580964812,0.8508425951004028,0.259456360542597,0.876085641272413,0.8498023748397827,0.1820133036755501
51,0.8914505249077637,0.8500258326530457,0.20761778906399025,0.8758518270259534,0.846082329750061,0.19570650141289894
52,0.9121923987137727,0.8508697748184204,0.2292059099345197,0.8882764185251341,0.8465473055839539,0.20499976188578503
