epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.9897211874035042,0.4460141360759735,0.7472589430115033,inf,0.7707483354308795,0.46177273960740356,0.2337996411211614,0.8979034953647189,0.45736435055732727,0.724818194354022,0.599333233303494,0.6681012754087094,0.36700789133707684,0.1926688971342864
2,0.854092882832451,0.4530777037143707,0.9458941786501889,inf,0.4772571107031594,0.4260159523834085,0.2213906894827113,0.7996013517732974,0.45736435055732727,0.9546124493634259,0.6279621830692997,0.41393506085431137,0.396322144402398,0.23125237005728264
3,0.7362702309805462,0.48637738823890686,inf,inf,0.3343246106250745,0.37830829172626906,0.2031292568350062,0.7322684747201426,0.5891472697257996,1.0722468340838398,0.5470722339771412,0.3523819534866898,0.43123605516221786,0.2002324174951624
4,0.7572410039498773,0.5822401642799377,inf,inf,0.3025931864277298,0.49008952172149517,0.17507218642973563,0.6850465734799703,0.6356589198112488,1.4055002000596788,0.5914606518215604,0.2974070796260127,0.3949363143355758,0.22733372229116935
5,0.6735503721125249,0.6478304862976074,inf,inf,0.3068667286438561,0.4060879604357509,0.23398241526643995,0.6538341133682816,0.6511628031730652,1.5392424971969039,0.47931346186885126,0.25437238481309676,0.42920684814453125,0.21910957053855615
6,0.6258667228927075,0.6508577466011047,inf,0.5873534377192108,0.3891006053333551,0.35852956771850586,0.20281088296236566,0.6290753174711157,0.6511628031730652,1.2373409977665655,0.476067825599953,0.23663690355088976,0.4178987079196506,0.16394136570118092
7,0.6822189825801223,0.6538849472999573,inf,inf,0.33129100844333986,0.5062580041482415,0.24954698790966626,0.612284227653786,0.6511628031730652,1.0343663957383897,0.32792130223026983,0.25698057810465497,0.437617195977105,0.24579272446808992
8,0.6221555183191254,0.6538849472999573,inf,inf,0.33599154378326845,0.4035524146657595,0.25011757058157047,0.5906943678855896,0.6511628031730652,1.1919559902615018,0.47261926862928605,0.2950903221412941,0.40217071109347874,0.2569831742180718
9,0.613917739038736,0.6548940539360046,inf,inf,0.39763416594742607,0.40433166284516386,0.27229852071950134,0.576680803740466,0.6511628031730652,1.2226661399558738,0.5951211717393663,0.22924414387455694,0.4854686171920211,0.20538736272741248
10,0.5804732027747821,0.6548940539360046,inf,0.5465422840745237,0.34487338804862866,0.39791076060192127,0.23215087926443753,0.5676252554964136,0.6511628031730652,1.0962276458740234,0.43462467193603516,0.3745033122875072,0.4750319940072519,0.15924723943074545
