epoch,train_loss,train_accuracy,"train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))",val_loss,val_accuracy,"val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))"
1,1.3211523862348662,0.1924603134393692,0.9465755038791233,0.0035359647538926865,inf,inf,0.3795054382748074,1.4237863143285117,0.152910053730011,0.5666796366373698,0.0033593071831597224,inf,inf,0.24789738125271268
2,1.4013807124561735,0.048478834331035614,0.3797179592980279,0.004953567186991374,inf,inf,0.1742399321662055,1.4907337069511413,0.0,0.3101401858859592,0.006905364990234375,inf,inf,0.144125493367513
3,1.42636462714937,0.025264550000429153,0.28717282348208956,0.005376076698303223,inf,inf,0.132317762904697,1.5019777218500774,0.04603174701333046,0.2704129113091363,0.005291917588975695,inf,0.8422943539089627,0.12482918633355035
4,1.4325333638323678,0.023082010447978973,0.25797102716233994,0.0046640475591023765,inf,inf,0.12232957151201036,1.5059863540861342,0.006878307089209557,0.2423929426405165,0.005410512288411458,inf,0.7611741807725695,0.10755822923448351
5,1.4331466481089592,0.026058200746774673,0.22800858020782472,0.0056798723008897566,inf,0.7797276973724365,0.11533781952328152,1.5145276268323262,0.003703703638166189,0.21791034274631077,0.005656772189670139,inf,0.7022914886474609,0.10560086568196615
6,1.446492809553941,0.02480158768594265,0.2301551342010498,0.006622144911024305,inf,0.7536678393681844,0.1048574792014228,1.5270714309480455,0.029100529849529266,0.21887957255045573,0.006467861599392361,inf,0.6889097001817491,0.09740248786078559
7,1.456620429125097,0.019973544403910637,0.23124821450975205,0.008225210507710775,inf,0.7517288658354018,0.1023053699069553,1.517396691110399,0.03703703731298447,0.25291756523980036,0.008287175496419271,inf,0.7690725962320963,0.09859292772081163
8,1.4508269199066692,0.03644179925322533,0.2094694005118476,0.006516737408108182,inf,0.7212038437525431,0.09850482675764295,1.5153003931045532,0.0396825410425663,0.21239488389756944,0.005471165974934896,inf,0.6856888665093316,0.10488285488552518
9,1.444097295569049,0.029497355222702026,0.21073464817470974,0.006461273299323188,inf,0.709049113591512,0.10265724129147,1.5070089830292597,0.04603174701333046,0.24983495076497395,0.005656263563368055,inf,0.7674986945258246,0.11429744296603733
10,1.4467616361048488,0.028835978358983994,0.21501634120941163,0.0065281285179985896,inf,0.7190014998118083,0.10095426771375868,1.525870270199246,0.045502644032239914,0.21582967970106337,0.008712259928385417,inf,0.7244978586832682,0.0954776340060764
11,1.4574084753791492,0.02043650858104229,0.22036988735198976,0.00803722275627984,inf,0.7288570589489407,0.09777051077948676,1.5173947466744317,0.032275132834911346,0.2359570821126302,0.007780159844292534,inf,0.7485917409261068,0.0991888682047526
12,1.450704861846235,0.02480158768594265,0.22142592800988092,0.007567207018534343,inf,0.7251692957348294,0.09778258800506592,1.519241468111674,0.008994708769023418,0.2052941640218099,0.006389745076497396,inf,0.7065599653455946,0.1019248538547092
13,1.4489744818872876,0.021560845896601677,0.20499585734473336,0.005622929996914334,inf,0.704885705312093,0.0992613951365153,1.5253574199146696,0.024338623508810997,0.18659769694010417,0.006111950344509549,inf,0.6834754096137152,0.09390407138400608
14,1.4458762175507016,0.01964285783469677,0.20042280356089273,0.0061327748828464085,inf,0.6882291820314196,0.09845694171057807,1.5140352580282423,0.026455026119947433,0.19977798461914062,0.005553393893771701,inf,0.6835005866156684,0.09605933295355903
15,1.4483736976981163,0.018187830224633217,0.20070612695482043,0.005416334999932183,inf,0.678377029630873,0.0967002895143297,1.5329634759161208,0.0,0.2021322462293837,0.008277087741427951,inf,0.6679959615071615,0.09069964090983072
16,1.4563370068868002,0.014550264924764633,0.20820462703704834,0.006627427207099067,inf,0.6782943222257826,0.09130080276065403,1.5182987239625718,0.03703703731298447,0.2108061048719618,0.0049694485134548615,inf,0.6893068525526259,0.09952405293782553
17,1.4453747189707227,0.015410052612423897,0.19854446252187094,0.0057830413182576495,inf,0.6865061124165853,0.09846615526411269,1.5169389764467875,0.032275132834911346,0.1886138916015625,0.005967924329969618,inf,0.6291242387559679,0.0941310034857856
18,1.4483631041314866,0.02638888917863369,0.20109473599327934,0.006346223089430067,inf,0.6829987075593736,0.09608437220255533,1.5095309125052558,0.04126984253525734,0.20427254570855036,0.005834621853298611,inf,0.7244897206624349,0.10063582526312934
19,1.4434994836648305,0.027248676866292953,0.2049338314268324,0.0054261393017239045,inf,0.7103431357277764,0.0972681548860338,1.5124067319764032,0.021164020523428917,0.2024757809109158,0.005932574801974826,inf,0.7013390435112847,0.10143233405219185
20,1.4565497606992721,0.016600528731942177,0.1975611448287964,0.008126187324523925,inf,0.6886923021740383,0.09303437074025472,1.5261359969774881,0.02857142873108387,0.22442745632595487,0.009772152370876737,inf,0.6642892201741536,0.09491267734103732
21,1.4542707418402037,0.012566137127578259,0.20510062641567653,0.006769082281324598,inf,0.67922592692905,0.09460856649610731,1.519591788450877,0.037566136568784714,0.21234825981987848,0.007010565863715278,inf,0.701321538289388,0.09284896850585937
22,1.4589818389879332,0.026124339550733566,0.20503760708702934,0.008097844653659397,inf,0.6726310438579983,0.09269609716203478,1.5393471201260884,0.04603174701333046,0.20132899814181857,0.009680387708875868,inf,0.6501896328396267,0.07734264797634549
23,1.458988127609094,0.02460317499935627,0.20213101704915365,0.007455576790703668,inf,0.6694490883085463,0.09286946455637614,1.5287367900212605,0.0,0.20844379001193578,0.006792449951171875,inf,0.674537107679579,0.09104783799913195
24,1.4590150665905741,0.018915344029664993,0.1909426238801744,0.007191665967305501,inf,0.6640875710381402,0.09011012448204889,1.5163133528497483,0.029629629105329514,0.1914388444688585,0.00854259067111545,inf,0.6764212714301215,0.09240765041775173
