epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))"
1,1.0915787938568327,0.3214285671710968,0.0008597109052870008,inf,0.0,inf,0.9748575886090597,0.35079365968704224,1.0172526041666667e-06,inf,0.0,inf
2,0.9103410240676668,0.32976189255714417,0.0002882189220852322,inf,0.0,inf,0.9261876980463664,0.3460317552089691,3.814697265625e-06,inf,0.0,inf
3,0.8807357407278484,0.33584657311439514,0.00014547242058648004,inf,0.0,inf,0.9057606935501099,0.35449734330177307,3.848605685763889e-05,inf,0.0,inf
4,0.8647706169221137,0.3351190388202667,9.648932351006402e-05,inf,0.0,inf,0.891690727074941,0.345502644777298,5.043877495659722e-06,inf,0.0,inf
5,0.849604432284832,0.3314814865589142,0.00011703438229031033,inf,0.0,inf,0.8735591769218445,0.34656083583831787,0.0,inf,0.0,inf
6,0.8342501870459981,0.34153440594673157,0.00017374091678195528,inf,0.0,inf,0.8586570819218954,0.33862432837486267,9.324815538194444e-07,inf,0.0,inf
7,0.8213920399546624,0.33657407760620117,0.00041728814442952474,inf,0.0,inf,0.8435538609822592,0.3592592477798462,0.0,inf,0.0,inf
8,0.8081371482875612,0.3443121612071991,0.0001730309592352973,inf,0.0,inf,0.8289597325854832,0.36772486567497253,9.774102105034723e-05,inf,0.0,inf
9,0.7971338111493322,0.3531084656715393,0.001396575238969591,inf,0.0,inf,0.8189205858442519,0.35661375522613525,8.307562934027777e-06,inf,0.0,inf
10,0.7870359889335102,0.3619047701358795,0.000640143288506402,inf,0.0,inf,0.8088046418295967,0.36349207162857056,0.0,inf,0.0,inf
11,0.7792878245313962,0.36157408356666565,0.00078379578060574,inf,0.0,inf,0.8010802374945747,0.38148146867752075,1.33514404296875e-06,inf,0.0,inf
