epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))"
56,1.1565597544113795,0.370767205953598,0.6066929605272081,inf,1.1988166133562723,0.38941797614097595,0.580911848280165,inf
57,1.1559306701024374,0.3770502507686615,0.647821044921875,inf,1.196702610121833,0.3830687701702118,0.615447998046875,inf
58,1.1554632734093402,0.3781084716320038,0.6434036572774251,inf,1.2013880795902676,0.3841269910335541,0.5758791181776258,inf
59,1.1587511719928847,0.37830686569213867,0.6324650314119127,inf,1.2061520987086827,0.40529099106788635,0.6337590111626519,inf
60,1.1607265513804224,0.37956348061561584,0.6196358760197958,inf,1.2068567487928603,0.4021163880825043,0.6230641259087457,inf
61,1.1609880740443865,0.3837301731109619,0.6359174039628771,inf,1.2034184826744927,0.3947089910507202,0.6385513305664062,inf
62,1.159766055809127,0.38650792837142944,0.6357516686121623,inf,1.2050919983122084,0.4079365134239197,0.6961734771728516,inf
63,1.1566300365659925,0.38161376118659973,0.6407899936040242,inf,1.1998439497417874,0.3899470865726471,0.5661170959472657,inf
64,1.1581739632619752,0.37962964177131653,0.6062597566180759,inf,1.2052483214272394,0.41111111640930176,0.6092020670572916,inf
65,1.1573668570982085,0.3850529193878174,0.6065262582567003,inf,1.1992332604196336,0.3978835940361023,0.6051445855034723,inf
66,1.155166621092293,0.3787698447704315,0.6378621419270833,inf,1.1975210342142317,0.39153438806533813,0.6303801642523872,inf
67,1.153787389314837,0.3821428716182709,0.612120943599277,inf,1.1983838240305582,0.4037036895751953,0.6345905303955078,inf
68,1.1534881355033981,0.381679892539978,0.6360102309121026,inf,1.196114310953352,0.3989417850971222,0.6230047861735026,inf
69,1.1535586376157072,0.3850529193878174,0.631412935256958,inf,1.1964099367459615,0.4015873074531555,0.6116129133436415,inf
70,1.1532055735588074,0.3850529193878174,0.633254861831665,inf,1.198007305463155,0.40423280000686646,0.5950309329562717,inf
71,1.1529032798277008,0.385185182094574,0.6282040807935927,inf,1.1983065379990472,0.38624337315559387,0.5744974772135417,inf
72,1.156223818494214,0.39047619700431824,0.6594258626302083,inf,1.1974295046594408,0.4037036895751953,0.6220197041829427,inf
73,1.1509297646582126,0.3857142925262451,0.6329407135645548,inf,1.195513755745358,0.4100528955459595,0.591208012898763,inf
74,1.1499391304122077,0.3856481611728668,0.6224559386571248,inf,1.1957772692044577,0.4100528955459595,0.6392205556233724,inf
75,1.1504864869018396,0.386044979095459,0.6437116225560506,inf,1.1922133306662241,0.3968254029750824,0.6547769758436415,inf
76,1.1502570897340774,0.3827380836009979,0.6259372817145453,inf,1.1947905374897851,0.39259257912635803,0.5847212897406684,inf
77,1.1523347986241181,0.3888227641582489,0.6174629688262939,inf,1.1937602168983883,0.3957671821117401,0.6129070705837674,inf
78,1.150260617915127,0.38630953431129456,0.6403170029322306,inf,1.1918746471405028,0.40052908658981323,0.62437989976671,inf
79,1.149519067340427,0.3856481611728668,0.6234770536422729,inf,1.1930120527744292,0.38835978507995605,0.625696415371365,inf
80,1.148390092038446,0.3831349313259125,0.6394347111384074,inf,1.1955107198821173,0.4174603223800659,0.6403402116563585,inf
81,1.1473496397336325,0.3879629671573639,0.6349676754739549,inf,1.1897365742259556,0.3857142925262451,0.574890030754937,inf
82,1.1464673387507598,0.3920634984970093,0.6338933149973551,inf,1.193020921283298,0.4116401970386505,0.6505936940511068,inf
83,1.146309043880966,0.39027777314186096,0.6414773914549086,inf,1.1891408456696404,0.41322749853134155,0.6617901272243923,inf
84,1.1441472418606282,0.3849867582321167,0.6449676540162829,inf,1.1886338167720372,0.4021163880825043,0.5897320641411675,inf
85,1.146032514423132,0.3866402208805084,0.6416300627920363,inf,1.187581263648139,0.38624337315559387,0.6494121339586046,inf
86,1.1426460325717926,0.3899470865726471,0.6527878138754103,inf,1.1852812382909987,0.3920634984970093,0.6171367009480794,inf
87,1.1442940426369508,0.3917328119277954,0.6708924770355225,inf,1.189102503988478,0.41216930747032166,0.6322932349310981,inf
88,1.1440187484025954,0.3886243402957916,0.6490005228254531,inf,1.1895235856374105,0.4137566089630127,0.6457108391655816,inf
89,1.1441431076162392,0.38849207758903503,0.6413560575909085,inf,1.187045450343026,0.4047619104385376,0.6457008361816406,inf
90,1.1472455935345756,0.3920634984970093,0.6397774457931519,inf,1.1862929059399498,0.4079365134239197,0.6325597974989149,inf
91,1.145540257791678,0.391997367143631,0.6425440337922838,inf,1.1877815273072985,0.4126984179019928,0.6393244849310981,inf
92,1.1428807887766097,0.38948413729667664,0.6267045974731446,inf,1.1839220623175304,0.4037036895751953,0.6137611813015408,inf
93,1.143537628899018,0.39226189255714417,0.6358083777957493,inf,1.1849415593677097,0.4089947044849396,0.6331765492757161,inf
94,1.1417406109472117,0.39345237612724304,0.621010626686944,inf,1.1821033583747016,0.39629629254341125,0.6080589294433594,inf
95,1.1443855913976828,0.39126983284950256,0.6329971525404189,inf,1.1866893576251136,0.4105820059776306,0.6449090321858724,inf
96,1.1449676525261667,0.3949074149131775,0.6305353005727132,inf,1.1892567502127753,0.41428571939468384,0.64828003777398,inf
97,1.1437072710858451,0.38935184478759766,0.6603713883294,inf,1.1899685740470887,0.4148148000240326,0.654339599609375,inf
98,1.1440517803033192,0.3957010507583618,0.651712261305915,inf,1.1831004208988614,0.39841270446777344,0.6113149854871962,inf
99,1.1409916346271833,0.3920634984970093,0.6283985230657789,inf,1.1810777021778955,0.3947089910507202,0.6364679760403104,inf
100,1.1415141826702488,0.3939814865589142,0.6694625112745497,inf,1.1896030969089932,0.41534391045570374,0.6703832838270399,inf
