epoch,train_loss,train_accuracy,"train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))",val_loss,val_accuracy,"val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))"
1,1.321992525127199,0.21051587164402008,0.949458909034729,0.0032306989034016926,inf,inf,0.38760896523793537,1.422807306713528,0.13015873730182648,0.5773200564914279,0.003296152750651042,inf,inf,0.25272081163194443
2,1.407770731879605,0.04675925895571709,0.3930005709330241,0.005149022738138834,inf,inf,0.17801837921142577,1.4928760899437798,0.0,0.3171000162760417,0.007649866739908854,inf,inf,0.1408484141031901
3,1.4393826694952117,0.02738095261156559,0.28765445285373265,0.006678006384107801,inf,inf,0.12753879759046766,1.4983245134353638,0.04603174701333046,0.27105064392089845,0.0057629479302300345,inf,0.8378602769639757,0.12039930555555556
4,1.4383037168118689,0.032671958208084106,0.24436111980014377,0.004520384470621744,inf,0.8173539903428819,0.11762768162621393,1.5014223006036547,0.022751322016119957,0.2284252166748047,0.005582978990342882,inf,0.72974607679579,0.10500191582573784
5,1.4390794272224108,0.033267196267843246,0.22151786221398248,0.006250990761650933,inf,0.7552573892805311,0.11077035003238254,1.4957120815912883,0.04179894179105759,0.22763828701443142,0.005283949110243056,inf,0.7267388661702474,0.11160443623860677
6,1.4468144711520936,0.02440476231276989,0.23130535549587675,0.006405178705851237,inf,0.7684944709142049,0.10597196684943305,1.5130516727765402,0.032804232090711594,0.21547215779622395,0.005412970648871528,inf,0.6899238162570529,0.09532576666937934
7,1.4593756650884946,0.01884920708835125,0.23014935387505425,0.008603726492987738,inf,0.7507759067747328,0.09915519290500217,1.5053997291458978,0.02063492126762867,0.26871316697862413,0.009512752956814237,inf,0.8041804419623481,0.10117564731174045
8,1.4460419373379814,0.03253968432545662,0.22502923806508382,0.006681550873650445,inf,0.7670735677083333,0.1043708430396186,1.4932778318723043,0.04497354477643967,0.22667384677463107,0.006315019395616319,inf,0.7026282840304905,0.10755623711480035
9,1.4374087459511227,0.039351850748062134,0.20572833749983047,0.005604394276936849,inf,0.7140500545501709,0.10486634307437473,1.4892323652903239,0.012698412872850895,0.20649609035915797,0.00499055650499132,inf,0.7147488488091363,0.10986688401963976
10,1.4461291698945893,0.028902117162942886,0.20604842503865559,0.006374684969584147,inf,0.69620697233412,0.09988729159037273,1.508607632584042,0.03809523954987526,0.21891797383626302,0.008349694146050347,inf,0.7204180399576823,0.09810833401150174
11,1.4497702416446474,0.02757936529815197,0.21571513811747234,0.007765592469109429,inf,0.7215686321258545,0.09918087058597141,1.5009963538911608,0.015343915671110153,0.22613877190483941,0.006467183430989583,inf,0.7263807932535807,0.09782630072699652
12,1.4461826268169615,0.03035714291036129,0.22631262408362496,0.007465219497680664,inf,0.7412124554316203,0.10043002764383951,1.5029130313131545,0.008465608581900597,0.219966549343533,0.006487613254123264,inf,0.7296859741210937,0.10869479709201389
13,1.4481746471590466,0.03624338656663895,0.21272881031036378,0.005865406990051269,inf,0.7160940329233806,0.09960158665974934,1.5171584685643513,0.05449735373258591,0.1862783643934462,0.005966483222113715,inf,0.6391670650906033,0.08879102071126302
14,1.4467370629310607,0.044113755226135254,0.19934917820824516,0.006729343202379015,inf,0.6753136025534736,0.09750648869408501,1.4949772967232597,0.06296296417713165,0.20712284511990017,0.006518300374348958,inf,0.7109738667805989,0.09871618482801649
15,1.4399373332659404,0.05178571492433548,0.20497739844852023,0.00500134891933865,inf,0.7003319263458252,0.10202845732371012,1.498696063624488,0.04920634999871254,0.2113991207546658,0.0070264180501302086,inf,0.6992082807752821,0.10253033108181424
16,1.4459369050131903,0.04636243358254433,0.20709285736083985,0.005784707599216037,inf,0.6878189775678847,0.09677937295701769,1.5026352087656656,0.09153439104557037,0.19642723931206596,0.004927614000108507,inf,0.6722030215793185,0.09391771952311198
17,1.4412906090418498,0.04239417985081673,0.19533789422776965,0.005725216865539551,inf,0.6771634896596272,0.09921969837612576,1.4970806333753797,0.022751322016119957,0.18444209628634983,0.005869674682617188,inf,0.6242676205105252,0.09312477111816406
18,1.4423045093814533,0.03253968432545662,0.20221112569173177,0.006229315863715278,inf,0.6976813846164279,0.097747098075019,1.4874680227703518,0.04126984253525734,0.20883212619357638,0.005979453192816841,inf,0.7167800479465061,0.10350320604112413
19,1.4388747301366593,0.047288358211517334,0.20393818219502766,0.00578924814860026,inf,0.7089225875006782,0.09869935247633192,1.4921248303519354,0.08677248656749725,0.20514852735731337,0.005357615152994792,inf,0.7152350107828777,0.10212618509928385
20,1.4520028673940235,0.04007936641573906,0.19402391645643446,0.0078096416261461046,inf,0.6824400795830621,0.09077748457590738,1.5037508752610949,0.04179894179105759,0.2367563035753038,0.009876759847005208,inf,0.703107664320204,0.09886703491210938
21,1.4496965020895005,0.025859788060188293,0.2053838014602661,0.006810063785976834,inf,0.682627887196011,0.09513334433237712,1.504771790239546,0.042328041046857834,0.20208841959635418,0.0072658962673611115,inf,0.6733036041259766,0.0899275885687934
22,1.4518383312556478,0.034854497760534286,0.20715493890974257,0.007799450556437174,inf,0.6854322698381212,0.09321685367160373,1.5175393634372287,0.042328041046857834,0.20169427659776476,0.009422514173719618,inf,0.6626170688205295,0.079254150390625
23,1.4521023746993806,0.02916666679084301,0.19905850092569988,0.006955583890279134,inf,0.6636688338385688,0.0929515176349216,1.5057110932138231,0.002116402145475149,0.19832738240559897,0.0067106882731119795,inf,0.6618826124403212,0.09193907843695746
24,1.451719055738714,0.025661375373601913,0.18866621918148466,0.0067810826831393774,inf,0.6593394094043308,0.09238437016805014,1.4994650959968567,0.0714285746216774,0.19759597778320312,0.008179812961154513,inf,0.676816643608941,0.09328121609157985
25,1.4386444136500358,0.04345238208770752,0.2004391458299425,0.004871535301208496,inf,0.6857601589626736,0.10262664688958062,1.4989698105388218,0.08306878060102463,0.1915770212809245,0.0038097381591796877,inf,0.6597879621717665,0.09292199876573351
26,1.4429231534401576,0.04914021119475365,0.20374476114908854,0.0064166360431247285,inf,0.6889111783769396,0.0980159494611952,1.5100720061196222,0.07566137611865997,0.17707112630208333,0.006791856553819444,inf,0.6399843004014757,0.084477784898546
27,1.44165125803815,0.048082008957862854,0.19680971569485134,0.0062029706107245555,inf,0.6845578855938381,0.1002450148264567,1.4949987252553305,0.04920634999871254,0.1887110816107856,0.004303571912977431,inf,0.6729216681586372,0.0993787129720052
28,1.439081561896536,0.04503968358039856,0.20247081650627985,0.005846259329054091,inf,0.6885290331310696,0.09616979228125679,1.4967033478948806,0.06137566268444061,0.2056262969970703,0.005902523464626736,inf,0.6630332522922092,0.10232048034667969
29,1.44445112976763,0.05178571492433548,0.19924898942311606,0.006245997216966417,inf,0.6940695497724745,0.09531518088446723,1.4946043676800198,0.09312169253826141,0.20782496134440104,0.008363257514105903,inf,0.7298667483859592,0.10191150241427951
30,1.4399218122164408,0.05033068731427193,0.1934196604622735,0.005941051907009548,inf,0.6764869133631388,0.09899384710523818,1.5040512998898825,0.06084655970335007,0.1817303975423177,0.005302132500542535,inf,0.6380951775444879,0.0904558817545573
31,1.4414935815665457,0.044708993285894394,0.20189819865756564,0.006315191586812337,inf,0.6867645687527126,0.09733476638793945,1.501424060927497,0.07671957463026047,0.19849268595377603,0.006200197007921007,inf,0.6620484670003255,0.09623103671603733
32,1.4398952684468693,0.05099206417798996,0.19606433179643418,0.005274589856465658,inf,0.6761478530036078,0.09910578727722168,1.4964685347345141,0.0476190485060215,0.1947288089328342,0.004061126708984375,inf,0.6865592108832466,0.0956671396891276
33,1.4466586995455955,0.03591269999742508,0.20768079227871364,0.007498878902859158,inf,0.6902844111124674,0.09825456672244602,1.5195704989963108,0.004761904943734407,0.19366980658637153,0.01158036126030816,inf,0.6588634067111545,0.08839615715874566
