epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=5, count=1))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=5, count=1))"
14,0.37437465976677037,0.6113043427467346,inf,0.3080830282590183,inf,inf,0.5526204832099579,0.5616883039474487,inf,0.38431256204038056,inf,inf
15,0.3479439109462631,0.602173924446106,inf,0.2514555549378711,inf,inf,0.5489217733611932,0.5454545617103577,inf,0.4593796633385323,inf,inf
16,0.35800640330553457,0.6056521534919739,inf,0.31880371598922136,inf,inf,0.5410412771476282,0.5616883039474487,0.48696006955327215,0.5030828553277094,inf,inf
17,0.34579210324886495,0.6052173972129822,inf,0.288896945619826,inf,inf,0.5366227959056158,0.5616883039474487,inf,0.4197916082433752,inf,inf
18,0.3585880279338623,0.6039130687713623,inf,0.2803612071103677,inf,inf,0.5321983723221598,0.548701286315918,inf,0.4630562582531491,inf,inf
19,0.3393407737257525,0.6030434966087341,inf,0.29255974839215365,inf,inf,0.5287096303057026,0.5649350881576538,inf,0.39239588299313105,inf,inf
20,0.3553688514515985,0.6052173972129822,inf,0.2820241503885525,inf,inf,0.5260065077124415,0.551948070526123,inf,0.4200660409154119,inf,inf
21,0.33939825000908663,0.6056521534919739,inf,0.2680351199844697,inf,inf,0.5210691815292513,0.5551947951316833,inf,0.4537818335198067,inf,inf
22,0.3391999806481428,0.6017391085624695,inf,0.2946752271344585,inf,inf,0.5166044299666946,0.5584415793418884,inf,0.48794368795446447,inf,inf
23,0.3451318274076604,0.604347825050354,inf,0.30229985329412645,inf,inf,0.5141618376648104,0.5714285969734192,inf,0.41504488120207916,inf,inf
24,0.3509003204405814,0.6060869693756104,inf,0.26259785273281544,inf,inf,0.5106683268740371,0.5584415793418884,inf,0.4813498999621417,inf,inf
25,0.3141358318929964,0.6030434966087341,inf,0.3225650629487224,inf,inf,0.5085181861713126,0.5584415793418884,inf,0.4380241245836825,inf,inf
26,0.3451005698565919,0.6100000143051147,inf,0.28274744759188847,inf,inf,0.5059237633202527,0.5584415793418884,inf,0.426017706458633,inf,inf
27,0.34914083260226936,0.6047825813293457,inf,0.24831062464236403,inf,inf,0.5042911268569328,0.5584415793418884,inf,0.42624783193742904,inf,inf
28,0.3367062601401567,0.6026086807250977,inf,0.3042035728237625,inf,inf,0.5026695679973912,0.5551947951316833,inf,0.46115694819269953,inf,inf
29,0.3435334199327969,0.6047825813293457,inf,0.32915545643286714,inf,inf,0.5006634876937479,0.5551947951316833,inf,0.41566526567613754,inf,inf
30,0.3335402463713,0.6026086807250977,inf,0.2706946387558113,inf,inf,0.49871937286209417,0.5551947951316833,inf,0.40581508262737376,inf,inf
31,0.33206408560680817,0.6073912978172302,inf,0.3325584983178027,inf,inf,0.49686677109550786,0.5584415793418884,inf,0.4160967775293299,inf,inf
32,0.35349262825803157,0.6034782528877258,inf,0.3175296662011657,inf,inf,0.494497817513105,0.5584415793418884,inf,0.4586508982890361,inf,inf
33,0.3140299896913595,0.6082608699798584,inf,0.2713600184597669,inf,inf,0.49341210420872716,0.5584415793418884,inf,0.5094325091387775,inf,inf
34,0.3264052903434619,0.6100000143051147,inf,0.3036015596373579,inf,inf,0.4907306873717824,0.5584415793418884,inf,0.4553858589481663,inf,inf
35,0.3333078813952582,0.6013043522834778,inf,0.3272971779057449,inf,inf,0.4905107065632537,0.5584415793418884,inf,0.4666997709789792,inf,inf
36,0.3223705607733621,0.6069565415382385,inf,0.3023197306841865,inf,inf,0.4903298169374466,0.5584415793418884,inf,0.4371670355667939,inf,inf
37,0.3317782414384528,0.6086956262588501,inf,0.2985758805720227,inf,inf,0.488274344922723,0.5584415793418884,inf,0.42594589091636037,inf,inf
38,0.34231812971152353,0.6056521534919739,inf,0.29297876196118083,inf,inf,0.4868872228103715,0.5584415793418884,inf,0.46048998510515365,inf,inf
39,0.32217797845703233,0.6126086711883545,inf,0.28196735657334127,inf,inf,0.48634754483764236,0.5746753215789795,inf,0.39758581728548614,inf,inf
40,0.3169321929609027,0.6121739149093628,inf,0.28047963192588404,inf,inf,0.48604507683902176,0.5746753215789795,inf,0.45363084689990896,inf,inf
41,0.32684146859548696,0.6078261137008667,inf,0.29654931455395217,inf,inf,0.4842145384566204,0.5584415793418884,inf,0.46451801544911153,inf,inf
42,0.3279969936872379,0.6060869693756104,inf,0.3523155663333239,inf,inf,0.4832722027156804,0.5551947951316833,inf,0.45090133435017354,inf,inf
43,0.3336478822780789,0.6086956262588501,inf,0.33237116638387604,inf,inf,0.48163925413344355,0.5551947951316833,inf,0.4336059125694069,inf,inf
44,0.31788215038630674,0.6047825813293457,inf,0.3351880556861087,inf,inf,0.4818812804044904,0.5584415793418884,inf,0.4800912753955738,inf,inf
45,0.32447630188511667,0.6082608699798584,inf,0.3216939875144505,inf,inf,0.47947313676814773,0.5746753215789795,inf,0.43354730348329285,inf,inf
46,0.3263827255074763,0.6056521534919739,inf,0.3056584590562131,inf,inf,0.478873055327583,0.5746753215789795,inf,0.44942717938809784,inf,inf
47,0.3220568581378318,0.6121739149093628,inf,0.2885572416470694,inf,inf,0.47850098702553157,0.5746753215789795,inf,0.4474823217134218,inf,inf
48,0.32457857911675814,0.6056521534919739,inf,0.31933987849029905,inf,inf,0.47706393575346145,0.5551947951316833,inf,0.45196573154346364,inf,inf
49,0.3091047291844729,0.6173912882804871,inf,0.30394927512202885,inf,inf,0.47662038839346654,0.5746753215789795,inf,0.4667740448101147,inf,inf
50,0.3331883859224554,0.6113043427467346,inf,0.29639605148134085,inf,inf,0.47625027234489853,0.5584415793418884,inf,0.44868142540390427,inf,inf
51,0.3346293070472157,0.6104347705841064,inf,0.27200347822671833,inf,inf,0.4762044869161941,0.5746753215789795,inf,0.39736094668104843,inf,inf
52,0.3296367597777289,0.6173912882804871,inf,0.2755653918902619,inf,inf,0.47486699896084295,0.5746753215789795,0.27281061861966105,0.38314584783605626,inf,inf
53,0.32706477844705,0.5991304516792297,inf,0.2887972664144934,inf,inf,0.47287787537317016,0.5746753215789795,inf,0.4219686952797142,inf,inf
54,0.31816061701252424,0.6104347705841064,inf,0.2708068877610367,inf,inf,0.47241977984840805,0.5779221057891846,inf,0.4441624138806317,inf,inf
55,0.3252051913373944,0.6104347705841064,inf,0.3486840696610093,inf,inf,0.47258828056825175,0.5746753215789795,inf,0.4309466368443257,inf,inf
56,0.3231859601060077,0.6013043522834778,inf,0.31193714999990674,inf,inf,0.4707120961031398,0.5746753215789795,inf,0.43574482041436274,inf,inf
57,0.312486311967891,0.6100000143051147,inf,0.3000640638412968,inf,inf,0.4703077569201186,0.5779221057891846,inf,0.4271350229108656,inf,inf
58,0.32398504680354645,0.6100000143051147,inf,0.3045904988546323,inf,inf,0.4701610364623972,0.5779221057891846,inf,0.4451783927711281,inf,inf
59,0.31810293704625503,0.6126086711883545,inf,0.33713683855351445,inf,inf,0.46819770577791575,0.5811688303947449,inf,0.4251874008694211,inf,inf
60,0.2954455769426349,0.6069565415382385,inf,0.2626036099950405,inf,inf,0.47172557099445445,0.5844155550003052,inf,0.4643767137785216,inf,inf
61,0.3152886401159856,0.6178261041641235,inf,0.3132497608560455,inf,inf,0.4715891154231252,0.5844155550003052,0.3488699809924976,0.4489104264491313,inf,inf
62,0.3210077100956784,0.6069565415382385,inf,0.3187868295582122,inf,inf,0.4724153246025781,0.5844155550003052,inf,0.44197548080135035,inf,inf
63,0.3131803419877394,0.6100000143051147,inf,0.30580282494653466,inf,inf,0.4717877754891241,0.5844155550003052,inf,0.4779551931329676,inf,inf
64,0.3017473312660875,0.613043487071991,inf,0.251205267849519,inf,inf,0.47421318936992335,0.5876623392105103,inf,0.47708374100762446,inf,inf
65,0.29884021968307234,0.6147826313972473,inf,0.26751072904654793,inf,inf,0.47452508094342977,0.5941558480262756,inf,0.49044788205945816,inf,inf
66,0.3137153592245283,0.6160869598388672,inf,0.32005314754103964,inf,inf,0.473226020263659,0.600649356842041,inf,0.5077642621220769,inf,inf
67,0.3210163770436431,0.6095651984214783,inf,0.33283146451810824,inf,inf,0.47192075969399633,0.5909090638160706,inf,0.46322493295411804,inf,inf
68,0.32005731910720137,0.6126086711883545,inf,0.2852090817760733,inf,inf,0.4732464034412358,0.600649356842041,inf,0.47052686278884476,inf,inf
69,0.3068724719266738,0.6060869693756104,inf,0.28911705454258035,inf,inf,0.4727789286423374,0.5941558480262756,0.41698742879403605,0.49452173387682113,inf,inf
70,0.3089533431521903,0.6078261137008667,inf,0.3110690141169446,inf,inf,0.47120077082434214,0.5844155550003052,inf,0.4408731106165293,inf,inf
71,0.32163664675831594,0.6047825813293457,inf,0.28644511857542804,inf,inf,0.47331548119718964,0.5941558480262756,inf,0.45211790059063883,inf,inf
72,0.2945237320631186,0.6178261041641235,inf,0.29372160139229586,inf,inf,0.4738203206577817,0.5941558480262756,inf,0.477195237133954,inf,inf
73,0.3037250460282044,0.613043487071991,inf,0.2963381153618338,inf,inf,0.47417777957948476,0.5941558480262756,inf,0.5429126700839481,inf,inf
74,0.3122934547517012,0.6139130592346191,inf,0.2750157735141307,inf,inf,0.4767667393426637,0.5844155550003052,inf,0.5603386260367729,inf,inf
75,0.3023452520787918,0.6082608699798584,inf,0.3333708802791524,inf,inf,0.4733093868236284,0.5941558480262756,inf,0.5180742547318742,inf,inf
76,0.3213445234708551,0.6173912882804871,inf,0.29417487801841646,inf,inf,0.4737544754469717,0.5941558480262756,0.3530035067248989,0.502660683683447,inf,inf
77,0.3035574874544994,0.6100000143051147,inf,0.30694509969300043,inf,inf,0.4750184968516633,0.5876623392105103,inf,0.48728768245593923,inf,inf
78,0.31068867362770036,0.6173912882804871,inf,0.31480685114253354,inf,inf,0.4723821801913751,0.5844155550003052,inf,0.4774061795827505,inf,inf
79,0.30463679515596964,0.6095651984214783,inf,0.24674369564283077,inf,inf,0.4797813854104764,0.5876623392105103,inf,0.5602649611395758,inf,inf
80,0.304223465355325,0.6091304421424866,inf,0.3401332832556629,inf,inf,0.47502226926184987,0.5909090638160706,inf,0.49372118228190653,inf,inf
81,0.3015745595502327,0.6108695864677429,inf,0.30213869852606834,inf,inf,0.48124388041528493,0.5876623392105103,inf,0.5697207708616514,inf,inf
82,0.29683206187393546,0.613043487071991,inf,0.30916054949088495,inf,inf,0.48614018309760737,0.5779221057891846,inf,0.5933206081390381,inf,inf
83,0.2973640219439675,0.5986956357955933,inf,0.2920876747481082,inf,inf,0.4766738100631817,0.5844155550003052,inf,0.5635943155030947,inf,inf
84,0.287952225332754,0.6165217161178589,inf,0.30995924323038254,inf,inf,0.4840950587311307,0.5779221057891846,inf,0.5568269072352229,inf,inf
85,0.3109294926472552,0.6104347705841064,inf,0.34915733742187705,inf,inf,0.4754420098018002,0.5779221057891846,0.2794217418979954,0.5082399297404934,inf,inf
86,0.3083443341109465,0.6108695864677429,inf,0.3134728085205389,inf,inf,0.4741645882258544,0.5844155550003052,inf,0.47101948390135895,inf,inf
87,0.3073949322787529,0.6078261137008667,inf,0.257235747241812,inf,inf,0.48078305374931646,0.5779221057891846,inf,0.5483177739220697,inf,inf
88,0.31375681114318216,0.6121739149093628,inf,0.3277619512457597,inf,inf,0.479347479705875,0.5941558480262756,inf,0.6073966348493421,inf,inf
89,0.3000172959144128,0.6147826313972473,inf,0.3594135533771612,inf,inf,0.4765472047635027,0.5844155550003052,inf,0.5164921928096462,inf,inf
90,0.3087926842462025,0.615217387676239,inf,0.26774242090247885,inf,inf,0.47903604382598725,0.5811688303947449,inf,0.5651601134119807,inf,inf
91,0.30880195727170223,0.6113043427467346,inf,0.3066774863743418,inf,inf,0.483261409442167,0.5811688303947449,inf,0.5888803391843229,inf,inf
92,0.29842938043822254,0.6121739149093628,inf,0.2778968321244866,inf,inf,0.4783799716749707,0.5811688303947449,inf,0.55749072255315,inf,inf
93,0.31981973246321815,0.6160869598388672,inf,0.28688971822249665,inf,inf,0.48444617499370835,0.5779221057891846,inf,0.5653620668359705,inf,inf
94,0.30027168599575604,0.6039130687713623,inf,0.33160197188372526,inf,inf,0.48583184303464116,0.5811688303947449,inf,0.5862615366239805,inf,inf
95,0.29797689555329865,0.6113043427467346,inf,0.32427339359536034,inf,inf,0.48920556198100784,0.5779221057891846,inf,0.6288657317290435,inf,inf
96,0.3019281372630333,0.6147826313972473,inf,0.27158900027768923,inf,inf,0.4764711184276117,0.5844155550003052,0.24300930951092695,0.5230650901794434,inf,inf
97,0.2943937858101771,0.6126086711883545,inf,0.2882651894120895,inf,inf,0.48563391866313443,0.5779221057891846,inf,0.6464501844870078,inf,inf
98,0.3055351092677772,0.6160869598388672,inf,0.30809511636432846,inf,inf,0.49101500555470184,0.5746753215789795,inf,0.6520145712672053,inf,inf
99,0.29125423142480933,0.6117391586303711,inf,0.3395131229342346,inf,inf,0.48739118672705983,0.5779221057891846,inf,0.6045695962132634,inf,inf
100,0.29577042096008266,0.6091304421424866,inf,0.2802356451193222,inf,inf,0.49343984292165655,0.5714285969734192,inf,0.6590177432910816,inf,inf
