epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))"
1,1.0602751046419143,0.3107142746448517,0.005666551325056288,1.2921447330051,0.004150317774878608,inf,0.9449928535355462,0.3296296298503876,0.0005500369601779514,1.5065030839708116,0.0007379108005099827,inf
2,0.8878627735707495,0.3241402208805084,0.0006316939989725749,1.6757881005605062,0.000388793150583903,inf,0.9063413235876295,0.33174604177474976,0.00015593634711371529,1.6857223934597438,0.004171986050075955,inf
3,0.8631651181313726,0.3222883641719818,0.0004943582746717665,1.690800921122233,0.0004175927903917101,inf,0.8888312101364135,0.33280423283576965,0.00028029547797309026,1.5319104512532553,0.00040766398111979164,inf
4,0.8465765858689944,0.32671958208084106,0.00031185150146484375,1.5877209928300646,0.0003323382801479763,inf,0.8692445702022976,0.33703702688217163,4.238552517361111e-08,1.6640798780653212,5.045996771918403e-05,inf
5,0.8265960668524106,0.324404776096344,0.0002966761589050293,1.5524982081519232,0.0005828274620903863,inf,0.843629699283176,0.3354497253894806,0.000716400146484375,1.5141542222764757,1.2122260199652777e-05,inf
6,0.8072427564197117,0.33068782091140747,0.00017427868313259548,1.5199618842866687,0.0004942549599541558,inf,0.8252064413494534,0.34179893136024475,0.0,1.4373433430989584,6.781684027777778e-07,inf
7,0.7937238645222452,0.3391534388065338,0.00020530886120266384,1.4614070177078247,0.00023306475745307075,inf,0.812705127398173,0.3671957552433014,1.1295742458767362e-05,1.542656962076823,0.00017984178331163195,inf
8,0.7831586690412627,0.34675925970077515,0.00039001570807562934,1.4423866113026937,0.0007657554414537218,inf,0.8039272215631273,0.3730158805847168,4.772610134548611e-05,1.4012049780951605,6.7392985026041664e-06,inf
9,0.7749189707967971,0.3550264537334442,0.00048796733220418296,1.4250638008117675,0.0009145776430765788,inf,0.7959546638859643,0.38835978507995605,2.4774339463975695e-05,1.5379637824164496,0.0011558108859592014,inf
10,0.7680920228362084,0.3553571403026581,0.0005317674742804634,1.443159172270033,0.001241057448916965,inf,0.7896199848916795,0.3899470865726471,0.00038409762912326387,inf,0.0005889468722873264,inf
11,0.7629698005815347,0.36455026268959045,0.00037751992543538413,inf,0.001991895834604899,inf,0.7847459495067597,0.38465607166290283,9.780459933810764e-05,1.3543431176079643,0.0002481884426540799,inf
12,0.7596374096141921,0.36058202385902405,0.0012175122896830241,inf,0.0006715231471591525,inf,0.7808324138323466,0.3936507999897003,0.00016087426079644098,1.574123297797309,0.0006248262193467882,inf
13,0.7558326423168182,0.36170634627342224,0.0019357270664638942,1.432311659389072,0.002887916564941406,inf,0.776387533876631,0.3820105791091919,0.0022282706366644964,1.3709705776638454,0.0013572057088216147,inf
14,0.7505376511149936,0.36746031045913696,0.002322220802307129,inf,0.001527612739139133,inf,0.7729895869890849,0.391005277633667,0.00016602410210503474,1.368134986029731,0.0072544945610894095,inf
15,0.7507006062815587,0.36355820298194885,0.0013870411449008518,inf,0.0032576998074849445,inf,0.7697876367304061,0.3830687701702118,0.008209058973524306,1.423292965359158,0.016673999362521702,inf
16,0.7474938084267908,0.3649470806121826,0.0036197755071851944,1.409209844801161,0.00154649019241333,inf,0.7712022682030996,0.3857142925262451,3.8909912109375e-05,1.3520586013793945,0.0014702055189344618,inf
17,0.745374515818225,0.37056878209114075,0.011183864540523954,1.4059263229370118,0.013846662309434678,inf,0.7676107850339677,0.386772483587265,8.748372395833333e-05,1.3648406982421875,0.0009863959418402778,inf
18,0.744360431863202,0.363955020904541,0.012651515669292873,inf,0.003618070814344618,inf,0.7640386283397674,0.3857142925262451,0.018873680962456597,1.216402096218533,0.0007058461507161458,inf
19,0.7424979604780674,0.36342594027519226,0.009050401714113024,1.3838928778966268,0.0016096154848734537,inf,0.7617408716016345,0.38042327761650085,0.04869056277804905,1.3282943301730685,0.0021590232849121095,inf
20,0.7441705382532544,0.35978835821151733,0.01935261223051283,1.3676025655534532,0.004940481980641683,inf,0.7594918767611186,0.3920634984970093,0.0011749903361002604,1.5043151007758246,0.002121183607313368,inf
21,0.7438244151986307,0.35939154028892517,0.01696237325668335,1.4267379495832655,0.006913026173909505,inf,0.7590054710706075,0.3777777850627899,0.0013018714057074653,1.3016832139756944,0.0066825230916341145,inf
22,0.7343947019428014,0.36746031045913696,0.011866750319798787,1.3901807361178928,0.0067935996585422095,inf,0.758116861515575,0.3820105791091919,0.02834419674343533,1.3087059444851346,0.0011913511488172743,inf
23,0.7437444063524405,0.368320107460022,0.015681997934977213,inf,0.007645814948611789,inf,0.758795850806766,0.3899470865726471,0.001721424526638455,1.3661028544108074,2.2379557291666665e-05,inf
24,0.7391436633550459,0.3630290925502777,0.006603741645812988,1.3667331165737575,0.0045278032620747885,inf,0.7567704475588268,0.3772486746311188,0.02001225153605143,1.2043141471015082,0.003191322750515408,inf
25,0.7362708194802204,0.3702380955219269,0.018576456440819636,1.3924759970770941,0.007938518126805624,inf,0.7550590263472663,0.3841269910335541,0.01664468977186415,1.1929597854614258,0.0230855835808648,inf
26,0.7376923786062334,0.36739417910575867,0.02605909440252516,1.3625001933839587,0.017903590202331544,inf,0.7563079184956021,0.38730159401893616,0.0009437984890407986,1.540331776936849,0.00039189656575520834,inf
27,0.7371559827898939,0.36349207162857056,0.026857060856289333,1.3919959704081217,0.014763039350509644,inf,0.7553233848677741,0.38730159401893616,0.001040204366048177,1.30265384250217,0.0006619983249240451,inf
28,0.734131117641098,0.3681878447532654,0.0363823586040073,1.38838611708747,0.008678199847539265,inf,0.7525949385431078,0.38624337315559387,0.003726980421278212,1.2984745449490018,0.003928820292154948,inf
29,0.7359772671427992,0.3722883462905884,0.017453671826256647,1.3663763576083714,0.015590805477566189,inf,0.7551061279243894,0.3857142925262451,0.007132572597927518,1.518212890625,0.012697452969021267,inf
30,0.734000355253617,0.3681878447532654,0.03339869909816318,1.405163476202223,0.009704679912990994,inf,0.7518649111191432,0.38359788060188293,0.06928370793660482,1.305163065592448,0.0031061702304416234,inf
31,0.7323501646518707,0.37255290150642395,0.034402696953879465,1.3797851350572374,0.009640648629930285,inf,0.7528129130601883,0.37248677015304565,0.035371822781032985,1.2663370768229167,0.0005574544270833333,inf
32,0.7355144060734246,0.3632936477661133,0.03435957100656298,1.3708088450961642,0.01184780134095086,inf,0.7506754073831771,0.38835978507995605,0.040990585751003686,1.3030803680419922,0.003809017605251736,inf
33,0.7298349441546533,0.3717592656612396,0.026410684982935587,1.33227768474155,0.010734153456158108,inf,0.7492549157804913,0.3857142925262451,0.06707597838507759,1.4125541687011718,0.004323048061794705,inf
34,0.7323630552738905,0.36448413133621216,0.03248963024881151,1.3972967995537653,0.023703316185209485,inf,0.7505703272091018,0.36878305673599243,0.05719110171000163,1.3402732425265842,0.03396579954359266,inf
35,0.732064732722938,0.36739417910575867,0.0354892545276218,1.3942552990383572,0.007614073488447401,inf,0.7494222432374954,0.38941797614097595,0.00896550284491645,1.3685853746202257,0.0020069652133517797,inf
36,0.7328161552341448,0.3708994686603546,0.047582798533969455,1.3719550689061484,0.01815615627500746,inf,0.7576483905315399,0.3682539761066437,0.15475630230373807,1.4776797824435763,0.06114394399854872,inf
37,0.7282933052215311,0.369047611951828,0.03626236120859782,1.4040636168585883,0.013553455803129407,inf,0.7524795068634881,0.38465607166290283,0.010203276740180121,1.338109842936198,0.004224077860514323,inf
38,0.7297061949450937,0.3688492178916931,0.03564063244395786,1.369787253273858,0.007735294765896268,inf,0.7476153353850047,0.3841269910335541,0.021752855512830946,1.390080812242296,0.011030748155381945,inf
39,0.7318956098415785,0.36468252539634705,0.04717268778218164,1.3463466379377578,0.018493600024117363,inf,0.7494849137134022,0.3830687701702118,0.1492746671040853,1.2976899888780382,0.04397244188520644,inf
40,0.7303999110021525,0.3669312298297882,0.03572809033923679,1.3788360754648845,0.01296341684129503,inf,0.7516124169031779,0.38941797614097595,0.003743086920844184,1.3933817969428168,0.011455048455132379,inf
41,0.7285678592924443,0.36851853132247925,0.04022061493661669,1.367671587732103,0.014831944306691488,inf,0.7463713352878888,0.3888888955116272,0.05617189407348633,1.2691451814439563,0.05250681771172418,inf
42,0.7289538155309856,0.3691137433052063,0.0489450560675727,1.35827337635888,0.016740336351924474,inf,0.7519961898525556,0.3708994686603546,0.1568416648440891,1.3474564870198569,0.06422257953219944,inf
43,0.72803828979118,0.3728174567222595,0.052327291170756025,1.412678583463033,0.02038595345285204,inf,0.7508047034343084,0.38835978507995605,0.007609939575195313,1.270289993286133,0.011782646179199219,inf
44,0.7285953877493739,0.3672619163990021,0.0500082512696584,1.393300437927246,0.017666462063789367,inf,0.7504712753825717,0.3857142925262451,0.0012585745917426216,1.240038808186849,0.01277054680718316,inf
45,0.7303265178265671,0.3698412775993347,0.03842507070965237,1.3501962661743163,0.022725720206896463,inf,0.7521098835600747,0.35079365968704224,0.14583827124701607,1.291154776679145,0.08687623341878255,inf
46,0.7279176365170213,0.3678571283817291,0.05003996094067891,1.3740467680825128,0.01504005855984158,inf,0.7525590942965613,0.3857142925262451,0.007580990261501736,1.273686769273546,0.001171875,inf
47,0.7241731950288846,0.3718915283679962,0.054691355095969306,1.384426885181003,0.019467781649695502,inf,0.7447330411937502,0.38624337315559387,0.10606623755560982,1.3238765716552734,0.009774430592854818,inf
48,0.7269222068496877,0.3728835880756378,0.04529318147235446,1.351506561703152,0.02084498041205936,inf,0.7499084820350012,0.3841269910335541,0.0029985004001193576,1.347262700398763,0.0012163903978135852,inf
49,0.7309242125290135,0.36746031045913696,0.06632818480332693,inf,0.028819787005583446,inf,0.744990902642409,0.3761904835700989,0.12421058548821343,1.1616301854451498,0.004645024405585395,inf
50,0.7247328937778043,0.3770502507686615,0.05693054662810432,1.3543512847688464,0.014394836624463399,inf,0.7469023565451304,0.38465607166290283,0.041581217447916666,1.4827444288465712,0.004979112413194445,inf
51,0.7268137170622746,0.36964285373687744,0.06000542243321737,1.3726539611816406,0.020696551269955104,inf,0.7449235161145528,0.386772483587265,0.15965732468499078,1.4294365776909723,0.022620428933037652,inf
52,0.7249290066357288,0.37526455521583557,0.04906404978699154,1.4130566438039145,0.018009151021639507,inf,0.7481922282112969,0.3682539761066437,0.02119645012749566,inf,0.006169319152832031,inf
53,0.7245004608295857,0.36944442987442017,0.06744255556000603,1.3662322123845418,0.0260138428873486,inf,0.7491831494702234,0.385185182094574,0.0009417851765950521,1.5037281036376953,0.005949656168619792,inf
54,0.7242333461530507,0.37162697315216064,0.07937019599808587,1.3595518324110243,0.032369576891263324,inf,0.7471335795190599,0.37936508655548096,0.18487169477674698,1.2084053463406033,0.039837903446621366,inf
55,0.7274463972180254,0.37050265073776245,0.06610925661193,1.3355450444751316,0.018849313590261672,inf,0.7476635720994738,0.380952388048172,0.0010263231065538194,1.5239627414279513,0.0019875844319661457,inf
56,0.7201439205764069,0.37632274627685547,0.05868753393491109,1.3793828460905286,0.021341056293911403,inf,0.7459163147542212,0.37142857909202576,0.20984210438198514,1.388583034939236,0.07171394824981689,inf
57,0.7271435433377822,0.37235450744628906,0.07364232076538933,1.389282841152615,0.030750839743349287,inf,0.7433576818969515,0.3830687701702118,0.05902037090725369,inf,0.01208141114976671,inf
58,0.7263675665689839,0.37056878209114075,0.07672685848342048,inf,0.030739677283498974,inf,0.7474578772154119,0.36772486567497253,0.19100721147325303,1.2112959967719183,0.07503867944081624,inf
59,0.723327610310581,0.3749338686466217,0.0680617074171702,1.3696952475441826,0.019907074173291524,inf,0.7454430590073268,0.3777777850627899,0.19603071212768555,1.180703968471951,0.08188556830088298,inf
60,0.7200776203845938,0.37546294927597046,0.0761675218741099,1.3761668947007921,0.02453459037674798,inf,0.7485620173315207,0.3671957552433014,0.22516096433003743,1.2200749927096897,0.09730755223168266,inf
61,0.7154811489188837,0.3777116537094116,0.058080478840404084,1.3566022555033366,0.03234219286176893,inf,0.741002505686548,0.3650793731212616,0.08035598860846625,1.4093502468532986,0.026063903172810873,inf
