epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8024545587947436,0.5459637641906738,0.45558994195171604,0.6063978676475695,0.6431654691696167,0.5110665541976246
2,0.5779106093901341,0.6818780899047852,0.5794947151825807,0.4588791919288351,0.6892086267471313,0.48114325395270957
3,0.48171801579611323,0.6917627453804016,0.5396147750248419,0.39913320385698065,0.6906474828720093,0.4765645141032205
4,0.4357578890763711,0.6924217343330383,0.5338492444742505,0.37336212363260896,0.6906474828720093,0.5789993841256669
5,0.42644909317387597,0.6929159760475159,inf,0.350011259150594,0.6935251951217651,0.4779763969022836
6,0.39765275259998356,0.6932454705238342,inf,0.339032559419301,0.6949640512466431,inf
7,0.40136945008117464,0.6925864815711975,inf,0.33509320910297224,0.6935251951217651,0.5131211351992478
8,0.3988341000244439,0.6943987011909485,inf,0.3307290816707398,0.6920863389968872,0.6231155893695888
9,0.3951866341389228,0.6911038160324097,inf,0.324910226152904,0.6920863389968872,0.5891940629304345
10,0.37806688665159954,0.6914332509040833,inf,0.32068285429433213,0.6920863389968872,inf
11,0.3673877620007669,0.6962108612060547,inf,0.31329700987396847,0.7021582722663879,0.5968740022004541
12,0.38153593819414344,0.6945634484291077,inf,0.3159358711051407,0.6920863389968872,inf
13,0.38791526517021324,0.6922569870948792,inf,0.3089404856202318,0.6920863389968872,0.571274437121491
14,0.3576063677529308,0.6963756084442139,inf,0.3113315803513153,0.6920863389968872,0.7024588371390728
15,0.3843165079601736,0.693904459476471,inf,0.30629441492370707,0.70071941614151,inf
16,0.37070708877850916,0.696540355682373,inf,0.3127577539755782,0.6920863389968872,inf
17,0.37494582001502824,0.6957166194915771,inf,0.30535460480335935,0.6992805600166321,inf
18,0.34707965990441425,0.6945634484291077,inf,0.30930875047151724,0.6978417038917542,inf
19,0.3477752379846768,0.6915979981422424,inf,0.3045365557408155,0.696402907371521,inf
20,0.358379929199397,0.6981878280639648,inf,0.3055621553490411,0.6978417038917542,inf
21,0.35136622853020083,0.6960461139678955,inf,0.3028613354232329,0.6978417038917542,0.7553056318368485
22,0.34566051930746183,0.6907743215560913,inf,0.30350295871273797,0.6978417038917542,inf
23,0.35411480702111653,0.6940692067146301,inf,0.3039854649287551,0.6978417038917542,inf
24,0.34187674455553574,0.6924217343330383,inf,0.30227944810888663,0.6978417038917542,inf
25,0.33764024094513084,0.6986820697784424,inf,0.3041113424601395,0.6978417038917542,inf
26,0.3553954200732095,0.6922569870948792,inf,0.3021092998114095,0.6978417038917542,inf
27,0.3456868106586354,0.6932454705238342,inf,0.30130548166361315,0.6978417038917542,inf
28,0.35071134372640433,0.6943987011909485,inf,0.3007253150997767,0.696402907371521,inf
29,0.35521719111912997,0.6958813667297363,inf,0.30139452875105305,0.6978417038917542,inf
30,0.35278029010988005,0.6952223777770996,inf,0.30061708924485675,0.6978417038917542,inf
31,0.35745688745595305,0.7003294825553894,inf,0.30001951228660434,0.696402907371521,inf
32,0.3503230570597905,0.6957166194915771,inf,0.30024511442144414,0.7079136967658997,inf
33,0.36390045482630484,0.6934102177619934,inf,0.30127116075869814,0.6920863389968872,inf
34,0.36280312674973053,0.6978583335876465,inf,0.2985919388150101,0.6949640512466431,inf
35,0.36847758111239315,0.7036243677139282,inf,0.30089330044922546,0.6978417038917542,inf
36,0.3392855630630505,0.6950576901435852,inf,0.3011848620180763,0.6920863389968872,inf
37,0.35336135470560776,0.6980230808258057,inf,0.2996909411540672,0.6978417038917542,inf
38,0.34525613399205085,0.7064250707626343,inf,0.29720380771627175,0.6920863389968872,inf
39,0.3297449793544746,0.7009884715080261,inf,0.2986414762658637,0.7136690616607666,inf
40,0.34512395043552757,0.7028006315231323,inf,0.3005924574168983,0.696402907371521,inf
41,0.3518217335672718,0.6985173225402832,inf,0.3004923231844137,0.6920863389968872,inf
42,0.34749189326974833,0.6976935863494873,inf,0.29776622182620105,0.7050359845161438,inf
43,0.3476061461789307,0.7026359438896179,inf,0.2970713430376195,0.7107913494110107,inf
44,0.34181867272497335,0.7057660818099976,inf,0.3028924189118752,0.6949640512466431,inf
45,0.3456988540330084,0.6960461139678955,inf,0.29620479097339647,0.7136690616607666,inf
46,0.3469067958087843,0.7016474604606628,inf,0.295798724920336,0.7122302055358887,inf
47,0.3482646266155154,0.7011532187461853,inf,0.2956796640724833,0.7136690616607666,inf
48,0.34718697210860866,0.7016474604606628,inf,0.29676264062968655,0.7107913494110107,inf
49,0.3606970806214436,0.7072487473487854,inf,0.2978592264229682,0.7079136967658997,inf
50,0.34181017668169233,0.7044481039047241,inf,0.2992746138305806,0.7107913494110107,inf
51,0.3362406817795796,0.7057660818099976,inf,0.29609886798729645,0.7079136967658997,inf
52,0.3364976926036527,0.7084019780158997,inf,0.29746923342680753,0.7107913494110107,inf
53,0.34856398433934305,0.7090609669685364,inf,0.2968808131487067,0.7093524932861328,inf
54,0.3402655818630184,0.7026359438896179,inf,0.2941202254576692,0.7122302055358887,inf
55,0.33704014771278495,0.7026359438896179,inf,0.2939695227446396,0.7107913494110107,inf
56,0.339010435290565,0.7059308290481567,inf,0.29646838609295995,0.7079136967658997,inf
57,0.3377759055016893,0.7074134945869446,inf,0.29527182480904146,0.7151079177856445,inf
58,0.34490792634679335,0.7046128511428833,inf,0.29365657211573265,0.7107913494110107,inf
