epoch,train_loss,train_accuracy,"train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","train_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","val_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.125092742509312,0.328505277633667,0.4474009911219279,inf,inf,inf,1.028328808148702,0.3142857253551483,0.514867189195421,inf,inf,inf
2,0.9572980965177218,0.33181217312812805,0.5092546436521742,inf,inf,inf,0.967755917708079,0.3380952477455139,0.5515817218356662,inf,inf,inf
3,0.921427754064401,0.34378308057785034,0.5216116825739543,inf,inf,inf,0.9423846456739637,0.341269850730896,0.4931119071112739,inf,inf,inf
4,0.9018319636583328,0.3431878387928009,0.5015570640563964,inf,inf,inf,0.9236003677050273,0.3582010567188263,0.5129274156358506,inf,inf,inf
5,0.8856246085630523,0.34398147463798523,0.4919939438501994,inf,inf,inf,0.9072816610336304,0.3619047701358795,0.5568781110975477,inf,inf,inf
6,0.8725211573971643,0.3371031880378723,0.5261724578009711,inf,inf,inf,0.8932639863755968,0.3582010567188263,0.5620475133260091,inf,inf,inf
7,0.8611979186534882,0.34292328357696533,0.5082820177078247,inf,inf,inf,0.8810577154159546,0.36666667461395264,0.5967728720770942,inf,inf,inf
8,0.8502485773629612,0.34371691942214966,0.5273528628879123,inf,inf,inf,0.8706188559532165,0.3730158805847168,0.5600575553046332,inf,inf,inf
9,0.8414602140585582,0.3472883701324463,0.5095761378606161,inf,inf,inf,0.8614887979295519,0.3730158805847168,0.48860759735107423,inf,inf,inf
10,0.8331524890330103,0.345502644777298,0.5200202849176195,inf,inf,inf,0.8519765535990397,0.3788359761238098,0.4976599375406901,inf,inf,inf
11,0.8243709514538448,0.3511243462562561,0.5213476061820984,inf,inf,inf,0.8439076900482178,0.38835978507995605,0.5234850777520074,inf,inf,inf
12,0.8175551227397388,0.36051586270332336,0.5031238132052951,inf,inf,inf,0.837902816136678,0.391005277633667,0.5186900032891167,inf,inf,inf
13,0.8103977579209539,0.3550925850868225,0.49759087827470566,inf,inf,inf,0.8309274050924513,0.3968254029750824,0.5440627204047309,inf,inf,inf
14,0.8043007001280784,0.363227516412735,0.49999321699142457,inf,inf,inf,0.8240122079849244,0.39523810148239136,0.5032728407118056,inf,inf,inf
15,0.7969956058594916,0.36838623881340027,0.5148009313477411,inf,inf,inf,0.8178990999857585,0.3941798806190491,0.560898929172092,inf,inf,inf
16,0.791879210041629,0.37354496121406555,0.508436585797204,inf,inf,inf,0.8120534367031521,0.39841270446777344,0.5090025583902995,inf,inf,inf
17,0.7869769801696141,0.37533068656921387,0.5004180841975742,inf,inf,inf,0.8077923814455669,0.39629629254341125,0.49720772637261285,inf,inf,inf
18,0.7818745676014158,0.36944442987442017,0.500583729479048,inf,inf,inf,0.8031022793716854,0.3936507999897003,0.5632408989800347,inf,inf,inf
19,0.7784712144070202,0.3702380955219269,0.5014627801047431,inf,inf,inf,0.7982100148995718,0.40317460894584656,0.5159499274359809,inf,inf,inf
20,0.7742761073840989,0.37255290150642395,0.5157551818423801,inf,inf,inf,0.7945058749781715,0.3941798806190491,0.5581343544854058,inf,inf,inf
21,0.7702480064498054,0.37638887763023376,0.5080140511194865,inf,inf,inf,0.791064316034317,0.3936507999897003,0.5143173429701063,inf,inf,inf
22,0.766135270645221,0.3791666626930237,0.5008852640787761,inf,inf,inf,0.7873729778660669,0.39523810148239136,0.4965108235677083,inf,inf,inf
23,0.7636462707486418,0.37559524178504944,0.5175276199976603,inf,inf,inf,0.7843289924992456,0.39259257912635803,0.5409905327690973,inf,inf,inf
24,0.7608135612474547,0.37929895520210266,0.5049249649047851,inf,inf,inf,0.7822039961814881,0.4000000059604645,0.4897896024915907,inf,inf,inf
25,0.7579130960007509,0.3779761791229248,0.4738758550749885,inf,inf,inf,0.7788122289710575,0.39047619700431824,0.5660732057359483,inf,inf,inf
26,0.7554303198224969,0.3796957731246948,0.5177080379592047,inf,inf,inf,0.776706478993098,0.3968254029750824,0.6095305336846246,inf,inf,inf
27,0.7537385394175847,0.37949734926223755,0.524452104833391,inf,inf,inf,0.7751098977194892,0.39047619700431824,0.5026394526163737,inf,inf,inf
