epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.0876657533976766,0.30324074625968933,0.0022935734854804147,inf,0.0,inf,0.9765413204828898,0.3206349313259125,0.0012104458279079862,inf,0.0,inf
2,0.9107790923780865,0.31415343284606934,0.00020696851942274305,inf,0.0,inf,0.9275167769855923,0.3084656000137329,7.408989800347222e-05,inf,0.0,inf
3,0.8809447056717343,0.32513228058815,6.040732065836589e-05,inf,0.0,inf,0.9071812232335409,0.3322751224040985,7.96847873263889e-06,inf,0.0,inf
4,0.8647038496202892,0.3311507999897003,8.728371726142035e-05,inf,0.0,inf,0.8921990222401089,0.33386242389678955,7.926093207465278e-06,inf,0.0,inf
5,0.8503681421279907,0.3375000059604645,1.3854768541124133e-05,inf,0.0,inf,0.8767394728130764,0.3375661373138428,0.0,inf,0.0,inf
6,0.8357440317670505,0.34484127163887024,1.266797383626302e-05,inf,0.0,inf,0.8581895324918959,0.3365079462528229,0.0,inf,0.0,inf
7,0.8205781958169407,0.3460978865623474,0.00012978050443861219,inf,0.0,inf,0.8419917080137465,0.32804232835769653,0.0,inf,0.0,inf
8,0.8064024557669958,0.3450396955013275,6.278488371107314e-05,inf,0.0,inf,0.8288128402498033,0.34761905670166016,0.0002319547865125868,inf,0.0,inf
9,0.794279909796185,0.36375662684440613,0.00022308561537000868,inf,0.0,inf,0.8162265684869554,0.3777777850627899,0.0,inf,0.0,inf
10,0.7848035486208068,0.3630290925502777,0.00031597614288330077,inf,0.0,inf,0.8052540050612556,0.3899470865726471,0.0004390292697482639,inf,0.0,inf
11,0.7767077169484562,0.36144179105758667,0.0005922079086303711,inf,0.0,inf,0.7995933228068881,0.38941797614097595,5.065070258246528e-05,inf,0.0,inf
12,0.7698070987231201,0.3728174567222595,0.0014133585823906793,inf,0.0,inf,0.7921250727441576,0.391005277633667,0.004443550109863281,inf,0.0,inf
13,0.7640987881355815,0.37440475821495056,0.0005187829335530599,inf,0.0,inf,0.7868186453978221,0.38148146867752075,2.780490451388889e-05,inf,0.0,inf
14,0.7585867096980413,0.38359788060188293,0.0008338424894544813,inf,0.0,inf,0.782120039065679,0.37354496121406555,0.0,inf,0.0,inf
15,0.7543148324721389,0.3762566149234772,0.002059980233510335,inf,0.0,inf,0.7783152321974437,0.3772486746311188,0.02390539381239149,inf,0.0,inf
16,0.7503934971160359,0.3722883462905884,0.0013202865918477376,inf,0.0,inf,0.7750877850585514,0.3761904835700989,0.005884212917751736,inf,0.0,inf
17,0.7466028246614668,0.3759920597076416,0.0003340231047736274,inf,0.0,inf,0.771179093254937,0.3857142925262451,0.0029393302069769967,inf,0.0,inf
18,0.7467112714217768,0.37559524178504944,0.006753273804982503,inf,0.0,inf,0.7696674042277866,0.37142857909202576,0.005431111653645833,inf,0.0,inf
19,0.7420012466195557,0.37949734926223755,0.009783270623948839,inf,0.0,inf,0.7641391707791223,0.3751322627067566,0.00706117418077257,inf,0.0,inf
20,0.7401788963625828,0.3799603283405304,0.014558896753523084,inf,0.0,inf,0.7633245772785611,0.36772486567497253,0.02625289493136936,inf,0.0,inf
21,0.7402362138860755,0.37837302684783936,0.007163528601328532,inf,0.0,inf,0.7633277859952715,0.3878306746482849,0.02087003919813368,inf,0.0,inf
22,0.7391027045332723,0.380092591047287,0.01826088031133016,inf,0.0,inf,0.7592897226413091,0.3698412775993347,0.0021201663547092014,inf,0.0,inf
23,0.7348323488401042,0.3837963044643402,0.010797554916805691,inf,0.0,inf,0.756348196334309,0.3730158805847168,0.009731864929199219,inf,0.0,inf
24,0.7344759210944176,0.3830687701702118,0.008858258856667413,inf,0.0,inf,0.754864055580563,0.37248677015304565,0.007480123307969835,inf,0.0,inf
25,0.7359101278914346,0.37248677015304565,0.011915286382039389,inf,0.0,inf,0.7543852163685693,0.38465607166290283,0.008554818895128038,inf,0.0,inf
26,0.7308998053686486,0.3871031701564789,0.021803739998075698,inf,0.0,inf,0.7537204451031155,0.3650793731212616,0.023907131618923612,inf,0.0,inf
27,0.7300407451474005,0.38346561789512634,0.014003622531890868,inf,0.0,inf,0.7521693090597789,0.385185182094574,0.011734072367350261,inf,0.0,inf
28,0.7315268353662557,0.38042327761650085,0.02170501947402954,inf,0.0,inf,0.7533518175284067,0.38148146867752075,3.706614176432292e-05,inf,0.0,inf
29,0.730240580956969,0.3759259283542633,0.03126329779624939,inf,0.0,inf,0.7512935691409641,0.3603174686431885,0.0520056512620714,inf,0.0,inf
30,0.7244581466540694,0.3868386149406433,0.024237145980199177,inf,0.0,inf,0.7468088378508886,0.3682539761066437,0.07980328665839301,inf,0.0,inf
31,0.7297237441978521,0.37328043580055237,0.01584117545021905,inf,0.0,inf,0.7467914793226454,0.37354496121406555,0.07405518425835503,inf,0.0,inf
32,0.7261852384027507,0.38042327761650085,0.011167408029238383,inf,0.0,inf,0.746907972296079,0.36560845375061035,0.04710430569118924,inf,0.0,inf
33,0.7241136680667599,0.37731480598449707,0.02875966363483005,inf,0.0,inf,0.7451227555672327,0.380952388048172,0.002879185146755642,inf,0.0,inf
