epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))"
1,1.3158861840764682,0.2171957641839981,0.05526264508565267,0.25912889109717474,0.04372541109720866,inf,1.4137250635359022,0.15925925970077515,0.062099795871310766,0.0912385728624132,0.07371046278211806,inf
2,1.3915917678011789,0.22202381491661072,0.02050558461083306,0.035606715414259166,0.047466460863749185,inf,1.4773112323549058,0.3105820119380951,0.005295223659939236,0.016199239095052085,0.02943840026855469,0.39618360731336805
3,1.394997808833917,0.3224206268787384,0.003031794230143229,0.012612032890319824,0.020283047358194986,inf,1.442665731906891,0.3312169313430786,0.002313783433702257,0.01110581292046441,0.018510988023546008,0.28808280097113714
4,1.3650585959355037,0.32301586866378784,0.0018337832556830512,0.008257500330607096,0.014692446920606825,0.295037407345242,1.4157274948226082,0.3275132179260254,0.0006517198350694444,0.006060197618272569,0.018337673611111112,0.27190399169921875
5,1.353060454958015,0.32380953431129456,0.0013826105329725477,0.005909130308363173,0.019146535131666396,inf,1.4234620451927185,0.32910051941871643,0.0008721245659722223,0.005498801337348091,0.011814244588216146,0.2698047637939453
6,1.360522783961561,0.3222883641719818,0.0009180413352118598,0.004053354263305664,0.017934086587693958,0.24985400040944417,1.4163061804241603,0.33068782091140747,0.00036260816786024306,0.0030658721923828127,0.011522165934244792,0.24371227688259547
7,1.3570421470536127,0.32215607166290283,0.0008066044913397895,0.0029003222783406577,0.016643208927578396,0.25481884744432237,1.4247007608413695,0.3243386149406433,0.00018064710828993055,0.002743657430013021,0.014155239529079862,0.22037908766004774
8,1.3661188693510162,0.3236772418022156,0.0007018672095404731,0.0019193013509114583,0.017613760630289712,0.23089282512664794,1.4289283553759258,0.31481480598449707,0.00032026502821180553,0.0017864651150173612,0.011345884535047743,0.2150149875217014
9,1.361602129869991,0.3182539641857147,0.0004964484108818902,0.0018028418223063152,0.016018467479281956,0.21179367701212565,1.4203611267937555,0.3285714387893677,0.00017568800184461806,0.0019546084933810765,0.01757274203830295,0.19341519673665364
10,1.3593116283416748,0.3181878328323364,0.0004778226216634115,0.0017171515358818902,0.01635625097486708,0.2127252870135837,1.4173635019196404,0.32010582089424133,5.7008531358506945e-05,0.001010894775390625,0.023677147759331597,0.16678971184624566
