epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8677425656043423,0.4840139150619507,inf,0.42912611667525935,0.6643429711461067,0.46195653080940247,inf,0.3393989011645317
2,0.6184978173601088,0.5628363490104675,inf,0.39087730376471225,0.5650783933699131,0.6630434989929199,inf,0.3266344040632248
3,0.5701638018936152,0.6609686613082886,inf,0.40933686485528575,0.4949043162167072,0.6630434989929199,inf,0.2991714596748352
4,0.5068166838514265,0.6628680229187012,inf,0.38088692666587887,0.43656637258827685,0.6630434989929199,inf,0.35870849192142484
5,0.4895579587325291,0.6641342043876648,inf,0.5142974935344155,0.4023129116743803,0.6630434989929199,inf,0.4290184438228607
6,0.436635536355273,0.6691991090774536,inf,0.5192174747841964,0.38203720804303887,0.66576087474823,inf,0.4536084711551666
7,0.4482696139821768,0.6733143329620361,inf,0.5968541697295333,0.3636977385729551,0.66576087474823,inf,0.46497763991355895
8,0.403845828822734,0.6745805740356445,inf,inf,0.35046070236712695,0.66576087474823,inf,0.4179995834827423
9,0.41180136368585263,0.6748971343040466,inf,0.6353170243142734,0.3438870873302221,0.66576087474823,inf,0.5011098325252533
10,0.39484681101884933,0.6742640137672424,inf,0.6333508551027771,0.33437847048044206,0.66576087474823,inf,0.45199779868125917
11,0.35828884945551803,0.6761633157730103,inf,0.5199201683544331,0.32929671481251716,0.6847826242446899,inf,0.4679539203643799
12,0.37783307627471113,0.680911660194397,inf,inf,0.3229872895404696,0.66847825050354,inf,0.48877736926078796
13,0.3831003806706338,0.684077262878418,inf,inf,0.3211736550554633,0.66576087474823,inf,0.5601353943347931
14,0.36853803204904295,0.6739474534988403,inf,inf,0.3159078903496265,0.66847825050354,inf,0.590712571144104
15,0.3874979166200678,0.689142107963562,inf,inf,0.31496491357684137,0.66847825050354,inf,inf
16,0.37197749427114374,0.6815447807312012,inf,inf,0.3099845821037889,0.6820651888847351,inf,0.5785011529922486
17,0.3535455911654206,0.6894586682319641,inf,inf,0.3077813206240535,0.6847826242446899,inf,0.5133434474468231
18,0.3547612381939211,0.6856600046157837,inf,inf,0.30635673804208635,0.6847826242446899,inf,0.5413428843021393
19,0.35636057927855835,0.684077262878418,inf,inf,0.30544599452987314,0.6820651888847351,inf,0.5399068892002106
20,0.34978384505986426,0.705919623374939,inf,inf,0.30604732539504764,0.66576087474823,inf,0.5910504400730133
21,0.35157966967119997,0.6799620389938354,inf,inf,0.30505563588812945,0.66576087474823,inf,0.6698331475257874
22,0.3342033148555785,0.6878759264945984,inf,inf,0.3039636383764446,0.6847826242446899,inf,0.6135414600372314
23,0.3260951735625587,0.6954732537269592,inf,inf,0.30478254342451694,0.739130437374115,inf,0.5401677191257477
24,0.3326183295287134,0.6881924867630005,inf,inf,0.3020499245263636,0.6820651888847351,inf,0.6082534551620483
25,0.35326490142090644,0.6986387968063354,inf,inf,0.3035740217193961,0.657608687877655,inf,0.6315117657184601
26,0.3356590924810694,0.6847103238105774,inf,inf,0.30171137312427165,0.6847826242446899,inf,0.6344855666160584
