epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
22,1.1796887444125281,0.3156084716320038,0.14553421603308783,inf,0.6237009604771931,0.0,1.2274437718921238,0.3285714387893677,0.18366160922580296,inf,0.6159945593939887,0.0
23,1.1769421554274029,0.31494709849357605,0.15693946414523655,inf,0.5984151866700914,0.0,1.2258807924058703,0.30529099702835083,0.19909608629014758,inf,0.5521283467610677,0.0
24,1.1726661754979029,0.31792327761650085,0.1528453720940484,inf,0.6233551290300158,0.0,1.2217811518245274,0.3142857253551483,0.21492665608723957,inf,0.6771189795600043,0.0
25,1.1756516749660173,0.3143518567085266,0.15292276011572944,inf,0.6358292765087552,0.0,1.225883416334788,0.30687829852104187,0.16174151102701823,inf,0.6723259819878472,0.0
26,1.1773891056577364,0.31679895520210266,0.15010502603318956,inf,0.619100284576416,0.0,1.2248980376455518,0.311640202999115,0.14280679490831164,inf,0.5211789449055989,0.0
27,1.1731080568499035,0.3114418089389801,0.16563593281639946,inf,0.592038729455736,0.0,1.2201075514157613,0.3137566149234772,0.20453987121582032,inf,0.6146885342068142,0.0
28,1.1727558465467558,0.32480159401893616,0.147748777601454,inf,0.6676663027869331,0.0,1.2224841793378194,0.30899471044540405,0.15902582804361978,3.5716031392415366,0.6701628367106119,0.0
29,1.176209249595801,0.323544979095459,0.1437453375922309,inf,0.6538781563440959,0.0,1.2198474658860101,0.31693121790885925,0.23004332648383247,inf,0.5495074801974826,0.0
30,1.166639978852537,0.32678571343421936,0.15416286521487765,inf,0.6144997225867377,0.0,1.2164849784639147,0.351322740316391,0.19566675821940105,3.5504629770914713,0.5855647193060981,0.0
31,1.170240362981955,0.32387566566467285,0.15662615564134386,inf,0.6828150934643216,0.0,1.2189521590868633,0.3343915343284607,0.16784837510850695,3.4626189761691624,0.6287488301595052,0.0
32,1.1695106455021433,0.3340608477592468,0.16632087495591905,inf,inf,0.0,1.21251294347975,0.3433862328529358,0.19155137803819444,inf,0.6037086062961154,0.0
33,1.168773763709598,0.3316137492656708,0.16238540013631184,inf,0.6372793542014228,0.0,1.2182982908354865,0.34761905670166016,0.14355074564615886,inf,0.6537211100260417,0.0
34,1.1695772563417752,0.34080687165260315,0.147038205464681,inf,0.6262346479627822,0.0,1.2107671737670898,0.3343915343284607,0.24710850185818142,inf,0.6581510331895616,0.0
35,1.1664480220940379,0.33703702688217163,0.16748230192396377,inf,0.6364383565055,0.0,1.2173568725585937,0.3253968358039856,0.1593497806125217,inf,0.5878707461886936,0.0
36,1.164816123412715,0.33664020895957947,0.16876445611317953,inf,0.6134536743164063,0.0,1.2109059704674614,0.3253968358039856,0.2570265875922309,inf,0.588629870944553,0.0
37,1.1630621413389841,0.3384920656681061,0.147366468111674,inf,0.678695559501648,0.0,1.214375196562873,0.32380953431129456,0.148285886976454,inf,0.683707767062717,0.0
38,1.1702004685997962,0.3421296179294586,0.14983633359273274,inf,0.6764089504877726,0.0,1.2148783100975884,0.33968254923820496,0.1700759039984809,inf,0.6717206319173177,0.0
39,1.1645258982148436,0.33869048953056335,0.16633462111155192,inf,0.5932152430216472,0.0,1.2104696962568495,0.3560846447944641,0.15958680046929252,3.2222777048746747,0.6688937293158637,0.0
40,1.1638156693842676,0.33690476417541504,0.16915942033131917,inf,0.6997613986333211,0.0,1.2152161399523418,0.32592591643333435,0.19482849968804253,3.656532965766059,0.5953369988335504,0.0
41,1.163680047624641,0.341137558221817,0.17557872401343452,inf,0.6095027102364434,0.0,1.207953355047438,0.3380952477455139,0.1821439954969618,inf,0.4568615383572049,0.0
42,1.1567642996708551,0.3340608477592468,0.18021005259619818,inf,0.5878437148200141,0.0,1.2028541207313537,0.3391534388065338,0.1832269032796224,inf,0.6093012915717231,0.0
43,1.1619427464074559,0.33287036418914795,0.1525685601764255,inf,0.6966544760598077,0.0,1.2129720899793837,0.35873016715049744,0.17552867465549046,inf,0.5176350911458333,0.0
44,1.165214777406719,0.341997355222702,0.1729481193754408,inf,0.6419364187452529,0.0,1.213412798775567,0.3560846447944641,0.17014999389648439,3.361668735080295,0.6029184977213542,0.0
45,1.161764415105184,0.3441798985004425,0.15882551934983996,inf,0.6145914793014526,0.0,1.2049771295653449,0.35555556416511536,0.1831962161593967,inf,0.4905972374810113,0.0
46,1.1575744777917862,0.34391534328460693,0.18124473094940186,inf,0.6078383154339261,0.0,1.2025598022672865,0.3550264537334442,0.21041658189561632,inf,0.5976783752441406,0.0
47,1.1604233029815885,0.34193122386932373,0.16910168594784206,inf,0.6654072337680392,0.0,1.2064855164951749,0.34074074029922485,0.2089822981092665,inf,0.6160796271430121,0.0
48,1.1573488579856024,0.3469576835632324,0.148842191696167,inf,0.6405565473768446,0.0,1.198444033993615,0.33280423283576965,0.1984879387749566,inf,0.5852650112575954,0.0
49,1.1523285810318258,0.34378308057785034,0.16803750726911756,inf,0.6446140289306641,0.0,1.2019459088643392,0.345502644777298,0.2022860633002387,inf,0.5523575676812066,0.0
50,1.1538601600461535,0.3444444537162781,0.16558615896436904,inf,0.6798720465766059,0.0,1.2019232683711583,0.3365079462528229,0.1648048824734158,inf,0.6372088962131076,0.0
51,1.158562763200866,0.34153440594673157,0.1699655267927382,inf,0.6949308024512397,0.0,1.2032735539807213,0.3312169313430786,0.17400923834906684,inf,0.5532035403781467,0.0
52,1.1544240283469358,0.34867724776268005,0.18019647598266603,inf,0.6556866831249661,0.0,1.1972705562909445,0.3312169313430786,0.24851260715060763,inf,0.5574917263454862,0.0
53,1.1499551138944095,0.3493386209011078,0.17244399653540718,inf,0.6164804087744818,0.0,1.1955505344602797,0.3571428656578064,0.1961779276529948,inf,0.5793127271864149,0.0
54,1.1474126639465492,0.3451719582080841,0.17595215373569065,inf,0.6367569155163235,0.0,1.1918425844775307,0.3343915343284607,0.2338955561319987,inf,0.6565550274319119,0.0
55,1.1464944649901656,0.34675925970077515,0.1798841079076131,inf,0.6435116873847113,0.0,1.1944895015822516,0.35291004180908203,0.20300729539659287,inf,0.5495176527235243,0.0
56,1.1428424249092737,0.34576719999313354,0.1845274501376682,inf,0.6102178017298381,0.0,1.1852504346105788,0.3402116298675537,0.19792967902289496,inf,0.6134222242567274,0.0
57,1.1432872789601485,0.35066136717796326,0.1589904811647203,inf,0.665788107448154,0.0,1.191657226615482,0.3502645492553711,0.2101529015435113,inf,0.5554172092013889,0.0
58,1.147427518831359,0.34973543882369995,0.18321403132544622,inf,0.6580819977654351,0.0,1.194517320394516,0.341269850730896,0.17407955593532987,inf,0.667037836710612,0.0
59,1.1524375644822915,0.3454365134239197,0.13267559210459393,inf,0.6333739174736871,0.0,1.1934230301115247,0.35555556416511536,0.293063841925727,inf,0.5717191908094618,0.0
60,1.1458400822348065,0.34279099106788635,0.19725021653705174,inf,0.6393008417553372,0.0,1.1884551439020368,0.3365079462528229,0.23565427992078994,inf,0.6071564568413629,0.0
61,1.1486358418232865,0.3469576835632324,0.1560673846138848,inf,0.7041009452607897,0.0,1.1943209363354577,0.34497353434562683,0.19858733283148872,inf,inf,0.0
62,1.148828402492735,0.3521164059638977,0.17028443813323973,inf,0.6528809097078111,0.0,1.1925211091836294,0.3492063581943512,0.23825069003634983,inf,0.6626485612657335,0.0
63,1.1448673334386614,0.3489418029785156,0.18909894095526802,inf,0.6483700699276395,0.0,1.191263543897205,0.35873016715049744,0.1900204128689236,inf,0.635058848063151,0.0
64,1.1471494630806975,0.3519841134548187,0.17362537119123672,inf,0.6990216361151801,0.0,1.2028203540378146,0.3603174686431885,0.16091702779134115,inf,0.6139304690890842,0.0
65,1.149964948826366,0.34973543882369995,0.18472033871544732,inf,0.6658230861028035,0.0,1.190723348988427,0.34497353434562683,0.2182374318440755,inf,0.6098851945665148,0.0
66,1.1470017809834745,0.3484788239002228,0.17448104487525093,inf,0.6679341952006023,0.0,1.1937938842508529,0.35978835821151733,0.14957309299045138,inf,0.5616485595703125,0.0
67,1.1433140546083451,0.3462963104248047,0.18200592067506577,inf,0.626712421576182,0.0,1.1845549278789096,0.34656083583831787,0.21877678765190972,inf,0.5209497663709852,0.0
68,1.1450659128526846,0.3522486686706543,0.1785097599029541,inf,0.6791854408052233,0.0,1.1911257028579711,0.3391534388065338,0.24803744422064888,inf,0.6044440163506402,0.0
69,1.1429316748347547,0.3484126925468445,0.20370827515920004,inf,0.608338573243883,0.0,1.1858534905645581,0.35291004180908203,0.19883414374457464,inf,0.6534687254163954,0.0
70,1.1422752935025426,0.3478836119174957,0.16781336201561822,inf,0.6706192784839207,0.0,1.1856962819894155,0.347089946269989,0.19110923343234593,3.612643517388238,0.6248791800604926,0.0
71,1.1383284366793103,0.35178571939468384,0.18845348887973362,inf,0.657739598221249,0.0,1.18482097585996,0.3481481373310089,0.19141190846761066,inf,0.6115445454915365,0.0
72,1.1383044534259372,0.3503306806087494,0.1650104416741265,inf,0.671856427192688,0.0,1.1832460006078085,0.3592592477798462,0.15158829159206813,inf,0.684964942932129,0.0
73,1.1347876658870115,0.34259259700775146,0.2009319265683492,inf,inf,0.0,1.1787336462073856,0.3312169313430786,0.2727703094482422,inf,0.6431430816650391,0.0
74,1.1375402689807945,0.3474206328392029,0.18647760417726306,inf,inf,0.0,1.1862150311470032,0.33862432837486267,0.17720538245307074,inf,0.5591705958048503,0.0
75,1.145527735269732,0.3453042209148407,0.17174619038899738,inf,0.7058040062586467,0.0,1.187917920615938,0.3375661373138428,0.22454338073730468,inf,0.6258554882473416,0.0
76,1.1469344163106547,0.35350528359413147,0.15770495335261028,inf,0.6377969596121046,0.0,1.1863404525650871,0.34391534328460693,0.22966772715250652,inf,0.4286346011691623,0.0
77,1.138429168611765,0.35059523582458496,0.198261030515035,inf,0.6111774630016751,0.0,1.178560279475318,0.345502644777298,0.17118790944417317,inf,0.5948739581637912,0.0
78,1.1376125999622875,0.3500661253929138,0.18341031736797755,inf,0.6555909819073147,0.0,1.1809119198057387,0.3433862328529358,0.25912867652045357,inf,0.643542840745714,0.0
79,1.13957176970111,0.3481481373310089,0.17817798058191936,inf,0.6574847830666436,0.0,1.1857558727264403,0.3481481373310089,0.19836514790852863,inf,0.6265872107611762,0.0
80,1.144941077629725,0.3474867641925812,0.16725708378685844,inf,0.6872307724422879,0.0,1.1894668221473694,0.34973543882369995,0.18582322862413195,inf,0.664314333597819,0.0
81,1.1420216869148943,0.35251322388648987,0.16901000605689154,inf,0.6465282691849603,0.0,1.186689172188441,0.3560846447944641,0.1887411117553711,inf,0.5964788224962022,0.0
82,1.1393713861703874,0.35462963581085205,0.18072151607937284,inf,0.6356964402728611,0.0,1.1910301049550374,0.35767194628715515,0.18963194953070747,inf,0.7172464158799913,0.0
83,1.13627743754122,0.3511904776096344,0.19372381369272867,inf,0.6292276276482476,0.0,1.186117876900567,0.3682539761066437,0.18406168619791666,inf,0.6479459974500869,0.0
84,1.1380093792246448,0.34484127163887024,0.19427679379781088,inf,0.7226180699136522,0.0,1.1868670480118857,0.34179893136024475,0.16272356245252823,inf,0.6113054699367947,0.0
85,1.1466910870952738,0.35066136717796326,0.1679184979862637,inf,0.6833742764261034,0.0,1.190176381667455,0.3571428656578064,0.22271467844645182,inf,0.5529442681206598,0.0
86,1.1434701489077674,0.35171958804130554,0.18392800357606676,inf,0.6310934848255582,0.0,1.1828953305880228,0.3502645492553711,0.2684885448879666,inf,0.4744714736938477,0.0
87,1.1365507220228512,0.35945767164230347,0.21230861081017388,inf,0.6258616116311815,0.0,1.1772454255157048,0.3391534388065338,0.22798362308078343,inf,0.5369365904066298,0.0
88,1.1374688153465589,0.351322740316391,0.2055048730638292,inf,0.6614963173866272,0.0,1.1843637148539226,0.34761905670166016,0.12699718475341798,inf,0.6727000766330296,0.0
89,1.1462281392680274,0.3483465611934662,0.17356571621365016,inf,0.6611895945337084,0.0,1.1826569186316596,0.3534391522407532,0.2745410283406576,inf,0.5712499406602648,0.0
90,1.1409501536024942,0.356415331363678,0.20533441570070055,inf,inf,0.0,1.182352109750112,0.34391534328460693,0.29177445305718314,inf,0.5943353864881727,0.0
91,1.1403128989868694,0.35469576716423035,0.1915970113542345,inf,0.6427717990345425,0.0,1.1801132102807363,0.3433862328529358,0.2268286599053277,3.7801500956217446,0.5832881503634982,0.0
92,1.1349033898777432,0.3580687940120697,0.2092943482928806,inf,0.6350791970888774,0.0,1.1790743281443914,0.34391534328460693,0.24113695356580947,inf,0.5465094460381402,0.0
93,1.134774779362811,0.3561508059501648,0.20995444191826715,inf,0.6306613206863403,0.0,1.175033485558298,0.3433862328529358,0.2553044001261393,inf,0.6635120391845704,0.0
94,1.1360245974527465,0.3552910089492798,0.16741949452294244,inf,0.6737365126609802,0.0,1.1754486229684618,0.34867724776268005,0.29877457088894316,inf,0.5536512586805555,0.0
95,1.135174887544579,0.35562169551849365,0.19532008700900608,inf,0.6752879328197903,0.0,1.1838098578982883,0.36772486567497253,0.1334607442220052,inf,0.523675282796224,0.0
96,1.1392644419024387,0.35548943281173706,0.18569445345136854,inf,0.6936900046136644,0.0,1.1761633157730103,0.3492063581943512,0.3362833023071289,inf,0.5778699027167427,0.0
97,1.1361731141805649,0.3522486686706543,0.20540148946974013,inf,0.6947070956230164,0.0,1.1823456893364588,0.34285715222358704,0.3562970903184679,inf,0.5928126017252604,0.0
98,1.1350859597325325,0.3582010567188263,0.19775449567370945,inf,0.6405001865492926,0.0,1.1847522066699134,0.3619047701358795,0.19093231625027127,inf,0.566695425245497,0.0
99,1.1411133826192883,0.36355820298194885,0.2131820665465461,inf,0.6777316901418898,0.0,1.1918081469006008,0.35185185074806213,0.18155409495035807,inf,0.657598410712348,0.0
100,1.14231276218262,0.35661375522613525,0.17922857602437336,inf,0.6431752390331692,0.0,1.199886609448327,0.3650793731212616,0.17436904907226564,inf,0.6285294426812066,0.0
