epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,1.3239972190724478,0.2103835940361023,0.5766948170132107,0.45271654393937855,1.3186804453531902,inf,1.459088322851393,0.15661375224590302,0.6080118391248915,0.3454999287923177,0.5161850399441189,1.0607753329806857
2,1.5081967115402222,0.05178571492433548,0.4207961294386122,0.19779449039035374,0.2931421332889133,inf,1.6823812034395007,0.004232804290950298,0.33020786709255645,0.11823382907443576,0.16000934176974826,0.41709378560384114
3,1.6321420944399303,0.03432539850473404,0.2596445772382948,0.0978282027774387,0.14514270358615453,inf,1.7459104008144803,0.033862434327602386,0.2192776574028863,0.08837259080674913,0.10404192606608073,0.30243377685546874
4,1.6651182525687747,0.05667989328503609,0.21531072987450495,0.07763443522983127,0.10261177221934001,0.2948890023761325,1.7671430428822836,0.04814814776182175,0.19353472391764323,0.06669557359483506,0.0840458763970269,0.2676287333170573
5,1.6708824339840147,0.06283068656921387,0.20141446590423584,0.06890787813398573,0.07634006606207953,0.26879790359073213,1.7672803163528443,0.08148147910833359,0.2113481733534071,0.06217536926269531,0.05692007276746962,0.2318219502766927
6,1.67216883831554,0.08167989552021027,0.20915225876702204,0.05637902683681912,0.06145330005221897,0.23839093314276802,1.7666591286659241,0.07724867761135101,0.20652122497558595,0.05270491706000434,0.05021684434678819,0.20700929429796006
7,1.676451599266794,0.09755291044712067,0.20717606014675563,0.05415831406911214,0.0507972690794203,0.2214140362209744,1.7722140087021723,0.08465608209371567,0.197722413804796,0.045217005411783855,0.044893900553385414,0.18841217888726128
8,1.6798752155568866,0.10601852089166641,0.20878378285302057,0.049439708391825356,0.043894441922505696,0.21724560525682238,1.7728437834315829,0.11375661194324493,0.19366446601019965,0.04088511996799045,0.03943027920193142,0.18328980339898004
9,1.684506156709459,0.09649471193552017,0.1968863884607951,0.04481815232170953,0.04029419951968723,0.20710028012593587,1.780123233795166,0.095238097012043,0.17344924079047308,0.04056345621744792,0.030775070190429688,0.18456971910264758
10,1.685947708785534,0.1031746044754982,0.1963572104771932,0.043961469332377115,0.03624545733133952,0.20195523103078206,1.7795904954274495,0.13915343582630157,0.18755760192871093,0.036629104614257814,0.032118140326605905,0.17214719984266494
