epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,0.9291272621244122,0.456379234790802,0.8283943783762304,0.8467877181071155,0.5049505233764648,1.1850179636253502
2,0.7383271392949571,0.4876449704170227,inf,0.7107983670144711,0.5742574334144592,inf
3,0.6233091214780785,0.6313666105270386,inf,0.63238614010361,0.6402640342712402,inf
4,0.5886488291642147,0.6525466442108154,inf,0.5681021404716203,0.6402640342712402,inf
5,0.5418362028425695,0.6555723547935486,inf,0.5178573693869248,0.6402640342712402,inf
6,0.4638271930974317,0.6555723547935486,inf,0.4819719695819999,0.6468647122383118,inf
7,0.4234064823012162,0.6591023802757263,inf,0.45588711888160344,0.6600660085678101,inf
8,0.42137328997708035,0.6621280908584595,inf,0.43357025564841506,0.6633663177490234,inf
9,0.43195282383462025,0.6641452312469482,inf,0.42056185091441534,0.6732673048973083,inf
10,0.38715961807575383,0.6787695288658142,inf,0.40199664488153636,0.7062706351280212,inf
11,0.39322114201912556,0.6752395629882812,inf,0.39326972893948825,0.7062706351280212,inf
12,0.407247287432818,0.675743818283081,inf,0.3880526912662218,0.7062706351280212,inf
13,0.3687786487491684,0.6853252649307251,inf,0.37844319838397905,0.7062706351280212,inf
14,0.36912473781466204,0.6833081245422363,inf,0.37448851117547954,0.7062706351280212,inf
15,0.352682712660182,0.6969238519668579,inf,0.37096901758099504,0.7095709443092346,inf
16,0.37288937187236704,0.6938981413841248,inf,0.3770205874769193,0.6930692791938782,inf
17,0.3821666264596812,0.6908724308013916,inf,0.36694111928062617,0.7095709443092346,inf
18,0.3678984413102304,0.7135652899742126,inf,0.35379094953806894,0.7095709443092346,inf
19,0.3296729318396269,0.716086745262146,inf,0.3594790259903332,0.7095709443092346,inf
20,0.34670208302049504,0.714573860168457,inf,0.3507174925421769,0.6666666865348816,inf
21,0.35068890499496347,0.7100353240966797,inf,0.3477275682226667,0.7095709443092346,inf
22,0.3502765420553835,0.70146244764328,inf,0.34893400531332447,0.6765676736831665,inf
23,0.3445177588707809,0.7140696048736572,inf,0.3445874403388995,0.6864686608314514,inf
24,0.32361544159173405,0.7075138688087463,inf,0.3397862954803233,0.6666666865348816,inf
25,0.3285070086286275,0.7261724472045898,inf,0.3396231090685107,0.6732673048973083,inf
26,0.3250228414525751,0.7196167707443237,inf,0.3378563284311654,0.6633663177490234,inf
27,0.33714275161541596,0.729198157787323,inf,0.3389526068601968,0.6831682920455933,inf
28,0.32159330186366475,0.7281895875930786,inf,0.33818825671695313,0.6732673048973083,inf
29,0.3192113948510458,0.729198157787323,inf,0.33561220540190645,0.6765676736831665,inf
30,0.29355171982382167,0.7362582087516785,inf,0.33288860981756785,0.6732673048973083,inf
31,0.3211506507959243,0.7281895875930786,inf,0.3315677119875854,0.6732673048973083,inf
32,0.3037417402591303,0.7297024726867676,inf,0.33018514991931197,0.669966995716095,inf
33,0.2999138316833163,0.7397881746292114,inf,0.3327589607182539,0.669966995716095,inf
34,0.2947484222033543,0.7312153577804565,inf,0.33185776632349445,0.6633663177490234,inf
35,0.3125290339616339,0.7342410683631897,inf,0.3300778678846809,0.6633663177490234,inf
36,0.32076176078837426,0.7382753491401672,inf,0.3290477954554108,0.6732673048973083,inf
37,0.3135977419359343,0.7372667789459229,inf,0.32701690270091005,0.6633663177490234,inf
38,0.3287133932968632,0.7443267703056335,inf,0.3293003037853061,0.6732673048973083,inf
39,0.29393275301964555,0.738779604434967,inf,0.33030647925048506,0.669966995716095,inf
40,0.32347484391871884,0.7448310852050781,inf,0.3312779352912363,0.6831682920455933,inf
41,0.3045408705934289,0.7302067279815674,inf,0.32850251248422657,0.6765676736831665,inf
42,0.32778096854233074,0.7377710342407227,inf,0.32656492447515706,0.6633663177490234,inf
43,0.2763421637741129,0.7433182001113892,inf,0.3272311437242436,0.6732673048973083,inf
44,0.3172086845184796,0.7377710342407227,inf,0.32572480009974175,0.669966995716095,inf
45,0.31006712143678017,0.7438225150108337,inf,0.32677168356922437,0.669966995716095,inf
46,0.31805105388722876,0.7377710342407227,inf,0.32629919347335706,0.6534653306007385,inf
47,0.3082009214619982,0.7392839193344116,inf,0.3251404292740912,0.669966995716095,inf
48,0.31184925828172677,0.7413010597229004,inf,0.3247327351907514,0.6600660085678101,inf
49,0.32362394728447014,0.7377710342407227,inf,0.3270354761548762,0.6798679828643799,inf
50,0.3143932022398613,0.7352496385574341,inf,0.3231776680024165,0.6600660085678101,inf
51,0.3412388943362571,0.7428139448165894,inf,0.3228669967853798,0.6600660085678101,inf
