epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,1.247244473795096,0.2996031641960144,0.01606118679046631,0.34625224272410077,0.018438296847873265,inf,1.2589366767141554,0.30105820298194885,0.008138275146484375,0.18775757683648003,0.03267572191026476,inf
2,1.194822287393941,0.3046957552433014,0.0031308889389038085,0.13554002179039848,0.021101546287536622,inf,1.2249894923634,0.3153439164161682,0.001966985066731771,0.08799964057074652,0.03919639587402344,inf
3,1.173331076072322,0.3095899522304535,0.0024091561635335287,0.10796358320448134,0.02792261176639133,inf,1.2138994375864665,0.3137566149234772,0.0013082716200086806,0.12522315979003906,0.0273643069797092,inf
4,1.169311392141713,0.30396825075149536,0.0028360605239868162,0.12032339307996961,0.021457505226135255,inf,1.2177558859189352,0.30687829852104187,0.003252834743923611,0.11491809421115451,0.028986273871527777,inf
5,1.1724271678262286,0.3078042268753052,0.00310211181640625,0.12473567856682671,0.023116034931606716,inf,1.2124429040484959,0.30105820298194885,0.0034763336181640623,0.11862318250868055,0.02842479281955295,inf
6,1.166819272107548,0.30998677015304565,0.0028717968198988175,0.11681718561384413,0.026126800643073187,inf,1.2089516573482089,0.30793651938438416,0.0027521769205729168,0.14947899712456597,0.03301357693142361,inf
7,1.1613445669412612,0.3185846507549286,0.003280541631910536,0.12124438815646701,0.01984058486090766,inf,1.2050441318088108,0.3185185194015503,0.003523932562934028,0.1278338114420573,0.025506591796875,inf
8,1.168743388685915,0.3401454985141754,0.0032697280248006185,0.13743465476565891,0.02757453123728434,inf,1.2137621720631917,0.3582010567188263,0.0038877699110243056,0.11959847344292535,0.023845333523220488,inf
9,1.1638197428650325,0.34689152240753174,0.003205548392401801,0.12036405934227837,0.023596061600579157,inf,1.201597770055135,0.3550264537334442,0.0043375227186414934,0.11698019239637587,0.041358862982855904,inf
10,1.1619327175948355,0.3491401970386505,0.004318462477789985,0.14276571273803712,0.020980225669013128,inf,1.2057063738505045,0.35291004180908203,0.005270258585611979,0.14136602613661026,0.028779347737630207,inf
11,1.162138952811559,0.3531084656715393,0.005207557148403591,0.13602397706773545,0.022340846061706544,inf,1.2062476224369474,0.3550264537334442,0.004756546020507813,0.15019972059461806,0.019967481825086807,inf
12,1.1639734314547645,0.3469576835632324,0.006021496984693739,0.15437866581810844,0.021539097362094455,inf,1.2062201248274909,0.3719576597213745,0.008027352227105034,0.1690812004937066,0.03917176988389757,inf
13,1.166131760014428,0.358134925365448,0.007983173264397516,0.15880556371476914,0.022696685791015626,inf,1.2102108478546143,0.36560845375061035,0.010781097412109374,0.16036321851942276,0.02292082044813368,inf
14,1.1681902348995208,0.3579365015029907,0.008442515797085232,0.1659131235546536,0.020849606725904676,inf,1.2083900147014195,0.3629629611968994,0.01354031032986111,0.15870560540093315,0.029223124186197918,inf
15,1.1620668951008055,0.3580687940120697,0.009594427214728462,0.1592740429772271,0.023359465599060058,inf,1.198711523744795,0.36772486567497253,0.014925257364908854,0.15721927218967013,0.02959933810763889,inf
16,1.1483039983444743,0.3609127104282379,0.012725745307074652,0.16040929423438177,0.029115727212693957,inf,1.180522906780243,0.3719576597213745,0.025743950737847222,0.165239503648546,0.048783662584092884,inf
17,1.1407092695434888,0.36044973134994507,0.018121459749009874,0.19503592915005155,0.019280237621731228,inf,1.1804518262545267,0.3539682626724243,0.018655480278862848,0.19915237426757812,0.03507444593641493,inf
18,1.1415001903971036,0.3571428656578064,0.019291700257195368,0.20146188735961915,0.024290943145751955,inf,1.1822885937160916,0.36666667461395264,0.021103456285264756,0.19676034715440538,0.01928066677517361,inf
19,1.1436670391096009,0.35667988657951355,0.020489901966518825,0.21792949570549858,0.023792661560906304,inf,1.1857215801874796,0.3693121671676636,0.03248142666286892,0.19975590176052518,0.0211944580078125,inf
20,1.1460771400067542,0.36150792241096497,0.022037506103515625,0.2192246781455146,0.025264816813998753,inf,1.1874255935351055,0.3661375641822815,0.029052183363172744,0.21795955234103734,0.03469691806369358,inf
21,1.1489644492665927,0.36468252539634705,0.025540357165866428,0.22992877960205077,0.02665189372168647,inf,1.1913120163811577,0.3661375641822815,0.03532668219672309,0.23087183634440103,0.015964041815863715,inf
22,1.145730001396603,0.3642857074737549,0.02613636122809516,0.22126648161146376,0.022798837555779352,inf,1.1834990421930949,0.3650793731212616,0.025370025634765626,0.2316634284125434,0.030438995361328124,inf
23,1.1414435191286936,0.364814817905426,0.029946284823947483,0.24134996467166478,0.027338891559176976,inf,1.182184362411499,0.37936508655548096,0.047845416598849826,0.2437388949924045,0.021062384711371528,inf
24,1.1339872101942698,0.3662698268890381,0.037412556012471516,0.2338744454913669,0.029183443387349448,inf,1.172225178612603,0.3650793731212616,0.04680879380967882,0.25416361490885414,0.028815205891927084,inf
25,1.1362791919045978,0.3641534447669983,0.030516404575771757,0.235493180486891,0.02682365311516656,inf,1.1680959237946404,0.3682539761066437,0.04062817891438802,0.24053238762749565,0.030570814344618055,inf
