epoch,train_loss,train_accuracy,"train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))","train_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))","val_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
34,1.3403592409359084,0.3164021074771881,0.767234550582038,inf,1.1414741198221843,inf,1.4117902093463475,0.29523810744285583,0.8065743764241536,2.2292536841498483,1.0803356170654297,1.2056614345974392
35,1.3420586317777634,0.3162698447704315,0.7696330202950372,inf,inf,inf,1.4151787135336134,0.29523810744285583,0.8390062120225694,1.987663099500868,1.114640384250217,1.0910183800591362
36,1.3433213144540788,0.3164021074771881,0.7844057930840387,inf,1.2044683429929945,inf,1.4133399062686496,0.29523810744285583,0.7861422644721137,2.1516742282443575,1.1407670762803819,1.1738983578152127
37,1.342059052321646,0.3164682686328888,0.7817951334847344,inf,1.1262980302174885,inf,1.411443308989207,0.29523810744285583,0.8607457478841146,1.9120328691270616,1.115869606865777,1.1121274736192492
38,1.3390359681513575,0.31679895520210266,0.796919420030382,inf,1.1847816493776109,1.179198694229126,1.4105611867374843,0.29629629850387573,0.7885577731662327,inf,1.1269079844156902,1.2114813062879775
39,1.3403909691505962,0.31779101490974426,0.7738670772976346,inf,inf,1.154636679755317,1.4113438447316489,0.29735448956489563,0.7953626844618056,inf,1.053070280287001,inf
40,1.340261474914021,0.31898146867752075,0.7659813986884223,inf,inf,1.121682498190138,1.4108229517936706,0.29629629850387573,0.8107914394802518,2.027110799153646,1.113780254787869,1.1179637061225043
41,1.339081539379226,0.32189154624938965,0.7544263548321194,inf,inf,inf,1.409066813521915,0.307407408952713,0.8187308841281467,2.0413137647840713,1.1264611985948352,1.121157201131185
42,1.3367251359754138,0.3275132179260254,0.7559139622582329,inf,inf,inf,1.4080928762753804,0.305820107460022,0.8140098147922092,1.9893092685275608,1.1715172237820095,1.161479483710395
43,1.3359695143169827,0.329497367143631,0.7786002450519138,inf,inf,inf,1.40634446144104,0.3243386149406433,0.7995546976725261,2.1385253058539497,1.1687142266167534,1.093736309475369
44,1.3367403998970986,0.3244709074497223,0.7813018719355266,inf,1.160399815771315,inf,1.406863714589013,0.2994709014892578,0.8767569224039714,1.7085372924804687,1.070918697781033,1.1203021155463324
45,1.3334108372529347,0.3351190388202667,0.7905489524205526,inf,inf,inf,1.405379339059194,0.3047619163990021,0.8155896928575304,inf,1.1544969770643445,1.1508613586425782
46,1.3335250991914007,0.33366402983665466,0.782119772169325,inf,inf,inf,1.4030960467126634,0.32275131344795227,0.8090433332655165,inf,1.0722503238254124,1.1895374721950955
47,1.3338610402411886,0.33498677611351013,0.7602263079749213,inf,1.173835031191508,inf,1.404603162076738,0.3174603283405304,0.8243476867675781,inf,1.1482767317030165,1.1766471438937718
48,1.3334469432632128,0.33591270446777344,0.7855263577567206,inf,inf,inf,1.402898735470242,0.3222222328186035,0.8098812527126736,1.8980712890625,1.1475418938530817,1.1945075141059027
49,1.3319777733749814,0.3363756537437439,0.7823077334298028,inf,inf,inf,1.4035836180051169,0.311640202999115,0.9064701504177517,1.845327419704861,1.1225368923611112,1.1266849517822266
50,1.3293422947327296,0.34252646565437317,0.7860437446170383,inf,1.1215246783362494,inf,1.4015794754028321,0.3264550268650055,0.852311028374566,2.0037451426188153,1.1188305324978298,1.0133081648084852
51,1.3291271274288496,0.3402116298675537,0.7986804723739624,inf,1.1092632214228313,1.1588807000054253,1.3986647844314575,0.3343915343284607,0.8283704545762803,1.8856798383924696,1.198830540974935,1.1591991424560546
52,1.3274747957785924,0.3382936418056488,0.7777403910954793,inf,1.1327016671498618,inf,1.3980385078324211,0.3164021074771881,0.7957512749565973,2.0768152448866104,1.1804097069634332,inf
53,1.3294887931810484,0.33968254923820496,0.766760974460178,inf,inf,inf,1.4002861327595182,0.33174604177474976,0.8341359032524956,2.093519337972005,inf,1.1549787733289931
54,1.3302558205193944,0.33604496717453003,0.7446136527591282,inf,inf,1.1449040598339504,1.4002529064814249,0.3164021074771881,0.8073693593343099,inf,1.168436516655816,1.2120552062988281
55,1.3294416003757052,0.3384259343147278,0.7626535071267022,inf,inf,1.1535236146714953,1.3992644190788268,0.31005290150642395,0.8311493767632379,1.8898497687445746,1.0406512366400824,inf
56,1.3291428508030043,0.341269850730896,0.7839804251988729,inf,1.1621207687589856,inf,1.4003119005097284,0.3185185194015503,0.8314498053656684,1.8365845998128256,1.1052277035183378,1.1053504519992405
57,1.32963757365942,0.3392857015132904,0.7887340121799045,inf,inf,inf,1.3998679863082037,0.33174604177474976,0.8721666971842448,1.9077357398139105,1.1489789750840929,1.104492145114475
58,1.328361238539219,0.34279099106788635,0.7764838112725152,2.069780037138197,inf,inf,1.3976216912269592,0.32804232835769653,0.7964847988552517,1.9191321478949652,1.2432010226779513,1.2147891574435763
59,1.3278929935561286,0.3421296179294586,0.764828093846639,inf,inf,inf,1.3982482896910773,0.33174604177474976,0.8526011996799046,1.7895005544026692,1.1420604705810546,1.1119436899820963
60,1.326774545179473,0.3402116298675537,0.7701733774609036,2.0527354531817967,inf,inf,1.398170456621382,0.3164021074771881,0.7846133338080512,2.0100775824652777,1.0283673180474175,inf
61,1.3279752494560348,0.33670634031295776,0.7725683477189805,inf,inf,inf,1.3987444215350682,0.3301587402820587,0.8409426371256511,2.017715115017361,1.1217150370279947,1.0772967444525825
62,1.3271897777915,0.3424603044986725,0.7633450826009115,inf,inf,1.124312358432346,1.3954358948601617,0.3185185194015503,0.8177350362141927,1.9564961327446833,1.0713897281222873,inf
63,1.3260723650455475,0.34464284777641296,0.7507723463906182,inf,inf,1.1537781344519722,1.3971162849002414,0.3253968358039856,0.8103087531195746,2.144235356648763,1.1173713260226779,1.051319376627604
64,1.325370856291718,0.3423941731452942,0.78309166431427,inf,inf,inf,1.3962357348865932,0.32698413729667664,0.8651696099175348,2.0505511813693578,1.026483620537652,1.0172597673204211
65,1.323763884935114,0.34451058506965637,0.799604590733846,inf,1.0720695787005954,inf,1.3929307474030388,0.3243386149406433,0.86161863538954,1.9380884806315104,1.0097956339518228,1.0141522301567925
66,1.3215252929263646,0.3454365134239197,0.7756511979632907,inf,inf,inf,1.3914321064949036,0.33280423283576965,0.7933131323920356,1.8995176103379992,1.111370595296224,1.1502237531873916
67,1.3232298256622421,0.34583333134651184,0.7730264398786757,inf,inf,inf,1.3918872117996215,0.32116401195526123,0.7822585211859809,2.138039398193359,1.116023466322157,1.1862745496961806
68,1.3246100139286783,0.3432539701461792,0.7657296392652724,inf,inf,inf,1.3940681921111213,0.3185185194015503,0.7966510348849827,1.75650634765625,1.1181239234076605,inf
69,1.3226109453373485,0.3424603044986725,0.7698220041063096,inf,inf,inf,1.393567611111535,0.33492064476013184,0.8355590396457249,1.937504408094618,1.1069212595621745,1.165298546685113
70,1.3239082980487082,0.34497353434562683,0.7721303621927897,inf,inf,inf,1.3941794024573433,0.3185185194015503,0.802084477742513,1.7544698927137587,1.180954064263238,1.1798966301812066
71,1.32348945422305,0.3451719582080841,0.7723069614834256,inf,inf,inf,1.3951575014326307,0.3365079462528229,0.7975751664903429,2.01239496866862,1.1005687289767796,1.139717271592882
72,1.3238258381684622,0.34662699699401855,0.7860949966642592,2.0376328203413223,inf,inf,1.3944586992263794,0.33280423283576965,0.8700029161241319,1.9816152360704211,1.1226060655381944,1.0445399814181857
73,1.322791795598136,0.3414682447910309,0.7861048486497667,inf,1.1735989756054348,inf,1.3917851289113363,0.3275132179260254,0.8248707241482205,2.018482208251953,inf,inf
74,1.3221110309163728,0.34689152240753174,0.7750646352767945,inf,inf,inf,1.3916841586430868,0.3232804238796234,0.7634406195746528,inf,1.153800540500217,1.1588631947835286
75,1.3229623039563496,0.34589946269989014,0.7750048478444417,inf,inf,inf,1.3946400456958348,0.3243386149406433,0.7907636854383681,2.0582105424669055,1.0472782135009766,1.1634844462076823
76,1.3241340195139248,0.34193122386932373,0.7872817940182156,inf,1.1264832311206394,inf,1.3944148235850864,0.3206349313259125,0.8162158118353949,inf,1.0617310418023003,1.0835464901394314
77,1.3221382098065482,0.3442460298538208,0.7739680502149794,2.0688481171925863,1.1500628232955932,inf,1.3905386143260532,0.3285714387893677,0.8174717373318142,2.0425686730278865,1.2460523393419054,inf
78,1.3223627265956668,0.346230149269104,0.7823380735185411,inf,1.1420228189892239,1.1582239389419555,1.394017333454556,0.3322751224040985,0.8456615447998047,1.8486463758680556,1.080457051595052,1.1086572859022352
79,1.32317652652661,0.3480158746242523,0.7805334329605103,inf,inf,inf,1.393994390964508,0.33174604177474976,0.8338173336452908,inf,1.0962154812282987,1.1518795013427734
80,1.3221251681447028,0.3454365134239197,0.7519895924462212,inf,inf,1.187777704662747,1.3928909911049736,0.3343915343284607,0.7975121815999349,2.1576377444797092,1.1460562811957464,inf
81,1.3220072936680582,0.3462963104248047,0.7929596371120877,inf,inf,inf,1.3925022602081298,0.33862432837486267,0.7802651723225912,2.0068892161051433,1.2263086954752604,1.1517610337999131
82,1.3201481110519833,0.3490079343318939,0.7678272485733032,inf,inf,inf,1.388398371802436,0.3333333432674408,0.8125333574083117,1.928307130601671,1.1607129414876303,1.1067106458875868
83,1.3196521090136635,0.35052910447120667,0.7776225063535902,inf,inf,inf,1.3890231410662333,0.3322751224040985,0.7845065222846137,2.1043180253770615,1.112873755560981,inf
84,1.3200441846417057,0.34682539105415344,0.7742190175586277,inf,inf,1.1629361232121787,1.3901592916912502,0.33280423283576965,0.8170758565266927,1.8282857259114584,1.2669481065538195,inf
85,1.319563419620196,0.35052910447120667,0.7901002910402086,inf,inf,inf,1.386400168471866,0.32380953431129456,0.8464356316460504,1.901256306966146,1.0918636745876735,1.0914987352159289
86,1.3191853620939784,0.34768518805503845,0.763664428393046,2.0326824135250514,inf,inf,1.3899966438611349,0.3322751224040985,0.8490039401584202,inf,1.1165760040283204,inf
87,1.3195374567475584,0.3482142984867096,0.7821069505479601,inf,inf,inf,1.3886072807841832,0.3322751224040985,0.7700179629855686,2.031583489312066,1.1332720862494574,1.1446712493896485
88,1.318122987035248,0.3478836119174957,0.7743908908632067,inf,inf,1.1344407717386882,1.388843337694804,0.33492064476013184,0.8582078297932942,2.02355465359158,1.0345748477511936,1.0671917385525174
89,1.3166797289417849,0.34966930747032166,0.7770380152596368,inf,inf,inf,1.3852952778339387,0.3253968358039856,0.845409181382921,1.876151402791341,inf,inf
90,1.3169158423940341,0.34973543882369995,0.7860930363337199,inf,1.1604136043124729,inf,1.3886877020200095,0.3343915343284607,0.8193105061848959,2.1477621290418836,1.1871415032280817,1.2265968322753906
91,1.3192089347375764,0.3490079343318939,0.7498132387797037,inf,1.2006591187583076,inf,1.3883845342530146,0.33068782091140747,0.8295899709065755,2.159945805867513,inf,inf
92,1.3184553815258875,0.3490079343318939,0.7764189905590482,inf,inf,inf,1.387698805332184,0.3322751224040985,0.8199783325195312,2.039832984076606,1.0364431593153212,1.1106617397732206
93,1.3188345820539527,0.34947091341018677,0.7765630801518758,inf,1.1391383171081544,inf,1.3915523330370585,0.33492064476013184,0.8344033983018663,1.9906519148084851,1.1094259050157336,1.0853006574842665
94,1.315869500901964,0.35092592239379883,0.8026265939076741,inf,inf,1.1128154622183906,1.384569170077642,0.3312169313430786,0.8396387736002604,inf,1.1420670403374567,inf
95,1.3160894796252252,0.3501322865486145,0.795097295443217,inf,inf,inf,1.3844750112957425,0.3312169313430786,0.8905299716525608,1.8581573910183378,1.107410854763455,1.0815950605604383
96,1.3153658850325478,0.3474206328392029,0.786931053797404,inf,inf,1.113834195666843,1.3871292538113065,0.3375661373138428,0.8160555521647136,1.8248044755723742,1.1326968722873263,1.1464317745632595
97,1.3143219651447402,0.3511904776096344,0.782874944474962,inf,inf,inf,1.3890018304189047,0.3402116298675537,0.8378702375623915,1.9921549055311414,1.2485228220621745,1.1420459747314453
98,1.3128271487851937,0.35085979104042053,0.7757249090406629,inf,inf,inf,1.382679541905721,0.3312169313430786,0.7952989366319444,inf,1.1578139411078558,inf
99,1.3163709248933526,0.35277777910232544,0.7998110294342041,inf,inf,inf,1.386333049668206,0.3333333432674408,0.791152826944987,1.8970435672336154,1.139751264784071,1.1479914347330729
100,1.315431666539775,0.35145503282546997,0.7727419111463759,inf,inf,inf,1.3859974026679993,0.33862432837486267,0.8110480414496528,1.9638434516059027,inf,1.130284923977322
