epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))"
1,1.3232191282841894,0.17526455223560333,0.45722875860002304,0.3493578381008572,inf,inf,1.4288938376638625,0.18888889253139496,0.4046420203314887,0.23112716674804687,0.8292198605007596,1.3149080488416884
2,1.469696655869484,0.2709656059741974,0.3267878585391574,0.11199475394354927,0.38024702072143557,inf,1.6100992441177369,0.3322751224040985,0.2585040622287326,0.051967620849609375,0.19049173990885418,inf
3,1.587846563094192,0.3064814805984497,0.22424382368723553,0.04829750855763753,0.15997175110710993,0.3571971893310547,1.6577386922306485,0.3322751224040985,0.2098308563232422,0.03804274664984809,0.12003707885742188,0.31885977851019964
4,1.6105654754572445,0.30800265073776245,0.21028955777486166,0.03971574306488037,0.11336305671268039,0.29710840119255916,1.6689033018218147,0.3322751224040985,0.20546485053168403,0.0373626708984375,0.09117329915364583,0.28162782457139757
5,1.6140148490667343,0.3123015761375427,0.21119847827487523,0.032250160641140405,0.08597965240478515,inf,1.6673353181944952,0.3322751224040985,0.21217901441786025,0.030737813313802084,0.07233450147840711,0.2403063456217448
6,1.6155257703529464,0.3134259283542633,0.20845299031999376,0.027164427439371745,0.07322853406270345,0.23249938752916124,1.667237369219462,0.3322751224040985,0.1807565477159288,0.027646848890516492,0.05953229268391927,0.21235601637098525
7,1.617075986497932,0.3126322627067566,0.20291885005103216,0.026575636863708497,0.060651585790846084,0.2159689505894979,1.6767725268999736,0.3322751224040985,0.18219837612575954,0.027907180786132812,0.047553634643554686,0.17819264729817708
8,1.624243079788155,0.31210318207740784,0.20189273357391357,0.023622221416897245,0.05029984050326877,0.1996238602532281,1.6868177824550206,0.3322751224040985,0.1739802466498481,0.019199583265516493,0.04293636745876736,0.17918167114257813
9,1.6308976686663097,0.31276455521583557,0.19078128072950576,0.02259527047475179,0.042740866872999404,0.19005662865108913,1.6917457911703322,0.3322751224040985,0.168921873304579,0.01910506354437934,0.03439593844943577,0.15162510342068142
10,1.6337727561593056,0.31197088956832886,0.19473702907562257,0.023497629165649413,0.035208598772684736,0.18766512870788574,1.6876959217919243,0.3322751224040985,0.17749112447102863,0.01941070556640625,0.033481258816189234,0.1728242662217882
