epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=22, count=2))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=10, count=2))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=22, count=2))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=10, count=2))"
35,0.9557422153564119,0.8573632836341858,inf,0.08895724419701305,1.2191368387488695,0.8498533368110657,0.04876727078280749,0.04523357986796692
36,0.9576110606924769,0.8572888970375061,inf,0.08924250981276821,1.224288235096376,0.8575383424758911,0.06812578045046795,0.0666261904308468
37,0.9583888691980409,0.8577751517295837,inf,0.08914921797908458,1.2250197871353665,0.8554311394691467,inf,0.04693540369108294
38,0.9616349873327482,0.8574228286743164,inf,inf,1.2364905546845153,0.8522497415542603,0.05198402649680301,0.06509035006039009
39,0.9602921251270871,0.8575866222381592,inf,inf,1.17632469751255,0.8577449321746826,inf,0.04092285153416503
40,0.9552559535133217,0.8573136925697327,inf,inf,1.1980940847321906,0.853158712387085,inf,0.07841544705862101
41,0.9605765585999366,0.8577106595039368,inf,0.08434668506591139,1.1996194442668309,0.8571251630783081,inf,0.07176365745087836
42,0.9538100249811541,0.8575369715690613,inf,0.0897520023074481,1.1771694503415342,0.857496976852417,inf,0.05724463549858443
43,0.9567628718839095,0.8575419187545776,inf,0.08769431352817791,1.2086963101912052,0.8575796484947205,0.07175734037049557,0.042966160385637005
44,0.962474499745572,0.8577156066894531,inf,0.08913867996392344,1.1918036993026648,0.8543568849563599,0.05902009190444428,0.055529248431097265
45,0.9619772127598253,0.8569415211677551,inf,inf,1.1669459379636056,0.8539023995399475,0.054856323426769625,0.040580025957881495
46,0.9534923763609848,0.8574625253677368,inf,inf,1.2938239160738148,0.8551419377326965,0.04621373362371189,0.058986461526873965
47,0.9575885290133486,0.8574923276901245,inf,inf,1.243353976116815,0.8567945957183838,inf,0.06736044193568982
48,0.9570832145121386,0.8582118153572083,inf,0.08600571463756362,1.2462581891103994,0.8570838570594788,0.06386585176901825,0.06269245651662855
49,0.9536613047348343,0.8576908111572266,inf,inf,1.2142520295473622,0.8571251630783081,inf,0.06950546778321064
50,0.9572249090263364,0.8582812547683716,inf,0.08800997818333661,1.18686870206709,0.853571891784668,0.04989499855527246,0.049873570331288516
51,0.9489326901920965,0.8572789430618286,inf,inf,1.3223562071056592,0.8577035665512085,0.07221017598296264,0.10173065634049058
52,0.9695120159732367,0.8579388856887817,inf,0.09216440626072342,1.2185477720676534,0.8574556708335876,inf,0.07795748251200936
53,0.9615549712172274,0.8573781847953796,inf,0.08859805118453096,1.2369218500664618,0.8578688502311707,0.09703906626774217,0.057130717765698
54,0.9705488689890747,0.8569018244743347,inf,0.08510552074367189,1.3203157535143408,0.8548113703727722,inf,0.03963743092046326
55,0.9590409411929041,0.8570358157157898,inf,0.08661348999141255,1.3884771786712362,0.8558443188667297,0.07947738081571,0.04869085034206889
56,0.9569005365540705,0.8572640419006348,inf,0.08975847444066676,1.2475702529046813,0.8572490811347961,inf,0.07121468136792272
57,0.9598230761089395,0.8573682904243469,inf,0.08779041304301871,1.23056343448078,0.8586539030075073,0.024855243937066538,0.07926197883835875
58,0.960267711839911,0.8574972748756409,inf,inf,1.2044901183560912,0.8579928278923035,inf,0.06963767715949559
59,0.9877434338987504,0.8563758730888367,inf,inf,1.2143280259399811,0.8496467471122742,0.06401474184415135,0.05690874642548618
60,0.9611251993317248,0.8575320243835449,inf,0.08844701937874065,1.1775874138557647,0.8573317527770996,inf,0.07477726191535264
61,0.9634114183454019,0.857482373714447,inf,0.09150872050109018,1.2235549188189232,0.8539023995399475,inf,0.04285077732973471
62,0.9640359521587477,0.8577553033828735,inf,0.08730941831217882,1.2748441040818648,0.8500599265098572,0.037578687299492,0.030074012097357085
63,0.966598701550098,0.857566773891449,inf,0.08498830316780834,1.2710976254434763,0.8525802493095398,inf,0.05578583367611637
64,0.9682770471025677,0.8571747541427612,inf,0.08625952942157293,1.175052370746795,0.8567945957183838,inf,0.06098304580144445
65,0.9675049656813008,0.8579835295677185,inf,inf,1.1317633827548235,0.852332353591919,inf,0.07462823320123255
66,0.9572791294839708,0.8573781847953796,inf,inf,1.2298969663288795,0.8486964702606201,inf,0.0586561497889067
67,0.9485587019675386,0.8579041361808777,inf,inf,1.4534804019758554,0.8524149656295776,0.04801918128552785,0.054384625828326864
68,0.9600314232254133,0.8574178814888,inf,0.08989880625747668,1.1994002169697042,0.8561335206031799,0.08479586481440857,0.04743299156376785
69,0.954234142479532,0.8573484420776367,inf,inf,1.3736911424814884,0.858736515045166,inf,0.10287867013384004
70,0.9688062738709263,0.8578545451164246,inf,0.08748157401166887,1.170873073348049,0.8571664690971375,0.10879321292624611,inf
71,0.9552760163681607,0.8578197956085205,inf,inf,1.170344455123237,0.8551006317138672,0.06534862528430181,0.05546974417309202
72,0.9587479422888014,0.8567777872085571,inf,0.08840127383237988,1.3861774637152324,0.8563401103019714,inf,0.05098150167076616
73,0.957702530158279,0.857666015625,inf,inf,1.3034253015905273,0.8565467000007629,inf,0.0800606033595592
74,0.9653834490287686,0.8577602505683899,inf,inf,1.2284683749448233,0.8525389432907104,0.06753547993094892,0.04390205612409297
75,0.9575082209391969,0.8573930859565735,inf,inf,1.2509791927210288,0.8581167459487915,inf,0.05364799094726355
76,0.9682644142301013,0.8579984307289124,inf,0.08485563284423138,1.2085530212878177,0.8559682965278625,0.040655320690524195,0.08190595810198824
77,0.9614866587117209,0.8572590947151184,inf,0.08852017180121545,1.3007980405932364,0.8567945957183838,0.062334917700756186,0.03904156632253391
78,0.9587135359217978,0.8573235869407654,inf,0.08913410738556533,1.2418231110058884,0.8577449321746826,inf,0.05248547278357281
79,0.9620238748329101,0.8575270771980286,inf,0.08456033177245223,1.1791860798181866,0.8565880060195923,0.058977445540080047,0.06743075042102858
80,0.9483936040631916,0.8575369715690613,inf,inf,1.1453928530401847,0.8527868390083313,0.039846146248394845,0.049734322445906684
81,0.9617370001952306,0.8572640419006348,inf,inf,1.1527494056044978,0.8569185733795166,inf,0.05738321528572381
82,0.9656576587714807,0.858405351638794,inf,0.08647543900434543,1.2688823241993774,0.8577449321746826,inf,0.06621414898611694
83,0.959188787149309,0.8580827713012695,inf,inf,1.2250768281271593,0.8517125844955444,inf,0.0585600639644422
84,0.9477996268210156,0.857283890247345,inf,0.08460600723812368,1.113355024411282,0.8572077751159668,0.040751661428571354,0.0669486971986314
85,0.9559661439646586,0.8572095036506653,inf,0.08558958486699926,1.1041678941451596,0.8588604927062988,0.0497285831966303,0.06336551307619934
86,0.9685398278961815,0.8587228655815125,inf,0.08505079718917526,1.381727873792774,0.8568772673606873,inf,0.06272461580299157
87,0.959509778758401,0.8584797382354736,inf,inf,1.3696317088256793,0.8572077751159668,0.07776656154865724,0.05048884631012818
88,0.9574804231089609,0.858157217502594,inf,0.08386297433195639,1.1665476619857014,0.8566706776618958,inf,0.04652240361341596
89,0.966620307324551,0.858221709728241,inf,inf,1.226585146246214,0.8517952561378479,0.04966099092227696,0.06802268182077716
90,0.9610587818812653,0.8571747541427612,inf,inf,1.1163223008465195,0.854522168636322,0.07790175429426753,0.03688616704050268
91,0.9692028657164576,0.8574228286743164,inf,0.08629575460940454,1.1101540091984536,0.8522910475730896,0.03225683579015813,0.04853202885804233
92,0.9683365479531358,0.856991171836853,inf,0.08610607196864138,1.1178143462991186,0.8568359017372131,inf,0.061741441842453185
93,0.966690726583848,0.8573583364486694,inf,0.08964886609168347,1.1425088408745314,0.8553898334503174,0.07524161043312837,0.04124475335022387
94,0.9580998984219824,0.8575270771980286,inf,0.09093310302342865,1.1125371450600359,0.8566293716430664,inf,0.08255961603138767
95,0.9624820184859734,0.8577999472618103,inf,inf,1.0306269251606361,0.8538610935211182,inf,0.05513859058276502
96,0.9573942894946476,0.8573533892631531,inf,0.08531022008577241,1.0819835216876954,0.8534892201423645,0.05591297918750394,0.05725740556603579
97,0.9643894697111228,0.8581224679946899,inf,0.08619680377587319,1.1829086485109483,0.8524149656295776,inf,0.045608136265306194
98,0.9673483149376231,0.8574873805046082,inf,inf,1.1866375398129814,0.8474569320678711,0.08474824252476716,0.040738969788284174
99,0.9683141086513932,0.8575617671012878,inf,0.0872945346869726,1.3691025331138555,0.8580341339111328,0.05908305535696966,0.07197068877050145
100,0.9615060649144368,0.8573484420776367,inf,inf,1.3760193628762776,0.8579515218734741,inf,0.057365268620651326
