epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))"
1,1.2561873078346253,0.31296294927597046,0.02902546458774143,0.3558434592352973,0.02368557188245985,inf,1.280798684226142,0.33280423283576965,0.017662472195095487,0.23381084865993923,0.025681644015842015,inf
2,1.22201329552465,0.3165343999862671,0.0039051029417249894,0.14809100362989638,0.02489518324534098,inf,1.2550167626804776,0.31798940896987915,0.0015827178955078124,0.09156049092610677,0.02223040262858073,inf
3,1.19858361830314,0.3144841194152832,0.0018466552098592123,0.1010958539115058,0.025595466295878094,inf,1.2293532252311707,0.33492064476013184,0.0009239620632595486,0.1260557810465495,0.04980748494466146,inf
4,1.1854875701997014,0.3195767104625702,0.0018323977788289388,0.1145077387491862,0.023325228691101076,inf,1.2335648126072354,0.33174604177474976,0.0004680633544921875,0.11295526292588975,0.019507853190104167,inf
5,1.188674439324273,0.3193121552467346,0.0008634222878350152,0.11014464696248373,0.025256485409206813,inf,1.2265212337176006,0.31798940896987915,0.0002829233805338542,0.09769092135959201,0.02298172844780816,inf
6,1.1842564110954603,0.316732794046402,0.0009157525168524848,0.10081591606140136,0.0250352144241333,inf,1.2227073232332866,0.33492064476013184,0.0003275977240668403,0.10569275750054254,0.026096132066514757,inf
7,1.1829436101847224,0.31699734926223755,0.0009685807757907444,0.09979891777038574,0.024229282803005642,inf,1.21849236090978,0.33597883582115173,0.0003267923990885417,0.10642861260308159,0.028709962632921006,inf
8,1.1790562440951666,0.3193783164024353,0.0008857170740763346,0.10461085637410482,0.021851902537875705,inf,1.2152920564015706,0.32698413729667664,0.00015263027615017362,0.0941184573703342,0.02126337687174479,inf
9,1.1712634523709615,0.32585978507995605,0.0009078688091701931,0.09309175279405382,0.022926807403564453,inf,1.2035525255733066,0.3380952477455139,0.00023930867513020834,0.10882381863064236,0.03337635464138455,inf
10,1.1634764451119635,0.324404776096344,0.0008104430304633247,0.10384094715118408,0.025317197375827365,inf,1.1927793714735242,0.33703702688217163,0.0002709706624348958,0.09501512315538195,0.02248594495985243,inf
11,1.1605691813760333,0.32499998807907104,0.0009835508134629991,0.11326535542805989,0.01904454761081272,inf,1.19777170419693,0.33597883582115173,0.0004057990180121528,0.11469069586859809,0.014835103352864584,inf
12,1.160170632104079,0.32400792837142944,0.0010374440087212457,0.10283544858296713,0.02314098940955268,inf,1.1926819562911988,0.34074074029922485,0.00038329230414496526,0.12520874871148002,0.025478702121310762,2.542567104763455
13,1.156935298608409,0.3234788477420807,0.001265594694349501,0.11124489307403565,0.020451180140177407,inf,1.1869593143463135,0.3354497253894806,0.00022248162163628472,0.0743271721733941,0.01872673034667969,inf
