epoch,train_loss,train_accuracy,"train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))",val_loss,val_accuracy,"val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))"
1,1.067324519985252,0.3047619163990021,0.0,1.0091460492875841,0.0009145246611701117,0.0006182551383972168,0.9482141680187649,0.32275131344795227,0.0,0.7899651209513346,0.0010440826416015625,0.0
2,0.8894784591264195,0.3196428716182709,0.0,0.7626976331075033,0.0002956178453233507,6.861421797010634e-05,0.9052080578274198,0.351322740316391,0.0,0.7502022001478407,1.3987223307291666e-06,4.238552517361111e-07
3,0.8623213335871697,0.330224871635437,0.0,0.6923387818866306,7.417864269680447e-05,4.629161622789171e-05,0.8874332401487562,0.351322740316391,0.0,0.6882550133599176,6.082322862413195e-06,0.0
4,0.8475963292850388,0.33564814925193787,0.0,0.6609614213307698,2.9534763760036893e-05,1.1663966708713108e-05,0.8734319011370341,0.35185185074806213,0.0,0.7332640753851997,0.0,3.814697265625e-07
5,0.8356341472930379,0.3392195701599121,0.0,0.6451474375194973,0.00025409460067749023,9.09235742357042e-05,0.8611700495084127,0.34973543882369995,0.0,0.6586057451036241,2.5431315104166666e-07,0.0
6,0.8244033407833841,0.3361110985279083,0.0,0.6461478710174561,0.0005367623435126411,1.8294652303059896e-05,0.8460990031560262,0.3492063581943512,0.0,0.6236011505126953,0.0,0.00023337470160590278
7,0.8093806682361497,0.3372354507446289,0.0,0.6747248225741916,7.818804846869575e-06,4.137886895073784e-06,0.8304558674494426,0.3492063581943512,0.0,0.6308541191948784,0.00018564860026041666,0.0
8,0.7988415716422929,0.3355158865451813,0.0,0.6411326116985745,0.0004105952050950792,0.00045041110780504013,0.8175445702340868,0.347089946269989,0.0,0.7311626646253798,0.0,0.0
9,0.7868367147114542,0.3382936418056488,0.0,0.6606238868501452,0.0005125774277581109,2.6808844672309026e-06,0.8066403071085612,0.3492063581943512,0.0,0.6791846805148655,0.00024041069878472224,0.0
10,0.7783133149147033,0.3431878387928009,0.0,0.6398798730638292,0.000524743398030599,4.467699262830946e-05,0.7979355931282044,0.3830687701702118,0.0,0.6115857866075304,0.0,0.0
11,0.7711607424749268,0.3541666567325592,0.0,0.6335009733835856,0.0003948317633734809,9.657674365573459e-05,0.7893960171275669,0.3751322627067566,0.0,0.6549352010091146,0.0015507592095269098,6.989373101128472e-05
12,0.7649907401866383,0.36044973134994507,0.0,0.6581696483823988,0.002257072925567627,1.1204348670111763e-05,0.787187065018548,0.3730158805847168,0.0,0.667948744032118,0.0,0.00448972913953993
