epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))"
16,0.5120113628627084,0.2765217423439026,0.02911224240256894,0.3738247267459163,0.1348685649538283,0.7319262700306403,0.2759740352630615,0.025008081382996327,0.4713196625580659,0.28045255408899206
17,0.5004290033176111,0.2800000011920929,0.026616866322446153,0.36687962834822907,0.13894920144704484,0.7288276814931148,0.2759740352630615,0.03183734155184514,0.4182204362508413,0.2841854071294939
18,0.5194583884827755,0.2791304290294647,0.026868859909993482,0.34456250380174414,0.15980094630770852,0.7290779952261899,0.26948052644729614,0.021417985846464697,0.48760974729383316,0.21567545851340164
19,0.4972074478611679,0.2756521701812744,0.026603080876209537,0.34659269669667164,0.14174995646007194,0.7230659465532046,0.26948052644729614,0.021549716390467977,0.4702175887855324,0.2798365878092276
20,0.5150352925416367,0.2830434739589691,0.02356436025155218,0.3575323522596894,0.1394589086947093,0.7213561857068861,0.26948052644729614,0.016640501801629324,0.4887959892685349,0.2466090553112932
21,0.4929085548948149,0.28260868787765503,0.02176116886335237,0.34659832645150723,0.1400846508039076,0.7222074886431565,0.2759740352630615,0.0215578448732157,0.494494747471165,0.2812465852176821
22,0.4991045176780487,0.27391305565834045,0.026169884488214258,0.3670628957311245,0.1541361426254687,0.7144070287814012,0.27272728085517883,0.030588125155584234,0.47278383615854624,0.25809981432315465
23,0.5007993057749672,0.28478261828422546,0.027061063612863447,0.3491982547455611,0.13526817493406337,0.7193633068252254,0.27272728085517883,0.022800875575961294,0.4520945291261415,0.2532609962933772
24,0.5137251139395508,0.2795652151107788,0.022679221751532044,0.354985679147199,0.1327712904212835,0.7148375418540593,0.27272728085517883,0.028704145973598636,0.5016975273957124,0.30725489778293147
25,0.46750920054665646,0.28826087713241577,0.027457653034117915,0.3576475153147466,0.14967973467044798,0.7175294080296079,0.27272728085517883,0.0227802798554704,0.44416811659529404,0.26193818711751216
26,0.5034018402289858,0.26739129424095154,0.022495450992738048,0.3616179586064026,0.13129736723438387,0.7164709221672367,0.2889610528945923,0.02184277380237708,0.44328542657800624,0.31056008125479156
27,0.5033805888962057,0.27000001072883606,0.02092240041150302,0.337509989940857,0.14726251191720494,0.7102952478705226,0.2792207896709442,0.020624487383945567,0.5148663520812988,0.29212956170778015
28,0.49440605434982804,0.27173912525177,0.02267228919500406,0.36883099900846367,0.14433802353101188,0.7057463631436631,0.2889610528945923,0.02421165891998523,0.4463388790955415,0.2639578897002581
29,0.5017418433328639,0.27347826957702637,0.02476956539728848,0.3666948551637815,0.14025636794004456,0.7150190887418953,0.23701298236846924,0.019472061882953386,0.45638549650037613,0.2666983243984145
30,0.4957104588910963,0.269565224647522,0.020565916516886096,0.3472988990045363,0.1323525289323415,0.7137047728976688,0.2792207896709442,0.019708184424687077,0.47677672875894084,0.2919962096053201
31,0.5004959293658543,0.26608696579933167,0.02384772868937669,0.36785189850423455,0.14065022126523263,0.7074836194515228,0.2759740352630615,0.021661931900559244,0.43496610022879933,0.2669724660950738
32,0.5147229345524857,0.28130435943603516,0.023167451568491794,0.36140050467084744,0.1398366800997982,0.7025825900805963,0.26948052644729614,0.017190501395915006,0.40542357676738017,0.3186166240154086
33,0.46801148489092326,0.2795652151107788,0.02502493416109393,0.3398665620839454,0.14648665915320805,0.700507295292777,0.27272728085517883,0.018879704479430173,0.4442372193207612,0.26822285897828435
34,0.4813790236851153,0.2795652151107788,0.021634247666303896,0.3430603914633267,0.1469402219119825,0.6998752512641855,0.27272728085517883,0.016685065586824675,0.48447469762853673,0.3164446748591758
35,0.4948004599287473,0.2604347765445709,0.02351828338183045,0.3678032238738444,0.14741065222864846,0.7044452545610634,0.23376622796058655,0.02022214193601866,0.4891301361290184,0.2482000741402845
36,0.4846493482893311,0.26347824931144714,0.02143587566697132,0.3575683409167874,0.12393606933551653,0.693468418878478,0.26948052644729614,0.018935584689717035,0.45352290127728434,0.3097578293165645
37,0.47673222984239483,0.2765217423439026,0.0180577992102691,0.3581767333181281,0.1426951662085457,0.6893681207218686,0.27272728085517883,0.017720685894223483,0.3811247542097762,0.32916673252711426
38,0.4961901816629594,0.2839130461215973,0.022932072952769205,0.34469949774102565,0.1528925957420686,0.690225526287749,0.27272728085517883,0.017828170814224192,0.46452330254219676,0.2769367298161661
39,0.474106669021179,0.2834782600402832,0.022273493187536814,0.36001184071668746,0.14420229105471755,0.6940496551829416,0.26948052644729614,0.019461345128916407,0.43064571071315455,0.32071264571434743
40,0.47109507785790644,0.26608696579933167,0.022458505321844326,0.3676556537025853,0.14296514868533874,0.6961782808239395,0.23051947355270386,0.013424025596799078,0.4745724136764939,0.2665399053209537
41,0.4812252383634878,0.269565224647522,0.021272426082140722,0.34753390443345283,0.14890507819899476,0.6888813436836809,0.23051947355270386,0.016315219219069223,0.4154438521410968,0.27964657424269496
42,0.48203254274783597,0.26391303539276123,0.022707872092723846,0.3759390801849106,0.1421262350673384,0.6924730289626766,0.23051947355270386,0.018329612910747528,0.4432534527134251,0.2984914109110832
43,0.490029850187245,0.2643478214740753,0.018354931824124326,0.3641887447829967,0.14508182513693596,0.695244214421994,0.22727273404598236,0.01809536217636353,0.4315542916993837,0.2435671866342828
44,0.4820376819787082,0.2508695721626282,0.022433541436855175,0.3726478545896469,0.1386077057930731,0.6895073479091799,0.23051947355270386,0.016543969713352823,0.4150141380928658,0.29095323524765065
45,0.4773682654156952,0.26260870695114136,0.01675056578853944,0.3587017358867341,0.1443745625444098,0.6969247911427472,0.22727273404598236,0.019229014680997747,0.43330512175688873,0.23748938356702393
46,0.4825576970097569,0.2530434727668762,0.023231101739386348,0.34583000092433547,0.13923088874800704,0.6873732176986901,0.22727273404598236,0.01880934743865116,0.4227985820254764,0.2906243102373304
47,0.4775170209755922,0.25217390060424805,0.019392991663037415,0.36104559776940853,0.12913832731279332,0.6819422196697544,0.22727273404598236,0.0196117023761208,0.441538024593044,0.2392397837058918
48,0.47918607848609446,0.2573913037776947,0.024084709015483565,0.3628373769426589,0.1448719993309578,0.6819858019416397,0.23051947355270386,0.024585092289222253,0.42929333609503667,0.258406662054964
49,0.462093353448578,0.2686956524848938,0.023887414112054632,0.35505892910657794,0.15476823748675997,0.6781521657028714,0.3149350583553314,0.016451064799283002,0.4389808242385452,0.2927424488840876
50,0.4871030440759578,0.27043479681015015,0.023128325065854046,0.3582681694743184,0.13918852709954785,0.6795549424918922,0.23376622796058655,0.023830901327970867,0.45538527256733663,0.2611449874333433
51,0.48399876214955984,0.26260870695114136,0.0253055541442489,0.3284563540602783,0.13873564888342127,0.6838746993122874,0.2759740352630615,0.016621674285144418,0.4370968921764477,0.27212921429324793
52,0.47906938701210283,0.2652173936367035,0.021584726882709508,0.3701681208327185,0.13567799815500126,0.6814062313453572,0.23051947355270386,0.020753727974118414,0.42467543241140004,0.3302903429076478
53,0.47461136512723967,0.26739129424095154,0.0220209539240204,0.331352787633096,0.1502971438681533,0.6737222309048111,0.2922077775001526,0.017275932572177938,0.4141177744478793,0.3033800253996978
54,0.4672411732843655,0.26217392086982727,0.0217323287410728,0.3486967904458426,0.15102711122590537,0.673938200280473,0.26623377203941345,0.01650336475388424,0.4543001329576647,0.21234468773410126
55,0.47772540448072204,0.2656521797180176,0.022460841894756958,0.35155770734129616,0.13290958625149038,0.668447574046818,0.31168830394744873,0.01810617744922638,0.425638147302576,0.3146109238669679
56,0.47515877137665835,0.2582608759403229,0.02297552554838119,0.3750024335696054,0.14344866136136403,0.6704920689399178,0.2532467544078827,0.024998419792265504,0.43500686336208033,0.29436336357045817
57,0.4602993825902761,0.25869566202163696,0.026990632831746734,0.36514479114163306,0.14744152697925858,0.674938977167413,0.2532467544078827,0.01862101287052438,0.41871534811483846,0.34127375684879924
58,0.4775301665826645,0.2508695721626282,0.023906919036332536,0.35194044161733423,0.14245649855995016,0.6806586626413706,0.25,0.017808386854626036,0.4202201946361645,0.2906205921962455
59,0.4826866671923668,0.24521739780902863,0.01985108897924828,0.35805416431006026,0.1299856251488315,0.6802434284944792,0.2467532455921173,0.017667656714046322,0.4133710990080962,0.26147610170615687
60,0.45164050941050354,0.24695652723312378,0.02218921745673505,0.3378004938718216,0.16726948267737551,0.6689392654476939,0.26623377203941345,0.018182432178307225,0.4280984208390519,0.22912063006613706
61,0.46963820397752654,0.2569565176963806,0.02127115238704584,0.37836340854042455,0.13482815993661995,0.6722393458759462,0.26948052644729614,0.017316537179254198,0.43331736487311284,0.28025047601880254
62,0.4739941240419556,0.24391303956508636,0.022572242444561373,0.3623962742363455,0.13600023644889353,0.6720313603008116,0.2857142984867096,0.018992286175489426,0.46010143692429,0.2665362315806183
63,0.4668600619699433,0.25956520438194275,0.023837236943694246,0.35001515937377725,0.14167978808106713,0.6632919678011456,0.26623377203941345,0.01809342094772571,0.4387930921606115,0.2827459908015019
64,0.45204470813881564,0.27130433917045593,0.022625365451054178,0.3618663559542852,0.14388220343605973,0.6652889114779394,0.26623377203941345,0.013260372486468908,0.4283716485307023,0.2978164044183654
65,0.4469410104136313,0.26608696579933167,0.02179549308098435,0.34610026315841286,0.14744969600327756,0.6620716468707936,0.23376622796058655,0.02630296057543239,0.41093907485137116,0.3166370587171735
66,0.45820203534816034,0.24782608449459076,0.023300664812478226,0.35869499459129034,0.16098200708172317,0.669064854045172,0.22402597963809967,0.0187862380533605,0.44789996018280853,0.2879989887210163
67,0.47919039458593005,0.23347826302051544,0.026539819729348393,0.37095552875149634,0.13697429160715566,0.6737154116098946,0.24350649118423462,0.020181662830952053,0.44223135870856206,0.28856073541415705
68,0.4772981449025596,0.2426086962223053,0.025559785726823304,0.3571608499679177,0.155079125396667,0.673057510643392,0.24350649118423462,0.017789157862598833,0.4842147311648807,0.2569581489707973
69,0.4574444768586669,0.24869565665721893,0.02175678100266157,0.35468085957706885,0.14071151725505124,0.6659694438850557,0.25,0.020336220040917397,0.43754528664253856,0.25755399042690125
70,0.4629893547306644,0.260869562625885,0.019801940572889226,0.35173441396301997,0.14686517103722221,0.6695795081354476,0.26623377203941345,0.019077738898025977,0.41352799132063583,0.2768060474379643
71,0.4767000367058558,0.2569565176963806,0.023221261242755604,0.3582190107206335,0.14484127991673093,0.6714958480081042,0.26623377203941345,0.014795024753422351,0.45410180736232447,0.26906137329501073
72,0.45124863374010615,0.2582608759403229,0.0194716465695807,0.36448939425431204,0.14328145100426795,0.6648046064215738,0.26298701763153076,0.014487475106442297,0.4640362971537822,0.249673476795087
73,0.45137058441323213,0.2569565176963806,0.02059996663157928,0.3688966300977309,0.13968954287178448,0.6622591334823016,0.25974026322364807,0.013945535681134946,0.4508342742919922,0.2609086209857786
74,0.46616612402611557,0.24347825348377228,0.01848552529091341,0.3341672473123806,0.14217234578723617,0.6668615756002633,0.2532467544078827,0.018868311887254584,0.4029451834188925,0.27929684721134806
75,0.4574802383046806,0.25608694553375244,0.02132480769894119,0.3425036431978028,0.14544493987119056,0.664700859503166,0.27272728085517883,0.0224691652567,0.44813044006760056,0.2870434717954816
76,0.4747432871059165,0.25217390060424805,0.018309993463835612,0.3422721019220271,0.14230404002354788,0.6666587212601224,0.26623377203941345,0.016349323144232906,0.45047611803621856,0.2190439135238931
77,0.4571180664167339,0.26608696579933167,0.020229349048817704,0.3580802073907771,0.13567601425133657,0.6609944914643829,0.3181818127632141,0.01967533108954494,0.43150959788142024,0.3088229532177384
78,0.46265055886857176,0.2795652151107788,0.020163058197356646,0.36051161868058157,0.13417240051340773,0.6661068595744468,0.30194804072380066,0.020205861611946208,0.4006296364036766,0.3326700061962411
79,0.4569538365448675,0.27478259801864624,0.01952429537002016,0.34110520853453863,0.14068913520495638,0.6608767030206887,0.30194804072380066,0.018551047337619034,0.47743021475302205,0.2776965549266016
80,0.4611177218790168,0.27086955308914185,0.02618125270805456,0.3797542963853716,0.13441556975473168,0.6584343600112039,0.2954545319080353,0.0194666746097642,0.40014449970142263,0.3523283091348571
81,0.4530868083997574,0.28869566321372986,0.026963827072157318,0.35726012276874536,0.15764913220964183,0.6555023324247953,0.31168830394744873,0.02599767444504274,0.432292280970393,0.27811446665106593
82,0.45464821713889597,0.27869564294815063,0.0255952647212001,0.35882298610408764,0.14423648266719435,0.6598556243084572,0.30194804072380066,0.018221745166826894,0.44226225002391917,0.24711833290151647
83,0.44955009366235427,0.2769565284252167,0.022793562510422413,0.3456379926063006,0.14946715192195717,0.6629925988413192,0.30844154953956604,0.01604183269916354,0.40477670205606,0.2908550720359828
84,0.4467216875587538,0.28130435943603516,0.020701422389274138,0.35318585769834665,0.154330767425495,0.6620360713552784,0.26948052644729614,0.019007251874820608,0.4518022666106353,0.2903831095711605
85,0.47053357096094833,0.27086955308914185,0.01871721530001111,0.35189477292305343,0.14176092002104418,0.6643046245381639,0.27272728085517883,0.014491459354758263,0.42392313158189926,0.28449787582094604
86,0.4658259116935406,0.2769565284252167,0.016567286755415297,0.3662057481516399,0.1387462408514298,0.657240036774326,0.3181818127632141,0.015865951524795713,0.3869335329210436,0.26744136435760035
87,0.45735002272400266,0.28086957335472107,0.019869153791048734,0.32870319055579916,0.14643513609881312,0.6584273240453488,0.27272728085517883,0.013250186435274175,0.4209678108627732,0.31399586313479655
88,0.4756304979678528,0.28956520557403564,0.017614122960836656,0.3423231162118183,0.1393805502428466,0.6575239767899385,0.3214285671710968,0.015377460903412587,0.4390759983578244,0.35389650995666916
89,0.46211967704555174,0.28478261828422546,0.015083581183883654,0.38033422427995095,0.14090108608349475,0.6684998108728512,0.27272728085517883,0.012342758527075922,0.46596336364746094,0.24180094797063517
90,0.46965879996280313,0.28869566321372986,0.017901046252184895,0.34802114700421005,0.13104452478663017,0.66703651039987,0.30519479513168335,0.011243377535327061,0.4212877299334552,0.2494823797731786
91,0.4656025276271111,0.3017391264438629,0.01775531628894887,0.347173036662751,0.13035391020653406,0.6581261451985385,0.2954545319080353,0.014598351173304222,0.4110740004359065,0.31831398102882746
92,0.45290778412883675,0.2908695638179779,0.01723197602203625,0.3403046766647054,0.1526985470022127,0.6597812824152611,0.30844154953956604,0.010945211315678584,0.47545021933478276,0.2391214682846456
93,0.48141966803166986,0.29217392206192017,0.019301190238654713,0.3503158849447409,0.1317175927307893,0.6625303251517786,0.30844154953956604,0.015537044285116968,0.4125169934453191,0.3070725863044326
94,0.46078571932728707,0.27086955308914185,0.018196424712855465,0.3558163748127495,0.1317646653219071,0.6568379883427877,0.31168830394744873,0.011724624782800674,0.383721061654993,0.31494941300637014
95,0.45609210074858675,0.2873913049697876,0.015179312694659662,0.35242255555753593,0.1392649987962331,0.6578818225377315,0.26623377203941345,0.014041285609474053,0.4795930965526684,0.26831543667090907
96,0.46133829883484767,0.2873913049697876,0.01702829759017721,0.35493337763995186,0.14258689740720143,0.6576752598221237,0.30194804072380066,0.011662217712885625,0.4203324317932129,0.2709224610715299
97,0.4570745763025786,0.2939130365848541,0.019214947655771704,0.32691922535920587,0.1400667394563581,0.651284602042791,0.3149350583553314,0.011669997528598115,0.4307070422816921,0.3192513053481643
98,0.46621229814552084,0.2843478322029114,0.019159335206643834,0.3424285814191368,0.13740284328549746,0.653338736778981,0.27272728085517883,0.014238574416250796,0.4248692667162096,0.2869103285106453
99,0.44532362461494873,0.28869566321372986,0.02369206880673083,0.3683794908895962,0.14780071023567018,0.6589699212361027,0.30519479513168335,0.014120006480732479,0.48483335649645004,0.29602243922449445
100,0.45859515277355756,0.2839130461215973,0.018854581085247176,0.3432429699015334,0.13755295474986673,0.6585035712735073,0.2759740352630615,0.013257474361641987,0.44782141092661265,0.3161045157828847
