epoch,train_loss,train_accuracy,"train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))",val_loss,val_accuracy,"val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))"
1,1.274717829293675,0.3013888895511627,1.1492097139358521,0.0018236345714992947,inf,inf,0.5362889077928331,1.327115045653449,0.3195767104625702,0.8304173787434895,0.0012610541449652778,inf,inf,0.488228522406684
2,1.2718233659863472,0.31613755226135254,0.6592194981045193,0.0010695245530870227,inf,inf,0.41366069581773546,1.325821770562066,0.3380952477455139,0.5346514807807075,0.0009414248996310764,inf,inf,0.35420006646050345
3,1.2751756426360872,0.31891533732414246,0.5141318559646606,0.0010319868723551431,inf,inf,0.35559172365400527,1.3335921963055928,0.33862432837486267,0.5025396558973524,0.0009665171305338542,inf,inf,0.34213248358832465
4,1.2761620152327748,0.31898146867752075,0.4745656728744507,0.0007586134804619683,inf,inf,0.3385234647326999,1.3304387105835809,0.3354497253894806,0.4560328165690104,0.0006710052490234375,inf,inf,0.3127006530761719
5,1.2772774956292576,0.3203042447566986,0.4637401951683892,0.0008467700746324328,inf,inf,0.32822841008504233,1.334053345521291,0.3391534388065338,0.4646924336751302,0.0006778293185763889,inf,inf,0.3322008344862196
6,1.2797555772794618,0.3202380836009979,0.467640307214525,0.0009373373455471462,inf,inf,0.33149627049763997,1.3374796099132962,0.3391534388065338,0.49745335049099393,0.0009007771809895833,inf,inf,0.3237631056043837
7,1.2805896240803931,0.3181878328323364,0.4576467434565226,0.0010404719246758355,inf,inf,0.3301919354332818,1.3366734398735893,0.3312169313430786,0.4567132737901476,0.0005764431423611111,inf,inf,0.31701215108235675
8,1.2813598114583227,0.31792327761650085,0.455533668729994,0.0009764538870917426,inf,inf,0.3304236570994059,1.338509488105774,0.32380953431129456,0.4643124474419488,0.0005118899875217014,inf,inf,0.3128196716308594
9,1.2817261122994952,0.3246031701564789,0.45393997563256155,0.00079295105404324,inf,inf,0.31758111317952475,1.3376264784071181,0.33280423283576965,0.45514712863498263,0.0006014929877387153,inf,inf,0.3223618401421441
10,1.2803624620040257,0.3273148238658905,0.44521816041734485,0.0006888495551215278,inf,inf,0.3256411976284451,1.3362282832463583,0.33174604177474976,0.4445980495876736,0.0006652408175998264,inf,inf,0.3283872816297743
11,1.279130984014935,0.322685182094574,0.42466030915578207,0.0007475005255805122,inf,inf,0.3301147805319892,1.3337366422017416,0.34179893136024475,0.43024156358506943,0.000673463609483507,inf,inf,0.3126850128173828
12,1.2800659474399354,0.3204365074634552,0.44953453010982936,0.0008735842174953884,inf,inf,0.32819627390967476,1.3370372891426086,0.33597883582115173,0.44091055128309464,0.000536134507921007,inf,inf,0.30440745883517795
13,1.2794247012999322,0.3186507821083069,0.4397920926411947,0.0008464972178141276,inf,inf,0.3294462150997586,1.335491379102071,0.33597883582115173,0.46681866115993925,0.0004456837972005208,inf,inf,0.33583174811469185
14,1.2801462797654999,0.32103174924850464,0.450665193133884,0.0008406745062934027,inf,inf,0.323828223016527,1.335277599758572,0.3232804238796234,0.44656715393066404,0.0007010565863715278,inf,inf,0.302394527859158
15,1.279073078599241,0.32281747460365295,0.42691677676306833,0.0006984790166219075,inf,inf,0.31918019983503554,1.3335647119416132,0.3195767104625702,0.42851117451985676,0.00014906989203559027,inf,inf,0.32952198452419706
16,1.2769705128338602,0.31693121790885925,0.41937802897559273,0.0009504132800632053,inf,inf,0.3273990445666843,1.333212423324585,0.32116401195526123,0.4569238874647352,0.0005934397379557292,inf,inf,0.33187361823187933
17,1.2783108520838948,0.3203703761100769,0.44927006562550864,0.0008365710576375326,inf,inf,0.3239626752005683,1.3346804168489244,0.34285715222358704,0.4703599294026693,0.000804689195421007,inf,inf,0.3063956790500217
18,1.278562041785982,0.3216269910335541,0.43516559335920546,0.0007379637824164497,inf,inf,0.3298055701785617,1.33308525217904,0.33174604177474976,0.40959896511501737,0.0006469302707248264,inf,inf,0.3184919993082682
19,1.277354798052046,0.32083332538604736,0.429509965578715,0.0006879965464274088,inf,inf,0.3180953661600749,1.3321474856800504,0.32910051941871643,0.4437090131971571,0.00045564439561631944,inf,inf,0.3140931447347005
20,1.2758476460973422,0.32579365372657776,0.43917065991295706,0.0007149007585313585,inf,inf,0.3321991788016425,1.3279989110098944,0.3365079462528229,0.4228716956244575,0.00028728908962673613,inf,1.6449112362331815,0.32970013088650174
21,1.2734440623058214,0.3285714387893677,0.4490906556447347,0.0007722245322333442,inf,inf,0.33259733253055146,1.3328558497958714,0.32592591643333435,0.4404229058159722,0.0006382836235894097,inf,inf,0.3301363627115885
22,1.2778841434253587,0.32175925374031067,0.4436934126747979,0.0007742537392510309,inf,inf,0.32828067673577205,1.3336307141515944,0.3243386149406433,0.40737906561957465,0.00028016832139756944,inf,inf,0.3038707309299045
23,1.2778613698151378,0.32341268658638,0.43959990872277155,0.0007949431737263997,inf,inf,0.3186181465784709,1.3360291732682121,0.33492064476013184,0.45191595289442277,0.0009374830457899306,inf,inf,0.3307946523030599
24,1.278504544827673,0.32380953431129456,0.4467253843943278,0.0008226818508572048,inf,inf,0.31900810400644936,1.3317041330867343,0.33492064476013184,0.4183362748887804,0.0002539740668402778,inf,1.5297381083170574,0.3127682156032986
25,1.2773179536064465,0.32387566566467285,0.4287931972079807,0.000725449456108941,inf,inf,0.32311506271362306,1.3331470012664794,0.33068782091140747,0.44666311475965714,0.0008664025200737848,inf,inf,0.31324835883246527
26,1.276884349849489,0.3195105791091919,0.43077063030666773,0.0008864482243855794,inf,inf,0.3239264408747355,1.3311362743377686,0.3375661373138428,0.41972215440538196,0.0003632015652126736,inf,1.6599240197075738,0.3194808112250434
