epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.9899351781522724,0.44500505924224854,0.7576378477571156,0.4494823760269953,0.8966809643639458,0.45736435055732727,0.800217522515191,0.35124407874213326
2,0.8510358803708788,0.46014127135276794,inf,0.3947581841912068,0.7895111684445981,0.45736435055732727,1.025861104329427,0.36493085931848596
3,0.720898193372807,0.48335015773773193,inf,0.3617299263466132,0.7065105482384011,0.5891472697257996,1.4684155782063801,0.4144001713505498
4,0.728946867123456,0.5832492709159851,inf,0.5039641062418619,0.6485801471604241,0.6356589198112488,inf,0.4602850454824942
5,0.6348575468354382,0.6478304862976074,inf,0.4417254443459668,0.6081500472845854,0.6511628031730652,inf,0.4288065168592665
6,0.576692693390197,0.6508577466011047,inf,0.43446872155990957,0.5708923251540573,0.6511628031730652,inf,0.4530777754607024
7,0.6171081196254408,0.6538849472999573,inf,0.5581139577946193,0.5417075996045713,0.6511628031730652,inf,0.5426364121613679
8,0.5496063898426826,0.6538849472999573,inf,0.5039245421897638,0.507451229625278,0.6511628031730652,1.51525553950557,0.4858637915717231
9,0.5324540574785689,0.6548940539360046,inf,0.4771617958803132,0.4841701057222154,0.6589147448539734,inf,0.49486393398708767
10,0.4909362829347172,0.6559031009674072,inf,0.45880623938332143,0.4667298561996884,0.6589147448539734,inf,0.5390434618349429
11,0.49943779674774047,0.6528759002685547,inf,0.5605503091230079,0.44716520331524034,0.6511628031730652,inf,0.5771147410074869
12,0.4774473918155885,0.657921314239502,inf,0.5269576999503123,0.43485972064512746,0.6511628031730652,inf,0.5503950119018555
13,0.48282647972375575,0.657921314239502,inf,0.5562381878705092,0.42345306608412003,0.6511628031730652,inf,0.6121703960277416
14,0.41769490730314746,0.657921314239502,inf,0.4686489597732472,0.40952082364647474,0.6511628031730652,inf,0.5516171631989656
15,0.4360683388973066,0.6548940539360046,inf,0.5155904796761526,0.40383432971106636,0.6511628031730652,inf,0.580579157228823
16,0.46521410765782206,0.657921314239502,inf,0.7046327814809593,0.39558328522576225,0.6511628031730652,inf,0.5939463862666378
17,0.3967511445074014,0.6599394679069519,inf,0.48471815709217053,0.38468452018720134,0.643410861492157,inf,0.5562601442690249
18,0.3874024079998894,0.6680120825767517,inf,0.40173271564250823,0.37570158419785676,0.643410861492157,inf,0.5426991074173538
19,0.42959623584445095,0.657921314239502,inf,0.58338428998777,0.3686364745652234,0.643410861492157,inf,0.55456218013057
20,0.40463373729600594,0.6670030355453491,inf,0.49029798910651406,0.36515468138235585,0.6511628031730652,inf,0.5591372030752676
21,0.3813350963200762,0.6609485149383545,inf,0.5011181853746585,0.35742745852028884,0.6511628031730652,inf,0.5679335417570891
22,0.38319789873602245,0.6599394679069519,inf,0.4652557865554738,0.3531728326170533,0.6511628031730652,inf,0.5248361870094582
23,0.3728441081136605,0.6720484495162964,inf,0.4503006823186024,0.3471828539062429,0.6511628031730652,inf,0.5663060082329644
24,0.3650081090174371,0.6690211892127991,inf,0.5085455710899103,0.3400223039918476,0.6589147448539734,inf,0.5375867772985388
25,0.36405720316888024,0.671039342880249,inf,0.5508932328559983,0.34179097524395696,0.6511628031730652,inf,0.5820485574227793
26,0.3691980221042051,0.6690211892127991,inf,0.5195448141142796,0.33644447779213943,0.6511628031730652,inf,0.5671607123480903
