epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.8693083991498546,0.47989869117736816,0.6671795055270195,0.46195653080940247
2,0.62058933690632,0.5362456440925598,0.5680755943059921,0.66576087474823
3,0.5724820357960956,0.6593858599662781,0.4976456366479397,0.66576087474823
4,0.5094332480672369,0.6616017818450928,0.43639590591192245,0.6630434989929199
5,0.49276210830289746,0.6631845235824585,0.40099157840013505,0.66576087474823
6,0.4346146295994939,0.6666666865348816,0.37861527092754843,0.66576087474823
7,0.44188596823146675,0.6698322296142578,0.36134485304355624,0.66576087474823
8,0.39916313896406086,0.6739474534988403,0.3466086445376277,0.66576087474823
9,0.4068388384817729,0.670465350151062,0.34067916702479123,0.66576087474823
10,0.39380202135550624,0.6758468151092529,0.3312175404280424,0.66576087474823
11,0.3553558384037799,0.678695797920227,0.32674565725028515,0.66847825050354
12,0.37397629356189005,0.6748971343040466,0.3206905720755458,0.66576087474823
13,0.3766155723895,0.6745805740356445,0.3187168546020985,0.66576087474823
14,0.36573765580302653,0.6764798760414124,0.3154028752818704,0.66576087474823
15,0.38530785921676297,0.6818613409996033,0.3128791721537709,0.66576087474823
16,0.3677217693252608,0.6853434443473816,0.30843886695802214,0.6630434989929199
17,0.3525302143834311,0.6847103238105774,0.30549714611843226,0.679347813129425
18,0.3521737351827614,0.6767964363098145,0.3039587730541825,0.6847826242446899
19,0.3525488728224394,0.6885090470314026,0.30288318525999786,0.676630437374115
20,0.3558367962328581,0.6907249093055725,0.30379461189731954,0.66847825050354
21,0.3492502898512504,0.6831275820732117,0.30304473657160996,0.66847825050354
22,0.334143238580915,0.684077262878418,0.30247344737872484,0.66576087474823
23,0.33082058431810224,0.6859765648841858,0.3008428353816271,0.7336956262588501
24,0.3273731525783978,0.6986387968063354,0.2997285820543766,0.6902173757553101
25,0.3505617282273431,0.6938904523849487,0.30057123452425005,0.6603260636329651
26,0.33707089998792744,0.6831275820732117,0.2994694124907255,0.6902173757553101
27,0.3293358308964884,0.7008547186851501,0.30054467166773974,0.66847825050354
28,0.33881970520557,0.6995884776115417,0.3011186281219125,0.66576087474823
29,0.3357261702790275,0.6938904523849487,0.29852191540412604,0.72826087474823
30,0.33199157304887467,0.7030705809593201,0.2994385981466621,0.679347813129425
31,0.3338235437974636,0.692307710647583,0.2991232126485556,0.720108687877655
32,0.3220401505086798,0.7087686061859131,0.2991728431545198,0.6847826242446899
33,0.3170509185589699,0.7049699425697327,0.29943226617760954,0.720108687877655
34,0.31993521373957257,0.6967394948005676,0.30150153492577375,0.6847826242446899
35,0.3146773948219377,0.6869262456893921,0.30079103973694143,0.7336956262588501
36,0.33341120401987234,0.6992719173431396,0.29982478767633436,0.7228260636329651
37,0.3247493054316773,0.6828110218048096,0.29921289356425407,0.73097825050354
38,0.3322386901924465,0.7040202617645264,0.30062718307599423,0.70923912525177
39,0.32932341746207144,0.7033871412277222,0.3008233608212322,0.7146739363670349
40,0.3139368335712068,0.6932573318481445,0.30146979640703647,0.72826087474823
41,0.3071629527648228,0.7075023651123047,0.3007165774237365,0.7146739363670349
42,0.33826456767581,0.7081354856491089,0.3015229739481583,0.7146739363670349
43,0.318163549303776,0.7157328128814697,0.30151467602699994,0.7336956262588501
44,0.318755484460715,0.7043368220329285,0.30116615784354506,0.7228260636329651
45,0.33901909639399247,0.700221598148346,0.300493161031045,0.7228260636329651
46,0.3152666563072275,0.692307710647583,0.3032851456198841,0.73097825050354
47,0.3175841173950391,0.6992719173431396,0.30233276905491946,0.7255434989929199
48,0.3415962666645065,0.6954732537269592,0.3010344782844186,0.7146739363670349
49,0.3141539921016431,0.7018043398857117,0.3031309793703258,0.7228260636329651
50,0.3115279874103304,0.6995884776115417,0.3021113184280694,0.72826087474823
51,0.3053634561563431,0.702754020690918,0.30243327119387686,0.739130437374115
52,0.319576171568236,0.7125672698020935,0.3000296918908134,0.73097825050354
53,0.3018130915654989,0.6976891160011292,0.3007406934630126,0.741847813129425
54,0.3176120582520497,0.7040202617645264,0.30274381896015257,0.73097825050354
55,0.314404387474525,0.7090851664543152,0.30354367340914906,0.717391312122345
56,0.3164372378161145,0.7021209001541138,0.3029441094957292,0.73097825050354
57,0.3244575873923934,0.7125672698020935,0.3027253359789029,0.7336956262588501
58,0.3140607452086884,0.7033871412277222,0.3029591431375593,0.70923912525177
59,0.30353594067478884,0.6964229345321655,0.3045793246012181,0.72826087474823
60,0.3365670260297666,0.7065526843070984,0.30546859113965186,0.70923912525177
61,0.29908287352569946,0.7135169506072998,0.30193971225526184,0.7445651888847351
62,0.32247590706298673,0.7081354856491089,0.3027394760400057,0.717391312122345
63,0.3182347592129118,0.7052865028381348,0.3022497313795611,0.7472826242446899
64,0.3020122156372401,0.7087686061859131,0.3034696154296398,0.73097825050354
65,0.265814546274832,0.7116175889968872,0.30296916253864764,0.7445651888847351
66,0.3222064645307112,0.7090851664543152,0.29985028514638545,0.7364130616188049
67,0.307723394753455,0.7056030631065369,0.30129828562494365,0.741847813129425
68,0.289091248291889,0.7135169506072998,0.30421009378042074,0.7336956262588501
69,0.31639836328728893,0.7037037014961243,0.30513832634314897,0.7228260636329651
70,0.318169025181213,0.7078189253807068,0.30582092572003605,0.73097825050354
71,0.32751752894557723,0.7087686061859131,0.305242398486007,0.7336956262588501
72,0.3021191608846513,0.7065526843070984,0.3022727388422936,0.741847813129425
73,0.2980795526403393,0.7090851664543152,0.3052393904421479,0.73097825050354
74,0.31990657303941417,0.7087686061859131,0.30538103396538646,0.7336956262588501
75,0.3123617026890961,0.710984468460083,0.3045574863208458,0.73097825050354
76,0.32841788386917337,0.7147831320762634,0.3025271867169067,0.73097825050354
77,0.30358960736664986,0.7049699425697327,0.3009505262365565,0.741847813129425
78,0.30407224279391043,0.7103513479232788,0.30456931320950387,0.7336956262588501
79,0.31596822073093256,0.7132003903388977,0.30671253459295256,0.73097825050354
80,0.3058177690151004,0.7144666314125061,0.30412004807731136,0.7336956262588501
81,0.30934432650772437,0.7075023651123047,0.30024057561531664,0.739130437374115
82,0.29556149330321413,0.700538158416748,0.3078461032710038,0.73097825050354
83,0.30640224976444763,0.7116175889968872,0.30526282066712157,0.7336956262588501
84,0.2926404528587173,0.7198480367660522,0.3082733560237102,0.73097825050354
85,0.3110738175132206,0.7094017267227173,0.30349758070660754,0.7336956262588501
86,0.30904368332379417,0.7150996923446655,0.3045507277129218,0.7364130616188049
87,0.30763333412279575,0.7100348472595215,0.30362279650289564,0.7364130616188049
88,0.2864690078524132,0.7135169506072998,0.3042418724857271,0.7364130616188049
89,0.2994278805263561,0.7100348472595215,0.30512089740950615,0.7364130616188049
90,0.30174462169745875,0.7154162526130676,0.3054847532650456,0.73097825050354
91,0.30417944150925985,0.716682493686676,0.30361737582134085,0.7255434989929199
92,0.29042116114971417,0.7201645970344543,0.30335112381726503,0.741847813129425
93,0.3040397089997571,0.7163659334182739,0.30580724858446046,0.7364130616188049
94,0.30498086632768423,0.7169990539550781,0.305303786508739,0.7336956262588501
95,0.30813705782854983,0.7157328128814697,0.3038832304882817,0.741847813129425
96,0.3022138453531842,0.7018043398857117,0.3043886173167266,0.741847813129425
97,0.28579328638354723,0.7097182869911194,0.3022974974825047,0.741847813129425
98,0.2800300466172781,0.7214308381080627,0.30316770962672307,0.739130437374115
99,0.3125224908154208,0.7150996923446655,0.30239780984120446,0.7445651888847351
100,0.2858641123582207,0.7157328128814697,0.3028852883959189,0.739130437374115
