epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
1,1.028582785030206,0.32698413729667664,0.00294693046145969,0.00045236216651068793,0.0009745770030551487,0.0,0.9177133255534702,0.35555556416511536,0.0002995808919270833,4.306369357638889e-05,0.0001483917236328125,0.0
2,0.8668978359964159,0.32976189255714417,0.0004792478349473741,7.117191950480143e-05,0.0002644883261786567,0.0,0.8887357195218404,0.35291004180908203,0.00019997490776909723,0.0,0.0,0.0
3,0.8463536611861653,0.3393518626689911,0.0005101111200120714,2.80406739976671e-06,0.00013316604826185438,0.0,0.8719468421406216,0.3492063581943512,1.7992655436197917e-05,0.0,0.0,0.0
4,0.8322157863113615,0.3383598029613495,0.00047593646579318575,0.00023356808556450738,9.363359875149197e-05,0.0,0.8572747786839803,0.34973543882369995,7.375081380208333e-06,0.0,7.417466905381945e-07,0.0
5,0.8178570800357394,0.334457665681839,0.000938880443572998,8.1022580464681e-06,0.00013454887602064344,0.0,0.8428880082236396,0.347089946269989,0.00036332872178819443,0.0,0.0,0.0
6,0.8034025106165145,0.3403439223766327,0.0006896853446960449,0.00037493308385213214,0.00014079809188842772,0.0,0.8238127032915751,0.3481481373310089,0.00028470357259114586,0.0,0.00017642974853515625,0.0
7,0.7858517929911614,0.34682539105415344,0.0007033268610636393,0.0002602948082817925,0.0004660023583306207,0.0,0.8032493776745266,0.3671957552433014,4.954867892795139e-05,0.0,0.0,0.0
8,0.7718910354706976,0.3541005253791809,0.0005732562806871202,7.554027769300673e-05,0.0008582790692647298,0.0,0.7939181208610535,0.3534391522407532,0.0001942316691080729,0.0,0.0,0.0
9,0.7638443582587772,0.3638227581977844,0.0005843175782097711,0.0001532170507642958,0.0016950647036234538,0.0,0.7846548590395186,0.37142857909202576,0.001761182149251302,1.7250908745659722e-05,2.7974446614583332e-05,0.0
10,0.7571409492029084,0.36951059103012085,0.0009624759356180826,0.00010656648212009006,0.002314318550957574,0.0,0.7790478454695807,0.37460318207740784,0.00024322933620876737,0.0005566702948676215,0.00018463134765625,0.0
11,0.7532491514252292,0.37447088956832886,0.0021419326464335122,0.000379641850789388,0.001474203003777398,0.0,0.7751787728733487,0.36666667461395264,0.0007290098402235243,0.0022052764892578126,0.0003266228569878472,0.0
12,0.7683102242648602,0.36263227462768555,0.0020198424657185874,4.889435238308377e-05,0.0005082633760240343,0.0,0.7735148913330502,0.385185182094574,0.00044996473524305553,0.005565749274359809,0.00022676255967881944,0.0
13,0.7491931559311019,0.37169313430786133,0.0018219802114698622,0.00013364818361070421,0.0021874798668755427,0.0,0.7714238259527418,0.3671957552433014,0.0015279346042209201,0.0,2.13623046875e-05,0.0
14,0.7428979304101732,0.37566137313842773,0.0010210911432902018,0.002145392364925808,0.0008500920401679145,0.0,0.7657913598749373,0.37142857909202576,0.0070652643839518225,0.004874420166015625,1.6530354817708332e-05,0.0
15,0.7454006423552831,0.3698412775993347,0.0031634635395473903,6.157159805297852e-05,0.0016468101077609593,0.0,0.764631395207511,0.3957671821117401,2.1680196126302084e-05,0.0013680352105034722,0.0006216684977213542,0.0
16,0.7702997746566932,0.3618386387825012,0.003788386450873481,0.000713801383972168,0.0025246712896558974,0.0,0.7656952116224501,0.37142857909202576,0.003288057115342882,0.0,0.013629277547200521,0.0
17,0.7387693364587095,0.37242063879966736,0.000815978315141466,0.0010777566168043348,0.002750285466512044,0.0,0.7606187231010861,0.39259257912635803,0.0005647447374131945,2.494388156467014e-05,0.0,0.0
18,0.7543106603125731,0.3603835999965668,0.004586378733317058,0.001058797041575114,0.003357011742062039,0.0,0.7982228928142123,0.3534391522407532,0.0005214691162109375,0.0,0.0,0.0
19,0.7411183085706499,0.3727513253688812,0.002575243843926324,0.0004926482836405436,0.005337639649709066,0.0,0.7663158370388878,0.35978835821151733,9.388393825954861e-05,0.0,0.00863102806939019,0.0
20,0.7439952926089366,0.35945767164230347,0.0011448846922980415,0.002320820755428738,0.005285754468705919,0.0,0.7617243561479781,0.3899470865726471,4.687839084201389e-05,0.0,2.579159206814236e-05,0.0
21,0.7393062832454841,0.37361112236976624,0.0011242442660861546,0.0007262640529208714,0.0013702140914069283,0.0,0.7574862195385828,0.38835978507995605,0.0007552888658311632,0.0010928259955512152,0.0041111416286892365,0.0
22,0.7368103333231476,0.37268519401550293,0.002244452635447184,0.002695221371120877,0.0006156616740756565,0.0,0.755060342947642,0.3740740716457367,0.0005608240763346355,0.009281137254503039,0.00047668880886501735,0.0
23,0.7517857668300469,0.3613095283508301,0.0030228853225708007,0.0016808721754286023,0.0019718633757697212,0.0,0.8061847004625532,0.3380952477455139,0.00028711954752604166,0.0,0.0,0.0
24,0.7399408696012364,0.37460318207740784,0.0022750020027160643,0.0013547579447428385,0.0065841846995883515,0.0,0.7659244338671366,0.3592592477798462,1.6530354817708334e-06,2.1192762586805556e-08,0.0007884767320421007,0.0
25,0.7383513763133023,0.36746031045913696,0.002318453788757324,0.0005654613176981608,0.001957850986056858,0.0,0.7541637910736931,0.39047619700431824,0.0004974577162000868,0.0,0.0010451634724934896,0.0
26,0.7328091707494524,0.37354496121406555,0.0014875478214687772,0.00023595492045084635,0.0024452182981703017,0.0,0.7526288509368897,0.391005277633667,0.00715889400906033,0.0,0.009606764051649305,0.0
