epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.9896340202277815,0.44500505924224854,0.7491987613445157,inf,0.7797639873665823,0.45534434788663625,0.24109804798179948,0.8961005122573288,0.45736435055732727,0.7301100271719473,0.632277594672309,0.6751282303421585,0.35786575741238064,0.19592129742657696
2,0.8498396694380352,0.4550958573818207,0.9720761652843494,inf,0.49837440616088297,0.39992090905776045,0.24390161765013502,0.7880549386695579,0.45736435055732727,0.9022502899169922,0.6851272583007812,0.42061650311505355,0.364275437814218,0.24134623562848126
3,0.7195773432512238,0.4722502529621124,inf,inf,0.32068769920599854,0.3739984069072025,0.21771883181003338,0.7055014504326714,0.45736435055732727,1.128557699697989,0.6319595619484231,0.30704706686514394,0.46626461876763237,0.1569737681636104
4,0.7276697858398509,0.5640766620635986,inf,inf,0.28116422080098186,0.5277403800140524,0.19530762081414882,0.6481288980554651,0.604651153087616,1.813881344265408,0.5807045477407949,0.26123008021601923,0.4416930940416124,0.1525871135570385
5,0.6335917725249636,0.6437941193580627,inf,inf,0.2701462109883626,0.46213510226755633,0.19699127237561723,0.6075872226997658,0.6511628031730652,inf,0.6837132065384476,0.23395974547774703,0.4930476789121275,0.13222668789051198
6,0.5753392991325665,0.6498486399650574,inf,inf,0.33270944116261086,0.443118412170052,0.330510374525903,0.570158099686658,0.6511628031730652,inf,0.4994544982910156,0.1819029030976472,0.5335617771855107,0.11296517760665328
7,0.6147753932106663,0.6538849472999573,inf,inf,0.2635331735924376,0.6160656790218443,0.3278228889608607,0.5412052748379884,0.6511628031730652,inf,0.49386600211814596,0.1551768691451461,0.5413540027759693,0.09880752033657497
8,0.5475721917521785,0.6538849472999573,inf,inf,0.29419423045127047,0.5276243653095943,0.3608079650592356,0.5054762484850707,0.6511628031730652,inf,0.5650608981097186,0.2214808464050293,0.5027069162439417,0.31701589513708045
9,0.5291850394066511,0.6548940539360046,inf,0.6814021795568331,0.4168835268334044,0.5137466779896911,0.36065111249825205,0.4815661719551793,0.6511628031730652,1.9807068153663918,0.426558635852955,0.23559496137830946,0.577718593456127,0.2759902035748517
10,0.4872506634450295,0.6548940539360046,inf,inf,0.3104004882311037,0.48206218979168386,0.38101779239278444,0.4635559717814128,0.6511628031730652,inf,1.1127937458179615,0.261871337890625,0.5713794143111618,0.2940684071293584
11,0.49611997968154337,0.6528759002685547,inf,inf,0.3084911001680043,0.5862933861817552,0.40855716875461345,0.4438893254156466,0.6511628031730652,inf,0.5367597650598597,0.22101789050632054,0.5265089317604348,0.5515274118494105
12,0.47338751588069217,0.6548940539360046,inf,inf,0.33818183818333586,0.5434786075717407,inf,0.4315863306875582,0.6511628031730652,inf,0.4724286044085467,0.21172938523469148,0.5686382011131004,0.25531293727733473
13,0.47858385370930595,0.6559031009674072,inf,inf,0.40453046476337273,0.6034651832401473,0.3465139048759926,0.42004737147578486,0.6589147448539734,inf,0.9936633639865451,0.27371076301292135,0.6167038811577691,0.31031855830439814
14,0.4140607539756757,0.6559031009674072,inf,inf,0.34788258870442706,0.47965979240310025,0.3708129208972197,0.4060101365601575,0.6511628031730652,inf,0.8825470959698712,0.26631086843985097,0.5941412890398944,0.39714456487585
15,0.4313935969427158,0.6528759002685547,inf,inf,0.32671969373461224,0.5520452132247423,inf,0.40024889288125215,0.6589147448539734,inf,0.710521415427879,0.24355817724157264,0.5941756919578269,0.30137595423945673
16,0.46171359808791973,0.6569122076034546,inf,inf,0.3306396354532018,0.7300342461312881,0.3082644760328839,0.39182049256783946,0.6511628031730652,inf,0.48626087330005785,0.19186613294813368,0.6270571814643012,0.4960339864095052
17,0.3932008461003572,0.6599394679069519,inf,inf,0.3572963526551153,0.486952049631468,inf,0.38046630278781607,0.6511628031730652,inf,0.6721173745614512,0.22706000010172525,0.5610466709843388,0.15068209612811054
18,0.383477013855473,0.6649848818778992,inf,inf,0.2839611639998888,0.42008956609197623,0.3000725490946165,0.37178715014899216,0.643410861492157,inf,0.5886460057011357,0.3103297904685692,0.555249602706344,0.37596893310546875
19,0.4256168844554346,0.6619576215744019,inf,inf,0.32226147226324664,0.6146158701936963,0.4380137864412836,0.3646428093866066,0.643410861492157,inf,0.3717172763965748,0.3090246695059317,0.5827516626428675,0.1371626853942871
20,0.4004749383584994,0.6609485149383545,inf,inf,0.38185813393391355,0.534032942543567,inf,0.3613923688729604,0.6511628031730652,inf,0.4701372075963903,0.33375153718171297,0.5814597871568468,0.19067829626577873
21,0.3776999535345136,0.6629667282104492,inf,inf,0.26924004353268044,0.5148828040825929,0.2842529183822059,0.3536249426779924,0.6511628031730652,inf,0.6100569124575015,0.26074296456796153,0.5238860448201498,0.0799217665636981
22,0.37897596955998963,0.6619576215744019,inf,inf,0.32551878047101374,0.49360591369055806,inf,0.34921870904940144,0.6511628031730652,inf,0.31683088231969764,0.32469120732060186,0.5643079192550094,0.0964960875334563
23,0.3690906248531991,0.6690211892127991,inf,inf,0.4436602279054167,0.48044309481768543,inf,0.34361500706937576,0.6511628031730652,inf,0.4013600879245334,0.2938092726248282,0.6254769784432871,0.15157330477679218
24,0.3611489478761042,0.6670030355453491,inf,inf,0.38793609287817155,0.509735192491415,0.36964650836908763,0.33606027839360414,0.6589147448539734,inf,0.8309138969138816,0.3105768980803313,0.5290611408374928,0.0699767580738774
25,0.3597608016270427,0.671039342880249,inf,inf,0.39170036853199275,0.5628158363378104,0.1741364942470067,0.33821386374809126,0.6511628031730652,inf,0.2836030854119195,0.25865807356657805,0.5881369555438006,0.19721186602557148
26,0.3653943679282363,0.673057496547699,inf,inf,0.401377861488593,0.5649530764476794,0.22539873526129925,0.33278461904437456,0.6511628031730652,inf,0.3305312262641059,0.31267416918719254,0.6285996613679109,0.3252234635529695
27,0.3922229096153532,0.6740666031837463,inf,inf,0.39346913664553645,inf,inf,0.33004842201868695,0.6511628031730652,1.9209502891257957,0.43557124667697483,0.35340951990198205,inf,0.08671621923093442
28,0.3693999636201232,0.6750757098197937,inf,inf,0.3841224724138287,inf,0.19890469228717642,0.3244328562308241,0.6511628031730652,inf,inf,0.3108261602896231,0.6159087993480541,0.06703870384781449
29,0.33495795912166154,0.671039342880249,inf,inf,inf,inf,inf,0.32113447233482645,0.6589147448539734,inf,0.462781411630136,0.31051596888789423,0.6524094475640191,0.15076427106504087
30,0.35300634881840065,0.6750757098197937,inf,inf,0.35503466700164366,0.6709042177513731,0.1767595582444903,0.3217411838747837,0.6511628031730652,inf,inf,0.45416528207284435,0.7234265362774884,0.08949651541533293
